G11_shinriki
06.09.2021
19:34:38
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

2,252E+0 1,771E-1 4,398E-1 2,998E-1 -6,583E-2 3,003E+1 2,030E+0
1,536E+0 -2,343E-1 2,802E-1 0,000E+0 0,000E+0 8,288E+3 1,454E-9
1,519E+0 -2,396E-1 2,742E-1 0,000E+0 0,000E+0 8,318E+3 1,268E-9
1,503E+0 -2,445E-1 2,678E-1 0,000E+0 0,000E+0 8,348E+3 1,626E-9
1,487E+0 -2,491E-1 2,612E-1 0,000E+0 0,000E+0 8,378E+3 1,265E-9
1,471E+0 -2,538E-1 2,548E-1 0,000E+0 0,000E+0 8,408E+3 1,267E-9
1,455E+0 -2,575E-1 2,482E-1 0,000E+0 0,000E+0 8,438E+3 1,579E-9
1,439E+0 -2,617E-1 2,415E-1 0,000E+0 0,000E+0 8,468E+3 7,545E-10
1,423E+0 -2,654E-1 2,346E-1 0,000E+0 0,000E+0 8,498E+3 7,578E-10
1,407E+0 -2,686E-1 2,280E-1 0,000E+0 0,000E+0 8,529E+3 7,529E-10
1,391E+0 -2,715E-1 2,212E-1 0,000E+0 0,000E+0 8,559E+3 1,057E-9
1,375E+0 -2,740E-1 2,143E-1 0,000E+0 0,000E+0 8,589E+3 1,486E-9
1,359E+0 -2,765E-1 2,074E-1 0,000E+0 0,000E+0 8,619E+3 1,492E-9
1,344E+0 -2,786E-1 2,008E-1 0,000E+0 0,000E+0 8,649E+3 1,695E-9
1,329E+0 -2,804E-1 1,937E-1 0,000E+0 0,000E+0 8,679E+3 8,948E-10
1,313E+0 -2,817E-1 1,867E-1 0,000E+0 0,000E+0 8,709E+3 7,506E-10
1,298E+0 -2,829E-1 1,796E-1 0,000E+0 0,000E+0 8,739E+3 1,164E-9
1,283E+0 -2,839E-1 1,732E-1 0,000E+0 0,000E+0 8,769E+3 9,377E-10
1,268E+0 -2,839E-1 1,661E-1 0,000E+0 0,000E+0 8,799E+3 7,601E-10
1,253E+0 -2,842E-1 1,590E-1 0,000E+0 0,000E+0 8,829E+3 1,425E-9
1,238E+0 -2,844E-1 1,528E-1 0,000E+0 0,000E+0 8,859E+3 1,557E-9
1,224E+0 -2,837E-1 1,455E-1 0,000E+0 0,000E+0 8,889E+3 1,569E-9
1,209E+0 -2,830E-1 1,388E-1 0,000E+0 0,000E+0 8,919E+3 8,990E-10
1,196E+0 -2,819E-1 1,324E-1 0,000E+0 0,000E+0 8,949E+3 1,202E-9
1,182E+0 -2,806E-1 1,259E-1 0,000E+0 0,000E+0 8,979E+3 9,884E-10
1,168E+0 -2,791E-1 1,190E-1 0,000E+0 0,000E+0 9,009E+3 1,044E-9
1,155E+0 -2,770E-1 1,124E-1 0,000E+0 0,000E+0 9,039E+3 8,637E-10
1,142E+0 -2,748E-1 1,062E-1 0,000E+0 0,000E+0 9,069E+3 1,188E-9
1,129E+0 -2,725E-1 9,994E-2 0,000E+0 0,000E+0 9,099E+3 1,540E-9
1,116E+0 -2,697E-1 9,352E-2 0,000E+0 0,000E+0 9,129E+3 1,038E-9
1,104E+0 -2,666E-1 8,743E-2 0,000E+0 0,000E+0 9,159E+3 7,188E-10
1,092E+0 -2,631E-1 8,167E-2 0,000E+0 0,000E+0 9,189E+3 7,281E-10
1,080E+0 -2,595E-1 7,558E-2 0,000E+0 0,000E+0 9,219E+3 9,630E-10
1,068E+0 -2,557E-1 6,949E-2 0,000E+0 0,000E+0 9,249E+3 7,976E-10
1,056E+0 -2,516E-1 6,406E-2 0,000E+0 0,000E+0 9,279E+3 9,396E-10
1,045E+0 -2,472E-1 5,797E-2 0,000E+0 0,000E+0 9,309E+3 7,239E-10
1,035E+0 -2,422E-1 5,254E-2 0,000E+0 0,000E+0 9,339E+3 7,430E-10
1,024E+0 -2,375E-1 4,760E-2 0,000E+0 0,000E+0 9,369E+3 9,690E-10
1,014E+0 -2,324E-1 4,233E-2 0,000E+0 0,000E+0 9,399E+3 8,528E-10
1,004E+0 -2,271E-1 3,674E-2 0,000E+0 0,000E+0 9,429E+3 1,001E-9
9,949E-1 -2,215E-1 3,196E-2 0,000E+0 0,000E+0 9,459E+3 7,181E-10
9,857E-1 -2,159E-1 2,736E-2 0,000E+0 0,000E+0 9,489E+3 1,165E-9
9,773E-1 -2,100E-1 2,242E-2 0,000E+0 0,000E+0 9,520E+3 8,645E-10
9,688E-1 -2,037E-1 1,781E-2 0,000E+0 0,000E+0 9,550E+3 8,405E-10
9,610E-1 -1,975E-1 1,337E-2 0,000E+0 0,000E+0 9,580E+3 9,981E-10
9,536E-1 -1,907E-1 9,581E-3 0,000E+0 0,000E+0 9,610E+3 7,185E-10
9,469E-1 -1,841E-1 5,137E-3 0,000E+0 0,000E+0 9,640E+3 8,566E-10
9,408E-1 -1,772E-1 1,187E-3 0,000E+0 0,000E+0 9,670E+3 1,058E-9
9,350E-1 -1,705E-1 -2,269E-3 0,000E+0 0,000E+0 9,700E+3 1,142E-9
9,293E-1 -1,629E-1 -6,054E-3 0,000E+0 0,000E+0 9,730E+3 1,319E-9
9,245E-1 -1,555E-1 -9,675E-3 0,000E+0 0,000E+0 9,760E+3 5,139E-10
9,202E-1 -1,479E-1 -1,214E-2 0,000E+0 0,000E+0 9,790E+3 7,938E-10
9,163E-1 -1,404E-1 -1,576E-2 0,000E+0 0,000E+0 9,820E+3 8,450E-10
9,131E-1 -1,326E-1 -1,889E-2 0,000E+0 0,000E+0 9,850E+3 9,285E-10
9,102E-1 -1,249E-1 -2,136E-2 0,000E+0 0,000E+0 9,880E+3 7,215E-10
9,085E-1 -1,167E-1 -2,383E-2 0,000E+0 0,000E+0 9,910E+3 5,068E-10
9,067E-1 -1,088E-1 -2,630E-2 0,000E+0 0,000E+0 9,940E+3 6,363E-10
9,057E-1 -1,007E-1 -2,827E-2 0,000E+0 0,000E+0 9,970E+3 7,854E-10
9,054E-1 -9,246E-2 -3,025E-2 0,000E+0 0,000E+0 1,000E+4 8,459E-10
9,057E-1 -8,374E-2 -3,189E-2 0,000E+0 0,000E+0 1,003E+4 5,539E-10
9,066E-1 -7,551E-2 -3,370E-2 0,000E+0 0,000E+0 1,006E+4 8,661E-10
9,077E-1 -6,695E-2 -3,519E-2 0,000E+0 0,000E+0 1,009E+4 6,358E-10
9,102E-1 -5,872E-2 -3,601E-2 0,000E+0 0,000E+0 1,012E+4 5,125E-10
9,126E-1 -5,016E-2 -3,716E-2 0,000E+0 0,000E+0 1,015E+4 6,161E-10
9,161E-1 -4,128E-2 -3,749E-2 0,000E+0 0,000E+0 1,018E+4 6,332E-10
9,205E-1 -3,288E-2 -3,848E-2 0,000E+0 0,000E+0 1,021E+4 6,285E-10
9,252E-1 -2,449E-2 -3,914E-2 0,000E+0 0,000E+0 1,024E+4 5,449E-10
9,303E-1 -1,560E-2 -3,914E-2 0,000E+0 0,000E+0 1,027E+4 5,443E-10
9,365E-1 -6,877E-3 -3,979E-2 0,000E+0 0,000E+0 1,030E+4 5,966E-10
9,433E-1 2,010E-3 -3,914E-2 0,000E+0 0,000E+0 1,033E+4 9,088E-10
9,508E-1 1,073E-2 -3,881E-2 0,000E+0 0,000E+0 1,036E+4 7,696E-10
9,589E-1 1,946E-2 -3,864E-2 0,000E+0 0,000E+0 1,039E+4 9,626E-10
9,679E-1 2,818E-2 -3,782E-2 0,000E+0 0,000E+0 1,042E+4 6,561E-10
9,772E-1 3,690E-2 -3,700E-2 0,000E+0 0,000E+0 1,045E+4 6,850E-10
9,874E-1 4,546E-2 -3,568E-2 0,000E+0 0,000E+0 1,048E+4 1,056E-9
9,984E-1 5,369E-2 -3,436E-2 0,000E+0 0,000E+0 1,051E+4 6,333E-10
1,010E+0 6,241E-2 -3,255E-2 0,000E+0 0,000E+0 1,054E+4 5,480E-10
1,023E+0 7,081E-2 -3,091E-2 0,000E+0 0,000E+0 1,057E+4 7,834E-10
1,036E+0 7,953E-2 -2,943E-2 0,000E+0 0,000E+0 1,060E+4 8,334E-10
1,050E+0 8,776E-2 -2,679E-2 0,000E+0 0,000E+0 1,063E+4 5,402E-10
1,064E+0 9,599E-2 -2,465E-2 0,000E+0 0,000E+0 1,066E+4 8,301E-10
1,079E+0 1,041E-1 -2,202E-2 0,000E+0 0,000E+0 1,069E+4 3,442E-10
1,095E+0 1,124E-1 -1,955E-2 0,000E+0 0,000E+0 1,072E+4 3,411E-10
1,112E+0 1,202E-1 -1,659E-2 0,000E+0 0,000E+0 1,075E+4 1,142E-9
1,129E+0 1,281E-1 -1,363E-2 0,000E+0 0,000E+0 1,078E+4 4,872E-10
1,148E+0 1,358E-1 -1,050E-2 0,000E+0 0,000E+0 1,081E+4 6,458E-10
1,166E+0 1,436E-1 -6,713E-3 0,000E+0 0,000E+0 1,084E+4 7,715E-10
1,186E+0 1,510E-1 -3,421E-3 0,000E+0 0,000E+0 1,087E+4 7,266E-10
1,206E+0 1,587E-1 1,999E-4 0,000E+0 0,000E+0 1,090E+4 5,733E-10
1,227E+0 1,663E-1 4,314E-3 0,000E+0 0,000E+0 1,093E+4 5,695E-10
1,249E+0 1,732E-1 8,429E-3 0,000E+0 0,000E+0 1,096E+4 5,244E-10
1,271E+0 1,803E-1 1,271E-2 0,000E+0 0,000E+0 1,099E+4 5,610E-10
1,294E+0 1,873E-1 1,682E-2 0,000E+0 0,000E+0 1,102E+4 5,127E-10
1,317E+0 1,941E-1 2,160E-2 0,000E+0 0,000E+0 1,105E+4 4,137E-10
1,341E+0 2,010E-1 2,670E-2 0,000E+0 0,000E+0 1,108E+4 4,709E-10
1,366E+0 2,072E-1 3,114E-2 0,000E+0 0,000E+0 1,111E+4 4,179E-10
1,391E+0 2,137E-1 3,591E-2 0,000E+0 0,000E+0 1,114E+4 3,926E-10
1,417E+0 2,199E-1 4,085E-2 0,000E+0 0,000E+0 1,117E+4 4,480E-10
1,443E+0 2,260E-1 4,628E-2 0,000E+0 0,000E+0 1,120E+4 9,987E-10
1,470E+0 2,319E-1 5,139E-2 0,000E+0 0,000E+0 1,123E+4 6,533E-10
1,499E+0 2,375E-1 5,698E-2 0,000E+0 0,000E+0 1,126E+4 5,697E-10
1,527E+0 2,433E-1 6,258E-2 0,000E+0 0,000E+0 1,129E+4 3,968E-10
1,555E+0 2,490E-1 6,817E-2 0,000E+0 0,000E+0 1,132E+4 5,342E-10
1,584E+0 2,543E-1 7,393E-2 0,000E+0 0,000E+0 1,135E+4 8,815E-10
1,613E+0 2,594E-1 7,986E-2 0,000E+0 0,000E+0 1,138E+4 7,833E-10
1,643E+0 2,644E-1 8,595E-2 0,000E+0 0,000E+0 1,141E+4 6,201E-10
1,673E+0 2,695E-1 9,187E-2 0,000E+0 0,000E+0 1,144E+4 5,046E-10
1,702E+0 2,739E-1 9,796E-2 0,000E+0 0,000E+0 1,147E+4 6,198E-10
1,733E+0 2,788E-1 1,041E-1 0,000E+0 0,000E+0 1,150E+4 8,503E-10
1,763E+0 2,831E-1 1,103E-1 0,000E+0 0,000E+0 1,153E+4 7,717E-10
1,794E+0 2,874E-1 1,167E-1 0,000E+0 0,000E+0 1,156E+4 4,524E-10
1,824E+0 2,917E-1 1,230E-1 0,000E+0 0,000E+0 1,159E+4 4,369E-10
1,854E+0 2,958E-1 1,301E-1 0,000E+0 0,000E+0 1,162E+4 4,727E-10
1,884E+0 2,992E-1 1,363E-1 0,000E+0 0,000E+0 1,165E+4 4,479E-10
1,913E+0 3,032E-1 1,427E-1 0,000E+0 0,000E+0 1,168E+4 5,419E-10
1,943E+0 3,068E-1 1,491E-1 0,000E+0 0,000E+0 1,171E+4 6,881E-10
1,972E+0 3,104E-1 1,562E-1 0,000E+0 0,000E+0 1,174E+4 6,608E-10
2,000E+0 3,134E-1 1,630E-1 0,000E+0 0,000E+0 1,177E+4 5,349E-10
2,028E+0 3,169E-1 1,697E-1 0,000E+0 0,000E+0 1,180E+4 6,248E-10
2,056E+0 3,197E-1 1,765E-1 0,000E+0 0,000E+0 1,183E+4 4,400E-10
2,082E+0 3,228E-1 1,834E-1 0,000E+0 0,000E+0 1,186E+4 4,858E-10
2,108E+0 3,256E-1 1,900E-1 0,000E+0 0,000E+0 1,189E+4 4,346E-10
2,132E+0 3,284E-1 1,972E-1 0,000E+0 0,000E+0 1,192E+4 6,452E-10
2,155E+0 3,307E-1 2,044E-1 0,000E+0 0,000E+0 1,195E+4 3,911E-10
2,178E+0 3,330E-1 2,109E-1 0,000E+0 0,000E+0 1,198E+4 3,536E-10
2,199E+0 3,355E-1 2,184E-1 0,000E+0 0,000E+0 1,201E+4 7,771E-10
2,219E+0 3,373E-1 2,253E-1 0,000E+0 0,000E+0 1,204E+4 4,754E-10
2,238E+0 3,389E-1 2,324E-1 0,000E+0 0,000E+0 1,207E+4 3,547E-10
2,256E+0 3,404E-1 2,398E-1 0,000E+0 0,000E+0 1,210E+4 4,892E-10
2,272E+0 3,419E-1 2,467E-1 0,000E+0 0,000E+0 1,213E+4 4,281E-10
2,287E+0 3,430E-1 2,537E-1 0,000E+0 0,000E+0 1,216E+4 3,697E-10
2,301E+0 3,440E-1 2,609E-1 0,000E+0 0,000E+0 1,219E+4 6,570E-10
2,313E+0 3,447E-1 2,681E-1 0,000E+0 0,000E+0 1,222E+4 5,589E-10
2,325E+0 3,450E-1 2,746E-1 0,000E+0 0,000E+0 1,225E+4 3,475E-10
2,335E+0 3,450E-1 2,818E-1 0,000E+0 0,000E+0 1,228E+4 5,457E-10
2,345E+0 3,450E-1 2,887E-1 0,000E+0 0,000E+0 1,231E+4 3,424E-10
2,353E+0 3,442E-1 2,958E-1 0,000E+0 0,000E+0 1,234E+4 6,349E-10
2,360E+0 3,437E-1 3,024E-1 0,000E+0 0,000E+0 1,237E+4 7,106E-10
2,366E+0 3,424E-1 3,093E-1 0,000E+0 0,000E+0 1,240E+4 3,549E-10
2,371E+0 3,409E-1 3,160E-1 0,000E+0 0,000E+0 1,243E+4 3,890E-10
2,375E+0 3,389E-1 3,226E-1 0,000E+0 0,000E+0 1,246E+4 4,153E-10
2,379E+0 3,368E-1 3,292E-1 0,000E+0 0,000E+0 1,249E+4 5,076E-10
2,381E+0 3,343E-1 3,363E-1 0,000E+0 0,000E+0 1,252E+4 4,501E-10
2,383E+0 3,312E-1 3,422E-1 0,000E+0 0,000E+0 1,255E+4 2,782E-10
2,384E+0 3,282E-1 3,486E-1 0,000E+0 0,000E+0 1,258E+4 4,368E-10
2,384E+0 3,246E-1 3,550E-1 0,000E+0 0,000E+0 1,261E+4 4,263E-10
2,384E+0 3,205E-1 3,616E-1 0,000E+0 0,000E+0 1,264E+4 5,606E-10
2,383E+0 3,162E-1 3,672E-1 0,000E+0 0,000E+0 1,267E+4 4,909E-10
2,380E+0 3,116E-1 3,731E-1 0,000E+0 0,000E+0 1,270E+4 3,249E-10
2,378E+0 3,065E-1 3,791E-1 0,000E+0 0,000E+0 1,273E+4 5,901E-10
2,375E+0 3,011E-1 3,848E-1 0,000E+0 0,000E+0 1,276E+4 4,951E-10
2,372E+0 2,955E-1 3,904E-1 0,000E+0 0,000E+0 1,279E+4 3,447E-10
2,367E+0 2,892E-1 3,955E-1 0,000E+0 0,000E+0 1,282E+4 5,268E-10
2,362E+0 2,826E-1 4,008E-1 0,000E+0 0,000E+0 1,285E+4 3,978E-10
2,356E+0 2,757E-1 4,061E-1 0,000E+0 0,000E+0 1,288E+4 5,297E-10
2,350E+0 2,685E-1 4,110E-1 0,000E+0 0,000E+0 1,291E+4 4,342E-10
2,344E+0 2,611E-1 4,154E-1 0,000E+0 0,000E+0 1,294E+4 5,399E-10
2,336E+0 2,535E-1 4,197E-1 0,000E+0 0,000E+0 1,297E+4 5,911E-10
2,329E+0 2,451E-1 4,242E-1 0,000E+0 0,000E+0 1,300E+4 3,278E-10
2,320E+0 2,365E-1 4,283E-1 0,000E+0 0,000E+0 1,303E+4 3,818E-10
2,311E+0 2,277E-1 4,317E-1 0,000E+0 0,000E+0 1,306E+4 3,093E-10
2,302E+0 2,189E-1 4,354E-1 0,000E+0 0,000E+0 1,309E+4 2,907E-10
2,293E+0 2,097E-1 4,388E-1 0,000E+0 0,000E+0 1,312E+4 2,419E-10
2,282E+0 1,997E-1 4,421E-1 0,000E+0 0,000E+0 1,315E+4 2,738E-10
2,271E+0 1,896E-1 4,454E-1 0,000E+0 0,000E+0 1,318E+4 3,190E-10
2,260E+0 1,799E-1 4,480E-1 0,000E+0 0,000E+0 1,321E+4 2,689E-10
2,248E+0 1,696E-1 4,505E-1 0,000E+0 0,000E+0 1,324E+4 4,817E-10
2,236E+0 1,590E-1 4,528E-1 0,000E+0 0,000E+0 1,327E+4 6,334E-10
2,224E+0 1,480E-1 4,553E-1 0,000E+0 0,000E+0 1,330E+4 5,819E-10
2,211E+0 1,371E-1 4,566E-1 0,000E+0 0,000E+0 1,333E+4 2,793E-10
2,197E+0 1,259E-1 4,586E-1 0,000E+0 0,000E+0 1,336E+4 4,619E-10
2,183E+0 1,144E-1 4,600E-1 0,000E+0 0,000E+0 1,339E+4 6,379E-10
2,168E+0 1,027E-1 4,615E-1 0,000E+0 0,000E+0 1,342E+4 5,920E-10
2,153E+0 9,072E-2 4,619E-1 0,000E+0 0,000E+0 1,345E+4 3,119E-10
2,138E+0 7,904E-2 4,627E-1 0,000E+0 0,000E+0 1,348E+4 5,352E-10
2,123E+0 6,686E-2 4,625E-1 0,000E+0 0,000E+0 1,351E+4 2,741E-10
2,107E+0 5,435E-2 4,635E-1 0,000E+0 0,000E+0 1,354E+4 3,101E-10
2,091E+0 4,233E-2 4,632E-1 0,000E+0 0,000E+0 1,357E+4 3,578E-10
2,074E+0 2,950E-2 4,627E-1 0,000E+0 0,000E+0 1,360E+4 3,041E-10
2,057E+0 1,699E-2 4,622E-1 0,000E+0 0,000E+0 1,363E+4 2,517E-10
2,040E+0 4,314E-3 4,609E-1 0,000E+0 0,000E+0 1,366E+4 6,294E-10
2,022E+0 -8,194E-3 4,596E-1 0,000E+0 0,000E+0 1,369E+4 4,228E-10
2,004E+0 -2,120E-2 4,581E-1 0,000E+0 0,000E+0 1,372E+4 2,666E-10
1,986E+0 -3,370E-2 4,563E-1 0,000E+0 0,000E+0 1,375E+4 3,886E-10
1,967E+0 -4,638E-2 4,538E-1 0,000E+0 0,000E+0 1,378E+4 3,661E-10
1,948E+0 -5,938E-2 4,512E-1 0,000E+0 0,000E+0 1,381E+4 2,134E-10
1,929E+0 -7,222E-2 4,485E-1 0,000E+0 0,000E+0 1,384E+4 2,041E-10
1,909E+0 -8,456E-2 4,454E-1 0,000E+0 0,000E+0 1,387E+4 3,854E-10
1,890E+0 -9,756E-2 4,419E-1 0,000E+0 0,000E+0 1,390E+4 4,940E-10
1,870E+0 -1,101E-1 4,383E-1 0,000E+0 0,000E+0 1,393E+4 4,929E-10
1,850E+0 -1,224E-1 4,344E-1 0,000E+0 0,000E+0 1,396E+4 5,215E-10
1,830E+0 -1,349E-1 4,301E-1 0,000E+0 0,000E+0 1,399E+4 6,329E-10
1,810E+0 -1,469E-1 4,258E-1 0,000E+0 0,000E+0 1,402E+4 6,707E-10
1,789E+0 -1,591E-1 4,210E-1 0,000E+0 0,000E+0 1,405E+4 3,331E-10
1,768E+0 -1,711E-1 4,161E-1 0,000E+0 0,000E+0 1,408E+4 3,230E-10
1,747E+0 -1,830E-1 4,105E-1 0,000E+0 0,000E+0 1,411E+4 3,045E-10
1,725E+0 -1,948E-1 4,047E-1 0,000E+0 0,000E+0 1,414E+4 2,836E-10
1,704E+0 -2,060E-1 3,990E-1 0,000E+0 0,000E+0 1,417E+4 3,810E-10
1,683E+0 -2,172E-1 3,931E-1 0,000E+0 0,000E+0 1,420E+4 3,231E-10
1,661E+0 -2,282E-1 3,868E-1 0,000E+0 0,000E+0 1,423E+4 2,152E-10
1,639E+0 -2,391E-1 3,801E-1 0,000E+0 0,000E+0 1,426E+4 3,650E-10
1,617E+0 -2,493E-1 3,736E-1 0,000E+0 0,000E+0 1,429E+4 2,808E-10
1,595E+0 -2,597E-1 3,662E-1 0,000E+0 0,000E+0 1,432E+4 2,541E-10
1,573E+0 -2,699E-1 3,593E-1 0,000E+0 0,000E+0 1,435E+4 2,482E-10
1,551E+0 -2,796E-1 3,519E-1 0,000E+0 0,000E+0 1,438E+4 3,367E-10
1,529E+0 -2,886E-1 3,443E-1 0,000E+0 0,000E+0 1,441E+4 2,590E-10
1,507E+0 -2,979E-1 3,368E-1 0,000E+0 0,000E+0 1,444E+4 2,511E-10
1,484E+0 -3,066E-1 3,284E-1 0,000E+0 0,000E+0 1,447E+4 2,708E-10
1,462E+0 -3,146E-1 3,205E-1 0,000E+0 0,000E+0 1,450E+4 2,664E-10
1,440E+0 -3,230E-1 3,122E-1 0,000E+0 0,000E+0 1,453E+4 3,607E-10
1,418E+0 -3,308E-1 3,042E-1 0,000E+0 0,000E+0 1,456E+4 4,407E-10
1,396E+0 -3,380E-1 2,956E-1 0,000E+0 0,000E+0 1,459E+4 2,812E-10
1,373E+0 -3,451E-1 2,869E-1 0,000E+0 0,000E+0 1,462E+4 3,696E-10
1,350E+0 -3,517E-1 2,777E-1 0,000E+0 0,000E+0 1,465E+4 2,879E-10
1,326E+0 -3,579E-1 2,691E-1 0,000E+0 0,000E+0 1,468E+4 3,665E-10
1,304E+0 -3,637E-1 2,604E-1 0,000E+0 0,000E+0 1,471E+4 2,494E-10
1,281E+0 -3,691E-1 2,510E-1 0,000E+0 0,000E+0 1,474E+4 4,027E-10
1,259E+0 -3,741E-1 2,423E-1 0,000E+0 0,000E+0 1,477E+4 3,137E-10
1,236E+0 -3,787E-1 2,331E-1 0,000E+0 0,000E+0 1,480E+4 3,618E-10
1,213E+0 -3,830E-1 2,239E-1 0,000E+0 0,000E+0 1,483E+4 3,399E-10
1,190E+0 -3,864E-1 2,143E-1 0,000E+0 0,000E+0 1,486E+4 3,324E-10
1,166E+0 -3,902E-1 2,053E-1 0,000E+0 0,000E+0 1,489E+4 2,873E-10
1,143E+0 -3,928E-1 1,957E-1 0,000E+0 0,000E+0 1,492E+4 3,199E-10
1,120E+0 -3,956E-1 1,863E-1 0,000E+0 0,000E+0 1,495E+4 3,526E-10
1,097E+0 -3,981E-1 1,768E-1 0,000E+0 0,000E+0 1,498E+4 4,841E-10
1,074E+0 -3,996E-1 1,677E-1 0,000E+0 0,000E+0 1,502E+4 1,788E-10
1,051E+0 -4,011E-1 1,585E-1 0,000E+0 0,000E+0 1,505E+4 2,420E-10
1,028E+0 -4,019E-1 1,490E-1 0,000E+0 0,000E+0 1,508E+4 3,904E-10
1,004E+0 -4,024E-1 1,398E-1 0,000E+0 0,000E+0 1,511E+4 3,154E-10
9,818E-1 -4,022E-1 1,305E-1 0,000E+0 0,000E+0 1,514E+4 2,164E-10
9,592E-1 -4,019E-1 1,213E-1 0,000E+0 0,000E+0 1,517E+4 2,272E-10
9,367E-1 -4,012E-1 1,120E-1 0,000E+0 0,000E+0 1,520E+4 1,887E-10
9,138E-1 -4,002E-1 1,031E-1 0,000E+0 0,000E+0 1,523E+4 2,210E-10
8,911E-1 -3,988E-1 9,385E-2 0,000E+0 0,000E+0 1,526E+4 4,438E-10
8,687E-1 -3,969E-1 8,512E-2 0,000E+0 0,000E+0 1,529E+4 2,801E-10
8,462E-1 -3,943E-1 7,607E-2 0,000E+0 0,000E+0 1,532E+4 1,492E-10
8,236E-1 -3,920E-1 6,768E-2 0,000E+0 0,000E+0 1,535E+4 2,671E-10
8,011E-1 -3,887E-1 5,879E-2 0,000E+0 0,000E+0 1,538E+4 3,601E-10
7,787E-1 -3,854E-1 5,007E-2 0,000E+0 0,000E+0 1,541E+4 2,062E-10
7,571E-1 -3,818E-1 4,167E-2 0,000E+0 0,000E+0 1,544E+4 2,254E-10
7,351E-1 -3,777E-1 3,361E-2 0,000E+0 0,000E+0 1,547E+4 3,322E-10
7,135E-1 -3,732E-1 2,555E-2 0,000E+0 0,000E+0 1,550E+4 3,619E-10
6,919E-1 -3,683E-1 1,715E-2 0,000E+0 0,000E+0 1,553E+4 3,759E-10
6,704E-1 -3,637E-1 9,417E-3 0,000E+0 0,000E+0 1,556E+4 3,086E-10
6,496E-1 -3,579E-1 1,517E-3 0,000E+0 0,000E+0 1,559E+4 2,972E-10
6,287E-1 -3,523E-1 -6,219E-3 0,000E+0 0,000E+0 1,562E+4 3,708E-10
6,083E-1 -3,464E-1 -1,346E-2 0,000E+0 0,000E+0 1,565E+4 5,472E-10
5,881E-1 -3,402E-1 -2,087E-2 0,000E+0 0,000E+0 1,568E+4 3,232E-10
5,680E-1 -3,336E-1 -2,778E-2 0,000E+0 0,000E+0 1,571E+4 2,093E-10
5,486E-1 -3,268E-1 -3,486E-2 0,000E+0 0,000E+0 1,574E+4 2,751E-10
5,290E-1 -3,198E-1 -4,144E-2 0,000E+0 0,000E+0 1,577E+4 2,715E-10
5,097E-1 -3,123E-1 -4,802E-2 0,000E+0 0,000E+0 1,580E+4 1,800E-10
4,910E-1 -3,049E-1 -5,461E-2 0,000E+0 0,000E+0 1,583E+4 2,645E-10
4,729E-1 -2,974E-1 -6,070E-2 0,000E+0 0,000E+0 1,586E+4 3,299E-10
4,556E-1 -2,893E-1 -6,679E-2 0,000E+0 0,000E+0 1,589E+4 2,190E-10
4,383E-1 -2,811E-1 -7,222E-2 0,000E+0 0,000E+0 1,592E+4 2,733E-10
4,219E-1 -2,725E-1 -7,798E-2 0,000E+0 0,000E+0 1,595E+4 2,310E-10
4,057E-1 -2,641E-1 -8,341E-2 0,000E+0 0,000E+0 1,598E+4 1,837E-10
3,898E-1 -2,556E-1 -8,835E-2 0,000E+0 0,000E+0 1,601E+4 2,583E-10
3,743E-1 -2,467E-1 -9,345E-2 0,000E+0 0,000E+0 1,604E+4 2,799E-10
3,596E-1 -2,378E-1 -9,822E-2 0,000E+0 0,000E+0 1,607E+4 4,118E-10
3,455E-1 -2,287E-1 -1,032E-1 0,000E+0 0,000E+0 1,610E+4 3,584E-10
3,317E-1 -2,197E-1 -1,074E-1 0,000E+0 0,000E+0 1,613E+4 5,255E-10
3,185E-1 -2,098E-1 -1,112E-1 0,000E+0 0,000E+0 1,616E+4 2,082E-10
3,062E-1 -2,006E-1 -1,158E-1 0,000E+0 0,000E+0 1,619E+4 1,678E-10
2,938E-1 -1,909E-1 -1,188E-1 0,000E+0 0,000E+0 1,622E+4 2,029E-10
2,826E-1 -1,813E-1 -1,224E-1 0,000E+0 0,000E+0 1,625E+4 3,468E-10
2,716E-1 -1,713E-1 -1,259E-1 0,000E+0 0,000E+0 1,628E+4 3,355E-10
2,616E-1 -1,614E-1 -1,292E-1 0,000E+0 0,000E+0 1,631E+4 2,649E-10
2,517E-1 -1,517E-1 -1,320E-1 0,000E+0 0,000E+0 1,634E+4 2,034E-10
2,428E-1 -1,418E-1 -1,348E-1 0,000E+0 0,000E+0 1,637E+4 2,006E-10
2,344E-1 -1,316E-1 -1,372E-1 0,000E+0 0,000E+0 1,640E+4 2,847E-10
2,265E-1 -1,218E-1 -1,392E-1 0,000E+0 0,000E+0 1,643E+4 2,390E-10
2,196E-1 -1,116E-1 -1,417E-1 0,000E+0 0,000E+0 1,646E+4 2,420E-10
2,132E-1 -1,015E-1 -1,435E-1 0,000E+0 0,000E+0 1,649E+4 2,497E-10
2,077E-1 -9,147E-2 -1,453E-1 0,000E+0 0,000E+0 1,652E+4 2,801E-10
2,026E-1 -8,094E-2 -1,463E-1 0,000E+0 0,000E+0 1,655E+4 3,107E-10
1,985E-1 -7,123E-2 -1,478E-1 0,000E+0 0,000E+0 1,658E+4 3,117E-10
