G11_shinriki
06.09.2021
19:41:14
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

7,769E-1 2,341E-2 1,291E-1 1,136E+0 -5,915E-2 3,003E+1 2,553E+0
1,771E-1 -2,284E-1 -1,417E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,626E-1 -2,180E-1 -1,456E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,488E-1 -2,075E-1 -1,494E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,353E-1 -1,970E-1 -1,532E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,228E-1 -1,863E-1 -1,565E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,108E-1 -1,757E-1 -1,594E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,928E-2 -1,649E-1 -1,627E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,825E-2 -1,540E-1 -1,655E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,821E-2 -1,432E-1 -1,680E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,867E-2 -1,323E-1 -1,701E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,978E-2 -1,213E-1 -1,728E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,171E-2 -1,106E-1 -1,746E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,431E-2 -9,970E-2 -1,762E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,756E-2 -8,851E-2 -1,776E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,098E-2 -7,798E-2 -1,787E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,620E-2 -6,711E-2 -1,794E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,143E-2 -5,642E-2 -1,805E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,765E-2 -4,572E-2 -1,810E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,452E-2 -3,502E-2 -1,813E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,221E-2 -2,449E-2 -1,813E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,057E-2 -1,379E-2 -1,815E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,581E-3 -3,586E-3 -1,808E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,581E-3 7,112E-3 -1,802E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,040E-2 1,732E-2 -1,792E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,156E-2 2,752E-2 -1,784E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,370E-2 3,740E-2 -1,776E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,682E-2 4,744E-2 -1,756E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,077E-2 5,715E-2 -1,743E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,505E-2 6,702E-2 -1,720E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,032E-2 7,657E-2 -1,700E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,608E-2 8,595E-2 -1,677E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,283E-2 9,484E-2 -1,652E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,040E-2 1,041E-1 -1,624E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,879E-2 1,131E-1 -1,590E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,801E-2 1,217E-1 -1,558E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,772E-2 1,304E-1 -1,525E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,792E-2 1,388E-1 -1,489E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,928E-2 1,468E-1 -1,453E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,113E-1 1,547E-1 -1,410E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,238E-1 1,623E-1 -1,371E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,375E-1 1,697E-1 -1,329E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,513E-1 1,771E-1 -1,282E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,666E-1 1,844E-1 -1,236E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,817E-1 1,914E-1 -1,190E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,977E-1 1,979E-1 -1,144E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,147E-1 2,043E-1 -1,092E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,319E-1 2,104E-1 -1,043E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,500E-1 2,163E-1 -9,888E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,686E-1 2,222E-1 -9,394E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,879E-1 2,277E-1 -8,835E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,078E-1 2,328E-1 -8,275E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,285E-1 2,379E-1 -7,715E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,501E-1 2,428E-1 -7,139E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,722E-1 2,474E-1 -6,547E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,939E-1 2,518E-1 -5,971E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,161E-1 2,563E-1 -5,313E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,395E-1 2,602E-1 -4,786E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,632E-1 2,635E-1 -4,144E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,872E-1 2,673E-1 -3,519E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,121E-1 2,706E-1 -2,926E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,371E-1 2,732E-1 -2,301E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,627E-1 2,760E-1 -1,675E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,896E-1 2,787E-1 -1,033E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,164E-1 2,813E-1 -3,750E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,434E-1 2,831E-1 2,504E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,709E-1 2,854E-1 8,758E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,993E-1 2,869E-1 1,518E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,275E-1 2,885E-1 2,160E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,561E-1 2,900E-1 2,818E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,854E-1 2,910E-1 3,493E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,149E-1 2,920E-1 4,102E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,445E-1 2,928E-1 4,826E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,741E-1 2,932E-1 5,369E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,043E-1 2,938E-1 6,044E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,347E-1 2,938E-1 6,702E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,655E-1 2,940E-1 7,311E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,971E-1 2,941E-1 7,936E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,029E+0 2,935E-1 8,595E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,061E+0 2,935E-1 9,237E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,093E+0 2,927E-1 9,862E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,125E+0 2,922E-1 1,047E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,158E+0 2,912E-1 1,111E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,190E+0 2,904E-1 1,175E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,224E+0 2,892E-1 1,235E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,257E+0 2,881E-1 1,294E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,291E+0 2,864E-1 1,352E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,325E+0 2,854E-1 1,419E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,359E+0 2,839E-1 1,470E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,393E+0 2,823E-1 1,533E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,427E+0 2,806E-1 1,589E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,460E+0 2,787E-1 1,648E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,494E+0 2,767E-1 1,709E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,528E+0 2,747E-1 1,763E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,562E+0 2,727E-1 1,814E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,596E+0 2,708E-1 1,873E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,630E+0 2,688E-1 1,928E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,664E+0 2,670E-1 1,982E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,697E+0 2,648E-1 2,035E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,731E+0 2,625E-1 2,087E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,764E+0 2,606E-1 2,138E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,796E+0 2,584E-1 2,191E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,828E+0 2,563E-1 2,242E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,858E+0 2,543E-1 2,288E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,887E+0 2,525E-1 2,341E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,916E+0 2,500E-1 2,388E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,943E+0 2,482E-1 2,438E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,970E+0 2,463E-1 2,489E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,996E+0 2,446E-1 2,535E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,020E+0 2,425E-1 2,578E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,043E+0 2,407E-1 2,629E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,064E+0 2,388E-1 2,673E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,084E+0 2,372E-1 2,716E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,103E+0 2,352E-1 2,760E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,120E+0 2,334E-1 2,805E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,135E+0 2,314E-1 2,849E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,149E+0 2,296E-1 2,894E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,162E+0 2,278E-1 2,935E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,173E+0 2,258E-1 2,979E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,182E+0 2,235E-1 3,017E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,191E+0 2,216E-1 3,057E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,198E+0 2,191E-1 3,099E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,204E+0 2,168E-1 3,139E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,210E+0 2,142E-1 3,177E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,214E+0 2,114E-1 3,213E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,217E+0 2,087E-1 3,249E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,219E+0 2,056E-1 3,290E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,221E+0 2,020E-1 3,322E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,221E+0 1,989E-1 3,359E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,221E+0 1,952E-1 3,397E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,220E+0 1,916E-1 3,424E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,219E+0 1,875E-1 3,457E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,217E+0 1,832E-1 3,493E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,214E+0 1,791E-1 3,521E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,212E+0 1,745E-1 3,549E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,208E+0 1,697E-1 3,573E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,204E+0 1,649E-1 3,603E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,200E+0 1,600E-1 3,631E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,195E+0 1,547E-1 3,652E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,190E+0 1,490E-1 3,675E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,185E+0 1,437E-1 3,700E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,179E+0 1,378E-1 3,722E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,172E+0 1,319E-1 3,736E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,166E+0 1,258E-1 3,754E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,159E+0 1,194E-1 3,771E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,151E+0 1,131E-1 3,789E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,144E+0 1,065E-1 3,804E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,136E+0 9,977E-2 3,815E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,128E+0 9,286E-2 3,829E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,120E+0 8,595E-2 3,835E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,111E+0 7,887E-2 3,843E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,102E+0 7,146E-2 3,850E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,092E+0 6,439E-2 3,855E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,083E+0 5,682E-2 3,857E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,073E+0 4,974E-2 3,860E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,063E+0 4,200E-2 3,860E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,053E+0 3,460E-2 3,858E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,042E+0 2,686E-2 3,853E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,032E+0 1,896E-2 3,850E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,020E+0 1,106E-2 3,840E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,009E+0 3,162E-3 3,835E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,997E+0 -4,738E-3 3,824E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,985E+0 -1,264E-2 3,810E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,974E+0 -2,021E-2 3,799E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,962E+0 -2,811E-2 3,779E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,950E+0 -3,634E-2 3,764E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,937E+0 -4,391E-2 3,740E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,925E+0 -5,181E-2 3,718E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,913E+0 -5,971E-2 3,695E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,900E+0 -6,695E-2 3,669E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,887E+0 -7,485E-2 3,644E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,874E+0 -8,242E-2 3,616E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,861E+0 -8,999E-2 3,583E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,848E+0 -9,756E-2 3,550E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,836E+0 -1,046E-1 3,521E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,822E+0 -1,120E-1 3,485E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,809E+0 -1,191E-1 3,445E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,796E+0 -1,259E-1 3,407E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,783E+0 -1,328E-1 3,371E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,769E+0 -1,394E-1 3,325E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,756E+0 -1,458E-1 3,282E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,742E+0 -1,520E-1 3,239E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,729E+0 -1,585E-1 3,193E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,716E+0 -1,644E-1 3,147E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,702E+0 -1,700E-1 3,098E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,689E+0 -1,759E-1 3,047E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,675E+0 -1,813E-1 2,999E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,662E+0 -1,864E-1 2,946E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,648E+0 -1,914E-1 2,895E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,635E+0 -1,961E-1 2,844E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,622E+0 -2,004E-1 2,788E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,609E+0 -2,049E-1 2,732E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,596E+0 -2,090E-1 2,675E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,583E+0 -2,129E-1 2,621E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,570E+0 -2,162E-1 2,566E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,558E+0 -2,198E-1 2,507E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,545E+0 -2,225E-1 2,449E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,533E+0 -2,256E-1 2,388E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,521E+0 -2,281E-1 2,331E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,509E+0 -2,302E-1 2,267E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,497E+0 -2,322E-1 2,212E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,485E+0 -2,342E-1 2,155E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,473E+0 -2,355E-1 2,094E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,462E+0 -2,366E-1 2,035E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,451E+0 -2,376E-1 1,979E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,440E+0 -2,383E-1 1,913E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,429E+0 -2,384E-1 1,858E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,419E+0 -2,388E-1 1,796E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,408E+0 -2,383E-1 1,738E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,398E+0 -2,378E-1 1,677E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,388E+0 -2,373E-1 1,621E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,379E+0 -2,360E-1 1,562E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,370E+0 -2,347E-1 1,506E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,361E+0 -2,332E-1 1,450E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,352E+0 -2,312E-1 1,391E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,343E+0 -2,292E-1 1,338E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,335E+0 -2,268E-1 1,282E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,328E+0 -2,241E-1 1,225E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,320E+0 -2,213E-1 1,171E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,313E+0 -2,177E-1 1,123E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,306E+0 -2,147E-1 1,072E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,300E+0 -2,108E-1 1,024E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,294E+0 -2,072E-1 9,714E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,288E+0 -2,031E-1 9,253E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,283E+0 -1,985E-1 8,743E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,278E+0 -1,938E-1 8,315E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,274E+0 -1,891E-1 7,854E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,270E+0 -1,840E-1 7,459E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,267E+0 -1,785E-1 7,015E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,264E+0 -1,733E-1 6,636E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,261E+0 -1,678E-1 6,258E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,259E+0 -1,621E-1 5,830E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,257E+0 -1,555E-1 5,517E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,256E+0 -1,494E-1 5,155E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,255E+0 -1,428E-1 4,842E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,256E+0 -1,364E-1 4,530E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,256E+0 -1,297E-1 4,250E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,257E+0 -1,229E-1 3,937E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,259E+0 -1,155E-1 3,674E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,262E+0 -1,086E-1 3,427E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,265E+0 -1,010E-1 3,164E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,267E+0 -9,378E-2 2,950E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,272E+0 -8,604E-2 2,785E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,276E+0 -7,831E-2 2,587E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,282E+0 -7,057E-2 2,423E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,288E+0 -6,267E-2 2,275E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,294E+0 -5,444E-2 2,176E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,302E+0 -4,671E-2 2,044E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,310E+0 -3,831E-2 1,962E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,318E+0 -3,008E-2 1,913E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,328E+0 -2,185E-2 1,797E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,337E+0 -1,330E-2 1,765E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,348E+0 -4,738E-3 1,765E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,359E+0 3,656E-3 1,814E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,371E+0 1,238E-2 1,797E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,384E+0 2,094E-2 1,847E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,397E+0 2,950E-2 1,913E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,411E+0 3,838E-2 1,962E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,426E+0 4,694E-2 2,094E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,442E+0 5,566E-2 2,192E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,459E+0 6,439E-2 2,324E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,476E+0 7,311E-2 2,505E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,493E+0 8,183E-2 2,686E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,512E+0 9,056E-2 2,900E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,531E+0 9,895E-2 3,147E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,550E+0 1,077E-1 3,377E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,571E+0 1,164E-1 3,641E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,592E+0 1,250E-1 3,921E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,613E+0 1,335E-1 4,233E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,635E+0 1,419E-1 4,562E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,658E+0 1,503E-1 4,941E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,682E+0 1,587E-1 5,287E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,705E+0 1,669E-1 5,665E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,730E+0 1,752E-1 6,093E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,754E+0 1,834E-1 6,472E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,779E+0 1,914E-1 6,900E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,805E+0 1,993E-1 7,327E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,830E+0 2,074E-1 7,838E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,856E+0 2,148E-1 8,348E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
