Parameters:
     Ampl. 1=     3983.32
    Lifet. 1=      300.98
     Ampl. 2=    29782.96
    Lifet. 2=       2.943
     Backgr.=     -3475.6
     Backgr.=           0
       Shift=           0

X²: 1.232
tau_amp: 38.1 ns; tau_int: 280.68 ns

Time[ns]	         IRF	       Decay	         Fit	  Resids.
130.2080	           0	           0	           -	        -
130.2240	           0	           0	           -	        -
130.2400	           0	           0	           -	        -
130.2560	           0	           0	           -	        -
130.2720	           0	           0	           -	        -
130.2880	           0	           0	           -	        -
130.3040	           0	           0	           -	        -
130.3200	           0	           0	           -	        -
130.3360	           0	           0	           -	        -
130.3520	           0	           0	           -	        -
130.3680	           0	           0	           -	        -
130.3840	           0	           0	           -	        -
130.4000	           0	           0	           -	        -
130.4160	           0	           0	           -	        -
130.4320	           0	           0	           -	        -
130.4480	           0	           0	           -	        -
130.4640	           0	           0	           -	        -
130.4800	           0	           0	           -	        -
130.4960	           0	           0	           -	        -
130.5120	           0	           0	           -	        -
130.5280	           0	           0	           -	        -
130.5440	           0	           0	           -	        -
130.5600	           0	           0	           -	        -
130.5760	           0	           0	           -	        -
130.5920	           0	           0	           -	        -
130.6080	           0	           0	           -	        -
130.6240	           0	           0	           -	        -
130.6400	           0	           0	           -	        -
130.6560	           0	           0	           -	        -
130.6720	           0	           0	           -	        -
130.6880	           0	           0	           -	        -
130.7040	           0	           0	           -	        -
130.7200	           0	           0	           -	        -
130.7360	           0	           0	           -	        -
130.7520	           0	           0	           -	        -
130.7680	           0	           0	           -	        -
130.7840	           0	           0	           -	        -
130.8000	           0	           0	           -	        -
130.8160	           0	           0	           -	        -
130.8320	           0	           0	           -	        -
130.8480	           0	           0	           -	        -
130.8640	           0	           0	           -	        -
130.8800	           0	           0	           -	        -
130.8960	           0	           0	           -	        -
130.9120	           0	           0	           -	        -
130.9280	           0	           0	           -	        -
130.9440	           0	           0	           -	        -
130.9600	           0	           0	           -	        -
130.9760	           0	           0	           -	        -
130.9920	           0	           0	           -	        -
131.0080	           0	           0	           -	        -
131.0240	           0	           0	           -	        -
131.0400	           0	           0	           -	        -
131.0560	           0	           0	           -	        -
131.0720	           0	           0	           -	        -
131.0880	           0	           0	           -	        -
131.1040	           0	           0	           -	        -
131.1200	           0	           0	           -	        -
131.1360	           0	           0	           -	        -
131.1520	           0	           0	           -	        -
131.1680	           0	           0	           -	        -
131.1840	           0	           0	           -	        -
131.2000	           0	           0	           -	        -
131.2160	           0	           0	           -	        -
131.2320	           0	           0	           -	        -
131.2480	           0	           0	           -	        -
131.2640	           0	           0	           -	        -
131.2800	           0	           0	           -	        -
131.2960	           0	           0	           -	        -
131.3120	           0	           0	           -	        -
131.3280	           0	           0	           -	        -
131.3440	           0	           0	           -	        -
131.3600	           0	           0	           -	        -
131.3760	           0	           0	           -	        -
131.3920	           0	           0	           -	        -
131.4080	           0	           0	           -	        -
131.4240	           0	           0	           -	        -
131.4400	           0	           0	           -	        -
131.4560	           0	           0	           -	        -
131.4720	           0	           0	           -	        -
131.4880	           0	           0	           -	        -
131.5040	           0	           0	           -	        -
131.5200	           0	           0	           -	        -
131.5360	           0	           0	           -	        -
131.5520	           0	           0	           -	        -
131.5680	           0	           0	           -	        -
131.5840	           0	           0	           -	        -
131.6000	           0	           0	           -	        -
131.6160	           0	           0	           -	        -
131.6320	           0	           0	           -	        -
131.6480	           0	           0	           -	        -
131.6640	           0	           0	           -	        -
131.6800	           0	           0	           -	        -
131.6960	           0	           0	           -	        -
131.7120	           0	           0	           -	        -
131.7280	           0	           0	           -	        -
131.7440	           0	           0	           -	        -
131.7600	           0	           0	           -	        -
131.7760	           0	           0	           -	        -
131.7920	           0	           0	           -	        -
131.8080	           0	           0	           -	        -
131.8240	           0	           0	           -	        -
131.8400	           0	           0	           -	        -
131.8560	           0	           0	           -	        -
131.8720	           0	           0	           -	        -
131.8880	           0	           0	           -	        -
131.9040	           0	           0	           -	        -
131.9200	           0	           0	           -	        -
131.9360	           0	           0	           -	        -
131.9520	           0	           0	           -	        -
131.9680	           0	           0	           -	        -
131.9840	           0	           0	           -	        -
132.0000	           0	           0	           -	        -
132.0160	           0	           0	           -	        -
132.0320	           0	           0	           -	        -
132.0480	           0	           0	           -	        -
132.0640	           0	           0	           -	        -
132.0800	           0	           0	           -	        -
132.0960	           0	           0	           -	        -
132.1120	           0	           0	           -	        -
132.1280	           0	           0	           -	        -
132.1440	           0	           0	           -	        -
132.1600	           0	           0	           -	        -
132.1760	           0	           0	           -	        -
132.1920	           0	           0	           -	        -
132.2080	           0	           0	           -	        -
132.2240	           0	           0	           -	        -
132.2400	           0	           0	           -	        -
132.2560	           0	           0	           -	        -
132.2720	           0	           0	           -	        -
132.2880	           0	           0	           -	        -
132.3040	           0	           0	           -	        -
132.3200	           0	           0	           -	        -
132.3360	           0	           0	           -	        -
132.3520	           0	           0	           -	        -
132.3680	           0	           0	           -	        -
132.3840	           0	           0	           -	        -
132.4000	           0	           0	           -	        -
132.4160	           0	           0	           -	        -
132.4320	           0	           0	           -	        -
132.4480	           0	           0	           -	        -
132.4640	           0	           0	           -	        -
132.4800	           0	           0	           -	        -
132.4960	           0	           0	           -	        -
132.5120	           0	           0	           -	        -
132.5280	           0	           0	           -	        -
132.5440	           0	           0	           -	        -
132.5600	           0	           0	           -	        -
132.5760	           0	           0	           -	        -
132.5920	           0	           0	           -	        -
132.6080	           0	           0	           -	        -
132.6240	           0	           0	           -	        -
132.6400	           0	           0	           -	        -
132.6560	           0	           0	           -	        -
132.6720	           0	           0	           -	        -
132.6880	           0	           0	           -	        -
132.7040	           0	           0	           -	        -
132.7200	           0	           0	           -	        -
132.7360	           0	           0	           -	        -
132.7520	           0	           0	           -	        -
132.7680	           0	           0	           -	        -
132.7840	           0	           0	           -	        -
132.8000	           0	           0	           -	        -
132.8160	           0	           0	           -	        -
132.8320	           0	           0	           -	        -
132.8480	           0	           0	           -	        -
132.8640	           0	           0	           -	        -
132.8800	           0	           0	           -	        -
132.8960	           0	           0	           -	        -
132.9120	           0	           0	           -	        -
132.9280	           0	           0	           -	        -
132.9440	           0	           0	           -	        -
132.9600	           0	           0	           -	        -
132.9760	           0	           0	           -	        -
132.9920	           0	           0	           -	        -
133.0080	           0	           0	           -	        -
133.0240	           0	           0	           -	        -
133.0400	           0	           0	           -	        -
133.0560	           0	           0	           -	        -
133.0720	           0	           0	           -	        -
133.0880	           0	           0	           -	        -
133.1040	           0	           0	           -	        -
133.1200	           0	           0	           -	        -
133.1360	           0	           0	           -	        -
133.1520	           0	           0	           -	        -
133.1680	           0	           0	           -	        -
133.1840	           0	           0	           -	        -
133.2000	           0	           0	           -	        -
133.2160	           0	           0	           -	        -
133.2320	           0	           0	           -	        -
133.2480	           0	           0	           -	        -
133.2640	           0	           0	           -	        -
133.2800	           0	           0	           -	        -
133.2960	           0	           0	           -	        -
133.3120	           0	           0	           -	        -
133.3280	           0	           0	           -	        -
133.3440	           0	           0	           -	        -
133.3600	           0	           0	           -	        -
133.3760	           0	           0	           -	        -
133.3920	           0	           0	           -	        -
133.4080	           0	           0	           -	        -
133.4240	           0	           0	           -	        -
133.4400	           0	           0	           -	        -
133.4560	           0	           0	           -	        -
133.4720	           0	           0	           -	        -
133.4880	           0	           0	           -	        -
133.5040	           0	           0	           -	        -
133.5200	           0	           0	           -	        -
133.5360	           0	           0	           -	        -
133.5520	           0	           0	           -	        -
133.5680	           0	           0	           -	        -
133.5840	           0	           0	           -	        -
133.6000	           0	           0	           -	        -
133.6160	           0	           0	           -	        -
133.6320	           0	           0	           -	        -
133.6480	           0	           0	           -	        -
133.6640	           0	           0	           -	        -
133.6800	           0	           0	           -	        -
133.6960	           0	           0	           -	        -
133.7120	           0	           0	           -	        -
133.7280	           0	           0	           -	        -
133.7440	           0	           0	           -	        -
133.7600	           0	           0	           -	        -
133.7760	           0	           0	           -	        -
133.7920	           0	           0	           -	        -
133.8080	           0	           0	           -	        -
133.8240	           0	           0	           -	        -
133.8400	           0	           0	           -	        -
133.8560	           0	           0	           -	        -
133.8720	           0	           0	           -	        -
133.8880	           0	           0	           -	        -
133.9040	           0	           0	           -	        -
133.9200	           0	           0	           -	        -
133.9360	           0	           0	           -	        -
133.9520	           0	           0	           -	        -
133.9680	           0	           0	           -	        -
133.9840	           0	           0	           -	        -
134.0000	           0	           0	           -	        -
134.0160	           0	           0	           -	        -
134.0320	           0	           0	           -	        -
134.0480	           0	           0	           -	        -
134.0640	           0	           0	           -	        -
134.0800	           0	           0	           -	        -
134.0960	           0	           0	           -	        -
134.1120	           0	           0	           -	        -
134.1280	           0	           0	           -	        -
134.1440	           0	           0	           -	        -
134.1600	           0	           0	           -	        -
134.1760	           0	           0	           -	        -
134.1920	           0	           0	           -	        -
134.2080	           0	           0	           -	        -
134.2240	           0	           0	           -	        -
134.2400	           0	           0	           -	        -
134.2560	           0	           0	           -	        -
134.2720	           0	           0	           -	        -
134.2880	           0	           0	           -	        -
134.3040	           0	           0	           -	        -
134.3200	           0	           0	           -	        -
134.3360	           0	           0	           -	        -
134.3520	           0	           0	           -	        -
134.3680	           0	           0	           -	        -
134.3840	           0	           0	           -	        -
134.4000	           0	           0	           -	        -
134.4160	           0	           0	           -	        -
134.4320	           0	           0	           -	        -
134.4480	           0	           0	           -	        -
134.4640	           0	           0	           -	        -
134.4800	           0	           0	           -	        -
134.4960	           0	           0	           -	        -
134.5120	           0	           0	           -	        -
134.5280	           0	           0	           -	        -
134.5440	           0	           0	           -	        -
134.5600	           0	           0	           -	        -
134.5760	           0	           0	           -	        -
134.5920	           0	           0	           -	        -
134.6080	           0	           0	           -	        -
134.6240	           0	           0	           -	        -
134.6400	           0	           0	           -	        -
134.6560	           0	           0	           -	        -
134.6720	           0	           0	           -	        -
134.6880	           0	           0	           -	        -
134.7040	           0	           0	           -	        -
134.7200	           0	           0	           -	        -
134.7360	           0	           0	           -	        -
134.7520	           0	           0	           -	        -
134.7680	           0	           0	           -	        -
134.7840	           0	           0	           -	        -
134.8000	           0	           0	           -	        -
134.8160	           0	           0	           -	        -
134.8320	           0	           0	           -	        -
134.8480	           0	           0	           -	        -
134.8640	           0	           0	           -	        -
134.8800	           0	           0	           -	        -
134.8960	           0	           0	           -	        -
134.9120	           0	           0	           -	        -
134.9280	           0	           0	           -	        -
134.9440	           0	           0	           -	        -
134.9600	           0	           0	           -	        -
134.9760	           0	           0	           -	        -
134.9920	           0	           0	           -	        -
135.0080	           0	           0	           -	        -
135.0240	           0	           0	           -	        -
135.0400	           0	           0	           -	        -
135.0560	           0	           0	           -	        -
135.0720	           0	           0	           -	        -
135.0880	           0	           0	           -	        -
135.1040	           0	           0	           -	        -
135.1200	           0	           0	           -	        -
135.1360	           0	           0	           -	        -
135.1520	           0	           0	           -	        -
135.1680	           0	           0	           -	        -
135.1840	           0	           0	           -	        -
135.2000	           0	           0	           -	        -
135.2160	           0	           0	           -	        -
135.2320	           0	           0	           -	        -
135.2480	           0	           0	           -	        -
135.2640	           0	           0	           -	        -
135.2800	           0	           0	           -	        -
135.2960	           0	           0	           -	        -
135.3120	           0	           0	           -	        -
135.3280	           0	           0	           -	        -
135.3440	           0	           0	           -	        -
135.3600	           0	           0	           -	        -
135.3760	           0	           0	           -	        -
135.3920	           0	           0	           -	        -
135.4080	           0	           0	           -	        -
135.4240	           0	           0	           -	        -
135.4400	           0	           0	           -	        -
135.4560	           0	           0	           -	        -
135.4720	           0	           0	           -	        -
135.4880	           0	           0	           -	        -
135.5040	           0	           0	           -	        -
135.5200	           0	           0	           -	        -
135.5360	           0	           0	           -	        -
135.5520	           0	           0	           -	        -
135.5680	           0	           0	           -	        -
135.5840	           0	           0	           -	        -
135.6000	           0	           0	           -	        -
135.6160	           0	           0	           -	        -
135.6320	           0	           0	           -	        -
135.6480	           0	           0	           -	        -
135.6640	           0	           0	           -	        -
135.6800	           0	           0	           -	        -
135.6960	           0	           0	           -	        -
135.7120	           0	           0	           -	        -
135.7280	           0	           0	           -	        -
135.7440	           0	           0	           -	        -
135.7600	           0	           0	           -	        -
135.7760	           0	           0	           -	        -
135.7920	           0	           0	           -	        -
135.8080	           0	           0	           -	        -
135.8240	           0	           0	           -	        -
135.8400	           0	           0	           -	        -
135.8560	           0	           0	           -	        -
135.8720	           0	           0	           -	        -
135.8880	           0	           0	           -	        -
135.9040	           0	           0	           -	        -
135.9200	           0	           0	           -	        -
135.9360	           0	           0	           -	        -
135.9520	           0	           0	           -	        -
135.9680	           0	           0	           -	        -
135.9840	           0	           0	           -	        -
136.0000	           0	           0	           -	        -
136.0160	           0	           0	           -	        -
136.0320	           0	           0	           -	        -
136.0480	           0	           0	           -	        -
136.0640	           0	           0	           -	        -
136.0800	           0	           0	           -	        -
136.0960	           0	           0	           -	        -
136.1120	           0	           0	           -	        -
136.1280	           0	           0	           -	        -
136.1440	           0	           0	           -	        -
136.1600	           0	           0	           -	        -
136.1760	           0	           0	           -	        -
136.1920	           0	           0	           -	        -
136.2080	           0	           0	           -	        -
136.2240	           0	           0	           -	        -
136.2400	           0	           0	           -	        -
136.2560	           0	           0	           -	        -
136.2720	           0	           0	           -	        -
136.2880	           0	           0	           -	        -
136.3040	           0	           0	           -	        -
136.3200	           0	           0	           -	        -
136.3360	           0	           0	           -	        -
136.3520	           0	           0	           -	        -
136.3680	           0	           0	           -	        -
136.3840	           0	           0	           -	        -
136.4000	           0	           0	           -	        -
136.4160	           0	           0	           -	        -
136.4320	           0	           0	           -	        -
136.4480	           0	           0	           -	        -
136.4640	           0	           0	           -	        -
136.4800	           0	           0	           -	        -
136.4960	           0	           0	           -	        -
136.5120	           0	           0	           -	        -
136.5280	           0	           0	           -	        -
136.5440	           0	           0	           -	        -
136.5600	           0	           0	           -	        -
136.5760	           0	           0	           -	        -
136.5920	           0	           0	           -	        -
136.6080	           0	           0	           -	        -
136.6240	           0	           0	           -	        -
136.6400	           0	           0	           -	        -
136.6560	           0	           0	           -	        -
136.6720	           0	           0	           -	        -
136.6880	           0	           0	           -	        -
136.7040	           0	           0	           -	        -
136.7200	           0	           0	           -	        -
136.7360	           0	           0	           -	        -
136.7520	           0	           0	           -	        -
136.7680	           0	           0	           -	        -
136.7840	           0	           0	           -	        -
136.8000	           0	           0	           -	        -
136.8160	           0	           0	           -	        -
136.8320	           0	           0	           -	        -
136.8480	           0	           0	           -	        -
136.8640	           0	           0	           -	        -
136.8800	           0	           0	           -	        -
136.8960	           0	           0	           -	        -
136.9120	           0	           0	           -	        -
136.9280	           0	           0	           -	        -
136.9440	           0	           0	           -	        -
136.9600	           0	           0	           -	        -
136.9760	           0	           0	           -	        -
136.9920	           0	           0	           -	        -
137.0080	           0	           0	           -	        -
137.0240	           0	           0	           -	        -
137.0400	           0	           0	           -	        -
137.0560	           0	           0	           -	        -
137.0720	           0	           0	           -	        -
137.0880	           0	           0	           -	        -
137.1040	           0	           0	           -	        -
137.1200	           0	           0	           -	        -
137.1360	           0	           0	           -	        -
137.1520	           0	           0	           -	        -
137.1680	           0	           0	           -	        -
137.1840	           0	           0	           -	        -
137.2000	           0	           0	           -	        -
137.2160	           0	           0	           -	        -
137.2320	           0	           0	           -	        -
137.2480	           0	           0	           -	        -
137.2640	           0	           0	           -	        -
137.2800	           0	           0	           -	        -
137.2960	           0	           0	           -	        -
137.3120	           0	           0	           -	        -
137.3280	           0	           0	           -	        -
137.3440	           0	           0	           -	        -
137.3600	           0	           0	           -	        -
137.3760	           0	           0	           -	        -
137.3920	           0	           0	           -	        -
137.4080	           0	           0	           -	        -
137.4240	           0	           0	           -	        -
137.4400	           0	           0	           -	        -
137.4560	           0	           0	           -	        -
137.4720	           0	           0	           -	        -
137.4880	           0	           0	           -	        -
137.5040	           0	           0	           -	        -
137.5200	           0	           0	           -	        -
137.5360	           0	           0	           -	        -
137.5520	           0	           0	           -	        -
137.5680	           0	           0	           -	        -
137.5840	           0	           0	           -	        -
137.6000	           0	           0	           -	        -
137.6160	           0	           0	           -	        -
137.6320	           0	           0	           -	        -
137.6480	           0	           0	           -	        -
137.6640	           0	           0	           -	        -
137.6800	           0	           0	           -	        -
137.6960	           0	           0	           -	        -
137.7120	           0	           0	           -	        -
137.7280	           0	           0	           -	        -
137.7440	           0	           0	           -	        -
137.7600	           0	           0	           -	        -
137.7760	           0	           0	           -	        -
137.7920	           0	           0	           -	        -
137.8080	           0	           0	           -	        -
137.8240	           0	           0	           -	        -
137.8400	           0	           0	           -	        -
137.8560	           0	           0	           -	        -
137.8720	           0	           0	           -	        -
137.8880	           0	           0	           -	        -
137.9040	           0	           0	           -	        -
137.9200	           0	           0	           -	        -
137.9360	           0	           0	           -	        -
137.9520	           0	           0	           -	        -
137.9680	           0	           0	           -	        -
137.9840	           0	           0	           -	        -
138.0000	           0	           0	           -	        -
138.0160	           0	           0	           -	        -
138.0320	           0	           0	           -	        -
138.0480	           0	           0	           -	        -
138.0640	           0	           0	           -	        -
138.0800	           0	           0	           -	        -
138.0960	           0	           0	           -	        -
138.1120	           0	           0	           -	        -
138.1280	           0	           0	           -	        -
138.1440	           0	           0	           -	        -
138.1600	           0	           0	           -	        -
138.1760	           0	           0	           -	        -
138.1920	           0	           0	           -	        -
138.2080	           0	           0	           -	        -
138.2240	           0	           0	           -	        -
138.2400	           0	           0	           -	        -
138.2560	           0	           0	           -	        -
138.2720	           0	           0	           -	        -
138.2880	           0	           0	           -	        -
138.3040	           0	           0	           -	        -
138.3200	           0	           0	           -	        -
138.3360	           0	           0	           -	        -
138.3520	           0	           0	           -	        -
138.3680	           0	           0	           -	        -
138.3840	           0	           0	           -	        -
138.4000	           0	           0	           -	        -
138.4160	           0	           0	           -	        -
138.4320	           0	           0	           -	        -
138.4480	           0	           0	           -	        -
138.4640	           0	           0	           -	        -
138.4800	           0	           0	           -	        -
138.4960	           0	           0	           -	        -
138.5120	           0	           0	           -	        -
138.5280	           0	           0	           -	        -
138.5440	           0	           0	           -	        -
138.5600	           0	           0	           -	        -
138.5760	           0	           0	           -	        -
138.5920	           0	           0	           -	        -
138.6080	           0	           0	           -	        -
138.6240	           0	           0	           -	        -
138.6400	           0	           0	           -	        -
138.6560	           0	           0	           -	        -
138.6720	           0	           0	           -	        -
138.6880	           0	           0	           -	        -
138.7040	           0	           0	           -	        -
138.7200	           0	           0	           -	        -
138.7360	           0	           0	           -	        -
138.7520	           0	           0	           -	        -
138.7680	           0	           0	           -	        -
138.7840	           0	           0	           -	        -
138.8000	           0	           0	           -	        -
138.8160	           0	           0	           -	        -
138.8320	           0	           0	           -	        -
138.8480	           0	           0	           -	        -
138.8640	           0	           0	           -	        -
138.8800	           0	           0	           -	        -
138.8960	           0	           0	           -	        -
138.9120	           0	           0	           -	        -
138.9280	           0	           0	           -	        -
138.9440	           0	           0	           -	        -
138.9600	           0	           0	           -	        -
138.9760	           0	           0	           -	        -
138.9920	           0	           0	           -	        -
139.0080	           0	           0	           -	        -
139.0240	           0	           0	           -	        -
139.0400	           0	           0	           -	        -
139.0560	           0	           0	           -	        -
139.0720	           0	           0	           -	        -
139.0880	           0	           0	           -	        -
139.1040	           0	           0	           -	        -
139.1200	           0	           0	           -	        -
139.1360	           0	           0	           -	        -
139.1520	           0	           0	           -	        -
139.1680	           0	           0	           -	        -
139.1840	           0	           0	           -	        -
139.2000	           0	           0	           -	        -
139.2160	           0	           0	           -	        -
139.2320	           0	           0	           -	        -
139.2480	           0	           0	           -	        -
139.2640	           0	           0	           -	        -
139.2800	           0	           0	           -	        -
139.2960	           0	           0	           -	        -
139.3120	           0	           0	           -	        -
139.3280	           0	           0	           -	        -
139.3440	           0	           0	           -	        -
139.3600	           0	           0	           -	        -
139.3760	           0	           0	           -	        -
139.3920	           0	           0	           -	        -
139.4080	           0	           0	           -	        -
139.4240	           0	           0	           -	        -
139.4400	           0	           0	           -	        -
139.4560	           0	           0	           -	        -
139.4720	           0	           0	           -	        -
139.4880	           0	           0	           -	        -
139.5040	           0	           0	           -	        -
139.5200	           0	           0	           -	        -
139.5360	           0	           0	           -	        -
139.5520	           0	           0	           -	        -
139.5680	           0	           0	           -	        -
139.5840	           0	           0	           -	        -
139.6000	           0	           0	           -	        -
139.6160	           0	           0	           -	        -
139.6320	           0	           0	           -	        -
139.6480	           0	           0	           -	        -
139.6640	           0	           0	           -	        -
139.6800	           0	           0	           -	        -
139.6960	           0	           0	           -	        -
139.7120	           0	           0	           -	        -
139.7280	           0	           0	           -	        -
139.7440	           0	           0	           -	        -
139.7600	           0	           0	           -	        -
139.7760	           0	           0	           -	        -
139.7920	           0	           0	           -	        -
139.8080	           0	           0	           -	        -
139.8240	           0	           0	           -	        -
139.8400	           0	           0	           -	        -
139.8560	           0	           0	           -	        -
139.8720	           0	           0	           -	        -
139.8880	           0	           0	           -	        -
139.9040	           0	           0	           -	        -
139.9200	           0	           0	           -	        -
139.9360	           0	           0	           -	        -
139.9520	           0	           0	           -	        -
139.9680	           0	           0	           -	        -
139.9840	           0	           0	           -	        -
140.0000	           0	           0	           -	        -
140.0160	           0	           0	           -	        -
140.0320	           0	           0	           -	        -
140.0480	           0	           0	           -	        -
140.0640	           0	           0	           -	        -
140.0800	           0	           0	           -	        -
140.0960	           0	           0	           -	        -
140.1120	           0	           0	           -	        -
140.1280	           0	           0	           -	        -
140.1440	           0	           0	           -	        -
140.1600	           0	           0	           -	        -
140.1760	           0	           0	           -	        -
140.1920	           0	           0	           -	        -
140.2080	           0	           0	           -	        -
140.2240	           0	           0	           -	        -
140.2400	           0	           0	           -	        -
140.2560	           0	           0	           -	        -
140.2720	           0	           0	           -	        -
140.2880	           0	           0	           -	        -
140.3040	           0	           0	           -	        -
140.3200	           0	           0	           -	        -
140.3360	           0	           0	           -	        -
140.3520	           0	           0	           -	        -
140.3680	           0	           0	           -	        -
140.3840	           0	           0	           -	        -
140.4000	           0	           0	           -	        -
140.4160	           0	           0	           -	        -
140.4320	           0	           0	           -	        -
140.4480	           0	           0	           -	        -
140.4640	           0	           0	           -	        -
140.4800	           0	           0	           -	        -
140.4960	           0	           0	           -	        -
140.5120	           0	           0	           -	        -
140.5280	           0	           0	           -	        -
140.5440	           0	           0	           -	        -
140.5600	           0	           0	           -	        -
140.5760	           0	           0	           -	        -
140.5920	           0	           0	           -	        -
140.6080	           0	           0	           -	        -
140.6240	           0	           0	           -	        -
140.6400	           0	           0	           -	        -
140.6560	           0	           0	           -	        -
140.6720	           0	           0	           -	        -
140.6880	           0	           0	           -	        -
140.7040	           0	           0	           -	        -
140.7200	           0	           0	           -	        -
140.7360	           0	           0	           -	        -
140.7520	           0	           0	           -	        -
140.7680	           0	           0	           -	        -
140.7840	           0	           0	           -	        -
140.8000	           0	           0	           -	        -
140.8160	           0	           0	           -	        -
140.8320	           0	           0	           -	        -
140.8480	           0	           0	           -	        -
140.8640	           0	           0	           -	        -
140.8800	           0	           0	           -	        -
140.8960	           0	           0	           -	        -
140.9120	           0	           0	           -	        -
140.9280	           0	           0	           -	        -
140.9440	           0	           0	           -	        -
140.9600	           0	           0	           -	        -
140.9760	           0	           0	           -	        -
140.9920	           0	           0	           -	        -
141.0080	           0	           0	           -	        -
141.0240	           0	           0	           -	        -
141.0400	           0	           0	           -	        -
141.0560	           0	           0	           -	        -
141.0720	           0	           0	           -	        -
141.0880	           0	           0	           -	        -
141.1040	           0	           0	           -	        -
141.1200	           0	           0	           -	        -
141.1360	           0	           0	           -	        -
141.1520	           0	           0	           -	        -
141.1680	           0	           0	           -	        -
141.1840	           0	           0	           -	        -
141.2000	           0	           0	           -	        -
141.2160	           0	           0	           -	        -
141.2320	           0	           0	           -	        -
141.2480	           0	           0	           -	        -
141.2640	           0	           0	           -	        -
141.2800	           0	           0	           -	        -
141.2960	           0	           0	           -	        -
141.3120	           0	           0	           -	        -
141.3280	           0	           0	           -	        -
141.3440	           0	           0	           -	        -
141.3600	           0	           0	           -	        -
141.3760	           0	           0	           -	        -
141.3920	           0	           0	           -	        -
141.4080	           0	           0	           -	        -
141.4240	           0	           0	           -	        -
141.4400	           0	           0	           -	        -
141.4560	           0	           0	           -	        -
141.4720	           0	           0	           -	        -
141.4880	           0	           0	           -	        -
141.5040	           0	           0	           -	        -
141.5200	           0	           0	           -	        -
141.5360	           0	           0	           -	        -
141.5520	           0	           0	           -	        -
141.5680	           0	           0	           -	        -
141.5840	           0	           0	           -	        -
141.6000	           0	           0	           -	        -
141.6160	           0	           0	           -	        -
141.6320	           0	           0	           -	        -
141.6480	           0	           0	           -	        -
141.6640	           0	           0	           -	        -
141.6800	           0	           0	           -	        -
141.6960	           0	           0	           -	        -
141.7120	           0	           0	           -	        -
141.7280	           0	           0	           -	        -
141.7440	           0	           0	           -	        -
141.7600	           0	           0	           -	        -
141.7760	           0	           0	           -	        -
141.7920	           0	           0	           -	        -
141.8080	           0	           0	           -	        -
141.8240	           0	           0	           -	        -
141.8400	           0	           0	           -	        -
141.8560	           0	           0	           -	        -
141.8720	           0	           0	           -	        -
141.8880	           0	           0	           -	        -
141.9040	           0	           0	           -	        -
141.9200	           0	           0	           -	        -
141.9360	           0	           0	           -	        -
141.9520	           0	           0	           -	        -
141.9680	           0	           0	           -	        -
141.9840	           0	           0	           -	        -
142.0000	           0	           0	           -	        -
142.0160	           0	           0	           -	        -
142.0320	           0	           0	           -	        -
142.0480	           0	           0	           -	        -
142.0640	           0	           0	           -	        -
142.0800	           0	           0	           -	        -
142.0960	           0	           0	           -	        -
142.1120	           0	           0	           -	        -
142.1280	           0	           0	           -	        -
142.1440	           0	           0	           -	        -
142.1600	           0	           0	           -	        -
142.1760	           0	           0	           -	        -
142.1920	           0	           0	           -	        -
142.2080	           0	           0	           -	        -
142.2240	           0	           0	           -	        -
142.2400	           0	           0	           -	        -
142.2560	           0	           0	           -	        -
142.2720	           0	           0	           -	        -
142.2880	           0	           0	           -	        -
142.3040	           0	           0	           -	        -
142.3200	           0	           0	           -	        -
142.3360	           0	           0	           -	        -
142.3520	           0	           0	           -	        -
142.3680	           0	           0	           -	        -
142.3840	           0	           0	           -	        -
142.4000	           0	           0	           -	        -
