Raman-Spectrum _CHBr3 _spol001.dat
27/09/2021
15:27:30
_CHBr3
_spol0 Temp: NON
X in nm	Y Signal 	Error Signal				
591,16000	0,10616	0,00000
591,20000	0,10087	0,00034
591,24000	0,10209	0,00039
591,28000	0,10555	0,00050
591,32000	0,10458	0,00036
591,36000	0,10474	0,00031
591,40000	0,11120	0,00048
591,44000	0,11212	0,00023
591,48000	0,10840	0,00047
591,52000	0,10754	0,00051
591,56000	0,10275	0,00046
591,60000	0,10626	0,00031
591,64000	0,10504	0,00093
591,68000	0,10453	0,00031
591,72000	0,10255	0,00027
591,76000	0,10749	0,00041
591,80000	0,10199	0,00038
591,84000	0,10565	0,00060
591,88000	0,10733	0,00040
591,92000	0,10464	0,00032
591,96000	0,10438	0,00041
592,00000	0,10835	0,00060
592,04000	0,10845	0,00034
592,08000	0,10158	0,00046
592,12000	0,10260	0,00039
592,16000	0,10275	0,00046
592,20000	0,11029	0,00042
592,24000	0,11018	0,00053
592,28000	0,10830	0,00050
592,32000	0,10377	0,00046
592,36000	0,10295	0,00040
592,40000	0,10932	0,00050
592,44000	0,10560	0,00036
592,48000	0,10199	0,00038
592,52000	0,10357	0,00048
592,56000	0,10377	0,00056
592,60000	0,10341	0,00052
592,64000	0,10647	0,00041
592,68000	0,10535	0,00041
592,72000	0,10988	0,00046
592,76000	0,10708	0,00055
592,80000	0,10458	0,00053
592,84000	0,10464	0,00039
592,88000	0,10204	0,00036
592,92000	0,10372	0,00055
592,96000	0,10540	0,00034
593,00000	0,10759	0,00038
593,04000	0,10352	0,00044
593,08000	0,10632	0,00051
593,12000	0,10642	0,00025
593,16000	0,10611	0,00053
593,20000	0,09985	0,00025
593,24000	0,10637	0,00034
593,28000	0,10805	0,00046
593,32000	0,10504	0,00044
593,36000	0,10545	0,00052
593,40000	0,10749	0,00041
593,44000	0,10728	0,00044
593,48000	0,10387	0,00065
593,52000	0,09878	0,00052
593,56000	0,10464	0,00023
593,60000	0,10637	0,00052
593,64000	0,10825	0,00036
593,68000	0,09629	0,00047
593,72000	0,09639	0,00031
593,76000	0,10535	0,00034
593,80000	0,10535	0,00052
593,84000	0,10357	0,00042
593,88000	0,09786	0,00040
593,92000	0,10372	0,00031
593,96000	0,10820	0,00039
594,00000	0,10438	0,00034
594,04000	0,10448	0,00033
594,08000	0,10357	0,00042
594,12000	0,10754	0,00033
594,16000	0,10723	0,00036
594,20000	0,10484	0,00041
594,24000	0,10540	0,00047
594,28000	0,10362	0,00032
594,32000	0,10387	0,00034
594,36000	0,10301	0,00031
594,40000	0,10667	0,00046
594,44000	0,10448	0,00033
594,48000	0,10275	0,00046
594,52000	0,10652	0,00023
594,56000	0,10550	0,00051
594,60000	0,10530	0,00040
594,64000	0,10565	0,00039
594,68000	0,10367	0,00036
594,72000	0,11008	0,00046
594,76000	0,10922	0,00032
594,80000	0,10912	0,00044
594,84000	0,10545	0,00052
594,88000	0,10275	0,00046
594,92000	0,10285	0,00047
594,96000	0,09995	0,00044
595,00000	0,10647	0,00034
595,04000	0,10204	0,00074
595,08000	0,10530	0,00051
595,12000	0,10917	0,00042
595,16000	0,10479	0,00033
595,20000	0,10469	0,00015
595,24000	0,10377	0,00040
595,28000	0,10906	0,00033
595,32000	0,10453	0,00031
595,36000	0,11044	0,00025
595,40000	0,10275	0,00023
595,44000	0,11329	0,00056
595,48000	0,11309	0,00047
595,52000	0,10367	0,00027
595,56000	0,10453	0,00020
595,60000	0,10769	0,00039
595,64000	0,10372	0,00044
595,68000	0,10540	0,00047
595,72000	0,10626	0,00020
595,76000	0,09903	0,00046
595,80000	0,09914	0,00050
595,84000	0,10448	0,00033
595,88000	0,10453	0,00038
595,92000	0,10570	0,00042
595,96000	0,10555	0,00050
596,00000	0,10464	0,00046
596,04000	0,10942	0,00047
596,08000	0,10927	0,00036
596,12000	0,11202	0,00052
596,16000	0,11110	0,00040
596,20000	0,10377	0,00033
596,24000	0,10810	0,00031
596,28000	0,11039	0,00033
596,32000	0,11100	0,00041
596,36000	0,10352	0,00055
596,40000	0,10392	0,00052
596,44000	0,10927	0,00042
596,48000	0,11029	0,00053
596,52000	0,10657	0,00038
596,56000	0,10764	0,00048
596,60000	0,10570	0,00042
596,64000	0,10392	0,00025
596,68000	0,10352	0,00038
596,72000	0,10382	0,00041
596,76000	0,10825	0,00053
596,80000	0,10367	0,00042
596,84000	0,10464	0,00023
596,88000	0,10357	0,00036
596,92000	0,10005	0,00046
596,96000	0,10010	0,00042
597,00000	0,10367	0,00027
597,04000	0,11044	0,00041
597,08000	0,10744	0,00047
597,12000	0,10632	0,00033
597,16000	0,10738	0,00041
597,20000	0,09985	0,00041
597,24000	0,10825	0,00036
597,28000	0,10840	0,00034
597,32000	0,10280	0,00041
597,36000	0,10550	0,00046
597,40000	0,10657	0,00038
597,44000	0,10173	0,00046
597,48000	0,09903	0,00046
597,52000	0,10194	0,00046
597,56000	0,10168	0,00050
597,60000	0,10652	0,00023
597,64000	0,10464	0,00023
597,68000	0,10845	0,00034
597,72000	0,10632	0,00060
597,76000	0,10448	0,00033
597,80000	0,11095	0,00034
597,84000	0,11110	0,00056
597,88000	0,10260	0,00032
597,92000	0,10937	0,00046
597,96000	0,10178	0,00034
598,00000	0,10738	0,00034
598,04000	0,09903	0,00023
598,08000	0,09893	0,00038
598,12000	0,10957	0,00046
598,16000	0,10947	0,00052
598,20000	0,10723	0,00053
598,24000	0,10275	0,00023
598,28000	0,10733	0,00040
598,32000	0,11130	0,00066
598,36000	0,11115	0,00055
598,40000	0,10565	0,00032
598,44000	0,10530	0,00040
598,48000	0,10458	0,00027
598,52000	0,10550	0,00046
598,56000	0,10453	0,00044
598,60000	0,10662	0,00053
598,64000	0,10632	0,00051
598,68000	0,10092	0,00023
598,72000	0,10632	0,00023
598,76000	0,10632	0,00051
598,80000	0,09980	0,00025
598,84000	0,11003	0,00025
598,88000	0,10922	0,00068
598,92000	0,10626	0,00031
598,96000	0,11304	0,00034
599,00000	0,11151	0,00057
599,04000	0,11136	0,00044
599,08000	0,10479	0,00023
599,12000	0,10647	0,00047
599,16000	0,10464	0,00039
599,20000	0,10738	0,00052
599,24000	0,10341	0,00047
599,28000	0,10469	0,00027
599,32000	0,10453	0,00038
599,36000	0,10749	0,00047
599,40000	0,10469	0,00027
599,44000	0,10173	0,00040
599,48000	0,10626	0,00044
599,52000	0,10382	0,00041
599,56000	0,10173	0,00051
599,60000	0,10514	0,00046
599,64000	0,10545	0,00061
599,68000	0,10754	0,00056
599,72000	0,10545	0,00057
599,76000	0,10453	0,00031
599,80000	0,10637	0,00025
599,84000	0,10163	0,00036
599,88000	0,10464	0,00032
599,92000	0,10479	0,00051
599,96000	0,10280	0,00041
600,00000	0,10443	0,00025
600,04000	0,10372	0,00055
600,08000	0,10372	0,00031
600,12000	0,11034	0,00031
600,16000	0,10744	0,00034
600,20000	0,10397	0,00033
600,24000	0,10377	0,00023
600,28000	0,10718	0,00046
600,32000	0,10642	0,00057
600,36000	0,10377	0,00023
600,40000	0,10357	0,00042
600,44000	0,10525	0,00031
600,48000	0,09909	0,00042
600,52000	0,09903	0,00046
600,56000	0,10382	0,00057
600,60000	0,10576	0,00038
600,64000	0,11787	0,00056
600,68000	0,10906	0,00046
600,72000	0,10555	0,00044
600,76000	0,11049	0,00025
600,80000	0,11029	0,00027
600,84000	0,10382	0,00041
600,88000	0,10464	0,00023
600,92000	0,09812	0,00050
600,96000	0,10550	0,00033
601,00000	0,10199	0,00038
601,04000	0,10056	0,00039
601,08000	0,10178	0,00047
601,12000	0,10168	0,00031
601,16000	0,10163	0,00042
601,20000	0,10469	0,00042
601,24000	0,10550	0,00033
601,28000	0,10850	0,00041
601,32000	0,10367	0,00042
601,36000	0,10733	0,00056
601,40000	0,10769	0,00051
601,44000	0,11008	0,00060
601,48000	0,10626	0,00020
601,52000	0,10642	0,00052
601,56000	0,10642	0,00025
601,60000	0,11044	0,00034
601,64000	0,10265	0,00036
601,68000	0,10280	0,00025
601,72000	0,10759	0,00044
601,76000	0,10749	0,00052
601,80000	0,10927	0,00036
601,84000	0,10255	0,00042
601,88000	0,10570	0,00048
601,92000	0,10820	0,00023
601,96000	0,10092	0,00051
602,00000	0,10082	0,00057
602,04000	0,10082	0,00025
602,08000	0,11110	0,00040
602,12000	0,10937	0,00033
602,16000	0,10637	0,00025
602,20000	0,10652	0,00040
602,24000	0,09797	0,00070
602,28000	0,09797	0,00042
602,32000	0,10270	0,00044
602,36000	0,11105	0,00047
602,40000	0,10830	0,00031
602,44000	0,10357	0,00053
602,48000	0,10270	0,00031
602,52000	0,10357	0,00036
602,56000	0,10550	0,00056
602,60000	0,10591	0,00041
602,64000	0,10764	0,00042
602,68000	0,10382	0,00041
602,72000	0,10458	0,00027
602,76000	0,10469	0,00042
602,80000	0,10301	0,00044
602,84000	0,10000	0,00042
602,88000	0,09995	0,00044
602,92000	0,10540	0,00052
602,96000	0,10525	0,00031
603,00000	0,09878	0,00047
603,04000	0,10555	0,00038
603,08000	0,11212	0,00033
603,12000	0,11024	0,00056
603,16000	0,11039	0,00040
603,20000	0,10061	0,00027
603,24000	0,10540	0,00047
603,28000	0,10295	0,00033
603,32000	0,10738	0,00034
603,36000	0,10886	0,00051
603,40000	0,11095	0,00034
603,44000	0,10194	0,00051
603,48000	0,10183	0,00057
603,52000	0,10540	0,00047
603,56000	0,10825	0,00042
603,60000	0,10733	0,00040
603,64000	0,11115	0,00050
603,68000	0,11085	0,00031
603,72000	0,10362	0,00039
603,76000	0,10392	0,00025
603,80000	0,10657	0,00038
603,84000	0,10469	0,00027
603,88000	0,11288	0,00038
603,92000	0,10540	0,00052
603,96000	0,10820	0,00032
604,00000	0,10082	0,00047
604,04000	0,10092	0,00040
604,08000	0,10550	0,00046
604,12000	0,11003	0,00041
604,16000	0,10555	0,00050
604,20000	0,10754	0,00033
604,24000	0,09995	0,00038
604,28000	0,10189	0,00025
604,32000	0,10194	0,00040
604,36000	0,10194	0,00046
604,40000	0,10555	0,00031
604,44000	0,10637	0,00034
604,48000	0,10738	0,00057
604,52000	0,10377	0,00040
604,56000	0,10637	0,00025
