x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz),relFreq(THz),relx(A)
121.6052,0.1467,3.6699526714423225e-05,0.0001366995267144,0.0013516396218972,,,780.2448362325582,384.2286985807676,,
121.6249,0.1464,0.0001130981378572,0.0001130981378572,0.0014566163394207,,,780.2448545581395,384.22868955640274,,
121.6428,0.146,-8.346778921669573e-06,9.165322107832637e-05,0.0015702753873228,,0.0015702753873228,780.2448712093023,384.22868135659945,20.0,121.6428
121.6624,0.1456,6.81716362254739e-05,6.81716362254739e-05,0.0013757344565338,,,780.2448894418606,384.2286723780442,,
121.6796,0.1466,4.756534747708124e-05,4.756534747708124e-05,0.0009927699662498,,,780.2449054418605,384.2286644989044,,
121.7005,0.1474,0.0001225263105676,2.252631056762905e-05,0.0005919584635209,,,780.244924883721,384.2286549248337,,
121.7208,0.1475,9.820609768434324e-05,9.820609768434324e-05,0.0002940410709182,,,780.2449437674419,384.2286456256171,,
121.7588,0.1465,5.2680576030854354e-05,0.0001526805760308,-8.925257040698353e-05,,,780.2449791162791,384.2286282182179,,
121.7818,0.1469,0.00012512565503,0.00012512565503,9.98065414224425e-05,,,780.245000511628,384.2286176821612,,
121.8038,0.1468,9.876877407278412e-05,9.876877407278412e-05,0.0003936891701289,,,780.2450209767443,384.22860760419456,,
121.8229,0.1475,7.588620924168371e-05,7.588620924168371e-05,0.0009015599977784,,,780.2450387441861,384.2285988546876,,
121.842,0.1482,5.300364441061106e-05,5.300364441061106e-05,0.0014094308254282,,,780.2450565116279,384.2285901051809,,
121.8604,0.1455,3.095970760997463e-05,0.0001309597076099,0.0015206781148918,,,780.245073627907,384.2285816763372,,
121.8807,0.1457,0.0001066394947266,0.0001066394947266,0.001622760722289,,,780.245092511628,384.2285723771242,,
121.8995,0.1455,8.41163419086216e-05,0.0001841163419086,0.0016320786050017,,0.0016320786050017,780.2451100000001,384.2285637650455,21.0,121.8995
121.9189,0.1458,6.087436506448107e-05,0.0001608743650644,0.0014385023775884,,,780.2451280465117,384.22855487811375,,
121.9373,0.1465,3.883042826384464e-05,0.0001388304282638,0.0009497496670519,,,780.2451451627908,384.2285464492716,,
121.9572,0.1453,0.0001149894313979,0.0001149894313979,0.0005537616812,,,780.2451636744187,384.228537333296,,
121.9954,0.1475,6.922430173575411e-05,6.922430173575411e-05,6.95033364994102e-05,,,780.2451992093024,384.2285198342887,,
122.0138,0.1472,4.718036493511768e-05,0.0001471803649351,8.075062596296645e-05,,,780.2452163255814,384.2285114054481,,
122.0342,0.1476,0.0001227403480474,0.0001227403480474,8.23508816726326e-05,,,780.2452353023257,384.2285020604296,,
122.0528,0.1487,0.0001004568032381,0.0001004568032381,0.0003926334677606,,,780.2452526046512,384.2284935399719,,
122.0725,0.1474,7.68554143809122e-05,7.68554143809122e-05,0.0010976101852842,,,780.2452709302327,384.2284845156166,,
122.0906,0.1465,5.517088959334365e-05,5.517088959334365e-05,0.0015103045298108,,,780.2452877674419,384.2284762242043,,
122.1095,0.1462,3.252793277095517e-05,0.0001325279327709,0.0018191400608359,,0.0018191400608359,780.2453053488373,384.22846756632106,22.0,122.1095
122.1312,0.1459,6.530463826710797e-06,0.0001065304638267,0.0017144697446054,,,780.2453255348838,384.22845762578896,,
122.1494,0.1464,-1.5273864965213713e-05,8.472613503478915e-05,0.0012266817374443,,,780.2453424651163,384.22844928856887,,
122.1668,0.1467,6.388023827768458e-05,6.388023827768458e-05,0.0008427525437849,,,780.2453586511629,384.22844131782034,,
122.1871,0.1461,3.956002539436815e-05,3.956002539436815e-05,0.0004448351511822,,,780.2453775348838,384.2284320186141,,
122.2069,0.1464,1.583883253280377e-05,0.0001158388325328,0.0002493295170179,,,780.2453959534885,384.2284229484528,,
122.2249,0.1461,-5.725888250408817e-06,9.427411174959403e-05,6.250621323228289e-05,,,780.2454126976745,384.228414702852,,
122.243,0.1462,-2.741041303797737e-05,7.25895869620255e-05,0.0001752005577589,,,780.2454295348838,384.2284064114427,,
122.2611,0.1464,5.0905062174422255e-05,5.09050621744292e-05,0.0004878949022856,,,780.245446372093,384.2283981200337,,
122.3007,0.1466,3.462676451321256e-06,0.0001034626764513,0.0014968836339572,,,780.2454832093024,384.2283799797148,,
122.3185,0.1468,-1.7862436323207165e-05,8.21375636767957e-05,0.001811025033547,,,780.2454997674419,384.2283718257336,,
122.3373,0.1471,5.961441085876318e-05,5.961441085876318e-05,0.0019203429162597,,0.0019203429162597,780.245517255814,384.228363213664,23.0,122.3373
122.3579,0.1474,3.493478596240662e-05,3.493478596240662e-05,0.0017209784685939,,,780.2455364186047,384.2283537770349,,
122.3773,0.1476,1.1692809118238334e-05,1.1692809118238334e-05,0.0013274022411804,,,780.2455544651164,384.2283448901128,,
122.3964,0.1477,-1.1189755712834317e-05,-1.1189755712834317e-05,0.0007352730688301,,,780.2455722325582,384.2283361406177,,
122.4164,0.1469,6.484944341692e-05,6.484944341692e-05,0.0002388027312905,,,780.2455908372093,384.22832697884326,,
122.4353,0.1471,4.220648659453152e-05,4.220648659453152e-05,0.0001476382623156,,,780.2456084186047,384.2283183209667,,
122.4541,0.1478,1.968333377647125e-05,1.968333377647125e-05,0.0005569561450283,,,780.2456259069768,384.2283097088995,,
122.4959,0.1468,-3.039474004234988e-05,6.960525995764605e-05,0.0014553331395706,,,780.2456647906977,384.22829056079394,,
122.5164,0.1464,4.50454390656177e-05,4.50454390656177e-05,0.0018564510435924,,,780.2456838604652,384.22828116997727,,
122.5341,0.1472,2.3840130295472994e-05,2.3840130295472994e-05,0.0019710747948699,,0.0019710747948699,780.2457003255814,384.2282730618091,24.0,122.5341
122.5544,0.1474,-4.800825878434334e-07,-4.800825878434334e-07,0.0017731574022672,,,780.2457192093024,384.2282637626111,,
122.5732,0.1462,-2.300323540590371e-05,7.699676459409915e-05,0.00118247528498,,,780.2457366976745,384.2282551505463,,
122.5918,0.1463,-4.528678021522431e-05,5.471321978477856e-05,0.0007927578710681,,,780.245754,384.22824663009953,,
122.6093,0.1464,3.374751902329026e-05,3.374751902329026e-05,0.0006083463257209,,,780.2457702790698,384.22823861355056,,
122.6291,0.146,1.002632616175364e-05,1.002632616175364e-05,0.0005128406915567,,,780.2457886976745,384.2282295433984,,
122.6488,0.1463,-1.357506269542702e-05,-1.357506269542702e-05,0.0005178174090803,,,780.2458070232559,384.2282205190555,,
122.667,0.147,-3.5379391487379286e-05,-3.5379391487379286e-05,0.0004300294019191,,,780.2458239534884,384.2282121818458,,
122.687,0.1466,-5.934019235762783e-05,-5.934019235762783e-05,0.0002335590643796,,,780.2458425581395,384.2282030200772,,
122.7058,0.1465,-8.186334517566035e-05,-8.186334517566035e-05,0.0004428769470923,,,780.2458600465117,384.2281944080151,,
122.7284,0.1467,-0.000108939050159,-8.93905015905e-06,0.0011338654656726,,,780.2458810697675,384.2281840552175,,
122.7454,0.1466,-0.0001293057308987,-0.0001293057308987,0.0016518656787639,,,780.245896883721,384.22817626771536,,
122.7643,0.1465,-0.0001519486877211,-5.194868772117472e-05,0.0020607012097889,,,780.2459144651164,384.2281676098456,,
122.7834,0.1466,-0.0001748312525522,-0.0001748312525522,0.0022685720374386,,0.0022685720374386,780.2459322325582,384.2281588603587,25.0,122.7834
122.8028,0.1462,-0.0001980732293964,-0.0001980732293964,0.0021749958100252,,,780.2459502790698,384.2281499734456,,
122.8198,0.1462,-0.0002184399101361,-0.0001184399101361,0.0019929960231165,,,780.2459660930233,384.2281421859448,,
122.8401,0.1464,-0.0002427601230194,-0.0002427601230194,0.0019950786305137,,,780.2459849767442,384.228132886753,,
122.858,0.1465,-0.0002642050397983,-0.0002642050397983,0.0019087376784158,,,780.246001627907,384.2281246869735,,
122.8767,0.146,-0.000286608388612,-0.000186608388612,0.0021185379128164,,,780.2460190232558,384.2281161207238,,
122.8987,0.1458,-0.0003129652695692,-0.0003129652695692,0.0017124205415228,,,780.2460394883722,384.2281060427834,,
122.917,0.1462,-0.0003348894023655,-0.0003348894023655,0.000724150182674,,,780.246056511628,384.2280976597697,,
122.9356,0.147,-0.0003571729471748,-0.0003571729471748,0.0004344327687622,,,780.2460738139536,384.22808913933,,
122.9554,0.1468,-0.0004808941400364,-0.0004808941400364,0.0003389271345979,,,780.2460922325582,384.2280800691849,,
122.975,0.1465,-0.0005043757248892,-0.0005043757248892,0.0003443862038092,,,780.2461104651163,384.22807109065786,,
122.9929,0.1462,-0.0005258206416681,-0.0005258206416681,0.0005580452517112,,,780.2461271162791,384.228062890881,,
123.0129,0.1466,-0.0006497814425384,-0.0005497814425384,0.0015615749141716,,,780.2461457209303,384.2280537291195,,
123.032,0.1473,-0.0006726640073695,-0.0006726640073695,0.0020694457418212,,,780.2461634883722,384.2280449796377,,
123.0521,0.1482,-0.0006967446122441,-0.0007967446122441,0.002372493052594,,,780.2461821860466,384.2280357720683,,
123.0703,0.1489,-0.000818548941036,-0.000918548941036,0.0023847050454329,,0.0023847050454329,780.2461991162792,384.2280274348665,26.0,123.0703
123.0874,0.1481,-0.0009390354257801,-0.0009390354257801,0.0022022229068365,,,780.2462150232559,384.2280196015618,,
123.1065,0.1483,-0.0010619179906112,-0.0010619179906112,0.0019100937344861,,,780.2462327906977,384.2280108520816,,
123.124,0.1486,-0.0010828836913726,-0.0011828836913726,0.001325682189139,,,780.2462490697675,384.2280028355424,,
123.147,0.1486,-0.0012104386123734,-0.0013104386123734,0.0006147413009684,,,780.2462704651164,384.2279922995201,,
123.1644,0.1491,-0.0013312845091305,-0.0014312845091305,0.000430812107309,,,780.2462866511628,384.22798432879057,,
123.1835,0.1496,-0.0014541670739616,-0.0015541670739616,0.0004386829349588,,,780.2463044186047,384.2279755793119,,
123.2026,0.1503,-0.0015770496387927,-0.0016770496387927,0.0007465537626083,,,780.2463221860465,384.2279668298337,,
123.222,0.1507,-0.0018002916156369,-0.0019002916156369,0.0007529775351949,,,780.2463402325582,384.22795794292944,,
123.2403,0.1511,-0.0019222157484332,-0.0020222157484332,0.0014647071763462,,,780.246357255814,384.2279495599223,,
123.2601,0.1514,-0.0021459369412947,-0.0022459369412947,0.0019692015421821,,,780.2463756744187,384.22794048978375,,
123.2797,0.1524,-0.0023694185261476,-0.0024694185261476,0.0022746606113931,,,780.2463939069768,384.2279315112633,,
123.2989,0.153,-0.002592420894983,-0.002692420894983,0.0023820490873551,,0.0023820490873551,780.2464117674419,384.2279227159783,27.0,123.2989
123.3188,0.1533,-0.0028162618918489,-0.0030162618918489,0.0021860611015033,,,780.2464302790698,384.2279136000322,,
123.3371,0.1534,-0.0031381860246452,-0.0032381860246452,0.0015977907426544,,,780.2464473023256,384.2279052170269,,
123.3552,0.1545,-0.0034598705494328,-0.0036598705494328,0.0011104850871811,,,780.246464139535,384.2278969256396,,
123.372,0.1554,-0.0036799976221638,-0.0038799976221638,0.0007294500036478,,,780.2464797674419,384.2278892297666,,
123.3929,0.156,-0.0040050366590732,-0.0042050366590732,0.0004286385009189,,,780.2464992093023,384.2278796557345,,
123.4128,0.1571,-0.0042288776559391,-0.0045288776559391,0.0006326505150671,,,780.2465177209302,384.22787053979056,,
123.4339,0.1582,-0.0045541563008572,-0.0048541563008572,0.0012308743089627,,,780.2465373488373,384.2278608741419,,
123.4523,0.1586,-0.0048762002376579,-0.0051762002376579,0.0016421215984263,,,780.2465544651163,384.2278524453302,,
123.4703,0.1594,-0.0051977649584411,-0.0055977649584411,0.0019552982946407,,,780.2465712093024,384.22784419975386,,
123.4902,0.1606,-0.005621605955307,-0.006021605955307,0.0022593103087887,,,780.2465897209303,384.2278350838116,,
123.5101,0.1612,-0.0060454469521729,-0.0064454469521729,0.0022633223229369,,0.0022633223229369,780.2466082325582,384.22782596786976,28.0,123.5101
123.5281,0.1618,-0.0064670116729561,-0.0068670116729561,0.0019764990191513,,,780.2466249767442,384.22781772229456,,
123.5455,0.1629,-0.0068878575697132,-0.0072878575697132,0.0015925698254917,,,780.2466411627908,384.2278097515722,,
123.5665,0.1639,-0.007313016410627,-0.007813016410627,0.0010912759710751,,,780.2466606976744,384.2278001317354,,
123.5853,0.1649,-0.007835539563445,-0.008235539563445,0.0006005938537879,,,780.2466781860466,384.2277915196913,,
123.6029,0.1659,-0.0083566250682109,-0.0087566250682109,0.000415699956753,,,780.2466945581396,384.22778345735264,,
123.6223,0.1668,-0.008879867045055,-0.009279867045055,0.0004221237293396,,,780.2467126046512,384.2277745704569,,
123.6423,0.1675,-0.0094038278459253,-0.0098038278459253,0.0008256533917999,,,780.2467312093024,384.2277654087092,,
123.6613,0.1688,-0.010026590606752,-0.010526590606752,0.0015340065711374,,,780.246748883721,384.2277567050493,,
123.6811,0.1698,-0.0105503117996136,-0.0110503117996136,0.0020385009369731,,,780.2467673023257,384.2277476349198,,
123.7004,0.1707,-0.0111734339724534,-0.0117734339724534,0.0023454070612474,,0.0023454070612474,780.246785255814,384.2277387938345,29.0,123.7004
123.7177,0.1719,-0.0116941600652061,-0.0123941600652061,0.0021619602192757,,,780.2468013488373,384.2277308689242,,
123.7389,0.1729,-0.0123195585141286,-0.0130195585141286,0.0016597016614837,,,780.2468210697675,384.22772115747387,,
123.757,0.1734,-0.0129412430389162,-0.0136412430389162,0.0008723960060104,,,780.2468379069768,384.2277128660944,,
123.7764,0.1736,-0.0134644850157603,-0.0142644850157603,0.0004788197785969,,,780.2468559534884,384.227703979202,,
123.7951,0.1737,-0.014086888364574,-0.014986888364574,0.0004886200129973,,,780.2468733488373,384.22769541297095,,
123.8152,0.1745,-0.0147109689694486,-0.0156109689694486,0.00099166732377,,,780.2468920465117,384.2276862054184,,
123.8335,0.1756,-0.0154328931022449,-0.0163328931022449,0.0015033969649214,,,780.2469090697675,384.22767782242295,,
123.8525,0.1771,-0.0160556558630717,-0.0171556558630717,0.0019117501442587,,,780.2469267441861,384.22766911876704,,
123.8724,0.1776,-0.0166794968599375,-0.0177794968599376,0.0022157621584067,,,780.246945255814,384.227660002833,,
123.8895,0.1779,-0.0174999833446816,-0.0184999833446816,0.0022332800198104,,0.0022332800198104,780.2469611627907,384.2276521695434,30.0,123.8895
123.9104,0.1781,-0.018225022381591,-0.019225022381591,0.0020324685170815,,,780.2469806046512,384.2276425955232,,
123.9297,0.1795,-0.0189481445544308,-0.0200481445544308,0.0017393746413558,,,780.2469985581396,384.22763375444265,,
123.9467,0.1798,-0.0195685112351706,-0.0206685112351706,0.0012573748544471,,,780.2470143720931,384.2276259669628,,
123.9663,0.1798,-0.0202919928200234,-0.0213919928200234,0.0007628339236583,,,780.2470326046512,384.2276169884569,,
123.988,0.1802,-0.0210179902889676,-0.0221179902889676,0.0004581636074278,,,780.2470527906977,384.2276070479689,,
124.0059,0.1805,-0.0216394352057465,-0.0227394352057465,0.0004718226553299,,,780.2470694418605,384.22759884821176,,
124.025,0.1806,-0.0222623177705776,-0.0233623177705776,0.0008796934829795,,,780.2470872093023,384.2275900987507,,
124.0405,0.1809,-0.022880887391252,-0.023980887391252,0.0013049289713863,,,780.247101627907,384.22758299840297,,
124.0618,0.1812,-0.0235064056441789,-0.0247064056441789,0.0019021880619067,,,780.2471214418605,384.2275732411514,,
124.0803,0.1814,-0.0241285693849838,-0.0252285693849838,0.0022129529996825,,,780.2471386511628,384.2275647665436,,
124.1001,0.1814,-0.0246522905778454,-0.0257522905778454,0.0023174473655183,,,780.2471570697675,384.2275556964233,,
124.1188,0.1817,-0.0250746939266591,-0.0262746939266591,0.0023272475999188,,0.0023272475999188,780.2471744651164,384.2275471301989,31.0,124.1188
124.1368,0.1821,-0.0255962586474423,-0.0266962586474423,0.0021404242961331,,,780.2471912093024,384.2275388846357,,
124.1583,0.1828,-0.0261220165083778,-0.0272220165083778,0.001536718683278,,,780.2472112093023,384.227529035769,,
124.1766,0.1839,-0.0265439406411741,-0.0277439406411741,0.0010484483244292,,,780.2472282325582,384.22752065278047,,
124.1959,0.1858,-0.0269670628140139,-0.0282670628140139,0.0006553544487036,,,780.2472461860466,384.2275118117056,,
124.2147,0.188,-0.0272895859668319,-0.0285895859668319,0.0005646723314163,,,780.2472636744186,384.2275031996746,,
124.2349,0.1922,-0.0275137863757109,-0.0291137863757109,0.0009672372905012,,,780.2472824651163,384.2274939463224,,
124.2539,0.1978,-0.0277365491365376,-0.0294365491365376,0.0015755904698386,,,780.2473001395349,384.2274852426748,,
124.273,0.2047,-0.0277594317013687,-0.0296594317013687,0.0020834612974884,,,780.2473179069768,384.2274764932189,,
124.2928,0.2183,-0.0275831528942303,-0.0299831528942303,0.0023879556633241,,,780.2473363255815,384.22746742310267,,
124.3107,0.2424,-0.0270045978110092,-0.0303045978110092,0.0025016147112262,,0.0025016147112262,780.2473529767442,384.2274592233516,32.0,124.3107
124.3331,0.2902,-0.0255314339079838,-0.0305314339079838,0.0021935679331818,,,780.2473738139536,384.227448962211,,
124.3497,0.2984,-0.0253513213727062,-0.0306513213727062,0.001813497553024,,,780.247389255814,384.2274413579733,,
124.3697,0.2917,-0.0257752821735764,-0.0308752821735764,0.0014170272154843,,,780.2474078604652,384.2274321962415,,
124.389,0.3271,-0.0246984043464162,-0.0309984043464162,0.0009239333397587,,,780.2474258139536,384.2274233551706,,
124.4109,0.4415,-0.0206246414233691,-0.0310246414233691,0.0006182983201527,,,780.2474461860465,384.2274133230752,,
124.4296,0.4742,-0.0195470447721828,-0.0311470447721828,0.0008280985545532,,,780.2474635813954,384.22740475685714,,
124.4502,0.4884,-0.0190717243970792,-0.0311717243970792,0.0011287341068874,,,780.2474827441861,384.2273953202752,,
124.466,0.4066,-0.0220906534297667,-0.0312906534297667,0.0016525225402311,,,780.2474974418606,384.2273880825087,,
124.4856,0.4126,-0.0220141350146195,-0.0313141350146196,0.0019579816094423,,,780.2475156744187,384.22737910401406,,
124.5048,0.4036,-0.022237137383455,-0.031337137383455,0.0022653700854042,-0.031337137383455,,780.2475335348838,384.2273703087543,,
124.5235,0.4165,-0.0217595407322687,-0.0312595407322687,0.0023751703198047,,0.0023751703198047,780.2475509302326,384.2273617425382,33.0,124.5235
124.5425,0.2858,-0.0263823034930954,-0.0312823034930954,0.002283523499142,,,780.2475686046512,384.22735303889664,,
124.5603,0.2307,-0.0283036286058699,-0.0312036286058699,0.0018976648987318,,,780.2475851627908,384.227344884959,,
124.5796,0.2187,-0.0286267507787097,-0.0311267507787097,0.001304571023006,,,780.2476031162792,384.2273360438922,,
124.5979,0.205,-0.028948674911506,-0.030948674911506,0.0009163006641573,,,780.2476201395349,384.2273276609121,,
124.6163,0.1954,-0.0291707188483066,-0.0307707188483066,0.0008275479536209,,,780.247637255814,384.2273192321239,,
124.636,0.1889,-0.0290943202371638,-0.0304943202371638,0.0011325246711444,,,780.2476555813954,384.2273102078237,,
124.657,0.1844,-0.0290194790780776,-0.0302194790780776,0.0014312308167278,,,780.2476751162791,384.2273005880119,,
124.6753,0.1811,-0.0288414032108739,-0.0300414032108739,0.0019429604578791,,,780.2476921395349,384.2272922050333,,
124.6954,0.1784,-0.0286654838157485,-0.0296654838157485,0.0023460077686517,,,780.2477108372093,384.2272829975001,,
124.7138,0.1764,-0.0283875277525491,-0.0292875277525491,0.0026572550581153,,,780.2477279534884,384.2272745687137,,
124.7327,0.1747,-0.0280101707093715,-0.0289101707093715,0.0027660905891404,,0.0027660905891404,780.2477455348837,384.2272659108846,34.0,124.7327
124.7536,0.1733,-0.027635209746281,-0.028435209746281,0.0026652790864115,,,780.2477649767442,384.2272563368836,,
124.772,0.1725,-0.0272572536830816,-0.0280572536830816,0.002376526375875,,,780.2477820930233,384.2272479080984,,
124.7924,0.1722,-0.0266816936999692,-0.0274816936999692,0.0017781266315846,,,780.2478010697675,384.2272385631413,,
124.8105,0.1716,-0.0262033782247568,-0.0270033782247568,0.0012908209761112,,,780.2478179069768,384.2272302717828,,
124.832,0.1711,-0.0257291360856923,-0.0264291360856923,0.0009871153632562,,,780.2478379069768,384.2272204229319,,
124.8499,0.1706,-0.0251505810024712,-0.0258505810024712,0.0011007744111581,,,780.2478545581396,384.2272122231913,,
124.8688,0.1702,-0.0245732239592936,-0.0252732239592936,0.0013096099421833,,,780.2478721395349,384.2272035653651,,
124.8869,0.1697,-0.0239949084840812,-0.0246949084840812,0.0019223042867099,,,780.2478889767442,384.227195274008,,
124.9051,0.1695,-0.0233167128128731,-0.0240167128128731,0.0024345162795489,,,780.2479059069768,384.22718693684266,,
124.9266,0.1692,-0.0227424706738086,-0.0234424706738086,0.0028308106666939,,,780.2479259069768,384.227177087994,,
124.9442,0.169,-0.0221635561785744,-0.0228635561785744,0.0030459167696589,,0.0030459167696589,780.2479422790698,384.22716902568106,35.0,124.9442
124.9631,0.1689,-0.0215861991353968,-0.0222861991353968,0.002954752300684,,,780.2479598604651,384.2271603678568,,
124.9826,0.1685,-0.0209095609162454,-0.0215095609162454,0.0026606937215828,,,780.2479780000001,384.2271514351812,,
125.0022,0.168,-0.0202330425010982,-0.0208330425010982,0.0020661527907941,,,780.2479962325582,384.2271424566976,,
125.0224,0.1676,-0.0195572429099771,-0.0202572429099771,0.001768717749879,,,780.2480150232559,384.2271332033628,,
125.0402,0.167,-0.0188785680227517,-0.0194785680227517,0.0014828591494688,,,780.2480315813954,384.22712504943456,,
125.058,0.1665,-0.0180998931355262,-0.0187998931355262,0.0011970005490586,,,780.248048139535,384.2271168955067,,
125.0771,0.1662,-0.0174227757003573,-0.0180227757003573,0.0013048713767082,,,780.2480659069768,384.2271081460675,,
125.0985,0.1657,-0.0167484137572885,-0.0173484137572885,0.0015016481155408,,,780.2480858139535,384.2270983430316,,
125.1142,0.1651,-0.0161672229859716,-0.0166672229859716,0.0018259189005722,,,780.2481004186047,384.2270911510848,,
125.134,0.1647,-0.0154909441788332,-0.0159909441788332,0.002330413266408,,,780.2481188372094,384.2270820809868,,
125.1519,0.1644,-0.015012389095612,-0.015412389095612,0.0028440723143101,,,780.2481354883721,384.2270738812522,,
125.1742,0.1638,-0.0144391053885824,-0.0147391053885824,0.0032365078879534,,0.0032365078879534,780.2481562325582,384.2270636659407,36.0,125.1742
125.1922,0.1634,-0.0137606701093656,-0.0139606701093656,0.0031496845841677,,,780.2481729767443,384.22705542039824,,
125.2118,0.1617,-0.0130841516942185,-0.0132841516942185,0.0028551436533789,,,780.2481912093024,384.2270464419191,,
125.2307,0.1606,-0.0125067946510408,-0.0126067946510408,0.001963979184404,,,780.2482087906977,384.2270377841003,,
125.2522,0.1605,-0.0117325525119764,-0.0119325525119764,0.0014602735715489,,,780.2482287906977,384.22702793525934,,
125.2714,0.1603,-0.0111555548808118,-0.0113555548808118,0.0015676620475109,,,780.2482466511628,384.22701914001567,,
125.2904,0.1603,-0.0105783176416386,-0.0106783176416386,0.0020760152268482,,,780.2482643255814,384.2270104363896,,
125.3091,0.1597,-0.0100007209904523,-0.0102007209904523,0.0023858154612487,,,780.2482817209303,384.22700187018944,,
125.3276,0.159,-0.0094228847312572,-0.0096228847312572,0.0028965803990245,,,780.2482989302326,384.2269933956069,,
125.35,0.1582,-0.0087497208282319,-0.0091497208282319,0.0032885336209803,,,780.2483197674419,384.2269831344912,,
125.3671,0.1575,-0.008270207312976,-0.008570207312976,0.0034060514823839,,0.0034060514823839,780.2483356744186,384.2269753012292,37.0,125.3671
125.3871,0.1568,-0.0077941681138462,-0.0079941681138462,0.0033095811448442,,,780.2483542790699,384.2269661395195,,
125.4058,0.1573,-0.0073165714626599,-0.0075165714626599,0.0031193813792447,,,780.2483716744186,384.22695757332144,,
125.4271,0.1573,-0.0067420897155867,-0.0070420897155867,0.002816640469765,,,780.2483914883721,384.2269478161016,,
125.446,0.157,-0.0063647326724091,-0.0066647326724091,0.0025254760007901,,,780.2484090697675,384.2269391582873,,
125.4637,0.1559,-0.0059859379811793,-0.0061859379811793,0.0020400997520675,,,780.2484255348837,384.2269310501758,,
125.4828,0.1554,-0.0055088205460104,-0.0058088205460104,0.0017479705797172,,,780.2484433023257,384.2269223007451,,
125.4993,0.1539,-0.0051285882067284,-0.0053285882067284,0.001668382551247,,,780.2484586511629,384.2269147423367,,
125.52,0.1547,-0.0047533876356291,-0.0050533876356291,0.0018685357518936,,,780.2484779069767,384.2269052599704,,
125.5387,0.1536,-0.0044757909844428,-0.0046757909844428,0.0021783359862939,,,780.2484953023256,384.22689669377496,,
125.5576,0.1523,-0.0041984339412651,-0.0042984339412651,0.0025871715173191,,,780.248512883721,384.2268880359629,,
125.576,0.1522,-0.0039204778780658,-0.0040204778780658,0.0031984188067827,,,780.2485300000001,384.2268796071938,,
125.5983,0.152,-0.0035471941710361,-0.0037471941710361,0.0034908543804259,,,780.2485507441861,384.2268693918927,,
125.6142,0.1527,-0.003366243007728,-0.003466243007728,0.003614160462082,,0.003614160462082,780.2485655348838,384.2268621083376,38.0,125.6142
125.6336,0.1507,-0.0030894849845721,-0.0031894849845721,0.0033205842346685,,,780.2485835813955,384.2268532214845,,
125.6506,0.1511,-0.0029098516653118,-0.0030098516653118,0.0030385844477599,,,780.2485993953488,384.2268454340363,,
125.6719,0.1517,-0.0026353699182386,-0.0027353699182386,0.0028358435382802,,,780.2486192093023,384.2268356768221,,
125.6904,0.1519,-0.0024575336590436,-0.0026575336590436,0.002546608476056,,,780.2486364186047,384.22682720224685,,
125.7086,0.151,-0.0022793379878356,-0.0023793379878356,0.0021588204688949,,,780.2486533488373,384.2268188650976,,
125.7272,0.1501,-0.0021016215326449,-0.0022016215326449,0.0019691030549832,,,780.2486706511628,384.2268103447146,,
125.7463,0.1483,-0.001924504097476,-0.001924504097476,0.0018769738826328,,,780.2486884186047,384.2268015952894,,
125.7665,0.1485,-0.0017487045063549,-0.0017487045063549,0.0022795388417179,,,780.2487072093023,384.2267923419711,,
125.7853,0.1486,-0.001571227659173,-0.001671227659173,0.0025888567244305,,,780.2487246976744,384.2267837299723,,
125.8035,0.1484,-0.0014930319879649,-0.0014930319879649,0.0031010687172695,,,780.2487416279071,384.2267753928248,,
125.8212,0.1485,-0.0013142372967351,-0.0014142372967351,0.003515692468547,,,780.2487580930233,384.22676728472015,,
125.8426,0.1477,-0.0012398753536663,-0.0012398753536663,0.0037124692073796,,0.0037124692073796,780.248778,384.2267574817016,39.0,125.8426
125.861,0.1478,-0.0011619192904669,-0.0011619192904669,0.0036237164968431,,,780.2487951162791,384.2267490529383,,
125.8787,0.1478,-0.0010831245992371,-0.0010831245992371,0.0033383402481206,,,780.2488115813954,384.2267409448347,,
125.8967,0.1475,-0.0009046893200203,-0.0009046893200203,0.0029515169443349,,,780.2488283255815,384.2267326993061,,
125.9159,0.1476,-0.0008276916888557,-0.0008276916888557,0.002658905420297,,,780.2488461860465,384.2267239040761,,
125.937,0.1475,-0.0007529703337739,-0.0007529703337739,0.0020571292141927,,,780.2488658139536,384.226714238485,,
125.956,0.1473,-0.0006757330946006,-0.0006757330946006,0.00186548239353,,,780.2488834883721,384.2267055348728,,
125.9738,0.1469,-0.0005970582073751,-0.0005970582073751,0.0018796237931197,,,780.2489000465117,384.2266973809626,,
125.9936,0.1471,-0.0005207794002367,-0.0005207794002367,0.0019841181589555,,,780.2489184651163,384.2266883108833,,
126.0144,0.1473,-0.0005456986331418,-0.0004456986331418,0.0024837890079143,,,780.2489378139535,384.2266787827195,,
126.0332,0.1474,-0.0004682217859598,-0.0004682217859598,0.0028931068906271,,,780.2489553023256,384.2266701707257,,
126.0527,0.1471,-0.0003915835668083,-0.0003915835668083,0.0032990483115259,,,780.2489734418605,384.22666123807306,,
126.0709,0.147,-0.0004133878956002,-0.0003133878956002,0.0037112603043649,,0.0037112603043649,780.2489903720931,384.22665290093096,40.0,126.0709
126.0913,0.1472,-0.0003378279124879,-0.0003378279124879,0.0036128605600745,,,780.2490093488373,384.2266435560028,,
