x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz),relFreq(THz),relx(A)
120.3539,0.1449,-0.0029038670054534,-0.0024038670054534,0.0002666459922374,,,780.2436722325582,384.2292717891396,,
120.368,0.1451,-0.0027205373710866,-0.0023205373710866,-0.0002015084516329,,,780.2436853488373,384.2292653300571,,
120.3834,0.1452,-0.0025387447207852,-0.0021387447207852,-0.0005759466385549,,,780.2436996744186,384.2292582754566,,
120.3985,0.1452,-0.0024565973818533,-0.0020565973818533,-0.0009489347309267,,,780.2437137209303,384.2292513582836,,
120.4129,0.1452,-0.002373622436117,-0.001873622436117,-0.0011185392693475,,,780.2437271162792,384.22924476177445,,
120.4273,0.1452,-0.0022906474903806,-0.0017906474903806,-0.0012881438077682,,,780.243740511628,384.2292381652656,,
120.4418,0.1453,-0.0021077907741878,-0.0017077907741878,-0.0012582317110391,,,780.2437540000001,384.2292315229478,,
120.4564,0.1453,-0.0020250522875384,-0.0016250522875384,-0.0011288029791601,,,780.2437675813954,384.22922483482125,,
120.4702,0.1455,-0.0019413679645411,-0.0015413679645411,-0.0007955073284799,,,780.2437804186047,384.2292185131676,,
120.4858,0.1454,-0.0018598117733267,-0.0014598117733267,-0.0004709122451024,,,780.2437949302326,384.22921136695055,,
120.4995,0.1455,-0.0017760092207859,-0.0013760092207859,-0.0002371332295721,,,780.2438076744187,384.2292050911064,,
120.516,0.1456,-0.001695517095463,-0.001295517095463,0.0001831115701541,,,780.2438230232559,384.2291975326082,,
120.5275,0.1457,-0.0017091134929652,-0.0012091134929652,0.0004275246123875,,,780.2438337209303,384.2291922645642,,
120.5417,0.1459,-0.0016259020881419,-0.0012259020881418,0.0005588868036671,,,780.2438469302326,384.2291857596753,,
120.5578,0.1455,-0.0015449370446449,-0.0010449370446449,0.0006810650627938,,,780.2438619069768,384.2291783844142,,
120.5724,0.1454,-0.0014621985579956,-0.0010621985579956,0.0007104937946728,,0.0007104937946728,780.2438754883722,384.2291716962894,15.0,120.5724
120.5864,0.1463,-0.0013787506940853,-0.0009787506940852,0.0006428227156527,,,780.2438885116279,384.22916528301937,,
120.5998,0.1456,-0.0012945934529139,-0.0008945934529139,0.0003780518257334,,,780.2439009767443,384.22915914460384,,
120.6177,0.1455,-0.0013157565412,-0.0008157565412,-8.470482442290983e-06,,,780.2439176279071,384.2291509447805,,
120.6296,0.1451,-0.0012298258568762,-0.0008298258568762,-0.0002659908996093,,,780.2439286976745,384.2291454935015,,
120.6444,0.1452,-0.0011473238293138,-0.0007473238293138,-0.0006375288974308,,,780.2439424651163,384.22913871375977,,
120.6597,0.1454,-0.001165412949469,-0.0007654129494689,-0.0008114837195027,,,780.2439566976744,384.229131704973,,
120.6723,0.1452,-0.0010803098719497,-0.0006803098719497,-0.0008723876906209,,,780.2439684186047,384.2291259330311,,
120.6857,0.145,-0.0010961526307783,-0.0005961526307783,-0.0009371585805402,,,780.243980883721,384.2291197946169,,
120.6999,0.1446,-0.001012941225955,-0.000612941225955,-0.0010057963892606,,,780.2439940930233,384.2291132897304,,
120.7146,0.1443,-0.0010303209688491,-0.0005303209688491,-0.0008768510222318,,,780.2440077674419,384.22910655579886,,
120.7303,0.1445,-0.0009488830071782,-0.0005488830071782,-0.0003527393037043,,,780.2440223720931,384.229099363777,,
120.7446,0.1448,-0.0009657898318984,-0.0004657898318984,0.0001781395227249,,,780.2440356744187,384.22909281308216,,
120.7605,0.1446,-0.0008845883293145,-0.0004845883293145,0.0004012845115521,,,780.2440504651163,384.2290855294427,,
120.7735,0.1442,-0.0008999581699692,-0.0003999581699692,0.0007384470810334,,,780.2440625581396,384.229079574266,,
120.7892,0.1441,-0.0008185202082983,-0.0004185202082983,0.0009625587995608,,,780.2440771627907,384.2290723822452,,
120.8009,0.1443,-0.0008323530648875,-0.0003323530648875,0.0010060051120939,,0.0010060051120939,780.2440880465117,384.2290670225864,16.0,120.8009
120.817,0.1444,-0.0008513880213906,-0.0003513880213906,0.0009281833712208,,,780.2441030232559,384.22905964732985,,
120.832,0.1445,-0.0007691224529152,-0.0003691224529152,0.0007556786436992,,,780.2441169767443,384.2290527759731,,
120.8472,0.1445,-0.0007870933435269,-0.0002870933435269,0.0004822071864772,,,780.2441311162792,384.2290458129984,,
120.8613,0.1444,-0.00080376370916,-0.00030376370916,1.4052742607018054e-05,,,780.2441442325581,384.2290393539236,,
120.8746,0.1445,-0.0007194882384452,-0.0002194882384452,-0.0003502347824621,,,780.2441566046513,384.2290332613212,,
120.89,0.1447,-0.0007376955881438,-0.0002376955881438,-0.0007246729693843,,,780.2441709302326,384.2290262067292,,
120.9068,0.1445,-0.0006575581514514,-0.0002575581514514,-0.0009058782642085,,,780.2441865581396,384.2290185108109,,
120.9203,0.1445,-0.0006735191398236,-0.0001735191398236,-0.0008711325189779,,,780.2441991162791,384.2290123265911,,
120.9346,0.1446,-0.0006904259645437,-0.0001904259645437,-0.0007402536925485,,,780.2442124186047,384.2290057758992,,
120.9503,0.1446,-0.0006089880028729,-0.0002089880028729,-0.000416141974021,,,780.2442270232559,384.2289985838811,,
120.9632,0.1451,-0.000624239613984,-0.000224239613984,2.1503960310365056e-05,,,780.2442390232559,384.2289926745161,,
120.9784,0.1453,-0.0005422105045957,-0.0001422105045957,0.0003480325030884,,,780.2442531627908,384.22898571154366,,
120.9933,0.1455,-0.0005598267065768,-0.0001598267065768,0.0006760111404169,,,780.2442670232558,384.2289788859986,,
121.0096,0.1455,-0.0005790981221669,-0.0001790981221669,0.0008972226698435,,,780.2442821860466,384.2289714191273,,
121.0231,0.1454,-0.0005950591105391,-0.0001950591105391,0.001031968415074,,,780.244294744186,384.228965234909,,
121.036,0.1456,-0.0006103107216503,-0.0001103107216503,0.0010696143494055,,0.0010696143494055,780.2443067441861,384.2289593255451,17.0,121.036
121.0512,0.1461,-0.0005282816122619,-0.0001282816122619,0.0009961428921836,,,780.244320883721,384.2289523625738,,
121.0646,0.1461,-0.0005441243710906,-0.0001441243710906,0.0007313720022643,,,780.2443333488372,384.2289462241652,,
121.0803,0.1462,-0.0005626864094197,-0.0001626864094197,0.0003554837207917,,,780.2443479534884,384.22893903214936,,
121.0928,0.1464,-0.0004774651023569,-0.0001774651023569,-0.0001049368854761,,,780.2443595813954,384.2289333060222,,
121.1073,0.1465,-0.000494608386164,-9.460838616404817e-05,-0.0003750247887471,,,780.2443730697674,384.228926663715,,
121.1223,0.1467,-0.0005123428176886,-0.0001123428176886,-0.0006475295162687,,,780.2443870232559,384.228919792363,,
121.1381,0.1462,-0.0005310230855612,-0.0001310230855612,-0.0007239011625914,,,780.2444017209303,384.2289125545391,,
121.1666,0.1462,-0.0004647185054581,-6.47185054581112e-05,-0.0003616601448824,,,780.2444282325582,384.2288994989714,,
121.1811,0.1466,-0.0004818617892652,-8.18617892652529e-05,6.82519518466207e-05,,,780.2444417209302,384.22889285666537,,
121.1956,0.1467,-0.0004990050730723,-9.90050730723946e-05,0.0004981640485758,,,780.2444552093024,384.22888621435953,,
121.209,0.1467,-0.000514847831901,-0.000114847831901,0.0008333931586565,,,780.2444676744186,384.228880075953,,
121.2252,0.1466,-0.0005340010179476,-0.0001340010179476,0.0010550880529331,,,780.2444827441861,384.2288726548946,,
121.2391,0.1465,-0.0005504349244938,-0.0001504349244938,0.0012879003387632,,,780.2444956744187,384.2288662874435,,
121.255,0.1464,-0.0004692334219099,-6.923342190993942e-05,0.0013110453275902,,0.0013110453275902,780.2445104651164,384.2288590038126,18.0,121.255
121.2672,0.1463,-0.0004836574262166,-8.365742621664618e-05,0.0012520748158727,,,780.2445218139535,384.2288534151149,,
121.2833,0.1461,-0.0005026923827197,-0.0001026923827197,0.0009742530749995,,,780.2445367906977,384.2288460398666,,
121.3003,0.1459,-0.0005227914051143,-0.0001227914051143,0.000592081050475,,,780.2445526046512,384.2288382523376,,
121.3254,0.1462,-0.0005524670205322,-5.246702053222224e-05,-0.000129243526911,,,780.2445759534884,384.2288267542806,,
121.3411,0.1458,-0.0004710290588613,-7.102905886133964e-05,-0.0004051318083836,,,780.2445905581396,384.2288195622692,,
121.3541,0.1454,-0.000486398899516,-8.639889951603946e-05,-0.0005679692389023,,,780.2446026511628,384.2288136071007,,
121.3686,0.1452,-0.0005035421833231,-0.0001035421833231,-0.0005380571421733,,,780.244616139535,384.2288069647976,,
121.3833,0.1454,-0.0005209219262173,-0.0001209219262173,-0.0003091117751444,,,780.2446298139536,384.22880023087686,,
121.3977,0.1456,-0.0005379469804809,-3.794698048095041e-05,0.0001212836864348,,,780.2446432093024,384.2287936343832,,
121.4134,0.1455,-0.00045650901881,-5.650901881006781e-05,0.0006453954049622,,,780.2446578139535,384.2287864423731,,
121.427,0.1455,-0.0004725882367257,-7.258823672575548e-05,0.0010796577853426,,,780.2446704651163,384.22878021235175,,
121.4432,0.1453,-0.0004917414227723,-9.174142277234426e-05,0.0011013526796193,,,780.2446855348837,384.2287727912972,,
121.4556,0.1448,-0.000506401886166,-0.000106401886166,0.0012414154382014,,,780.2446970697675,384.22876711098405,,
121.4688,0.1449,-0.0005220081859077,-2.2008185907730623e-05,0.0013776112779825,,0.0013776112779825,780.2447093488372,384.2287610641993,19.0,121.4688
121.4847,0.145,-0.0004408066833238,-4.080668332382548e-05,0.0013007562668095,,,780.2447241395349,384.2287537805725,,
121.4977,0.1449,-0.0004561765239785,-5.617652397849754e-05,0.0013379188362908,,,780.2447362325582,384.228747825406,,
121.5142,0.145,-0.0004756843986556,-7.5684398655608e-05,0.0010581636360171,,,780.2447515813953,384.2287402669258,,
121.5293,0.1452,-0.0004935370597237,6.462940276258378e-06,0.0006851755436453,,,780.244765627907,384.22873334977146,,
121.5442,0.145,-0.0005111532617048,-1.1153261704893724e-05,0.0004131541809739,,,780.2447794883722,384.2287265242353,,
121.5583,0.1453,-0.000427823627338,-2.782362733805277e-05,4.49997371035904e-05,,,780.2447926046513,384.2287200651711,,
121.5738,0.1456,-0.0004461492065801,-4.614920658016497e-05,-0.0002299218146686,,,780.2448070232558,384.2287129647816,,
121.5876,0.1461,-0.0004624648835828,-6.246488358280233e-05,-0.0003966261639885,,,780.2448198604652,384.22870664314473,,
121.6029,0.1458,-0.0003805540037379,1.9445996262038023e-05,-0.0002705809860605,,,780.2448340930233,384.2286996343737,,
121.6153,0.1458,-0.0003952144671316,4.785532868353815e-06,0.0001694817725215,,,780.244845627907,384.2286939540628,,
121.6321,0.1461,-0.0004150770304392,-1.5077030439222816e-05,0.0001882764776974,,,780.244861255814,384.2286862581577,,
121.645,0.1462,-0.0004303286415504,-3.0328641550406155e-05,0.0004259224120288,,,780.244873255814,384.2286803488024,,
121.6604,0.1459,-0.000448535991249,-4.853599124902963e-05,0.0009514842251066,,,780.2448875813953,384.22867329422337,,
121.6883,0.146,-0.0003815220338848,1.847796611514213e-05,0.0015166254319166,,,780.2449135348837,384.2286605135256,,
121.7021,0.1459,-0.0003978377108875,2.162289112477012e-06,0.0016499210825967,,0.0016499210825967,780.2449263720931,384.2286541918904,20.0,121.7021
121.7163,0.1461,-0.0004146263060641,-1.4626306064170758e-05,0.0014812832738762,,,780.2449395813954,384.22864768701976,,
121.73,0.1464,-0.0004308237535233,-3.082375352334715e-05,0.0011150622894064,,,780.2449523255815,384.228641411194,,
121.7467,0.1463,-0.0004505680872874,-5.056808728743506e-05,0.0006343403594323,,,780.2449678604652,384.2286337611001,,
121.7619,0.1461,-0.000368538977899,-6.853897789905333e-05,0.0004608689022105,,,780.244982,384.2286267981406,,
121.7925,0.1463,-0.0004047172182093,-4.717218209319973e-06,-0.0001870407419335,,,780.2450104651164,384.22861278060464,,
121.8107,0.1463,-0.0004262349951258,-2.623499512584976e-05,-0.0002750131446597,,,780.2450273953489,384.2286044433778,,
121.8274,0.1465,-0.0003459793288899,-4.597932888996542e-05,4.426492536629967e-05,,,780.2450429302326,384.2285967932854,,
121.8405,0.1466,-0.0004614673990881,-6.146739908815396e-05,0.0003809441299974,,,780.2450551162791,384.22859079231495,,
121.8547,0.1469,-0.0003782559942647,-7.825599426477398e-05,0.0005123063212769,,,780.2450683255814,384.2285842874464,,
121.8702,0.1465,-0.0003965815735069,3.418426493088933e-06,0.0006373847695047,,,780.2450827441861,384.2285771870619,,
121.8855,0.1462,-0.000414670693662,-1.4670693662018064e-05,0.0009634299474326,,,780.2450969767442,384.2285701782956,,
121.8976,0.1461,-0.0004289764684252,-2.89764684252361e-05,0.0012049428005652,,,780.2451082325582,384.2285646354152,,
121.9116,0.1459,-0.0004455286045149,-4.552860451490642e-05,0.001337271721545,,,780.245121255814,384.22855822216536,,
121.9253,0.1462,-0.000361726051974,-6.172605197405506e-05,0.0013710507370753,,,780.245134,384.2285519463426,,
121.9544,0.1467,-0.0003961308491318,3.869150868140991e-06,0.0013303915656834,,,780.2451610697675,384.22853861594575,,
121.9695,0.1471,-0.0004139835101999,-1.3983510199988558e-05,0.0011574034733117,,,780.2451751162791,384.2285316987987,,
121.9839,0.1473,-0.0003310085644636,-3.100856446364153e-05,0.000787798934891,,,780.2451885116279,384.2285251023143,,
121.9981,0.147,-0.0003477971596402,-4.77971596402893e-05,0.0005191611261706,,,780.2452017209303,384.228518597448,,
122.0122,0.1468,-0.0003644675252734,-6.446752527344835e-05,0.0003510066823002,,,780.2452148372093,384.2285121383908,,
122.0262,0.1465,-0.000381019661363,-8.101966136309091e-05,-1.666439671993425e-05,,,780.2452278604652,384.22850572514267,,
122.0561,0.1455,-0.0004163702948688,-1.637029486885322e-05,-6.119048691294315e-05,,,780.2452556744187,384.22849202827786,,
122.0699,0.1452,-0.0004326859718715,-3.268597187151834e-05,7.210516376715548e-05,,,780.245268511628,384.2284857066483,,
122.0846,0.1451,-0.0004500657147656,-5.006571476566524e-05,0.000401050530796,,,780.2452821860466,384.22847897273874,,
122.1,0.1451,-0.0004682730644642,-6.827306446428871e-05,0.0008266123438738,,,780.245296511628,384.2284719181671,,
122.1155,0.1453,-0.0003865986437064,-8.659864370640091e-05,0.0012516907921015,,,780.2453109302326,384.22846481778686,,
122.1282,0.1449,-0.0004016137957306,-1.6137957306108786e-06,0.0014903034561332,,,780.2453227441861,384.2284590000561,,
122.1426,0.1444,-0.0004186388499942,-1.863884999426385e-05,0.0016206989177124,,,780.245336139535,384.2284524035741,,
122.1574,0.1441,-0.0004361368224318,-3.6136822431899474e-05,0.0017491609198913,,,780.2453499069768,384.2284456238568,,
122.1726,0.1446,-0.0004541077130435,-5.410771304351775e-05,0.0017756894626693,,0.0017756894626693,780.2453640465117,384.2284386609042,21.0,122.1726
122.1873,0.145,-0.0003714874559376,-7.148745593766465e-05,0.0017046348296982,,,780.2453777209303,384.22843192699634,,
122.2161,0.1457,-0.0004055375644649,-5.53756446493997e-06,0.0009654257528567,,,780.245404511628,384.2284187340346,,
122.2303,0.1456,-0.0004223261596416,-2.232615964161549e-05,0.0006967879441363,,,780.2454177209303,384.2284122291719,,
122.2447,0.1459,-0.0004393512139052,-3.935121390524071e-05,0.0003271834057155,,,780.2454311162791,384.2284056326916,,
122.2609,0.1459,-0.0004585043999518,-5.850439995185725e-05,0.0001488782999921,,,780.2454461860466,384.2283982116515,,
122.2731,0.1461,-0.0003729284042585,-7.2928404258564e-05,8.990778827472345e-05,,,780.2454575348838,384.2283926229672,,
122.2894,0.1465,-0.0003921998198486,-9.219981984866926e-05,1.1119317701202558e-05,,,780.2454726976745,384.2283851561187,,
122.301,0.1465,-0.0004059144468943,-0.0001059144468943,0.0002550489950845,,,780.2454834883721,384.2283798422882,,
122.3174,0.1463,-0.0004253040920279,-2.5304092027986225e-05,0.0005757771596608,,,780.2454987441861,384.22837232963127,,
122.3325,0.1459,-0.0004431567530961,-4.3156753096115774e-05,0.0008027890672892,,,780.2455127906977,384.2283654124902,,
122.3468,0.1461,-0.0003600635778162,-6.006357781625227e-05,0.0012336678937185,,,780.2455260930233,384.2283588618204,,
122.3752,0.1461,-0.0003936407681695,6.359231830427303e-06,0.0017963922762777,,,780.2455525116279,384.2283458520992,,
122.3899,0.1462,-0.0004110205110636,-1.102051106369184e-05,0.0019253376433066,,0.0019253376433066,780.2455661860465,384.2283391181946,22.0,122.3899
122.4048,0.1462,-0.0004286367130448,-2.8636713044843946e-05,0.0018533162806351,,,780.2455800465117,384.2283322926724,,
122.4186,0.1464,-0.0003449523900475,-4.495239004750906e-05,0.0017866119313152,,,780.245592883721,384.228325971048,,
122.4335,0.1462,-0.0004625685920286,-6.256859202863341e-05,0.0015145905686438,,,780.2456067441861,384.2283191455264,,
122.4636,0.1463,-0.0003981556846214,1.8443153785990816e-06,0.0006690977487504,,,780.2456347441861,384.22830535705714,,
122.4779,0.1467,-0.0004150625093415,-1.5062509341565168e-05,0.0003999765751798,,,780.2456480465116,384.2282988063894,,
122.494,0.147,-0.0004340974658446,-3.409746584466522e-05,0.0001221548343067,,,780.2456630232558,384.2282914311624,,
122.5096,0.1473,-0.0003525412746302,-5.25412746302939e-05,0.0001467499176842,,,780.2456775348837,384.2282842849799,,
122.5244,0.1476,-0.0003700392470679,-7.003924706790177e-05,0.0004752119198629,,,780.2456913023257,384.2282775052684,,
122.5369,0.1472,-0.0003848179400051,-8.481794000510245e-05,0.0008147913135949,,,780.2457029302326,384.2282717791611,,
122.5522,0.1471,-0.0004029070601602,-0.0001029070601602,0.0011408364915229,,,780.2457171627907,384.22826477040593,,
122.5665,0.1472,-0.0004198138848804,-0.0001198138848804,0.0015717153179523,,,780.2457304651164,384.22825821973953,,
122.5943,0.1465,-0.0004526816979727,-5.2681697972713215e-05,0.0020373398896122,,,780.2457563255814,384.2282454848783,,
122.6093,0.1466,-0.0004704161294973,-7.041612949735404e-05,0.0020648351620906,,0.0020648351620906,780.2457702790698,384.22823861355056,23.0,122.6093
122.6234,0.1464,-0.0003870864951305,-8.708649513051309e-05,0.0019966807182203,,,780.2457833953489,384.22823215450273,,
122.6402,0.1463,-0.000406949058438,-0.000106949058438,0.0018154754233962,,,780.2457990232558,384.2282244586164,,
122.6519,0.1466,-0.0004207819150272,-0.0001207819150272,0.0015589217359294,,,780.2458099069768,384.2282190989813,,
122.6821,0.1468,-0.0004564872371635,-5.648723716355358e-05,0.0010129455511858,,,780.245838,384.2282052647104,,
122.6953,0.147,-0.0004720935369052,-7.209353690523085e-05,0.0006491413909669,,,780.2458502790698,384.22819921794326,,
122.71,0.1469,-0.0004894732797993,-8.947327979937775e-05,0.0003780867579957,,,780.2458639534884,384.2281924840438,,
122.7244,0.1473,-0.000406498334063,-0.000106498334063,0.000508482219575,,,780.2458773488372,384.22818588757104,,
122.7391,0.1475,-0.0004238780769571,-0.0001238780769571,0.0005374275866039,,,780.2458910232558,384.228179153672,,
122.7575,0.1476,-0.0004456323129607,-0.0001456323129607,0.0006484884541774,,,780.2459081395349,384.2281707248464,,
122.7682,0.1478,-0.0004582828741149,-0.0001582828741149,0.000896768415212,,,780.2459180930233,384.22816582330114,,
122.7816,0.148,-0.0004741256329436,-0.0001741256329436,0.0013319975252927,,,780.2459305581395,384.2281596849176,,
122.7983,0.148,-0.0004938699667077,-0.0001938699667077,0.0016512755953186,,,780.2459460930233,384.2281520348429,,
122.812,0.1479,-0.0005100674141668,-0.0002100674141668,0.0019850546108489,,,780.2459588372094,384.2281457590333,,
122.8263,0.1478,-0.000526974238887,-0.000226974238887,0.0022159334372783,,,780.245972139535,384.228139208371,,
122.841,0.1477,-0.0005443539817811,-0.0002443539817811,0.0023448788043071,,,780.2459858139536,384.2281324744736,,
122.872,0.1474,-0.0005810051402654,-0.0001810051402654,0.0021950357007625,,,780.2460146511628,384.2281182737384,,
122.8849,0.1474,-0.0005962567513766,-0.0001962567513766,0.002032681635094,,,780.2460266511629,384.2281123644004,,
122.8994,0.1476,-0.0005134000351837,-0.0002134000351837,0.001662593731823,,,780.2460401395349,384.2281057221217,,
122.9147,0.1477,-0.0005314891553388,-0.0002314891553388,0.0011886389097511,,,780.2460543720931,384.2280987133725,,
122.9282,0.1477,-0.000547450143711,-0.000247450143711,0.0009233846549815,,,780.2460669302326,384.22809252918233,,
122.9427,0.1477,-0.0005645934275182,-0.0002645934275182,0.0006532967517108,,,780.2460804186047,384.2280858869041,,
122.9578,0.1475,-0.0005824460885863,-0.0002824460885863,0.000480308659339,,,780.2460944651164,384.2280789697734,,
122.9734,0.1474,-0.0006008898973719,-0.0004008898973719,0.0006049037427166,,,780.2461089767443,384.2280718235989,,
122.988,0.1474,-0.0007181514107225,-0.0003181514107225,0.0007343324745955,,,780.2461225581396,384.22806513551257,,
123.0006,0.1476,-0.0007330483332032,-0.0004330483332032,0.0008734285034773,,,780.2461342790698,384.2280593636027,,
123.016,0.1483,-0.0007512556829019,-0.0004512556829019,0.0012989903165552,,,780.2461486046512,384.2280523090465,,
123.0311,0.1483,-0.00076910834397,-0.00046910834397,0.0017260022241836,,,780.2461626511629,384.22804539191696,,
123.0467,0.1481,-0.0007875521527556,-0.0004875521527556,0.0022505973075611,,,780.2461771627908,384.2280382457436,,
123.0595,0.1481,-0.0008026855343233,-0.0005026855343233,0.0024887266067427,,,780.2461890697675,384.22803238221695,,
123.0739,0.1482,-0.0008197105885869,-0.0006197105885869,0.0027191220683219,,0.0027191220683219,780.2462024651163,384.2280257857497,24.0,123.0739
123.0873,0.1484,-0.0009355533474156,-0.0006355533474156,0.0026543511784026,,,780.2462149302326,384.22801964737073,,
123.1011,0.1485,-0.0009518690244183,-0.0006518690244183,0.0025876468290827,,,780.246227767442,384.2280133257566,,
123.1151,0.1485,-0.0009684211605079,-0.0007684211605079,0.0023199757500625,,,780.2462407906977,384.2280069125252,,
123.1315,0.1487,-0.0010878108056415,-0.0007878108056415,0.001940703914639,,,780.2462560465117,384.22799939988295,,
123.1448,0.1489,-0.0011035353349267,-0.0008035353349267,0.0014764163895698,,,780.2462684186047,384.2279933073135,,
123.1595,0.1492,-0.0012209150778208,-0.0009209150778208,0.0011053617565986,,,780.2462820930233,384.2279865734212,,
123.1746,0.1496,-0.001238767738889,-0.001038767738889,0.000932373664227,,,780.2462961395349,384.22797965629405,,
123.1909,0.1498,-0.0013580391544791,-0.0010580391544791,0.0008535851936535,,,780.2463113023256,384.2279721894616,,
123.2048,0.1502,-0.0014744730610252,-0.0011744730610252,0.0008863974794834,,,780.2463242325582,384.2279658220404,,
123.2155,0.1503,-0.0014871236221795,-0.0012871236221795,0.001134677440518,,,780.2463341860465,384.2279609205005,,
123.2306,0.1501,-0.0016049762832476,-0.0014049762832476,0.0013616893481463,,,780.2463482325581,384.2279540033742,,
123.2461,0.1506,-0.0017233018624897,-0.0015233018624897,0.0017867677963741,,,780.2463626511628,384.227946903013,,
123.2626,0.1511,-0.0018428097371668,-0.0016428097371668,0.0022070125961002,,,780.246378,384.2279393445643,,
123.2742,0.1516,-0.0018565243642125,-0.0017565243642125,0.0025509422734836,,,780.2463887906978,384.227934030746,,
123.2895,0.1521,-0.0019746134843677,-0.0018746134843677,0.0026769874514115,,,780.2464030232559,384.2279270220032,,
123.3046,0.1525,-0.0021924661454358,-0.0019924661454358,0.0028039993590399,,0.0028039993590399,780.2464170697675,384.2279201048781,25.0,123.3046
123.3182,0.1529,-0.0023085453633515,-0.0021085453633515,0.0027382617394202,,,780.2464297209303,384.2279138748849,,
123.331,0.1533,-0.0024236787449192,-0.0022236787449191,0.0024763910386017,,,780.2464416279071,384.227908011362,,
123.3466,0.1535,-0.0025421225537048,-0.0024421225537048,0.0022009861219793,,,780.246456139535,384.22790086519376,,
123.3614,0.154,-0.0027596205261424,-0.0026596205261424,0.002029448124158,,,780.2464699069768,384.227894085496,,
123.3748,0.1549,-0.0029754632849711,-0.0028754632849711,0.0018646772342388,,,780.246482372093,384.22788794712113,,
123.3895,0.1556,-0.0030928430278652,-0.0029928430278652,0.0015936226012676,,,780.2464960465117,384.2278812132325,,
123.4061,0.156,-0.0033124691320858,-0.0032124691320858,0.0013133840361437,,,780.2465114883721,384.2278736089777,,
123.4214,0.156,-0.003530558252241,-0.0034305582522409,0.0011394292140716,,,780.2465257209303,384.227866600237,,
123.4351,0.1565,-0.0036467556997001,-0.0036467556997001,0.0010732082296018,,,780.2465384651164,384.22786032443673,,
123.4501,0.1571,-0.0039644901312247,-0.0039644901312247,0.0011007035020804,,,780.2465524186047,384.2278534531229,,
123.4636,0.1575,-0.0041804511195969,-0.0041804511195969,0.0014354492473109,,,780.2465649767443,384.2278472689406,,
123.4799,0.158,-0.004399722535187,-0.004399722535187,0.0018566607767375,,,780.2465801395349,384.22783980211335,,
123.4954,0.1583,-0.0046180481144291,-0.0047180481144291,0.0022817392249651,,,780.2465945581396,384.2278327017564,,
123.5089,0.1593,-0.0049340091028013,-0.0049340091028013,0.0026164849701957,,,780.2466071162792,384.2278265175747,,
123.5248,0.1599,-0.0052528076002174,-0.0053528076002174,0.0029396299590229,,,780.2466219069768,384.2278192339833,,
123.5381,0.1598,-0.0056685321295026,-0.0056685321295026,0.0030753424339537,,,780.2466342790698,384.2278131414196,,
123.5537,0.1603,-0.0059869759382882,-0.0060869759382882,0.0030999375173312,,0.0030999375173312,780.2466487906977,384.2278059952549,26.0,123.5537
123.5666,0.1613,-0.0063022275493994,-0.0064022275493994,0.0029375834516626,,,780.2466607906978,384.22780008592656,,
123.581,0.1624,-0.0067192526036631,-0.0068192526036631,0.0025679789132419,,,780.2466741860466,384.2277934894673,,
123.5954,0.1633,-0.0071362776579267,-0.0072362776579267,0.0022983743748211,,,780.2466875813953,384.2277868930083,,
123.6109,0.164,-0.0074546032371688,-0.0075546032371688,0.0019234528230489,,,780.246702,384.2277797926533,,
123.6258,0.1645,-0.0078722194391499,-0.0078722194391499,0.0017514314603774,,,780.2467158604652,384.227772967151,,
123.6389,0.165,-0.0082877075093481,-0.0083877075093481,0.0016881106650086,,,780.2467280465116,384.2277669662063,,
123.6539,0.1656,-0.0088054419408727,-0.0089054419408727,0.001415605937487,,,780.246742,384.2277600948957,,
123.6683,0.1663,-0.0093224669951364,-0.0094224669951364,0.0014460013990661,,,780.2467553953489,384.2277534984377,,
123.6811,0.1668,-0.0097376003767041,-0.0098376003767041,0.0014841306982479,,,780.2467673023257,384.2277476349198,,
123.698,0.1677,-0.0102575811695552,-0.0104575811695552,0.0015024420385735,,,780.2467830232558,384.22773989324406,,
123.7108,0.1684,-0.0107727145511229,-0.0109727145511229,0.0018405713377551,,,780.2467949302326,384.22773402972655,,
123.7265,0.1691,-0.011391276589452,-0.011591276589452,0.0022646830562824,,,780.2468095348838,384.22772683775605,,
123.7399,0.1697,-0.0119071193482807,-0.0121071193482807,0.0025999121663631,,,780.2468220000001,384.22772069938657,,
123.7533,0.1704,-0.0124229621071093,-0.0127229621071093,0.0029351412764439,,,780.2468344651163,384.2277145610173,,
123.7688,0.1709,-0.0129412876863515,-0.0133412876863514,0.0030602197246716,,,780.246848883721,384.227707460665,,
123.7838,0.1715,-0.0134590221178761,-0.0139590221178761,0.0031877149971499,,0.0031877149971499,780.2468628372094,384.2277005893565,27.0,123.7838
123.7975,0.1722,-0.0139752195653352,-0.0145752195653352,0.0031214940126803,,,780.2468755813954,384.2276943135616,,
123.8118,0.1729,-0.0146921263900554,-0.0151921263900554,0.0029523728391096,,,780.246888883721,384.2276877629148,,
123.828,0.1736,-0.015311279576102,-0.015911279576102,0.0027740677333863,,,780.2469039534884,384.2276803419024,,
123.8429,0.1741,-0.0159288957780831,-0.0165288957780831,0.0025020463707148,,,780.2469178139536,384.2276735164037,,
123.8567,0.1745,-0.0164452114550858,-0.0171452114550858,0.002135342021395,,,780.2469306511629,384.227667194801,,
123.8715,0.1747,-0.0170627094275234,-0.0176627094275234,0.0017638040235737,,,780.2469444186047,384.2276604151115,,
