x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz),relFreq(THz),relx(A)
127.7426,0.1227,1.2688876136202064e-05,0.0001126888761362,0.001364778180166,,,780.2505454418605,384.2258871222266,,
127.7563,0.123,-3.0842174340572903e-06,9.691578256594556e-05,0.0012971923554053,,,780.2505581860465,384.225880846491,,
127.7644,0.1226,-1.2409915092381762e-05,8.75900849076211e-05,0.0013572328531745,,,780.2505657209302,384.2258771360197,,
127.776,0.1226,-2.576523519567941e-05,7.423476480432345e-05,0.0016000068993627,,,780.250576511628,384.2258718222584,,
127.7888,0.1227,-4.050214013726072e-05,5.949785986274214e-05,0.0018368610192944,,,780.2505884186047,384.2258659587979,,
127.7992,0.1227,-5.247587540227472e-05,4.752412459772815e-05,0.0018855549917389,,,780.2505980930233,384.2258611947364,,
127.8116,0.1229,-6.675225206442814e-05,3.324774793557472e-05,0.0018243824204227,,,780.250609627907,384.2258555145093,,
127.8246,0.1229,1.828057885429335e-05,1.828057885429335e-05,0.0022602498859783,,,780.2506217209303,384.2258495594327,,
127.8353,0.123,5.961447379701501e-06,0.0001059614473797,0.0025074638768586,,,780.2506316744186,384.2258446579468,,
127.8467,0.1228,-7.1636085838683305e-06,9.283639141613452e-05,0.0027512245774228,,,780.2506422790698,384.225839435803,,
127.8585,0.1227,-2.0749192826893803e-05,7.925080717310906e-05,0.0031930119692348,,,780.250653255814,384.2258340304262,,
127.8716,0.1228,-3.583149397802521e-05,6.416850602197766e-05,0.0032283861076025,,0.0032283861076025,780.2506654418605,384.225828029542,51.0,127.8716
127.8832,0.1225,-4.918681408129511e-05,5.081318591870776e-05,0.0031711601537905,,,780.2506762325581,384.22582271578216,,
127.9065,0.1233,2.3987413642262423e-05,0.0001239874136422,0.0027562149189787,,,780.2506979069768,384.2258120424545,,
127.92,0.1233,8.444584211703132e-06,0.0001084445842117,0.0024896157485941,,,780.2507104651163,384.2258058583379,,
127.9302,0.1235,-3.298886913610799e-06,9.670111308639208e-05,0.0021392963754147,,,780.2507199534884,384.2258011858944,,
127.9415,0.1231,-1.6308810807358354e-05,8.369118919264451e-05,0.0019835504031668,,,780.2507304651164,384.22579600956,,
127.9522,0.1233,-2.8627942281950203e-05,7.137205771805266e-05,0.0016307643940472,,,780.2507404186047,384.2257911080754,,
127.9658,0.1237,5.571409621764334e-05,5.571409621764334e-05,0.0013636718964746,,,780.2507530697675,384.2257848781513,,
127.9764,0.1229,4.351009681292928e-05,0.0001435100968129,0.0013113792145431,,,780.2507629302326,384.2257800224752,,
127.9878,0.1231,3.038504084933169e-05,0.0001303850408493,0.0014551399151073,,,780.2507735348838,384.2257748003331,,
128.0001,0.123,1.6223796257056056e-05,0.000116223796257,0.001394460670979,,,780.2507849767443,384.22576916591686,,
128.0108,0.123,3.904664782464207e-06,0.0001039046647824,0.0013416746618595,,,780.2507949302326,384.225764264433,,
128.0341,0.1231,-2.292110749398113e-05,7.707889250600786e-05,0.0013267294270477,,,780.2508166046512,384.2257535911086,,
128.0464,0.1221,6.291764791371834e-05,0.0001629176479137,0.0014660501829195,,,780.2508280465116,384.225747956693,,
128.0572,0.122,5.048338436927646e-05,0.0001504833843692,0.0020127708466118,,,780.2508380930233,384.22574300940136,,
128.0705,0.1231,3.517081907841724e-05,0.0001351708190784,0.0024471583306033,,,780.2508504651163,384.2257369169035,,
128.081,0.1231,2.3081951743580964e-05,0.0001230819517435,0.0025953589758599,,,780.2508602325582,384.2257321070369,,
128.0914,0.1231,1.1108216478539212e-05,0.0001111082164785,0.0028440529483043,,,780.2508699069768,384.2257273429787,,
128.1057,0.1233,-5.355669510875849e-06,9.464433048911314e-05,0.0029735071604155,,,780.2508832093024,384.2257207923988,,
128.1171,0.1232,-1.848072547444568e-05,8.15192745255433e-05,0.0030172678609797,,0.0030172678609797,780.2508938139536,384.2257155702584,52.0,128.1171
128.1295,0.1232,-3.27571021365991e-05,6.724289786338988e-05,0.0027560952896635,,,780.2509053488373,384.22570989003566,,
128.1426,0.1236,5.216059671228624e-05,5.216059671228624e-05,0.0022914694280311,,,780.2509175348838,384.2257038891553,,
128.1547,0.1238,3.822961625968291e-05,3.822961625968291e-05,0.001731776838279,,,780.2509287906977,384.22569834635766,,
128.1653,0.1238,2.602561685494109e-05,2.602561685494109e-05,0.0014794841563473,,,780.2509386511629,384.2256934906837,,
128.1771,0.1241,1.2440032611943376e-05,1.2440032611943376e-05,0.0012212715481594,,,780.2509496279071,384.2256880853111,,
128.1879,0.1239,5.769067473737621e-09,5.769067473737621e-09,0.0010679922118517,,,780.2509596744186,384.22568313802105,,
128.1987,0.1228,-1.2428494476940388e-05,8.757150552306248e-05,0.0010147128755442,,,780.2509697209302,384.2256781907311,,
128.2095,0.1227,-2.486275802138227e-05,7.51372419786206e-05,0.0011614335392365,,,780.2509797674419,384.2256732434413,,
128.2218,0.1231,-3.902400261368566e-05,6.09759973863172e-05,0.0013007542951083,,,780.2509912093024,384.225667609028,,
128.2319,0.1232,-5.06523416691218e-05,4.934765833088106e-05,0.001450928249117,,,780.2510006046512,384.2256629823961,,
128.2447,0.1233,-6.538924661070311e-05,3.461075338929975e-05,0.0015877823690487,,,780.251012511628,384.22565711894185,,
128.268,0.1235,7.784981112854417e-06,7.784981112854417e-06,0.0017728371342368,,,780.2510341860466,384.22564644562345,,
128.281,0.1236,-7.182187968426956e-06,9.281781203157592e-05,0.0023087045997924,,,780.2510462790698,384.2256404905534,,
128.2922,0.1237,-2.0076979792296723e-05,7.992302020770614e-05,0.0025534519547326,,,780.2510566976745,384.2256353600316,,
128.3034,0.1238,-3.297177161616649e-05,6.702822838383637e-05,0.0027981993096728,,,780.2510671162792,384.22563022950993,,
128.3153,0.124,-4.6672487929042e-05,5.332751207096087e-05,0.0028394933742968,,,780.2510781860466,384.2256247783308,,
128.3272,0.124,-6.0373204241889744e-05,3.962679575811312e-05,0.0028807874389208,,,780.251089255814,384.2256193271519,,
128.3385,0.1239,-7.33831281356373e-05,2.661687186436557e-05,0.002825041466673,,,780.2510997674419,384.2256141508224,,
128.3496,0.124,1.3837212110373588e-05,1.3837212110373588e-05,0.0027702821488013,,,780.2511100930233,384.2256090661096,,
128.3605,0.1265,1.2878164960539171e-06,1.2878164960539171e-06,0.0029165094853055,,0.0029165094853055,780.2511202325582,384.22560407301336,53.0,128.3605
128.3759,0.1264,-1.6442522261767012e-05,-1.6442522261767012e-05,0.0028405370983484,,,780.2511345581396,384.2255970185472,,
128.3851,0.1263,-2.7034672688497352e-05,-2.7034672688497352e-05,0.0026951509970493,,,780.2511431162791,384.225592804191,,
128.3956,0.126,-3.9123540023389136e-05,-3.9123540023389136e-05,0.0022433516423058,,,780.2511528837209,384.225587994328,,
128.4054,0.1255,-5.040648286924743e-05,-5.040648286924743e-05,0.0015950055778785,,,780.251162,384.2255835051226,,
128.4312,0.1246,1.988944310789276e-05,1.988944310789276e-05,0.0022677271633658,,,780.2511860000001,384.22557168660296,,
128.4429,0.1245,6.418990934717317e-06,6.418990934717317e-06,0.0026100078823658,,,780.2511968837209,384.225566327042,,
128.456,0.1247,-8.663310216386333e-06,-8.663310216386333e-06,0.0023453820207334,,,780.2512090697675,384.2255603261661,,
128.4645,0.1249,-1.844953615413869e-05,-1.844953615413869e-05,0.0020034492097505,,,780.2512169767442,384.2255564324682,,
128.4775,0.125,-3.341670523542006e-05,-3.341670523542006e-05,0.0011393166753062,,,780.2512290697675,384.2255504774008,,
128.4887,0.125,-4.631149705928983e-05,-4.631149705928983e-05,0.0009840640302464,,,780.2512394883721,384.2255453468815,,
128.5122,0.1252,-7.336753347546299e-05,2.6632466524526e-05,0.0014681321410584,,,780.25103955,384.2256438042064,,
128.5269,0.1252,9.708052255683051e-06,9.708052255683051e-06,0.0011956130444174,,,780.250785975,384.225768674337,,
128.5382,0.1251,-3.3018716380089908e-06,-3.3018716380089908e-06,0.0007398670721698,,,780.25059105,384.22586466299606,,
128.5482,0.1248,-1.4815078623650613e-05,-1.4815078623650613e-05,0.0007905343533663,,,780.25041855,384.2259496087521,,
128.5602,0.1246,-2.8630927006348394e-05,-2.8630927006348394e-05,0.0007313350908023,,,780.25021155,384.2260515437088,,
128.5701,0.1247,-4.002900192208447e-05,-4.002900192208447e-05,0.0009824956991869,,,780.250040775,384.2261356400888,,
128.5935,0.1252,-6.69699062684076e-05,3.303009373159527e-05,0.001467057137187,,,780.2496371249999,384.2263344134971,,
128.6049,0.1253,1.990503776805319e-05,1.990503776805319e-05,0.0019108178377512,,,780.249440475,384.22643125189865,,
128.6167,0.1251,6.319453524999963e-06,6.319453524999963e-06,0.0020526052295631,,,780.249236925,384.2265314881904,,
128.6287,0.1252,-7.496394857697819e-06,-7.496394857697819e-06,0.0020934059669991,,,780.249029925,384.2266334234559,,
128.6391,0.1251,-1.947013012273957e-05,-1.947013012273957e-05,0.0020420999394435,,,780.248850525,384.2267217673963,,
128.6512,0.1252,-3.3401110575287385e-05,-3.3401110575287385e-05,0.0025824073496916,,,780.2486418,384.22682455222446,,
128.6734,0.1248,-5.89604300832991e-05,4.1039569916703766e-05,0.0025728887139482,,,780.24825885,384.2270131327958,,
128.6857,0.1248,2.6878325324400376e-05,2.6878325324400376e-05,0.0022122094698199,,,780.248046675,384.2271176167056,,
128.698,0.125,-8.728291926790588e-05,1.2717080732096986e-05,0.0020515302256917,,,780.2478345,384.2272221006722,,
128.709,0.1251,5.255304795503957e-08,5.255304795503957e-08,0.0016972642350081,,,780.24764475,384.227315541666,,
128.7207,0.1254,-1.3417899125192643e-05,-1.3417899125192643e-05,0.0011395449540081,,,780.247442925,384.2274149289549,,
128.7354,0.1253,-3.034231339403559e-05,-3.034231339403559e-05,0.0015670258573672,,,780.24718935,384.2275398002368,,
128.7465,0.1253,-4.3121973148055326e-05,-4.3121973148055326e-05,0.0014122665394955,,,780.2469978749999,384.2276340908504,,
128.7682,0.1248,-6.810563230681688e-05,-6.810563230681688e-05,0.0008052145396921,,,780.24662355,384.2278184248863,,
128.7812,0.1252,-8.307280138809825e-05,1.6927198611904615e-05,0.0007410820052477,,,780.2463993,384.2279288554994,,
128.7928,0.1253,-9.642812149136816e-05,3.5718785086347182e-06,0.0006838560514358,,,780.2461992,384.22802739363857,,
128.8068,0.1255,-1.254661127120249e-05,-1.254661127120249e-05,0.000814790245111,,,780.2459577,384.2281463190464,,
128.8156,0.1255,-2.2678233418504945e-05,-2.2678233418504945e-05,0.0012713774525642,,,780.2458058999999,384.2282210721974,,
128.8276,0.1248,-3.649408180123048e-05,-3.649408180123048e-05,0.0020121781900002,,,780.2455989,384.2283230083594,,
128.8513,0.1243,-6.378038235713146e-05,3.621961764287141e-05,0.002495259646436,,0.002495259646436,780.245190075,384.2285243324382,54.0,128.8513
128.8618,0.1245,-7.586924969199549e-05,2.4130750308007376e-05,0.0024434602916926,,,780.2450089499999,384.2286135267178,,
128.8736,0.1249,-8.945483393502096e-05,1.0545166064981903e-05,0.0023852476835046,,,780.2448054,384.228713764148,,
128.8857,0.1256,-3.3858143875936664e-06,-0.0001033858143875,0.0023255550937524,,,780.244596675,384.2288165500418,,
128.8971,0.1258,-0.0001165108703511,-1.6510870351163498e-05,0.0022693157943167,,,780.244400025,384.2289133896947,,
128.9089,0.1253,-3.009645459416121e-05,-3.009645459416121e-05,0.0017111031861287,,,780.244196475,384.2290136272814,,
128.9186,0.125,-4.126426537019723e-05,-4.126426537019723e-05,0.0012632504488894,,,780.24402915,384.2290960260148,,
128.9331,0.1245,-5.795841549931236e-05,-5.795841549931236e-05,0.0007917180066246,,,780.243779025,384.22921919944497,,
128.9448,0.1249,-7.142886767246004e-05,-7.142886767246004e-05,0.0007339987256246,,,780.2435772,384.2293185877186,,
128.9669,0.1254,-9.687305511064948e-05,3.126944889339512e-06,0.0004249734170691,,,780.2431959749999,384.2295063212647,,
128.9783,0.1257,-9.99811107423032e-06,-9.99811107423032e-06,0.0004687341176333,,,780.242999325,384.2296031612651,,
128.9923,0.126,-2.611660085406753e-05,-2.611660085406753e-05,0.0008996683113085,,,780.242757825,384.2297220876482,,
129.0012,0.1263,-3.636335507127553e-05,-3.636335507127553e-05,0.0011557621915735,,,780.2426042999999,384.2297976908873,,
129.0136,0.1266,-5.06397317334012e-05,-5.06397317334012e-05,0.0014945896202574,,,780.2423904,384.22990302578665,,
129.0249,0.127,-6.3649655627121e-05,-6.3649655627121e-05,0.0023388436480096,,,780.242195475,384.2299990165114,,
129.0382,0.127,-7.896222091795246e-05,-7.896222091795246e-05,0.0023732311320012,,,780.24196605,384.23011199680656,,
129.0506,0.1276,6.761402419896978e-06,-9.323859758010589e-05,0.002312058560685,,,780.24175215,384.23021733187824,,
129.0608,0.128,-4.982068705416953e-06,-0.0001049820687054,0.0024617391875055,,0.0024617391875055,780.2415761999999,384.2303039785129,55.0,129.0608
129.0702,0.1283,-1.5804483271875114e-05,-0.0001158044832718,0.0024153664318303,,,780.24141405,384.2303838293676,,
129.0837,0.1278,-3.1347312702434404e-05,-0.0001313473127024,0.0022487672614457,,,780.241181175,384.2304985088447,,
129.1069,0.1272,-5.805795290902971e-05,-5.805795290902971e-05,0.0019343153538219,,,780.240780975,384.2306955878095,,
129.1185,0.1267,2.8586726987675504e-05,-7.141327301232736e-05,0.00147708940001,,,780.240580875,384.2307941273678,,
129.1305,0.1264,1.4770878604949966e-05,-8.52291213950529e-05,0.0014178901374459,,,780.2403738749999,384.2308960648951,,
129.1443,0.1268,-0.0001011173470351,-0.0001011173470351,0.0014498109854974,,,780.2401358249999,384.2310132931184,,
129.1564,0.1275,-1.5048327487734992e-05,-0.0001150483274877,0.0017901183957453,,,780.2399270999999,384.2311160802424,,
129.1668,0.1279,-2.7022062752748988e-05,-0.0001270220627527,0.0009388123681897,,,780.2397477,384.2312044262444,,
129.1774,0.1279,-3.92260621574908e-05,-0.0001392260621574,0.0005865196862581,,,780.23956485,384.2312944712496,,
129.1908,0.1279,-5.465375951820006e-05,-0.0001546537595182,0.0004204138430616,,,780.2393337,384.2314083017884,,
129.2132,0.1283,1.955665683406327e-05,-8.04433431659396e-05,0.0008099085529421,,,780.2389473,384.2315985858247,,
129.2254,0.1284,5.510544311609911e-06,-9.448945568839295e-05,0.001049722636002,,,780.23873685,384.2317022227451,,
129.2354,0.1285,-6.0026626739762e-06,-0.0001060026626739,0.0013003899171986,,,780.2385643499999,384.2317871710824,,
129.2502,0.1281,-2.304220901266918e-05,-0.0001230422090126,0.0011273774933696,,,780.23830905,384.2319128946902,,
129.2604,0.1279,-3.4785680137955355e-05,-0.0001347856801379,0.0018770581201902,,,780.2381331,384.2319995420896,,
129.2832,0.1273,-6.103579206512277e-05,-6.103579206512277e-05,0.0020645795213186,,,780.2377398,384.23219322465286,,
129.2967,0.1273,-7.657862149568206e-05,-7.657862149568206e-05,0.002097980350934,,,780.2375069249999,384.23230790521,,
129.3085,0.1274,-9.016420573870754e-05,-9.016420573870754e-05,0.0021397677427459,,0.0021397677427459,780.237303375,384.23240814456784,56.0,129.3085
129.3201,0.1273,-3.519525841974569e-06,-0.0001035195258419,0.0019825417889341,,,780.237103275,384.2325066850045,,
129.3299,0.1268,-1.480246868788837e-05,-0.0001148024686878,0.0015341957245067,,,780.236934225,384.2325899347232,,
129.3433,0.1267,-3.023016604856988e-05,-0.0001302301660485,0.0006680898813102,,,780.2367030749999,384.2327037660296,,
129.3656,0.1267,-5.5904617626459374e-05,-5.5904617626459374e-05,0.0004580779183787,,,780.2363184,384.23289320186046,,
129.3766,0.1269,-6.856914531060132e-05,-6.856914531060132e-05,0.000203811927695,,,780.23612865,384.2329866456127,,
129.3872,0.1269,-8.077314471537089e-05,-8.077314471537089e-05,0.0002515192457633,,,780.2359458,384.2330766914533,,
129.4003,0.1263,4.144554133514444e-06,-9.585544586647454e-05,0.0002868933841311,,,780.2357198249999,384.2331879745788,,
129.4119,0.1264,-9.210765969783208e-06,-0.0001092107659697,0.0003296674303191,,,780.235519725,384.2332865154154,,
129.4336,0.1271,-3.419442512854476e-05,-0.0001341944251285,0.0004226154305157,,,780.2351454,384.23347085487495,,
129.4481,0.1266,-5.0888575257659885e-05,-5.0888575257659885e-05,0.0004510829882508,,,780.234895275,384.2335940311101,,
129.4595,0.1263,-6.401363122122972e-05,-6.401363122122972e-05,0.000494843688815,,,780.234698625,384.23369087317104,,
129.4699,0.1267,-7.598736648627147e-05,-7.598736648627147e-05,0.0008435376612596,,,780.234519225,384.233779220357,,
129.4807,0.1269,-8.84216300307411e-05,-8.84216300307411e-05,0.0014902583249519,,,780.234332925,384.23387096555456,,
129.4938,0.1271,-3.5039311818418906e-06,-0.0001035039311818,0.0018256324633195,,0.0018256324633195,780.23410695,384.2339822491402,57.0,129.4938
129.5065,0.1265,-1.812570405354541e-05,-0.0001181257040535,0.0017629799104392,,,780.2340063375001,384.23403179676455,,
129.5278,0.1261,-4.264883493290683e-05,-4.264883493290683e-05,0.001657901219388,,,780.2340271050001,384.234021569602,,
129.5393,0.126,-5.5889022966326696e-05,-5.5889022966326696e-05,0.0017011685927641,,,780.2340383175001,384.2340160478946,,
129.5524,0.1258,-7.09713241174581e-05,-7.09713241174581e-05,0.0016365427311316,,,780.2340510900001,384.2340097579501,,
129.5656,0.1261,-8.616875733843954e-05,-8.616875733843954e-05,0.0011714235423113,,,780.2340639600001,384.2340034199908,,
129.5741,0.1263,-9.59549832761919e-05,-9.59549832761919e-05,0.0008294907313284,,,780.2340722475001,384.2339993387293,,
129.5865,0.1263,-0.0001102313599383,-0.0001102313599383,0.0002683181600122,,,780.2340843375,384.2339933848891,,
129.5992,0.1261,-2.485313281004597e-05,-0.00012485313281,5.665607131999373e-06,,,780.23409672,384.2339872870046,,
129.6212,0.1267,-5.018218817835762e-05,-5.018218817835762e-05,0.0008971336257647,,,780.2341181700001,384.23397672374045,,
129.6333,0.1271,-6.411316863093319e-05,-0.0001641131686309,0.0014374410360125,,,780.2341299675,384.2339709139455,,
129.6435,0.1273,-7.585663975624712e-05,-7.585663975624712e-05,0.0013871216628331,,,780.2341399125,384.2339660164325,,
129.6578,0.1273,-9.23205257456622e-05,-9.23205257456622e-05,0.0016165758749441,,,780.234153855,384.2339591503116,,
129.6695,0.1275,-5.790977918807005e-06,-0.0001057909779188,0.0018588565939442,,0.0018588565939442,780.2341652625,384.2339535325765,58.0,129.6695
129.6793,0.1271,-1.7073920764720807e-05,-0.0001170739207647,0.0016105105295169,,,780.2341748175,384.2339488271232,,
129.6898,0.1275,-2.916278809955708e-05,-0.0001291627880995,0.0013587111747735,,,780.234185055,384.2339437855663,,
129.7035,0.1269,-4.493588166984419e-05,-0.0001449358816698,0.0009911253500129,,,780.2341984125001,384.2339372075351,,
129.7268,0.1261,-7.176165394628953e-05,-7.176165394628953e-05,7.618011520099666e-05,,,780.23422113,384.233926020081,,
129.7374,0.1255,-8.396565335103134e-05,-8.396565335103134e-05,0.0001238874332693,,,780.2342314650001,384.2339209305099,,
129.7512,0.1257,-9.985387899116847e-05,-9.985387899116847e-05,0.0003558082813207,,,780.23424492,384.23391430446463,,
129.7619,0.1262,-0.0001121730104657,-0.0001121730104657,0.0010030222722011,,0.0010030222722011,780.2342553525001,384.233909166879,59.0,129.7619
129.7716,0.1266,-0.0001233408212417,-0.0001233408212417,0.0006551695349618,,,780.23426481,384.23390450944174,,
129.7834,0.1263,-0.0001369264054847,-0.0001369264054847,0.0004969569267738,,,780.2342763150001,384.2338988436933,,
129.7955,0.1262,-5.085738593736677e-05,-0.0001508573859373,0.0001372643370217,,,780.2342881125,384.23389303390064,,
129.8187,0.1285,-7.756802614393432e-05,-0.0001775680261439,0.0002228124293979,,,780.2343107325,384.2338818944641,,
129.8303,0.1288,-9.092334624723196e-05,-0.0001909233462472,0.000865586475586,,,780.2343220425,384.233876324746,,
129.8419,0.1287,-0.0001042786663505,-0.0002042786663505,0.0009083605217741,,,780.2343333525,384.23387075502814,,
129.8575,0.1288,-2.223926924806164e-05,-0.000222239269248,0.000931401480441,,,780.2343485625,384.2338632647181,,
129.8664,0.129,-0.0001324860234652,-0.0002324860234652,0.0010874953607058,,,780.23435724,384.23385899140027,,
129.8766,0.1292,-4.422949459055581e-05,-0.0002442294945905,0.0015371759875265,,0.0015371759875265,780.2343671850001,384.2338540938901,60.0,129.8766
129.9016,0.1282,-7.301251205456272e-05,-0.0001730125120545,0.0009138441905179,,,780.2343915600001,384.2338420901893,,
129.9133,0.1287,-8.64829642277104e-05,-0.0001864829642277,0.0009561249095181,,,780.2344029675,384.2338364724576,,
129.9249,0.1286,-9.983828433100804e-05,-0.000199838284331,0.0012988989557061,,,780.2344142775,384.23383090274086,,
129.9357,0.1284,-0.0001122725478754,-0.0002122725478754,0.0009456196193985,,,780.2344248075001,384.2338257171426,,
129.9455,0.1286,-0.0001235554907213,-0.0002235554907213,0.0005972735549711,,,780.2344343625001,384.2338210116925,,
129.9582,0.129,-0.000138177263593,-0.000238177263593,0.0002346210020909,,,780.234446745,384.2338149138135,,
129.9686,0.1285,-0.000150150998858,-0.000250150998858,-0.0001166850254646,,,780.2344568850001,384.2338099202749,,
129.979,0.1284,-0.0001621247341231,-0.0002621247341231,-0.00026799105302,,,780.2344670250001,384.2338049267364,,
129.9905,0.1283,-0.0001753649221565,-0.0002753649221565,-0.0004247236796439,,,780.2344782375001,384.2337994050353,,
130.0042,0.128,-0.0001911380157268,-0.0002911380157268,-0.0002923095044045,,,780.234491595,384.2337928270091,,
130.0147,0.1279,-0.0002032268830616,-0.0003032268830616,0.0001558911408519,,,780.2345018325001,384.2337877854562,,
130.0263,0.1286,-0.0002165822031649,-0.0003165822031649,0.00029866518704,,,780.2345131425001,384.2337822157409,,
130.0382,0.1288,-0.0002302829194778,-0.0003302829194778,0.0006399592516639,,,780.234524745,384.23377650198137,,
130.0501,0.1282,-0.0002439836357906,-0.0003439836357906,0.000981253316288,,,780.2345363475,384.233770788222,,
130.0641,0.1281,-0.0002601021255705,-0.0003601021255705,0.0012121875099632,,,780.2345499975,384.2337640661524,,
130.0748,0.128,-0.0003724212570451,-0.0003724212570451,0.0011594015008435,,,780.2345604300001,384.2337589285708,,
130.086,0.1279,-0.000285316048869,-0.000385316048869,0.0013041488557838,,0.0013041488557838,780.23457135,384.23375355091537,61.0,130.086
130.0985,0.1277,-0.000299707557601,-0.000399707557601,0.0010424829572796,,,780.2345835375,384.233747549068,,
130.1133,0.1277,-0.0003167471039397,-0.0004167471039397,0.0004694705334506,,,780.2345979675,384.233740442881,,
130.1231,0.1273,-0.0003280300467855,-0.0004280300467855,0.0001211244690234,,,780.2346075225,384.233735737433,,
130.1351,0.1274,-0.0003418458951682,-0.0004418458951682,-3.807479354062116e-05,,,780.2346192225001,384.23372997566,,
130.1468,0.1275,-0.0003553163473414,-0.0004553163473414,-0.0002957940745407,,,780.2346306300001,384.2337243579316,,
130.1604,0.1275,-0.0003709743088418,-0.0004709743088418,-0.0004628865721132,,,780.23464389,384.23371782792265,,
130.1707,0.1271,-0.000482832912037,-0.000482832912037,-0.0005136992724807,,,780.2346539325,384.2337128824013,,
130.1818,0.1275,-0.000495612571791,-0.000495612571791,-0.0005684585903524,,,780.234664755,384.2337075527621,,
130.1938,0.1272,-0.0005094284201737,-0.0006094284201737,-0.0005276578529165,,,780.2346764550001,384.2337017909899,,
130.2071,0.127,-0.0005247409854645,-0.0006247409854645,-0.0002932703689249,,,780.2346894225001,384.233695405026,,
130.2165,0.127,-0.000635563400031,-0.000635563400031,-0.0005396431246,,,780.2346985875,384.2336908916382,,
130.2272,0.1269,-0.0006478825315056,-0.0006478825315056,-9.242913371981798e-05,,,780.2347090200001,384.2336857540585,,
130.2396,0.1263,-0.0006621589081677,-0.0006621589081677,0.0001463982949641,,,780.23472111,384.23367980022806,,
130.2506,0.1259,-0.0006748234358519,-0.0006748234358519,0.0002921323042803,,,780.234731835,384.2336745186044,,
130.264,0.1262,-0.0007902511332126,-0.0007902511332126,0.0008260264610838,,,780.2347449,384.2336680846267,,
130.2747,0.126,-0.0008025702646872,-0.0008025702646872,0.0010732404519642,,0.0010732404519642,780.2347553325001,384.2336629470476,62.0,130.2747
130.2854,0.1264,-0.0008148893961618,-0.0008148893961618,0.0010204544428445,,,780.234765765,384.2336578094688,,
130.2975,0.126,-0.0008288203766144,-0.0009288203766144,0.0008607618530924,,,780.2347775625001,384.2336519996833,,
130.3104,0.1256,-0.0009436724136258,-0.0009436724136258,0.0004971226458362,,,780.2347901400001,384.23364580578016,,
130.321,0.1257,-0.0009558764130305,-0.0009558764130305,0.0001448299639046,,,780.234800475,384.2336407162164,,
130.3333,0.1256,-0.0009700376576228,-0.0009700376576228,-1.5849280223523277e-05,,,780.2348124675001,384.2336348104021,,
130.3451,0.1257,-0.0010836232418658,-0.0010836232418658,-0.0001740618884115,,,780.2348239725001,384.2336291446617,,
130.3575,0.1256,-0.001097899618528,-0.001097899618528,-0.0006352344597275,,,780.2348360625001,384.2336231908329,,
130.3708,0.125,-0.0012132121838188,-0.0012132121838188,-0.0008008469757361,,,780.2348490300001,384.23361680487176,,
130.3813,0.1247,-0.0012253010511537,-0.0012253010511537,-0.0008526463304798,,,780.2348592675,384.2336117633236,,
130.3924,0.1248,-0.0013380807109077,-0.0012380807109077,-0.0007074056483514,,,780.2348700900001,384.233606433687,,
130.4017,0.1251,-0.0013487879934043,-0.0013487879934043,-0.0001532850768385,,,780.2348791575,384.233601968316,,
130.4156,0.1246,-0.0014647913511143,-0.0014647913511143,-0.0001218575559753,,,780.23489271,384.233595294267,,
130.4244,0.1249,-0.0015749229732616,-0.0014749229732616,0.0003347296514778,,,780.23490129,384.23359106896993,,
130.4367,0.125,-0.0016890842178539,-0.0015890842178539,0.0006740504073496,,,780.2349132825001,384.2335851631571,,
130.449,0.125,-0.0017032454624462,-0.0017032454624462,0.0005133711632214,,,780.234925275,384.2335792573445,,
130.4614,0.1247,-0.0018175218391083,-0.0018175218391083,0.0001521985919052,,,780.2349373650001,384.23357330351735,,
130.4736,0.1246,-0.0019315679516308,-0.0019315679516308,0.0004920126749651,,,780.23494926,384.2335674457198,,
130.4852,0.1244,-0.002044923271734,-0.001944923271734,0.0007347867211533,,,780.2349605700001,384.2335618760108,,
130.4962,0.1246,-0.0021575877994182,-0.0020575877994182,0.0007805207304696,,,780.234971295,384.2335565943905,,
130.5063,0.1244,-0.0021692161384737,-0.0021692161384737,0.0008306946844781,,0.0008306946844781,780.2349811425,384.23355174490274,63.0,130.5063
130.5205,0.1241,-0.0022855648923932,-0.0022855648923932,0.0006606422237773,,,780.2349949875,384.2335449268113,,
130.5301,0.1241,-0.0023966175710994,-0.0023966175710994,0.000413282813726,,,780.2350043475001,384.2335403173975,,
130.5423,0.1241,-0.0025106636836218,-0.0024106636836218,0.0003530968967859,,,780.2350162425,384.233534459601,,
130.5556,0.1238,-0.0026259762489127,-0.0025259762489127,0.0004874843807775,,,780.2350292100001,384.23352807364273,,
130.5684,0.1238,-0.0027407131538542,-0.0026407131538542,0.0002243385007091,,,780.23504169,384.2335219277583,,
130.5796,0.124,-0.0028536079456781,-0.0027536079456781,0.0001690858556493,,,780.23505261,384.2335165501095,,
130.5886,0.1237,-0.0029639698319652,-0.0029639698319652,0.0002246864087264,,,780.2350613850001,384.2335122287847,,
130.6011,0.124,-0.0031783613406971,-0.0030783613406971,0.0001630205102222,,,780.2350735725,384.2335062269449,,
130.6106,0.1241,-0.0032892988873335,-0.0031892988873335,-8.3845572641017e-05,,,780.2350828350001,384.2335016655467,,
130.625,0.1238,-0.0034058779053927,-0.0034058779053927,-0.0001548846877179,,,780.2350968750001,384.23349475142766,,
