Richter_pendel
06.09.2021
17:14:32
nichtlineares Pendel
stimulation_fq[Hz]: 0,165
timeline range  for cut and FFT datapoints: 0-80s
Chaos_Versuch
t(s) Ua(V) -dUa/dt(V) cutX(V) cutY(V) F(Hz) DFT-Ua(V) DFT-dUa/dt(V)

4,000E-2 5,570E-1 -3,011E-1 4,484E-1 -8,241E-3 1,250E-2 3,345E+0 5,821E-5
3,960E+0 2,355E+0 4,535E-1 0,000E+0 0,000E+0 1,238E+0 1,102E-6 8,188E-6
4,000E+0 2,406E+0 4,575E-1 0,000E+0 0,000E+0 1,250E+0 6,774E-9 5,450E-8
4,040E+0 2,457E+0 4,687E-1 0,000E+0 0,000E+0 1,263E+0 8,642E-7 6,984E-6
4,080E+0 2,510E+0 4,758E-1 0,000E+0 0,000E+0 1,275E+0 3,203E-6 2,599E-5
4,120E+0 2,564E+0 4,806E-1 0,000E+0 0,000E+0 1,288E+0 1,059E-6 8,646E-6
4,160E+0 2,618E+0 4,892E-1 0,000E+0 0,000E+0 1,300E+0 1,556E-8 1,273E-7
4,200E+0 2,674E+0 4,912E-1 0,000E+0 0,000E+0 1,313E+0 2,213E-7 1,948E-6
4,240E+0 2,729E+0 4,925E-1 0,000E+0 0,000E+0 1,325E+0 9,863E-7 8,694E-6
4,280E+0 2,785E+0 4,922E-1 0,000E+0 0,000E+0 1,338E+0 3,646E-7 3,235E-6
4,320E+0 2,841E+0 4,850E-1 0,000E+0 0,000E+0 1,350E+0 1,747E-8 1,579E-7
4,360E+0 2,896E+0 4,753E-1 0,000E+0 0,000E+0 1,363E+0 8,851E-9 8,413E-8
4,400E+0 2,950E+0 4,596E-1 0,000E+0 0,000E+0 1,375E+0 2,037E-6 1,951E-5
4,440E+0 3,002E+0 4,364E-1 0,000E+0 0,000E+0 1,388E+0 4,832E-6 4,632E-5
4,480E+0 3,051E+0 4,064E-1 0,000E+0 0,000E+0 1,400E+0 7,157E-7 6,868E-6
4,520E+0 3,097E+0 3,688E-1 0,000E+0 0,000E+0 1,413E+0 2,980E-9 2,993E-8
4,560E+0 3,138E+0 3,230E-1 0,000E+0 0,000E+0 1,425E+0 2,297E-8 2,348E-7
4,600E+0 3,174E+0 2,672E-1 0,000E+0 0,000E+0 1,438E+0 4,848E-7 5,039E-6
4,640E+0 3,204E+0 2,015E-1 0,000E+0 0,000E+0 1,450E+0 4,851E-7 5,048E-6
4,680E+0 3,226E+0 1,299E-1 0,000E+0 0,000E+0 1,463E+0 2,046E-8 2,129E-7
4,720E+0 3,240E+0 4,995E-2 0,000E+0 0,000E+0 1,475E+0 4,094E-9 4,596E-8
4,760E+0 3,245E+0 -3,808E-2 0,000E+0 0,000E+0 1,488E+0 4,855E-8 5,435E-7
4,800E+0 3,240E+0 -1,273E-1 0,000E+0 0,000E+0 1,500E+0 5,587E-8 6,269E-7
4,840E+0 3,225E+0 -2,164E-1 0,000E+0 0,000E+0 1,513E+0 6,760E-9 7,612E-8
4,880E+0 3,200E+0 -3,054E-1 0,000E+0 0,000E+0 1,525E+0 2,222E-10 2,810E-9
4,920E+0 3,165E+0 -3,900E-1 0,000E+0 0,000E+0 1,538E+0 1,399E-8 1,689E-7
4,960E+0 3,121E+0 -4,681E-1 0,000E+0 0,000E+0 1,550E+0 5,802E-8 7,010E-7
5,000E+0 3,068E+0 -5,376E-1 0,000E+0 0,000E+0 1,563E+0 2,118E-8 2,593E-7
5,040E+0 3,008E+0 -5,977E-1 0,000E+0 0,000E+0 1,575E+0 7,700E-11 1,266E-9
5,080E+0 2,942E+0 -6,480E-1 0,000E+0 0,000E+0 1,588E+0 6,174E-9 7,959E-8
5,120E+0 2,870E+0 -6,856E-1 0,000E+0 0,000E+0 1,600E+0 2,520E-8 3,089E-7
5,160E+0 2,794E+0 -7,110E-1 0,000E+0 0,000E+0 1,613E+0 7,556E-9 9,074E-8
5,200E+0 2,715E+0 -7,249E-1 0,000E+0 0,000E+0 1,625E+0 4,710E-10 6,241E-9
5,240E+0 2,635E+0 -7,293E-1 0,000E+0 0,000E+0 1,638E+0 9,524E-10 1,442E-8
5,280E+0 2,555E+0 -7,256E-1 0,000E+0 0,000E+0 1,650E+0 5,637E-8 7,874E-7
5,320E+0 2,476E+0 -7,139E-1 0,000E+0 0,000E+0 1,663E+0 9,651E-8 1,348E-6
5,360E+0 2,397E+0 -6,965E-1 0,000E+0 0,000E+0 1,675E+0 1,293E-8 1,795E-7
5,400E+0 2,321E+0 -6,775E-1 0,000E+0 0,000E+0 1,688E+0 2,297E-11 3,388E-10
5,440E+0 2,246E+0 -6,580E-1 0,000E+0 0,000E+0 1,700E+0 2,551E-9 3,960E-8
5,480E+0 2,174E+0 -6,360E-1 0,000E+0 0,000E+0 1,713E+0 7,135E-9 1,037E-7
5,520E+0 2,104E+0 -6,151E-1 0,000E+0 0,000E+0 1,725E+0 9,417E-9 1,382E-7
5,560E+0 2,036E+0 -5,987E-1 0,000E+0 0,000E+0 1,738E+0 6,989E-10 9,980E-9
5,600E+0 1,969E+0 -5,817E-1 0,000E+0 0,000E+0 1,750E+0 2,349E-9 3,795E-8
5,640E+0 1,904E+0 -5,661E-1 0,000E+0 0,000E+0 1,763E+0 2,134E-8 3,508E-7
5,680E+0 1,841E+0 -5,566E-1 0,000E+0 0,000E+0 1,775E+0 1,356E-8 2,253E-7
5,720E+0 1,779E+0 -5,475E-1 0,000E+0 0,000E+0 1,788E+0 6,911E-10 1,162E-8
5,760E+0 1,717E+0 -5,401E-1 0,000E+0 0,000E+0 1,800E+0 1,406E-11 2,845E-10
5,800E+0 1,656E+0 -5,386E-1 0,000E+0 0,000E+0 1,813E+0 8,680E-9 1,479E-7
5,840E+0 1,595E+0 -5,350E-1 0,000E+0 0,000E+0 1,825E+0 2,824E-8 4,780E-7
5,880E+0 1,534E+0 -5,355E-1 0,000E+0 0,000E+0 1,838E+0 6,443E-9 1,072E-7
5,920E+0 1,473E+0 -5,404E-1 0,000E+0 0,000E+0 1,850E+0 1,214E-11 3,720E-10
5,960E+0 1,411E+0 -5,410E-1 0,000E+0 0,000E+0 1,863E+0 3,795E-10 6,230E-9
6,000E+0 1,349E+0 -5,481E-1 0,000E+0 0,000E+0 1,875E+0 5,041E-9 9,095E-8
6,040E+0 1,285E+0 -5,533E-1 0,000E+0 0,000E+0 1,888E+0 6,441E-9 1,154E-7
6,080E+0 1,222E+0 -5,580E-1 0,000E+0 0,000E+0 1,900E+0 5,552E-10 9,955E-9
6,120E+0 1,157E+0 -5,671E-1 0,000E+0 0,000E+0 1,913E+0 3,849E-11 7,733E-10
6,160E+0 1,092E+0 -5,691E-1 0,000E+0 0,000E+0 1,925E+0 5,918E-10 1,127E-8
6,200E+0 1,026E+0 -5,722E-1 0,000E+0 0,000E+0 1,938E+0 1,020E-9 1,926E-8
6,240E+0 9,592E-1 -5,770E-1 0,000E+0 0,000E+0 1,950E+0 2,117E-10 3,533E-9
6,280E+0 8,924E-1 -5,707E-1 0,000E+0 0,000E+0 1,963E+0 3,599E-12 4,158E-11
6,320E+0 8,263E-1 -5,631E-1 0,000E+0 0,000E+0 1,975E+0 6,364E-11 1,548E-9
6,360E+0 7,608E-1 -5,530E-1 0,000E+0 0,000E+0 1,988E+0 1,738E-10 4,254E-9
6,400E+0 6,967E-1 -5,303E-1 0,000E+0 0,000E+0 2,000E+0 7,988E-11 1,688E-9
6,440E+0 6,353E-1 -5,011E-1 0,000E+0 0,000E+0 2,013E+0 3,341E-12 3,559E-11
6,480E+0 5,772E-1 -4,673E-1 0,000E+0 0,000E+0 2,025E+0 3,462E-11 5,477E-10
6,520E+0 5,230E-1 -4,205E-1 0,000E+0 0,000E+0 2,038E+0 1,074E-10 1,978E-9
6,560E+0 4,745E-1 -3,603E-1 0,000E+0 0,000E+0 2,050E+0 1,076E-10 2,553E-9
6,600E+0 4,329E-1 -2,929E-1 0,000E+0 0,000E+0 2,063E+0 4,254E-11 1,125E-9
6,640E+0 3,988E-1 -2,172E-1 0,000E+0 0,000E+0 2,075E+0 1,693E-11 4,814E-10
6,680E+0 3,736E-1 -1,286E-1 0,000E+0 0,000E+0 2,088E+0 2,043E-11 5,760E-10
6,720E+0 3,586E-1 -2,912E-2 0,000E+0 0,000E+0 2,100E+0 5,217E-11 1,021E-9
6,760E+0 3,548E-1 7,316E-2 0,000E+0 0,000E+0 2,113E+0 1,262E-11 2,129E-10
6,800E+0 3,623E-1 1,744E-1 0,000E+0 0,000E+0 2,125E+0 4,864E-12 1,997E-11
6,840E+0 3,811E-1 2,748E-1 0,000E+0 0,000E+0 2,138E+0 6,011E-12 4,058E-11
6,880E+0 4,110E-1 3,730E-1 0,000E+0 0,000E+0 2,150E+0 4,100E-13 8,646E-11
6,920E+0 4,518E-1 4,646E-1 0,000E+0 0,000E+0 2,163E+0 4,124E-12 1,553E-10
6,960E+0 5,024E-1 5,439E-1 0,000E+0 0,000E+0 2,175E+0 2,529E-12 3,033E-11
7,000E+0 5,615E-1 6,093E-1 0,000E+0 0,000E+0 2,188E+0 2,445E-11 3,867E-10
7,040E+0 6,276E-1 6,614E-1 0,000E+0 0,000E+0 2,200E+0 1,655E-10 3,779E-9
7,080E+0 6,992E-1 7,026E-1 0,000E+0 0,000E+0 2,213E+0 1,540E-10 3,749E-9
7,120E+0 7,752E-1 7,299E-1 0,000E+0 0,000E+0 2,225E+0 4,843E-12 1,215E-10
7,160E+0 8,537E-1 7,400E-1 0,000E+0 0,000E+0 2,238E+0 2,733E-12 4,095E-11
7,200E+0 9,330E-1 7,338E-1 0,000E+0 0,000E+0 2,250E+0 1,096E-10 2,950E-9
7,240E+0 1,011E+0 7,168E-1 0,000E+0 0,000E+0 2,263E+0 2,461E-10 6,714E-9
7,280E+0 1,088E+0 6,947E-1 0,000E+0 0,000E+0 2,275E+0 4,073E-11 1,589E-9
7,320E+0 1,162E+0 6,664E-1 0,000E+0 0,000E+0 2,288E+0 3,309E-12 8,883E-11
7,360E+0 1,232E+0 6,317E-1 0,000E+0 0,000E+0 2,300E+0 6,977E-11 1,453E-9
7,400E+0 1,299E+0 5,945E-1 0,000E+0 0,000E+0 2,313E+0 7,485E-10 2,218E-8
7,440E+0 1,362E+0 5,608E-1 0,000E+0 0,000E+0 2,325E+0 6,832E-10 2,395E-8
7,480E+0 1,422E+0 5,290E-1 0,000E+0 0,000E+0 2,338E+0 3,081E-11 1,504E-9
7,520E+0 1,478E+0 4,939E-1 0,000E+0 0,000E+0 2,350E+0 1,507E-11 2,932E-10
7,560E+0 1,530E+0 4,607E-1 0,000E+0 0,000E+0 2,363E+0 1,242E-10 2,620E-9
7,600E+0 1,578E+0 4,358E-1 0,000E+0 0,000E+0 2,375E+0 3,486E-10 8,194E-9
7,640E+0 1,625E+0 4,101E-1 0,000E+0 0,000E+0 2,388E+0 1,691E-10 4,443E-9
7,680E+0 1,668E+0 3,846E-1 0,000E+0 0,000E+0 2,400E+0 9,378E-12 1,987E-10
7,720E+0 1,709E+0 3,682E-1 0,000E+0 0,000E+0 2,413E+0 7,354E-11 3,322E-9
7,760E+0 1,748E+0 3,502E-1 0,000E+0 0,000E+0 2,425E+0 3,154E-10 1,283E-8
7,800E+0 1,785E+0 3,324E-1 0,000E+0 0,000E+0 2,438E+0 2,553E-10 8,679E-9
7,840E+0 1,821E+0 3,249E-1 0,000E+0 0,000E+0 2,450E+0 1,325E-11 2,412E-10
7,880E+0 1,856E+0 3,126E-1 0,000E+0 0,000E+0 2,463E+0 1,283E-11 3,643E-10
7,920E+0 1,889E+0 3,028E-1 0,000E+0 0,000E+0 2,475E+0 3,507E-10 7,848E-9
7,960E+0 1,922E+0 3,010E-1 0,000E+0 0,000E+0 2,488E+0 7,447E-10 1,868E-8
8,000E+0 1,955E+0 2,919E-1 0,000E+0 0,000E+0 2,500E+0 1,406E-10 3,496E-9
8,040E+0 1,986E+0 2,901E-1 0,000E+0 0,000E+0 2,513E+0 1,414E-11 5,184E-10
8,080E+0 2,018E+0 2,896E-1 0,000E+0 0,000E+0 2,525E+0 2,710E-11 6,732E-10
8,120E+0 2,050E+0 2,842E-1 0,000E+0 0,000E+0 2,538E+0 3,551E-11 5,793E-10
8,160E+0 2,081E+0 2,890E-1 0,000E+0 0,000E+0 2,550E+0 4,159E-11 1,398E-9
8,200E+0 2,113E+0 2,872E-1 0,000E+0 0,000E+0 2,563E+0 5,700E-13 6,512E-11
8,240E+0 2,144E+0 2,885E-1 0,000E+0 0,000E+0 2,575E+0 9,779E-11 3,483E-9
8,280E+0 2,177E+0 2,948E-1 0,000E+0 0,000E+0 2,588E+0 3,138E-10 1,190E-8
8,320E+0 2,209E+0 2,931E-1 0,000E+0 0,000E+0 2,600E+0 2,263E-10 8,711E-9
8,360E+0 2,242E+0 2,991E-1 0,000E+0 0,000E+0 2,613E+0 2,832E-11 9,703E-10
8,400E+0 2,275E+0 3,047E-1 0,000E+0 0,000E+0 2,625E+0 1,810E-11 7,567E-10
8,440E+0 2,309E+0 3,042E-1 0,000E+0 0,000E+0 2,638E+0 3,464E-10 1,489E-8
8,480E+0 2,343E+0 3,129E-1 0,000E+0 0,000E+0 2,650E+0 7,763E-10 2,883E-8
8,520E+0 2,379E+0 3,156E-1 0,000E+0 0,000E+0 2,663E+0 2,044E-10 7,089E-9
8,560E+0 2,414E+0 3,167E-1 0,000E+0 0,000E+0 2,675E+0 3,605E-12 1,433E-10
8,600E+0 2,450E+0 3,246E-1 0,000E+0 0,000E+0 2,688E+0 1,369E-10 5,472E-9
8,640E+0 2,487E+0 3,238E-1 0,000E+0 0,000E+0 2,700E+0 1,828E-10 8,897E-9
8,680E+0 2,523E+0 3,238E-1 0,000E+0 0,000E+0 2,713E+0 8,469E-12 5,576E-10
8,720E+0 2,560E+0 3,286E-1 0,000E+0 0,000E+0 2,725E+0 5,553E-12 2,293E-10
8,760E+0 2,597E+0 3,241E-1 0,000E+0 0,000E+0 2,738E+0 4,747E-11 1,936E-9
8,800E+0 2,634E+0 3,196E-1 0,000E+0 0,000E+0 2,750E+0 7,452E-10 3,291E-8
8,840E+0 2,670E+0 3,188E-1 0,000E+0 0,000E+0 2,763E+0 1,032E-9 4,294E-8
8,880E+0 2,706E+0 3,088E-1 0,000E+0 0,000E+0 2,775E+0 1,181E-10 4,579E-9
8,920E+0 2,741E+0 2,962E-1 0,000E+0 0,000E+0 2,788E+0 9,844E-12 6,663E-10
8,960E+0 2,775E+0 2,877E-1 0,000E+0 0,000E+0 2,800E+0 1,670E-11 1,567E-9
9,000E+0 2,807E+0 2,720E-1 0,000E+0 0,000E+0 2,813E+0 2,023E-10 6,081E-9
9,040E+0 2,838E+0 2,494E-1 0,000E+0 0,000E+0 2,825E+0 3,291E-10 1,156E-8
9,080E+0 2,866E+0 2,301E-1 0,000E+0 0,000E+0 2,838E+0 2,096E-11 6,205E-10
9,120E+0 2,893E+0 2,091E-1 0,000E+0 0,000E+0 2,850E+0 8,775E-11 3,264E-9
9,160E+0 2,916E+0 1,787E-1 0,000E+0 0,000E+0 2,863E+0 5,297E-10 1,786E-8
9,200E+0 2,937E+0 1,459E-1 0,000E+0 0,000E+0 2,875E+0 4,046E-10 1,257E-8
9,240E+0 2,953E+0 1,170E-1 0,000E+0 0,000E+0 2,888E+0 2,014E-11 4,766E-10
9,280E+0 2,967E+0 8,447E-2 0,000E+0 0,000E+0 2,900E+0 1,129E-11 6,422E-10
9,320E+0 2,977E+0 4,543E-2 0,000E+0 0,000E+0 2,913E+0 9,797E-11 4,542E-9
9,360E+0 2,982E+0 6,952E-3 0,000E+0 0,000E+0 2,925E+0 3,929E-10 1,337E-8
9,400E+0 2,983E+0 -2,558E-2 0,000E+0 0,000E+0 2,938E+0 1,776E-10 4,574E-9
9,440E+0 2,981E+0 -5,849E-2 0,000E+0 0,000E+0 2,950E+0 1,935E-11 2,594E-10
9,480E+0 2,975E+0 -9,560E-2 0,000E+0 0,000E+0 2,963E+0 8,276E-11 3,461E-9
9,520E+0 2,964E+0 -1,296E-1 0,000E+0 0,000E+0 2,975E+0 1,507E-10 6,543E-9
9,560E+0 2,950E+0 -1,549E-1 0,000E+0 0,000E+0 2,988E+0 1,791E-10 7,614E-9
9,600E+0 2,934E+0 -1,768E-1 0,000E+0 0,000E+0 3,000E+0 3,111E-11 1,368E-9
9,640E+0 2,915E+0 -2,000E-1 0,000E+0 0,000E+0 3,013E+0 1,273E-11 2,662E-10
