Waveleght	Intensity	Error
586.4	0.10189	0.00041
586.43	0.09425	0.00047
586.48	0.10087	0.00034
586.52	0.09506	0.0005
586.56	0.10397	0.00033
586.6	0.10189	0.00047
586.64	0.09613	0.0004
586.68	0.09618	0.00041
586.72	0.10199	0.00044
586.76	0.09715	0.00046
586.8	0.09909	0.00042
586.84	0.10382	0.00034
586.88	0.10178	0.00047
586.92	0.09817	0.0004
586.95	0.09802	0.00032
587.0	0.09685	0.00033
587.04	0.09797	0.00015
587.07	0.09914	0.00038
587.12	0.0997	0.00046
587.16	0.10005	0.00051
587.19	0.10469	0.00036
587.24	0.10168	0.00038
587.28	0.10173	0.00033
587.31	0.09797	0.00015
587.36	0.10102	0.00048
587.4	0.10458	0.00036
587.43	0.10275	0.0004
587.48	0.0999	0.00056
587.52	0.10189	0.00061
587.56	0.10204	0.00042
587.6	0.0997	0.00051
587.64	0.10275	0.00023
587.68	0.10662	0.00027
587.72	0.10107	0.00039
587.76	0.09613	0.00033
587.8	0.1028	0.00041
587.84	0.10275	0.00046
587.88	0.10168	0.00044
587.92	0.0999	0.00046
587.95	0.0972	0.00057
588.0	0.0999	0.0004
588.04	0.09995	0.00044
588.07	0.10082	0.00034
588.12	0.09914	0.00038
588.16	0.09888	0.00046
588.19	0.0972	0.00052
588.24	0.10499	0.00051
588.28	0.09791	0.00044
588.31	0.10133	0.00057
588.36	0.10275	0.00023
588.4	0.09873	0.00025
588.43	0.09914	0.0005
588.48	0.09893	0.00038
588.52	0.10469	0.00027
588.56	0.09832	0.00057
588.6	0.09781	0.00041
588.64	0.10387	0.00047
588.68	0.09802	0.00039
588.72	0.0971	0.00038
588.76	0.09725	0.00034
588.8	0.09506	0.0005
588.84	0.10102	0.00048
588.88	0.09023	0.0004
588.92	0.1001	0.00042
588.95	0.1054	0.00034
589.0	0.09613	0.00023
589.04	0.09613	0.00046
589.07	0.09985	0.00034
589.12	0.0999	0.00046
589.16	0.09517	0.00041
589.19	0.09878	0.00047
589.24	0.09165	0.00052
589.28	0.09807	0.00036
589.31	0.09812	0.0002
589.36	0.10082	0.00034
589.4	0.10143	0.0004
589.43	0.09501	0.00048
589.48	0.1028	0.00052
589.52	0.09033	0.00036
589.56	0.10306	0.00066
589.6	0.09715	0.00051
589.64	0.09705	0.00053
589.68	0.09822	0.00025
589.72	0.1056	0.00042
589.76	0.09995	0.0005
589.8	0.09893	0.00038
589.84	0.09883	0.00052
589.88	0.10514	0.00051
589.92	0.10565	0.00039
589.95	0.10285	0.00047
590.0	0.10255	0.00042
590.04	0.10015	0.00059
590.07	0.09985	0.00065
590.12	0.10066	0.00031
590.16	0.09893	0.00038
590.19	0.09909	0.00048
590.24	0.10204	0.00036
590.28	0.10835	0.00033
590.31	0.10362	0.00039
590.36	0.10458	0.00036
590.4	0.09695	0.00036
590.43	0.10372	0.0005
590.48	0.09873	0.00034
590.52	0.09914	0.00044
590.56	0.1054	0.00025
590.6	0.09522	0.00052
590.64	0.09623	0.00052
590.68	0.09532	0.0004
590.72	0.1001	0.00027
590.76	0.1029	0.00047
590.8	0.10301	0.00038
590.84	0.10443	0.00034
590.88	0.0999	0.0004
590.92	0.10362	0.00046
590.95	0.10178	0.00034
591.0	0.1083	0.00044
591.04	0.10642	0.00025
591.07	0.09903	0.00051
591.12	0.09919	0.00033
591.16	0.0943	0.00033
591.19	0.10087	0.00025
591.24	0.10387	0.00047
591.28	0.1026	0.00039
591.31	0.09705	0.00027
591.36	0.10077	0.00025
591.4	0.10082	0.00052
591.43	0.09868	0.0004
591.48	0.0969	0.00031
591.52	0.09791	0.00031
591.56	0.10458	0.00027
591.6	0.10295	0.00033
591.64	0.09919	0.0004
591.68	0.09903	0.00032
591.72	0.09318	0.00069
591.76	0.10372	0.00038
591.8	0.10199	0.00038
591.84	0.10087	0.00034
591.88	0.10306	0.00027
591.92	0.0971	0.0005
591.95	0.09613	0.00033
592.0	0.09618	0.00041
592.04	0.09888	0.00033
592.07	0.09888	0.0004
592.12	0.09903	0.00032
592.16	0.10102	0.00058
592.19	0.09914	0.00044
592.24	0.09715	0.00033
592.28	0.09705	0.00062
592.31	0.10749	0.00034
592.36	0.10372	0.00031
592.4	0.10357	0.00036
592.43	0.09786	0.00023
592.48	0.09791	0.0002
592.52	0.09903	0.00046
592.56	0.0969	0.00031
592.6	0.09725	0.00047
592.64	0.10005	0.00046
592.68	0.09435	0.00038
592.72	0.09226	0.0004
592.76	0.1001	0.00042
592.8	0.10066	0.00038
592.84	0.0915	0.00038
592.88	0.0917	0.00034
592.92	0.09822	0.00052
592.95	0.1001	0.00036
593.0	0.09797	0.00027
593.04	0.09511	0.00051
593.07	0.10071	0.00033
593.12	0.10275	0.00033
593.16	0.1029	0.00052
593.19	0.09455	0.00038
593.24	0.1001	0.00027
593.28	0.0972	0.00034
593.31	0.097	0.00032
593.36	0.09725	0.00061
593.4	0.09522	0.00041
593.43	0.09791	0.0002
593.48	0.09807	0.00042
593.52	0.10647	0.00034
593.56	0.09598	0.00039
593.6	0.09893	0.00031
593.64	0.09588	0.00038
593.68	0.10021	0.00033
593.72	0.1	0.00027
593.76	0.09995	0.00031
593.8	0.1001	0.00036
593.84	0.10484	0.00041
593.88	0.09527	0.00052
593.92	0.0942	0.00025
593.95	0.09522	0.00034
594.0	0.10071	0.00056
594.04	0.10087	0.00025
594.07	0.09613	0.00046
594.12	0.09995	0.00044
594.16	0.10316	0.00048
594.19	0.10173	0.00051
594.24	0.10066	0.0005
594.28	0.09975	0.00034
594.31	0.10097	0.00059
594.36	0.10082	0.00041
594.4	0.10077	0.00041
594.43	0.09522	0.00041
594.48	0.10056	0.00039
594.52	0.09715	0.00051
594.56	0.10087	0.00034
594.6	0.09603	0.00036
594.64	0.09608	0.00038
594.68	0.10082	0.00025
594.72	0.10433	0.00041
594.76	0.09975	0.00025
594.8	0.10387	0.00041
594.84	0.09679	0.00047
594.88	0.09893	0.00044
594.92	0.10026	0.00025
594.95	0.09995	0.00055
595.0	0.09527	0.00047
595.04	0.09511	0.0004
595.07	0.10061	0.00036
595.12	0.09903	0.00023
595.16	0.1001	0.00036
595.19	0.09725	0.00047
595.24	0.0969	0.00038
595.28	0.09812	0.00031
595.31	0.09639	0.00038
595.36	0.10092	0.0004
595.4	0.09354	0.00044
595.43	0.09786	0.00046
595.48	0.09802	0.00023
595.52	0.09802	0.00032
595.56	0.10087	0.00034
595.6	0.10382	0.00061
595.64	0.0972	0.00025
595.68	0.09807	0.00027
595.72	0.09425	0.00057
595.76	0.09919	0.0004
595.8	0.09807	0.00048
595.84	0.09802	0.00039
595.88	0.09995	0.0005
595.92	0.09898	0.00048
595.95	0.10082	0.00041
596.0	0.1028	0.00034
596.04	0.09598	0.0006
596.07	0.10214	0.00042
596.12	0.10178	0.00047
596.16	0.09878	0.00034
596.19	0.10448	0.0006
596.24	0.09919	0.00046
596.28	0.09623	0.00025
596.31	0.10087	0.00047
596.36	0.10183	0.00052
596.4	0.10183	0.00041
596.43	0.10168	0.00038
596.48	0.10458	0.00036
596.52	0.10168	0.00038
596.56	0.10082	0.00034
596.6	0.09318	0.00041
596.64	0.09919	0.00051
596.68	0.1001	0.00036
596.72	0.1	0.00048
596.76	0.09898	0.00053
596.8	0.09613	0.00023
596.84	0.09506	0.0005
596.88	0.10178	0.00034
596.92	0.09791	0.00038
596.95	0.09613	0.00033
597.0	0.09608	0.00038
597.04	0.09634	0.0004
597.07	0.09603	0.00027
597.12	0.10372	0.00031
597.16	0.10464	0.00023
597.19	0.10178	0.00041
597.24	0.0943	0.0004
597.28	0.0971	0.0005
597.31	0.0972	0.00041
597.36	0.0944	0.00027
597.4	0.1053	0.0004
597.43	0.10301	0.00038
597.48	0.09898	0.00036
597.52	0.1	0.00036
597.56	0.09695	0.00042
597.6	0.09695	0.00048
597.64	0.09985	0.00034
597.68	0.0971	0.00038
597.72	0.10367	0.00036
597.76	0.09527	0.00052
597.8	0.10082	0.00041
597.84	0.10311	0.00039
597.88	0.10265	0.00042
597.92	0.10443	0.00041
597.95	0.09802	0.00023
598.0	0.09618	0.00025
598.04	0.10443	0.00034
598.07	0.09888	0.00046
598.12	0.09903	0.00032
598.16	0.0998	0.00041
598.19	0.0999	0.00023
598.24	0.09308	0.00056
598.28	0.1055	0.0004
598.31	0.10005	0.00039
598.36	0.1027	0.00059
598.4	0.1	0.00048
598.43	0.10764	0.00042
598.48	0.10744	0.00025
598.52	0.09786	0.00033
598.56	0.10138	0.00052
598.6	0.10275	0.00033
598.64	0.09985	0.00041
598.68	0.10015	0.00038
598.72	0.09705	0.00053
598.76	0.09888	0.00033
598.8	0.09903	0.00032
598.84	0.09903	0.00051
598.88	0.09797	0.00027
598.92	0.09247	0.00053
598.95	0.09903	0.00039
599.0	0.10178	0.00034
599.04	0.09786	0.00046
599.07	0.09807	0.00042
599.12	0.09975	0.00034
599.16	0.10189	0.00041
599.19	0.10265	0.00027
599.24	0.09893	0.00059
599.28	0.10275	0.0004
599.31	0.10367	0.00036
599.36	0.10357	0.00053
599.4	0.10479	0.00033
599.43	0.09924	0.00047
599.48	0.09644	0.00027
599.52	0.10377	0.0004
599.56	0.10647	0.00025
599.6	0.09888	0.0004
599.64	0.09705	0.00036
599.68	0.0971	0.00044
599.72	0.09909	0.00058
599.76	0.10082	0.00025
599.8	0.09878	0.00041
599.84	0.09608	0.00044
599.88	0.09517	0.00041
599.92	0.09898	0.00053
599.95	0.09883	0.00025
600.0	0.10209	0.00032
600.04	0.09791	0.00038
600.07	0.0943	0.00051
600.12	0.09781	0.00034
600.16	0.10652	0.0004
600.19	0.09527	0.00041
600.24	0.1026	0.00032
