Waveleght	Intensity	Error
650.04	0.10637	0.00034
650.07	0.10652	0.0004
650.12	0.10845	0.00047
650.16	0.10733	0.00056
650.19	0.10744	0.00061
650.24	0.10637	0.00025
650.28	0.10367	0.00048
650.31	0.10092	0.0004
650.36	0.10565	0.00051
650.4	0.10372	0.0005
650.43	0.09786	0.00033
650.48	0.0969	0.0002
650.52	0.09715	0.00056
650.56	0.09725	0.00041
650.6	0.10474	0.00031
650.64	0.10173	0.00051
650.68	0.10392	0.00034
650.72	0.09802	0.00032
650.76	0.1027	0.00059
650.8	0.10255	0.00036
650.84	0.09705	0.00036
650.88	0.10891	0.00041
650.92	0.10377	0.00046
650.95	0.10448	0.0004
651.0	0.10367	0.00053
651.04	0.10077	0.00041
651.07	0.10092	0.00033
651.12	0.10295	0.00056
651.16	0.1027	0.0002
651.19	0.10285	0.00034
651.24	0.10087	0.00034
651.28	0.10458	0.00027
651.31	0.10744	0.00025
651.36	0.09893	0.00031
651.4	0.09893	0.00044
651.43	0.10458	0.00042
651.48	0.09893	0.00059
651.52	0.10102	0.00015
651.56	0.10367	0.00053
651.6	0.1052	0.00036
651.64	0.10565	0.00046
651.68	0.1057	0.00048
651.72	0.10071	0.00046
651.76	0.09903	0.00046
651.8	0.10438	0.00034
651.84	0.09903	0.00056
651.88	0.09786	0.00046
651.92	0.10163	0.00042
651.95	0.09893	0.0005
652.0	0.09878	0.00047
652.04	0.09618	0.00041
652.07	0.10265	0.00042
652.12	0.09995	0.00044
652.16	0.09766	0.00072
652.19	0.10469	0.00036
652.24	0.09995	0.00038
652.28	0.1001	0.00027
652.31	0.10163	0.00048
652.36	0.10927	0.00027
652.4	0.10168	0.00031
652.43	0.10632	0.00033
652.48	0.09791	0.00044
652.52	0.1	0.00036
652.56	0.09985	0.00047
652.6	0.10255	0.00036
652.64	0.10448	0.0004
652.68	0.10728	0.0005
652.72	0.10077	0.00034
652.76	0.10082	0.00025
652.8	0.09786	0.00033
652.84	0.1053	0.0004
652.88	0.10576	0.0005
652.92	0.10158	0.00039
652.95	0.09878	0.00041
653.0	0.1057	0.00062
653.04	0.1028	0.00047
653.07	0.10183	0.00052
653.12	0.1028	0.00052
653.16	0.10295	0.00051
653.19	0.10275	0.00033
653.24	0.09797	0.00036
653.28	0.10754	0.00065
653.31	0.10932	0.00031
653.36	0.10718	0.00051
653.4	0.10453	0.00031
653.43	0.10474	0.00031
653.48	0.1028	0.00041
653.52	0.0999	0.0004
653.56	0.10204	0.00048
653.6	0.1084	0.00047
653.64	0.10362	0.00023
653.68	0.10464	0.00032
653.72	0.10448	0.00033
653.76	0.10458	0.00027
653.8	0.10214	0.00042
653.84	0.10199	0.00038
653.88	0.09786	0.00051
653.92	0.10189	0.00041
653.95	0.10189	0.00065
654.0	0.09781	0.00034
654.04	0.09797	0.00015
654.07	0.10713	0.00053
654.12	0.10769	0.00032
654.16	0.10097	0.0005
654.19	0.09511	0.00056
654.24	0.10733	0.00046
654.28	0.10092	0.00046
654.31	0.09914	0.00044
654.36	0.09883	0.00034
654.4	0.1026	0.00032
654.43	0.10626	0.0005
654.48	0.10662	0.00053
654.52	0.09735	0.00051
654.56	0.0998	0.00047
654.6	0.10102	0.00053
654.64	0.10087	0.00025
654.68	0.10367	0.00036
654.72	0.09985	0.00057
654.76	0.10759	0.00044
654.8	0.09995	0.00038
654.84	0.10474	0.00031
654.88	0.1027	0.00031
654.92	0.10275	0.00046
654.95	0.10183	0.00047
655.0	0.09415	0.00025
655.04	0.09679	0.00025
655.07	0.10005	0.00039
655.12	0.09909	0.00042
655.16	0.10026	0.00041
655.19	0.09914	0.0005
655.24	0.09893	0.00031
655.28	0.10194	0.0004
655.31	0.10087	0.00041
655.36	0.10667	0.00032
655.4	0.10372	0.00044
655.43	0.10255	0.00015
655.48	0.09791	0.00031
655.52	0.09802	0.00023
655.56	0.10662	0.00062
655.6	0.10382	0.00034
655.64	0.10443	0.00034
655.68	0.10835	0.00023
655.72	0.09608	0.00038
655.76	0.10576	0.00044
655.8	0.09898	0.00036
655.84	0.09888	0.00051
655.88	0.10377	0.00033
655.92	0.10295	0.00046
655.95	0.10362	0.00039
656.0	0.0999	0.00046
656.04	0.10632	0.00051
656.07	0.10183	0.00041
656.12	0.10168	0.00038
656.16	0.0999	0.00046
656.19	0.10352	0.00068
656.24	0.09873	0.00057
656.28	0.0969	0.00044
656.31	0.10194	0.00051
656.36	0.09817	0.0004
656.4	0.09807	0.00048
656.43	0.09506	0.00044
656.48	0.10183	0.00041
656.52	0.09995	0.0002
656.56	0.1055	0.00033
656.6	0.10362	0.00023
656.64	0.10239	0.00034
656.68	0.10377	0.00023
656.72	0.10382	0.00047
656.76	0.10168	0.0005
656.8	0.10178	0.00052
656.84	0.0998	0.00041
656.88	0.09832	0.00034
656.92	0.10464	0.00032
656.95	0.0999	0.0004
657.0	0.09985	0.00034
657.04	0.10433	0.00041
657.07	0.10448	0.00046
657.12	0.10621	0.00042
657.16	0.10469	0.00027
657.19	0.10107	0.00056
657.24	0.10301	0.00038
657.28	0.10285	0.00034
657.31	0.10168	0.00031
657.36	0.10183	0.00047
657.4	0.10015	0.00038
657.43	0.10026	0.00034
657.48	0.10015	0.0002
657.52	0.10173	0.00056
657.56	0.10367	0.00058
657.6	0.10382	0.00057
657.64	0.1029	0.00025
657.68	0.10718	0.00056
657.72	0.10387	0.00041
657.76	0.1054	0.00041
657.8	0.10066	0.0002
657.84	0.10377	0.00033
657.88	0.10362	0.00046
657.92	0.10092	0.0004
657.95	0.1056	0.00042
658.0	0.10087	0.00034
658.04	0.0998	0.00041
658.07	0.10077	0.00047
658.12	0.10458	0.00048
658.16	0.10458	0.00027
658.19	0.10474	0.00044
658.24	0.10917	0.00036
658.28	0.10163	0.00042
658.31	0.09807	0.00036
658.36	0.10835	0.0004
658.4	0.1001	0.00042
658.43	0.1083	0.0005
658.48	0.1083	0.00038
658.52	0.10545	0.00047
658.56	0.09893	0.00044
658.6	0.1	0.00027
658.64	0.10443	0.00034
658.68	0.09898	0.00036
658.72	0.10097	0.00031
658.76	0.10097	0.00068
658.8	0.10479	0.00033
658.84	0.10082	0.00025
658.88	0.10178	0.00047
658.92	0.10087	0.00034
658.95	0.10845	0.00041
659.0	0.10173	0.0004
659.04	0.10514	0.00032
659.07	0.10565	0.0006
659.12	0.10082	0.00041
659.16	0.10367	0.00027
659.19	0.09893	0.00038
659.24	0.10357	0.00042
659.28	0.10285	0.00034
659.31	0.10744	0.00047
659.36	0.10749	0.00041
659.4	0.09919	0.00051
659.43	0.09883	0.00041
659.48	0.1056	0.00048
659.52	0.09919	0.00051
659.56	0.10754	0.00051
659.6	0.09893	0.00044
659.64	0.09898	0.00042
659.68	0.10082	0.00025
659.72	0.10469	0.00042
659.76	0.1082	0.0006
659.8	0.10723	0.00053
659.84	0.10194	0.00065
659.88	0.1028	0.00047
659.92	0.10453	0.00031
659.95	0.10464	0.00046
660.0	0.1057	0.00042
660.04	0.1083	0.00031
660.07	0.11207	0.00034
660.12	0.10637	0.00034
660.16	0.10657	0.00038
660.19	0.10927	0.00062
660.24	0.10912	0.00059
660.28	0.1055	0.00056
660.31	0.10097	0.00044
660.36	0.11304	0.00025
660.4	0.11192	0.00033
660.43	0.10937	0.00046
660.48	0.11782	0.00042
660.52	0.11013	0.0002
660.56	0.11044	0.00052
660.6	0.11507	0.00041
660.64	0.12169	0.00034
660.68	0.12251	0.00027
660.72	0.12225	0.00034
660.76	0.12734	0.00047
660.8	0.1252	0.00057
660.84	0.12541	0.00038
660.88	0.12251	0.00042
660.92	0.12923	0.00033
660.95	0.12729	0.00047
661.0	0.122	0.00042
661.04	0.12826	0.00047
661.07	0.12332	0.00046
661.12	0.12347	0.00039
661.16	0.12439	0.00031
661.19	0.12245	0.00032
661.24	0.12444	0.00042
661.28	0.11772	0.0004
661.31	0.12622	0.00047
661.36	0.12251	0.00027
661.4	0.12164	0.00047
661.43	0.12179	0.0004
661.48	0.11874	0.00023
661.52	0.12164	0.00034
661.56	0.12332	0.00056
661.6	0.11792	0.00036
661.64	0.11696	0.00038
661.68	0.1112	0.00042
661.72	0.1112	0.00036
661.76	0.10728	0.00038
661.8	0.10815	0.00048
661.84	0.1028	0.00025
661.88	0.10565	0.00051
661.92	0.11034	0.00044
661.95	0.10565	0.00039
662.0	0.10367	0.00036
662.04	0.10387	0.00047
662.07	0.10387	0.00025
662.12	0.10464	0.00023
662.16	0.1083	0.0005
662.19	0.0999	0.00033
662.24	0.10183	0.00025
662.28	0.1052	0.00042
662.31	0.10576	0.00038
662.36	0.1054	0.00034
662.4	0.10469	0.00036
662.43	0.10301	0.00038
662.48	0.10301	0.0005
662.52	0.1057	0.00036
662.56	0.09705	0.00048
662.6	0.09695	0.00042
662.64	0.10647	0.00047
662.68	0.1085	0.00034
662.72	0.10545	0.00047
662.76	0.0971	0.00038
662.8	0.10265	0.00036
662.84	0.10738	0.00041
662.88	0.10469	0.00042
662.92	0.10469	0.00015
662.95	0.1082	0.00056
663.0	0.10178	0.00034
663.04	0.10469	0.00036
663.07	0.10845	0.00034
663.12	0.10341	0.00047
663.16	0.10901	0.00041
663.19	0.10927	0.00036
663.24	0.10362	0.00032
663.28	0.10723	0.00053
663.31	0.11207	0.00034
663.36	0.10912	0.00044
663.4	0.10255	0.00058
663.43	0.11411	0.00047
663.48	0.11421	0.00031
663.52	0.11502	0.00057
663.56	0.11125	0.00032
663.6	0.10535	0.00041
663.64	0.10901	0.00041
663.68	0.11197	0.00052
663.72	0.1168	0.00036
663.76	0.11472	0.0005
663.8	0.11482	0.00039
663.84	0.1083	0.00038
663.88	0.11314	0.00051
663.92	0.11619	0.00033
663.95	0.11869	0.00041
664.0	0.11589	0.00053
664.04	0.12067	0.00034
664.07	0.12067	0.00041
664.12	0.11293	0.0004
664.16	0.11848	0.0005
664.19	0.11772	0.0004
664.24	0.12271	0.00041
664.28	0.11971	0.00034
664.31	0.1196	0.00047
664.36	0.12444	0.00036
664.4	0.12439	0.00031
664.43	0.12154	0.00038
664.48	0.12368	0.00025
664.52	0.1196	0.00034
664.56	0.12363	0.0004
664.6	0.12724	0.00041
664.64	0.12179	0.00051
664.68	0.12139	0.00036
664.72	0.12128	0.0004
664.76	0.12709	0.00027
664.8	0.13208	0.00048
664.84	0.12617	0.00072
664.88	0.12531	0.00041
664.92	0.13009	0.00046
