126	0.1311	0.0366	NaN	0.0317	0.3082	-0.002627849	780.2488948
126	0.1309	0.0368	NaN	0.0319	0.3085	-0.002444415	780.2489166
126	0.1308	0.0371	NaN	0.0321	0.3095	-0.002259573	780.2489365
126	0.1306	0.0373	NaN	0.0324	0.3108	-0.001974597	780.2489563
126	0.1306	0.0375	NaN	0.0326	0.3117	-0.001791834	780.248979
126	0.1305	0.0376	NaN	0.0327	0.3115	-0.001705918	780.2489975
126	0.1304	0.0378	NaN	0.0329	0.3104	-0.001522082	780.2490188
126	0.1305	0.0379	NaN	0.033	0.3095	-0.001435966	780.249037
126	0.1304	0.0381	NaN	0.0332	0.3088	-0.001254209	780.249061
126	0.1306	0.0382	NaN	0.0333	0.3087	-0.00116883	780.2490802
126	0.1305	0.0384	NaN	0.0335	0.3095	-0.000984927	780.2491014
126	0.1306	0.0385	NaN	0.0336	0.3105	-0.000900889	780.2491224
126	0.1309	0.0386	NaN	0.0337	0.3112	-0.000815712	780.2491419
126	0.1309	0.0387	NaN	0.0338	0.3117	-0.000732412	780.2491638
126	0.131	0.0388	NaN	0.0339	0.3119	-0.000647973	780.2491843
126	0.1312	0.0389	NaN	0.034	0.312	-0.0005636	780.2492049
126	0.1312	0.039	NaN	0.0341	0.3114	-0.000479428	780.2492257
126	0.1314	0.0391	NaN	0.0342	0.3104	-0.000395928	780.2492474
126	0.1315	0.0391	NaN	0.0342	0.3096	-0.000410951	780.2492671
126	0.1316	0.0392	NaN	0.0343	0.3094	-0.000326042	780.249287
126	0.1318	0.0393	NaN	0.0343	0.3096	-0.000341736	780.2493076
126	0.1318	0.0393	NaN	0.0344	0.3108	-0.000258236	780.2493293
126	0.1318	0.0394	NaN	0.0344	0.312	-0.000274802	780.2493511
126	0.1318	0.0394	NaN	0.0345	0.313	-0.000190094	780.2493712
126	0.1318	0.0395	NaN	0.0345	0.3133	-0.00020666	780.249393
126	0.132	0.0395	NaN	0.0346	0.3131	-0.000121818	780.2494129
126	0.1321	0.0396	NaN	0.0346	0.3123	-0.000137646	780.2494337
126	0.1321	0.0396	NaN	0.0346	0.3117	-0.000153408	780.2494545
126	0.132	0.0396	NaN	0.0347	0.3112	-6.92E-05	780.2494753
126	0.1317	0.0397	NaN	0.0347	0.3114	-8.43E-05	780.249495
126	0.1314	0.0396	NaN	0.0347	0.3125	-0.00010029	780.2495161
126	0.1315	0.0397	NaN	0.0348	0.3137	-1.50E-05	780.2495354
126	0.1317	0.0397	NaN	0.0348	0.3146	-3.19E-05	780.2495577
127	0.132	0.0398	NaN	0.0348	0.3149	-4.75E-05	780.2495782
127	0.1319	0.0398	NaN	0.0349	0.315	3.69E-05	780.2495987
127	0.1317	0.0398	NaN	0.0349	0.3147	2.15E-05	780.249619
127	0.1316	0.0399	NaN	0.0349	0.3136	5.95E-06	780.2496394
127	0.1315	0.0399	NaN	0.0349	0.3124	-1.08E-05	780.2496614
127	0.1315	0.0399	NaN	0.0349	0.3121	-2.64E-05	780.2496819
127	0.1308	0.0399	NaN	0.035	0.312	5.71E-05	780.2497037
127	0.1315	0.0399	NaN	0.035	0.3122	4.20E-05	780.2497236
127	0.1317	0.0399	NaN	0.035	0.3132	2.51E-05	780.2497458
127	0.1318	0.04	NaN	0.035	0.3143	8.76E-06	780.2497672
127	0.1319	0.04	NaN	0.0351	0.3147	9.38E-05	780.2497869
127	0.1321	0.04	NaN	0.035	0.3143	-2.28E-05	780.2498088
