x	Ch0	Ch1	Ch3	Ch4	f	Ch0_b	Ch1_b	Ch3_b	Ch4_b	f-4	Ch4_b1
165.3074	0.2042	0.0605	0.0529	0.4576	0.056806233	0.147393767	0.003693767	-0.003906233	0.400793767	0.475818322	-0.018218322
165.3247	0.2044	0.0605	0.0529	0.4564	0.056817351	0.147582649	0.003682649	-0.003917351	0.399582649	0.475897581	-0.019497581
165.3453	0.2044	0.0605	0.0529	0.4575	0.056830589	0.147569411	0.003669411	-0.003930589	0.400669411	0.475991957	-0.018491957
165.3663	0.2042	0.0605	0.0529	0.4596	0.056844084	0.147355916	0.003655916	-0.003944084	0.402755916	0.476088167	-0.016488167
165.3852	0.2042	0.0605	0.0529	0.4609	0.05685623	0.14734377	0.00364377	-0.00395623	0.40404377	0.476174755	-0.015274755
165.4063	0.2042	0.0605	0.053	0.4621	0.056869789	0.147330211	0.003630211	-0.003869789	0.405230211	0.476271423	-0.014171423
165.4279	0.2041	0.0605	0.053	0.4625	0.05688367	0.14721633	0.00361633	-0.00388367	0.40561633	0.476370381	-0.013870381
165.4511	0.2033	0.0605	0.053	0.4615	0.056898579	0.146401421	0.003601421	-0.003898579	0.404601421	0.47647667	-0.01497667
165.4678	0.2038	0.0606	0.053	0.4595	0.05690931	0.14689069	0.00369069	-0.00390931	0.40259069	0.476553179	-0.017053179
165.4875	0.2041	0.0606	0.053	0.4582	0.05692197	0.14717803	0.00367803	-0.00392197	0.40127803	0.476643433	-0.018443433
165.5082	0.2041	0.0606	0.053	0.4584	0.056935273	0.147164727	0.003664727	-0.003935273	0.401464727	0.476738267	-0.018338267
165.5279	0.2039	0.0606	0.053	0.4593	0.056947932	0.146952068	0.003652068	-0.003947932	0.402352068	0.476828521	-0.017528521
165.5486	0.2037	0.0606	0.0531	0.4608	0.056961235	0.146738765	0.003638765	-0.003861235	0.403838765	0.476923356	-0.016123356
165.5686	0.2036	0.0606	0.0531	0.4624	0.056974087	0.146625913	0.003625913	-0.003874087	0.405425913	0.477014984	-0.014614984
165.5875	0.2038	0.0606	0.0531	0.4633	0.056986233	0.146813767	0.003613767	-0.003886233	0.406313767	0.477101573	-0.013801573
165.608	0.2039	0.0606	0.0531	0.463	0.056999407	0.146900593	0.003600593	-0.003899407	0.406000593	0.477195491	-0.014195491
165.6274	0.2039	0.0606	0.0531	0.4622	0.057011874	0.146888126	0.003588126	-0.003911874	0.405188126	0.47728437	-0.01508437
165.6476	0.204	0.0606	0.0531	0.4609	0.057024855	0.146975145	0.003575145	-0.003924855	0.403875145	0.477376915	-0.016476915
165.6676	0.2042	0.0607	0.0531	0.459	0.057037707	0.147162293	0.003662293	-0.003937707	0.401962293	0.477468543	-0.018468543
165.6871	0.2044	0.0607	0.0531	0.4579	0.057050238	0.147349762	0.003649762	-0.003950238	0.400849762	0.47755788	-0.01965788
165.7091	0.2046	0.0607	0.0531	0.4589	0.057064376	0.147535624	0.003635624	-0.003964376	0.401835624	0.477658671	-0.018758671
165.7268	0.2046	0.0607	0.0531	0.4604	0.057075751	0.147524249	0.003624249	-0.003975751	0.403324249	0.477739762	-0.017339762
165.7468	0.2047	0.0607	0.0531	0.4616	0.057088603	0.147611397	0.003611397	-0.003988603	0.404511397	0.47783139	-0.01623139
165.7702	0.2049	0.0607	0.0531	0.4627	0.057103641	0.147796359	0.003596359	-0.004003641	0.405596359	0.477938594	-0.015238594
165.7889	0.2051	0.0607	0.0531	0.4631	0.057115658	0.147984342	0.003584342	-0.004015658	0.405984342	0.478024266	-0.014924266
165.8114	0.2053	0.0607	0.0531	0.4627	0.057130117	0.148169883	0.003569883	-0.004030117	0.405569883	0.478127348	-0.015427348
165.8314	0.2054	0.0607	0.0531	0.4618	0.057142969	0.148257031	0.003557031	-0.004042969	0.404657031	0.478218976	-0.016418976
165.8516	0.2056	0.0607	0.0531	0.4602	0.05715595	0.14844405	0.00354405	-0.00405595	0.40304405	0.47831152	-0.01811152
165.8717	0.2056	0.0607	0.0531	0.4587	0.057168867	0.148431133	0.003531133	-0.004068867	0.401531133	0.478403606	-0.019703606
165.8931	0.2058	0.0607	0.0531	0.4588	0.057182619	0.148617381	0.003517381	-0.004082619	0.401617381	0.478501648	-0.019701648
165.913	0.2059	0.0607	0.053	0.4603	0.057195408	0.148704592	0.003504592	-0.004195408	0.403104592	0.478592818	-0.018292818
165.9333	0.2051	0.0606	0.053	0.4625	0.057208453	0.147891547	0.003391547	-0.004208453	0.405291547	0.478685821	-0.016185821
165.9523	0.2046	0.0606	0.053	0.464	0.057220663	0.147379337	0.003379337	-0.004220663	0.406779337	0.478772867	-0.014772867
165.9736	0.205	0.0606	0.053	0.4646	0.057234351	0.147765649	0.003365649	-0.004234351	0.407365649	0.478870451	-0.014270451
165.9924	0.2054	0.0606	0.053	0.4648	0.057246432	0.148153568	0.003353568	-0.004246432	0.407553568	0.478956581	-0.014156581
166.0123	0.2057	0.0605	0.0529	0.4644	0.05725922	0.14844078	0.00324078	-0.00435922	0.40714078	0.479047751	-0.014647751
166.0334	0.2058	0.0605	0.0529	0.4631	0.05727278	0.14852722	0.00322722	-0.00437278	0.40582722	0.479144419	-0.016044419
166.0561	0.2058	0.0605	0.0529	0.4616	0.057287367	0.148512633	0.003212633	-0.004387367	0.404312633	0.479248417	-0.017648417
166.0733	0.2058	0.0604	0.0528	0.4606	0.05729842	0.14850158	0.00310158	-0.00449842	0.40330158	0.479327217	-0.018727217
166.094	0.2058	0.0604	0.0527	0.4608	0.057311723	0.148488277	0.003088277	-0.004611723	0.403488277	0.479422052	-0.018622052
166.114	0.2057	0.0603	0.0527	0.462	0.057324575	0.148375425	0.002975425	-0.004624575	0.404675425	0.47951368	-0.01751368
166.1346	0.2057	0.0602	0.0526	0.4636	0.057337813	0.148362187	0.002862187	-0.004737813	0.406262187	0.479608056	-0.016008056
166.1573	0.2058	0.0601	0.0525	0.4649	0.057352401	0.148447599	0.002747599	-0.004852401	0.407547599	0.479712054	-0.014812054
166.1787	0.2059	0.06	0.0524	0.4658	0.057366153	0.148533847	0.002633847	-0.004966153	0.408433847	0.479810096	-0.014010096
166.1977	0.2061	0.0599	0.0522	0.4657	0.057378363	0.148721637	0.002521637	-0.005178363	0.408321637	0.479897143	-0.014197143
166.2198	0.2064	0.0597	0.0521	0.4647	0.057392565	0.149007435	0.002307435	-0.005292565	0.407307435	0.479998392	-0.015298392
166.2379	0.2069	0.0596	0.0519	0.4627	0.057404197	0.149495803	0.002195803	-0.005504197	0.405295803	0.480081315	-0.017381315
166.2581	0.2074	0.0594	0.0517	0.461	0.057417178	0.149982822	0.001982822	-0.005717178	0.403582822	0.480173859	-0.019173859
166.2791	0.2081	0.0592	0.0515	0.4603	0.057430673	0.150669327	0.001769327	-0.005930673	0.402869327	0.480270069	-0.019970069
166.299	0.2088	0.0589	0.0512	0.4612	0.057443461	0.151356539	0.001456539	-0.006243461	0.403756539	0.480361239	-0.019161239
166.3196	0.2096	0.0587	0.0509	0.4628	0.057456699	0.152143301	0.001243301	-0.006556699	0.405343301	0.480455615	-0.017655615
166.3413	0.2103	0.0584	0.0506	0.4643	0.057470644	0.152829356	0.000929356	-0.006870644	0.406829356	0.480555032	-0.016255032
166.3618	0.211	0.0581	0.0503	0.4647	0.057483818	0.153516182	0.000616182	-0.007183818	0.407216182	0.480648951	-0.015948951
166.3807	0.2118	0.0577	0.05	0.4651	0.057495964	0.154304036	0.000204036	-0.007495964	0.407604036	0.480735539	-0.015635539
166.4017	0.2127	0.0574	0.0497	0.4643	0.057509459	0.155190541	-0.000109459	-0.007809459	0.406790541	0.480831748	-0.016531748
166.4216	0.2135	0.057	0.0493	0.463	0.057522247	0.155977753	-0.000522247	-0.008222247	0.405477753	0.480922918	-0.017922918
166.4437	0.2143	0.0566	0.0489	0.4614	0.057536449	0.156763551	-0.000936449	-0.008636449	0.403863551	0.481024167	-0.019624167
166.4633	0.2149	0.0561	0.0484	0.4608	0.057549045	0.157350955	-0.001449045	-0.009149045	0.403250955	0.481113963	-0.020313963
166.4833	0.2158	0.0556	0.0478	0.4616	0.057561897	0.158238103	-0.001961897	-0.009761897	0.404038103	0.481205591	-0.019605591
166.5027	0.2166	0.055	0.0472	0.4636	0.057574364	0.159025636	-0.002574364	-0.010374364	0.406025636	0.48129447	-0.01769447
166.523	0.2175	0.0544	0.0465	0.4654	0.057587409	0.159912591	-0.003187409	-0.011087409	0.407812591	0.481387472	-0.015987472
166.5437	0.2184	0.0537	0.0458	0.4664	0.057600712	0.160799288	-0.003900712	-0.011800712	0.408799288	0.481482307	-0.015082307
166.5643	0.2197	0.053	0.0451	0.4668	0.05761395	0.16208605	-0.00461395	-0.01251395	0.40918605	0.481576684	-0.014776684
166.5842	0.2209	0.0522	0.0443	0.4665	0.057626738	0.163273262	-0.005426738	-0.013326738	0.408873262	0.481667854	-0.015167854
166.605	0.2215	0.0514	0.0434	0.4653	0.057640105	0.163859895	-0.006240105	-0.014240105	0.407659895	0.481763147	-0.016463147
166.6254	0.2225	0.0506	0.0425	0.4635	0.057653214	0.164846786	-0.007053214	-0.015153214	0.405846786	0.481856608	-0.018356608
166.6448	0.2235	0.0498	0.0416	0.4627	0.057665681	0.165834319	-0.007865681	-0.016065681	0.405034319	0.481945487	-0.019245487
166.6671	0.2242	0.0489	0.0406	0.4629	0.057680012	0.166519988	-0.008780012	-0.017080012	0.405219988	0.482047652	-0.019147652
166.6864	0.225	0.0479	0.0396	0.4639	0.057692414	0.167307586	-0.009792414	-0.018092414	0.406207586	0.482136073	-0.018236073
166.7057	0.2258	0.0469	0.0385	0.4655	0.057704817	0.168095183	-0.010804817	-0.019204817	0.407795183	0.482224494	-0.016724494
166.7259	0.2262	0.0457	0.0374	0.467	0.057717798	0.168482202	-0.012017798	-0.020317798	0.409282202	0.482317038	-0.015317038
166.7461	0.2265	0.0445	0.0362	0.4677	0.057730779	0.168769221	-0.013230779	-0.021530779	0.409969221	0.482409583	-0.014709583
166.7642	0.2266	0.0434	0.035	0.4678	0.057742411	0.168857589	-0.014342411	-0.022742411	0.410057589	0.482492506	-0.014692506
166.7841	0.2264	0.042	0.0337	0.467	0.057755199	0.168644801	-0.015755199	-0.024055199	0.409244801	0.482583676	-0.015583676
166.8055	0.2259	0.0406	0.0323	0.4658	0.057768951	0.168131049	-0.017168951	-0.025468951	0.408031049	0.482681718	-0.016881718
166.8264	0.2251	0.0392	0.031	0.4639	0.057782382	0.167317618	-0.018582382	-0.026782382	0.406117618	0.482777469	-0.018877469
166.8455	0.224	0.0379	0.0297	0.4626	0.057794656	0.166205344	-0.019894656	-0.028094656	0.404805344	0.482864974	-0.020264974
166.8666	0.2227	0.0365	0.0284	0.4632	0.057808216	0.164891784	-0.021308216	-0.029408216	0.405391784	0.482961641	-0.019761641
166.8867	0.2213	0.0353	0.0272	0.4647	0.057821132	0.163478868	-0.022521132	-0.030621132	0.406878868	0.483053727	-0.018353727
166.9056	0.2196	0.034	0.026	0.4656	0.057833278	0.161766722	-0.023833278	-0.031833278	0.407766722	0.483140316	-0.017540316
166.9259	0.2174	0.0327	0.0247	0.4666	0.057846323	0.159553677	-0.025146323	-0.033146323	0.408753677	0.483233318	-0.016633318
166.9444	0.2149	0.0313	0.0234	0.4677	0.057858212	0.157041788	-0.026558212	-0.034458212	0.409841788	0.483318074	-0.015618074
166.9656	0.2121	0.03	0.0222	0.4673	0.057871836	0.154228164	-0.027871836	-0.035671836	0.409428164	0.4834152	-0.0161152
166.9863	0.2089	0.0286	0.0209	0.4652	0.057885138	0.151014862	-0.029285138	-0.036985138	0.407314862	0.483510035	-0.018310035
167.0077	0.2056	0.0273	0.0197	0.4636	0.05789889	0.14770111	-0.03059889	-0.03819889	0.40570111	0.483608077	-0.020008077
167.0258	0.2022	0.026	0.0186	0.4628	0.057910522	0.144289478	-0.031910522	-0.039310522	0.404889478	0.483691	-0.020891
167.0479	0.1985	0.0247	0.0174	0.463	0.057924724	0.140575276	-0.033224724	-0.040524724	0.405075276	0.483792249	-0.020792249
167.0674	0.1949	0.0235	0.0164	0.4646	0.057937255	0.136962745	-0.034437255	-0.041537255	0.406662745	0.483881586	-0.019281586
167.0867	0.1916	0.0225	0.0154	0.4665	0.057949658	0.133650342	-0.035449658	-0.042549658	0.408550342	0.483970007	-0.017470007
167.1079	0.1884	0.0214	0.0145	0.4675	0.057963281	0.130436719	-0.036563281	-0.043463281	0.409536719	0.484067133	-0.016567133
167.1297	0.1855	0.0205	0.0137	0.4684	0.057977291	0.127522709	-0.037477291	-0.044277291	0.410422709	0.484167008	-0.015767008
167.1503	0.1829	0.0196	0.0129	0.4684	0.057990529	0.124909471	-0.038390529	-0.045090529	0.410409471	0.484261384	-0.015861384
167.1701	0.1806	0.0188	0.0122	0.4674	0.058003253	0.122596747	-0.039203253	-0.045803253	0.409396747	0.484352096	-0.016952096
167.1904	0.1789	0.0181	0.0115	0.466	0.058016298	0.120883702	-0.039916298	-0.046516298	0.407983702	0.484445099	-0.018445099
167.2113	0.1782	0.0175	0.0109	0.4649	0.058029729	0.120170271	-0.040529729	-0.047129729	0.406870271	0.48454085	-0.01964085
167.2315	0.1787	0.0169	0.0103	0.4644	0.05804271	0.12065729	-0.04114271	-0.04774271	0.40635729	0.484633394	-0.020233394
167.2529	0.1812	0.0164	0.0097	0.4649	0.058056462	0.123143538	-0.041656462	-0.048356462	0.406843538	0.484731436	-0.019831436
167.2742	0.187	0.0161	0.0093	0.4664	0.05807015	0.12892985	-0.04197015	-0.04877015	0.40832985	0.48482902	-0.01842902
167.2916	0.1973	0.0161	0.0088	0.4684	0.058081332	0.139218668	-0.041981332	-0.049281332	0.410318668	0.484908736	-0.016508736
167.3123	0.2164	0.0164	0.0084	0.47	0.058094634	0.158305366	-0.041694634	-0.049694634	0.411905366	0.485003571	-0.015003571
167.3332	0.2556	0.0174	0.0081	0.4705	0.058108065	0.197491935	-0.040708065	-0.050008065	0.412391935	0.485099322	-0.014599322
167.3535	0.3333	0.0199	0.0078	0.4698	0.05812111	0.27517889	-0.03822111	-0.05032111	0.41167889	0.485192325	-0.015392325
167.3752	0.4372	0.0234	0.0076	0.4681	0.058135055	0.379064945	-0.034735055	-0.050535055	0.409964945	0.485291741	-0.017191741
167.3952	0.4684	0.0243	0.0074	0.466	0.058147908	0.410252092	-0.033847908	-0.050747908	0.407852092	0.485383369	-0.019383369
167.4159	0.6852	0.0319	0.0073	0.4654	0.05816121	0.62703879	-0.02626121	-0.05086121	0.40723879	0.485478204	-0.020078204
167.435	0.9037	0.0397	0.0072	0.4667	0.058173484	0.845526516	-0.018473484	-0.050973484	0.408526516	0.485565709	-0.018865709
167.4553	0.8139	0.0364	0.0071	0.4677	0.05818653	0.75571347	-0.02178653	-0.05108653	0.40951347	0.485658711	-0.017958711
167.4754	0.7022	0.0324	0.0071	0.4693	0.058199446	0.644000554	-0.025799446	-0.051099446	0.411100554	0.485750798	-0.016450798
167.4963	0.7066	0.0325	0.0071	0.4706	0.058212877	0.648387123	-0.025712877	-0.051112877	0.412387123	0.485846549	-0.015246549
167.5167	0.6415	0.0302	0.0072	0.4708	0.058225987	0.583274013	-0.028025987	-0.051025987	0.412574013	0.485940009	-0.015140009
167.5376	0.3351	0.0194	0.0072	0.4694	0.058239418	0.276860582	-0.038839418	-0.051039418	0.411160582	0.486035761	-0.016635761
167.5561	0.2499	0.0165	0.0073	0.4673	0.058251306	0.191648694	-0.041751306	-0.050951306	0.409048694	0.486120517	-0.018820517
167.577	0.2178	0.0155	0.0075	0.4665	0.058264737	0.159535263	-0.042764737	-0.050764737	0.408235263	0.486216268	-0.019716268
167.5981	0.1932	0.0149	0.0077	0.4662	0.058278297	0.134921703	-0.043378297	-0.050578297	0.407921703	0.486312935	-0.020112935
167.6177	0.178	0.0146	0.008	0.4665	0.058290892	0.119709108	-0.043690892	-0.050290892	0.408209108	0.486402731	-0.019902731
167.6388	0.1691	0.0146	0.0083	0.468	0.058304451	0.110795549	-0.043704451	-0.050004451	0.409695549	0.486499398	-0.018499398
167.6591	0.1637	0.0147	0.0087	0.4694	0.058317497	0.105382503	-0.043617497	-0.049617497	0.411082503	0.486592401	-0.017192401
167.6795	0.1604	0.015	0.0091	0.4706	0.058330606	0.102069394	-0.043330606	-0.049230606	0.412269394	0.486685861	-0.016085861
167.698	0.1589	0.0154	0.0095	0.4713	0.058342495	0.100557505	-0.042942495	-0.048842495	0.412957505	0.486770617	-0.015470617
167.7196	0.1586	0.0159	0.0101	0.4717	0.058356376	0.100243624	-0.042456376	-0.048256376	0.413343624	0.486869575	-0.015169575
167.7395	0.1592	0.0165	0.0106	0.471	0.058369164	0.100830836	-0.041869164	-0.047769164	0.412630836	0.486960745	-0.015960745
167.7589	0.1607	0.0172	0.0113	0.4692	0.058381631	0.102318369	-0.041181631	-0.047081631	0.410818369	0.487049624	-0.017849624
167.7816	0.1628	0.0181	0.012	0.4673	0.058396218	0.104403782	-0.040296218	-0.046396218	0.408903782	0.487153622	-0.019853622
167.8026	0.1652	0.0189	0.0128	0.4664	0.058409714	0.106790286	-0.039509714	-0.045609714	0.407990286	0.487249832	-0.020849832
167.8211	0.1679	0.0198	0.0136	0.4675	0.058421602	0.109478398	-0.038621602	-0.044821602	0.409078398	0.487334588	-0.019834588
167.8422	0.1709	0.0208	0.0145	0.469	0.058435162	0.112464838	-0.037635162	-0.043935162	0.410564838	0.487431255	-0.018431255
167.8604	0.1739	0.0218	0.0154	0.4705	0.058446857	0.115453143	-0.036646857	-0.043046857	0.412053143	0.487514637	-0.017014637
167.8837	0.1773	0.023	0.0165	0.4718	0.058461831	0.118838169	-0.035461831	-0.041961831	0.413338169	0.487621383	-0.015821383
167.9016	0.1805	0.0241	0.0175	0.4721	0.058473334	0.122026666	-0.034373334	-0.040973334	0.413626666	0.48770339	-0.01560339
167.9246	0.184	0.0255	0.0187	0.4711	0.058488114	0.125511886	-0.032988114	-0.039788114	0.412611886	0.487808762	-0.016708762
167.9442	0.1873	0.0267	0.0198	0.4688	0.058500709	0.128799291	-0.031800709	-0.038700709	0.410299291	0.487898558	-0.019098558
167.9621	0.1903	0.028	0.021	0.4675	0.058512212	0.131787788	-0.030512212	-0.037512212	0.408987788	0.487980565	-0.020480565
167.9839	0.1938	0.0297	0.0226	0.4686	0.058526222	0.135273778	-0.028826222	-0.035926222	0.410073778	0.488080439	-0.019480439
168.0056	0.1984	0.0322	0.0249	0.4716	0.058540167	0.139859833	-0.026340167	-0.033640167	0.413059833	0.488179856	-0.016579856
168.0276	0.203	0.0355	0.028	0.4736	0.058554304	0.144445696	-0.023054304	-0.030554304	0.415045696	0.488280647	-0.014680647
168.0462	0.2061	0.0383	0.0307	0.4712	0.058566257	0.147533743	-0.020266257	-0.027866257	0.412633743	0.488365861	-0.017165861
168.0646	0.2079	0.0403	0.0327	0.4692	0.058578082	0.149321918	-0.018278082	-0.025878082	0.410621918	0.488450158	-0.019250158
168.0805	0.2088	0.0417	0.034	0.4689	0.058588299	0.150211701	-0.016888299	-0.024588299	0.410311701	0.488523003	-0.019623003
168.0978	0.2096	0.043	0.0353	0.4698	0.058599417	0.151000583	-0.015599417	-0.023299417	0.411200583	0.488602261	-0.018802261
168.1153	0.2101	0.0442	0.0364	0.4709	0.058610663	0.151489337	-0.014410663	-0.022210663	0.412289337	0.488682435	-0.017782435
168.1348	0.2103	0.0452	0.0375	0.4725	0.058623194	0.151676806	-0.013423194	-0.021123194	0.413876806	0.488771773	-0.016271773
168.1579	0.2106	0.0463	0.0385	0.4739	0.058638039	0.151961961	-0.012338039	-0.020138039	0.415261961	0.488877603	-0.014977603
168.1794	0.2108	0.0473	0.0395	0.4743	0.058651855	0.152148145	-0.011351855	-0.019151855	0.415648145	0.488976103	-0.014676103
168.2001	0.211	0.0483	0.0405	0.4733	0.058665157	0.152334843	-0.010365157	-0.018165157	0.414634843	0.489070938	-0.015770938
168.2187	0.2112	0.0492	0.0414	0.4717	0.05867711	0.15252289	-0.00947711	-0.01727711	0.41302289	0.489156152	-0.017456152
168.24	0.2113	0.05	0.0423	0.4694	0.058690798	0.152609202	-0.008690798	-0.016390798	0.410709202	0.489253736	-0.019853736
168.2594	0.2111	0.0509	0.0432	0.4687	0.058703265	0.152396735	-0.007803265	-0.015503265	0.409996735	0.489342615	-0.020642615
168.2789	0.211	0.0517	0.0442	0.4692	0.058715796	0.152284204	-0.007015796	-0.014515796	0.410484204	0.489431952	-0.020231952
168.3011	0.2108	0.0526	0.0451	0.4708	0.058730063	0.152069937	-0.006130063	-0.013630063	0.412069937	0.48953366	-0.01873366
168.3186	0.2108	0.0533	0.0457	0.4729	0.058741309	0.152058691	-0.005441309	-0.013041309	0.414158691	0.489613834	-0.016713834
168.3395	0.2107	0.0539	0.0464	0.4737	0.05875474	0.15194526	-0.00485474	-0.01235474	0.41494526	0.489709585	-0.016009585
168.36	0.2105	0.0545	0.047	0.4742	0.058767913	0.151732087	-0.004267913	-0.011767913	0.415432087	0.489803504	-0.015603504
168.381	0.2105	0.0551	0.0476	0.4742	0.058781409	0.151718591	-0.003681409	-0.011181409	0.415418591	0.489899713	-0.015699713
168.4019	0.2104	0.0557	0.0482	0.4736	0.058794839	0.151605161	-0.003094839	-0.010594839	0.414805161	0.489995465	-0.016395465
168.422	0.2104	0.0563	0.0487	0.4722	0.058807756	0.151592244	-0.002507756	-0.010107756	0.413392244	0.490087551	-0.017887551
168.4448	0.2103	0.0568	0.0493	0.471	0.058822408	0.151477592	-0.002022408	-0.009522408	0.412177592	0.490192007	-0.019192007
168.4634	0.2103	0.0573	0.0497	0.4704	0.058834361	0.151465639	-0.001534361	-0.009134361	0.411565639	0.490277221	-0.019877221
168.483	0.2102	0.0578	0.0501	0.4707	0.058846956	0.151353044	-0.001046956	-0.008746956	0.411853044	0.490367016	-0.019667016
168.5028	0.2101	0.0582	0.0505	0.4721	0.05885968	0.15124032	-0.00065968	-0.00835968	0.41324032	0.490457728	-0.018357728
168.5229	0.2098	0.0587	0.0509	0.4735	0.058872597	0.150927403	-0.000172597	-0.007972597	0.414627403	0.490549814	-0.017049814
168.5442	0.2096	0.0591	0.0513	0.475	0.058886285	0.150713715	0.000213715	-0.007586285	0.416113715	0.490647398	-0.015647398
168.5634	0.2095	0.0594	0.0517	0.4763	0.058898623	0.150601377	0.000501377	-0.007198623	0.417401377	0.490735361	-0.014435361
168.5847	0.2092	0.0597	0.052	0.4764	0.058912311	0.150287689	0.000787689	-0.006912311	0.417487689	0.490832945	-0.014432945
168.6028	0.2091	0.06	0.0523	0.4758	0.058923943	0.150176057	0.001076057	-0.006623943	0.416876057	0.490915868	-0.015115868
168.622	0.2087	0.0603	0.0526	0.4732	0.058936281	0.149763719	0.001363719	-0.006336281	0.414263719	0.491003831	-0.017803831
168.6435	0.2085	0.0606	0.0528	0.4717	0.058950098	0.149549902	0.001649902	-0.006150098	0.412749902	0.491102331	-0.019402331
168.6632	0.2083	0.0608	0.0531	0.4713	0.058962758	0.149337242	0.001837242	-0.005862758	0.412337242	0.491192584	-0.019892584
168.6827	0.2083	0.061	0.0533	0.4723	0.058975289	0.149324711	0.002024711	-0.005675289	0.413324711	0.491281922	-0.018981922
168.7033	0.2083	0.0612	0.0535	0.4739	0.058988527	0.149311473	0.002211473	-0.005488527	0.414911473	0.491376299	-0.017476299
168.7239	0.2085	0.0614	0.0536	0.4758	0.059001765	0.149498235	0.002398235	-0.005401765	0.416798235	0.491470675	-0.015670675
168.7434	0.2088	0.0615	0.0538	0.4769	0.059014296	0.149785704	0.002485704	-0.005214296	0.417885704	0.491560013	-0.014660013
168.7636	0.2089	0.0617	0.0539	0.4768	0.059027277	0.149872723	0.002672723	-0.005127277	0.417772723	0.491652557	-0.014852557
168.7853	0.2093	0.0618	0.054	0.4756	0.059041222	0.150258778	0.002758778	-0.005041222	0.416558778	0.491751973	-0.016151973
168.8059	0.2096	0.0619	0.0542	0.4741	0.05905446	0.15054554	0.00284554	-0.00485446	0.41504554	0.49184635	-0.01774635
168.8264	0.2096	0.062	0.0543	0.4729	0.059067634	0.150532366	0.002932366	-0.004767634	0.413832366	0.491940269	-0.019040269
168.8465	0.2097	0.0621	0.0544	0.4717	0.059080551	0.150619449	0.003019449	-0.004680551	0.412619449	0.492032355	-0.020332355
168.8646	0.2098	0.0622	0.0544	0.471	0.059092182	0.150707818	0.003107818	-0.004692182	0.411907818	0.492115278	-0.021115278
168.8871	0.2097	0.0623	0.0545	0.4711	0.059106642	0.150593358	0.003193358	-0.004606642	0.411993358	0.49221836	-0.02111836
168.9066	0.2098	0.0624	0.0546	0.472	0.059119173	0.150680827	0.003280827	-0.004519173	0.412880827	0.492307697	-0.020307697
168.9277	0.21	0.0624	0.0547	0.4731	0.059132732	0.150867268	0.003267268	-0.004432732	0.413967268	0.492404365	-0.019304365
168.9488	0.2104	0.0625	0.0547	0.475	0.059146292	0.151253708	0.003353708	-0.004446292	0.415853708	0.492501032	-0.017501032
168.9681	0.2108	0.0626	0.0547	0.4763	0.059158694	0.151641306	0.003441306	-0.004458694	0.417141306	0.492589453	-0.016289453
168.989	0.2108	0.0626	0.0548	0.4771	0.059172125	0.151627875	0.003427875	-0.004372125	0.417927875	0.492685205	-0.015585205
169.0093	0.2111	0.0627	0.0548	0.4756	0.05918517	0.15191483	0.00351483	-0.00438517	0.41641483	0.492778207	-0.017178207
169.0303	0.2116	0.0627	0.0549	0.4748	0.059198666	0.152401334	0.003501334	-0.004298666	0.415601334	0.492874416	-0.018074416
169.0505	0.2116	0.0628	0.0549	0.4739	0.059211647	0.152388353	0.003588353	-0.004311647	0.414688353	0.492966961	-0.019066961
169.0709	0.2116	0.0628	0.0549	0.4725	0.059224756	0.152375244	0.003575244	-0.004324756	0.413275244	0.493060421	-0.020560421
169.0931	0.2114	0.0628	0.055	0.4724	0.059239022	0.152160978	0.003560978	-0.004239022	0.413160978	0.493162128	-0.020762128
169.1135	0.2107	0.0628	0.055	0.4739	0.059252132	0.151447868	0.003547868	-0.004252132	0.414647868	0.493255589	-0.019355589
169.1308	0.2109	0.0629	0.055	0.4752	0.059263249	0.151636751	0.003636751	-0.004263249	0.415936751	0.493334847	-0.018134847
169.1507	0.2116	0.0629	0.055	0.4766	0.059276038	0.152323962	0.003623962	-0.004276038	0.417323962	0.493426017	-0.016826017
169.1728	0.2117	0.0629	0.0551	0.4781	0.05929024	0.15240976	0.00360976	-0.00419024	0.41880976	0.493527266	-0.015427266
169.1945	0.212	0.0629	0.0551	0.4789	0.059304185	0.152695815	0.003595815	-0.004204185	0.419595815	0.493626682	-0.014726682
169.2145	0.2116	0.063	0.0551	0.4776	0.059317037	0.152282963	0.003682963	-0.004217037	0.418282963	0.49371831	-0.01611831
169.235	0.2111	0.063	0.0551	0.4756	0.059330211	0.151769789	0.003669789	-0.004230211	0.416269789	0.493812229	-0.018212229
169.256	0.2108	0.063	0.0551	0.4746	0.059343706	0.151456294	0.003656294	-0.004243706	0.415256294	0.493908438	-0.019308438
169.2736	0.2107	0.063	0.0552	0.4737	0.059355016	0.151344984	0.003644984	-0.004155016	0.414344984	0.493989071	-0.020289071
169.2964	0.2108	0.063	0.0552	0.4734	0.059369668	0.151430332	0.003630332	-0.004169668	0.414030332	0.494093527	-0.020693527
169.316	0.2113	0.063	0.0552	0.4738	0.059382264	0.151917736	0.003617736	-0.004182264	0.414417736	0.494183322	-0.020383322
169.3364	0.2115	0.063	0.0552	0.4737	0.059395373	0.152104627	0.003604627	-0.004195373	0.414304627	0.494276783	-0.020576783
169.3561	0.2117	0.0631	0.0552	0.4734	0.059408033	0.152291967	0.003691967	-0.004208033	0.413991967	0.494367037	-0.020967037
