x	CH0	CH1	CH3	CH4	f-4	Ch4_b	a	b	f	CH0_b	CH1_b	CH3_b
142.9154	0.1586	0.0407	0.0348	0.3715	0.858660354	-0.487160354			0.055994211	0.102605789	-0.015294211	0.315505789
142.9148	0.1585	0.0407	0.0348	0.3718	0.858656523	-0.486856523			0.056008606	0.102491394	-0.015308606	0.315791394
142.9178	0.1585	0.0407	0.0348	0.3722	0.858675678	-0.486475678			0.05602043	0.10247957	-0.01532043	0.31617957
142.9189	0.1585	0.0407	0.0348	0.3717	0.858682702	-0.486982702			0.05603309	0.10246691	-0.01533309	0.31566691
142.9182	0.1586	0.0407	0.0348	0.3719	0.858678232	-0.486778232			0.056046135	0.102553865	-0.015346135	0.315853865
142.9202	0.1587	0.0408	0.0349	0.3718	0.858691003	-0.486891003			0.056058988	0.102641012	-0.015258988	0.315741012
142.9224	0.1588	0.0408	0.0349	0.3719	0.85870505	-0.48680505			0.056072226	0.102727774	-0.015272226	0.315827774
142.9236	0.1587	0.0408	0.0349	0.3718	0.858712712	-0.486912712			0.0560854	0.1026146	-0.0152854	0.3157146
142.9254	0.1588	0.0408	0.0349	0.3722	0.858724206	-0.486524206			0.056098316	0.102701684	-0.015298316	0.316101684
142.9256	0.1586	0.0408	0.0349	0.3719	0.858725483	-0.486825483			0.056113225	0.102486775	-0.015313225	0.315786775
142.9261	0.1585	0.0408	0.035	0.3718	0.858728675	-0.486928675			0.056125628	0.102374372	-0.015325628	0.315674372
142.927	0.1586	0.0409	0.035	0.3718	0.858734422	-0.486934422			0.056137452	0.102462548	-0.015237452	0.315662548
142.9291	0.1586	0.0409	0.035	0.3718	0.858747831	-0.486947831			0.056150755	0.102449245	-0.015250755	0.315649245
142.93	0.1586	0.0409	0.035	0.3717	0.858753577	-0.487053577			0.0561638	0.1024362	-0.0152638	0.3155362
142.9317	0.1585	0.041	0.0351	0.3717	0.858764432	-0.487064432			0.05617691	0.10232309	-0.01517691	0.31552309
142.9314	0.1587	0.041	0.0351	0.3718	0.858762517	-0.486962517			0.056190662	0.102509338	-0.015190662	0.315609338
142.9334	0.1588	0.041	0.0351	0.3718	0.858775287	-0.486975287			0.056203386	0.102596614	-0.015203386	0.315596614
142.9341	0.1589	0.041	0.0351	0.3718	0.858779757	-0.486979757			0.056216303	0.102683697	-0.015216303	0.315583697
142.9363	0.1589	0.041	0.0351	0.3719	0.858793804	-0.486893804			0.056228127	0.102671873	-0.015228127	0.315671873
142.9387	0.1588	0.0411	0.0352	0.372	0.858809128	-0.486809128			0.056242265	0.102557735	-0.015142265	0.315757735
142.9378	0.1587	0.0411	0.0352	0.3719	0.858803382	-0.486903382			0.056255374	0.102444626	-0.015155374	0.315644626
142.9415	0.1586	0.0412	0.0353	0.372	0.858827007	-0.486827007			0.056268162	0.102331838	-0.015068162	0.315731838
142.939	0.1585	0.0412	0.0353	0.3718	0.858811044	-0.487011044			0.056282493	0.102217507	-0.015082493	0.315517507
142.9409	0.1585	0.0412	0.0353	0.3718	0.858823176	-0.487023176			0.056295217	0.102204783	-0.015095217	0.315504783
142.9442	0.1585	0.0412	0.0353	0.3719	0.858844247	-0.486944247			0.056307491	0.102192509	-0.015107491	0.315592509
142.9429	0.1587	0.0413	0.0354	0.372	0.858835946	-0.486835946			0.056320151	0.102379849	-0.015020151	0.315679849
142.9457	0.1587	0.0413	0.0354	0.3721	0.858853825	-0.486753825			0.056333325	0.102366675	-0.015033325	0.315766675
142.9474	0.1587	0.0413	0.0354	0.3722	0.85886468	-0.48666468			0.056346499	0.102353501	-0.015046499	0.315853501
142.9471	0.1586	0.0414	0.0355	0.3721	0.858862764	-0.486762764			0.056360315	0.102239685	-0.014960315	0.315739685
142.948	0.1587	0.0414	0.0355	0.3727	0.858868511	-0.486168511			0.056374067	0.102325933	-0.014974067	0.316325933
142.9472	0.1585	0.0414	0.0355	0.3722	0.858863402	-0.486663402			0.05638737	0.10211263	-0.01498737	0.31581263
142.9488	0.1587	0.0414	0.0355	0.3723	0.858873619	-0.486573619			0.056398037	0.102301963	-0.014998037	0.315901963
142.9504	0.1588	0.0414	0.0355	0.372	0.858883835	-0.486883835			0.056411147	0.102388853	-0.015011147	0.315588853
142.9499	0.1588	0.0414	0.0355	0.3719	0.858880642	-0.486980642			0.056425027	0.102374973	-0.015025027	0.315474973
142.9534	0.1587	0.0414	0.0355	0.3724	0.858902991	-0.486502991			0.056437623	0.102262377	-0.015037623	0.315962377
142.9548	0.1588	0.0415	0.0356	0.3722	0.85891193	-0.48671193			0.056450925	0.102349075	-0.014950925	0.315749075
142.9539	0.1589	0.0414	0.0355	0.3722	0.858906183	-0.486706183			0.05646487	0.10243513	-0.01506487	0.31573513
142.9589	0.1587	0.0415	0.0356	0.3724	0.858938109	-0.486538109			0.056476887	0.102223113	-0.014976887	0.315923113
142.9581	0.1586	0.0414	0.0356	0.3723	0.858933001	-0.486633001			0.056490897	0.102109103	-0.015090897	0.315809103
142.9603	0.1587	0.0415	0.0356	0.3727	0.858947048	-0.486247048			0.056504135	0.102195865	-0.015004135	0.316195865
142.9611	0.1586	0.0415	0.0356	0.3728	0.858952156	-0.486152156			0.056516923	0.102083077	-0.015016923	0.316283077
142.9623	0.1584	0.0416	0.0357	0.3727	0.858959819	-0.486259819			0.056528812	0.101871188	-0.014928812	0.316171188
142.9624	0.1587	0.0416	0.0357	0.3729	0.858960457	-0.486060457			0.0565425	0.1021575	-0.0149425	0.3163575
142.9645	0.1587	0.0416	0.0357	0.3727	0.858973866	-0.486273866			0.056556509	0.102143491	-0.014956509	0.316143491
142.9655	0.1586	0.0416	0.0357	0.3728	0.858980251	-0.486180251			0.056568205	0.102031795	-0.014968205	0.316231795
142.9685	0.1586	0.0417	0.0358	0.3729	0.858999407	-0.486099407			0.056581186	0.102018814	-0.014881186	0.316318814
142.9682	0.1584	0.0417	0.0358	0.373	0.858997491	-0.485997491			0.056594874	0.101805126	-0.014894874	0.316405126
142.969	0.1583	0.0417	0.0358	0.3731	0.859002599	-0.485902599			0.056609076	0.101690924	-0.014909076	0.316490924
142.9716	0.1584	0.0418	0.0359	0.3733	0.859019201	-0.485719201			0.056621992	0.101778008	-0.014821992	0.316678008
142.9699	0.1583	0.0418	0.0359	0.3734	0.859008346	-0.485608346			0.05663523	0.10166477	-0.01483523	0.31676477
142.973	0.1582	0.0419	0.036	0.3738	0.85902814	-0.48522814			0.056645641	0.101554359	-0.014745641	0.317154359
142.9729	0.1581	0.0419	0.036	0.3736	0.859027502	-0.485427502			0.0566592	0.1014408	-0.0147592	0.3169408
142.9727	0.158	0.0418	0.036	0.3732	0.859026225	-0.485826225			0.056672503	0.101327497	-0.014872503	0.316527497
142.9765	0.1584	0.0419	0.036	0.3735	0.859050488	-0.485550488			0.056686576	0.101713424	-0.014786576	0.316813424
142.9764	0.158	0.0419	0.036	0.3741	0.85904985	-0.48494985			0.056699557	0.101300443	-0.014799557	0.317400443
142.9782	0.1583	0.0419	0.036	0.3742	0.859061343	-0.484861343			0.056712281	0.101587719	-0.014812281	0.317487719
142.9803	0.1583	0.0419	0.036	0.374	0.859074752	-0.485074752			0.056725648	0.101574352	-0.014825648	0.317274352
142.9788	0.1583	0.0419	0.036	0.3741	0.859065174	-0.484965174			0.056738372	0.101561628	-0.014838372	0.317361628
142.9815	0.1585	0.042	0.0361	0.3735	0.859082414	-0.485582414			0.056751353	0.101748647	-0.014751353	0.316748647
142.9818	0.1588	0.042	0.0361	0.3729	0.85908433	-0.48618433			0.056765169	0.102034831	-0.014765169	0.316134831
142.9835	0.1585	0.042	0.0361	0.3727	0.859095185	-0.486395185			0.056777893	0.101722107	-0.014777893	0.315922107
142.9856	0.1582	0.0421	0.0362	0.3728	0.859108593	-0.486308593			0.056791838	0.101408162	-0.014691838	0.316008162
142.9858	0.1583	0.0421	0.0362	0.3724	0.85910987	-0.48670987			0.056806233	0.101493767	-0.014706233	0.315593767
142.9861	0.1582	0.0421	0.0362	0.3731	0.859111786	-0.486011786			0.056817351	0.101382649	-0.014717351	0.316282649
142.9866	0.1582	0.0421	0.0362	0.3735	0.859114979	-0.485614979			0.056830589	0.101369411	-0.014730589	0.316669411
142.9873	0.1585	0.0421	0.0363	0.3743	0.859119448	-0.484819448			0.056844084	0.101655916	-0.014744084	0.317455916
142.9898	0.1586	0.0421	0.0363	0.3741	0.859135411	-0.485035411			0.05685623	0.10174377	-0.01475623	0.31724377
142.9899	0.1585	0.0422	0.0363	0.3741	0.85913605	-0.48503605			0.056869789	0.101630211	-0.014669789	0.317230211
142.9927	0.1584	0.0422	0.0363	0.3733	0.859153928	-0.485853928			0.05688367	0.10151633	-0.01468367	0.31641633
142.9932	0.1584	0.0422	0.0363	0.3734	0.859157121	-0.485757121			0.056898579	0.101501421	-0.014698579	0.316501421
142.9944	0.1584	0.0423	0.0364	0.3738	0.859164783	-0.485364783			0.05690931	0.10149069	-0.01460931	0.31689069
142.9959	0.1584	0.0423	0.0364	0.3736	0.859174361	-0.485574361			0.05692197	0.10147803	-0.01462197	0.31667803
142.9965	0.1585	0.0422	0.0363	0.3736	0.859178192	-0.485578192			0.056935273	0.101564727	-0.014735273	0.316664727
142.998	0.1588	0.0422	0.0363	0.3731	0.85918777	-0.48608777			0.056947932	0.101852068	-0.014747932	0.316152068
143.0008	0.1587	0.0422	0.0363	0.373	0.859205648	-0.486205648			0.056961235	0.101738765	-0.014761235	0.316038765
143.0002	0.1583	0.0422	0.0363	0.3732	0.859201817	-0.486001817			0.056974087	0.101325913	-0.014774087	0.316225913
143.0018	0.1584	0.0423	0.0364	0.3739	0.859212033	-0.485312033			0.056986233	0.101413767	-0.014686233	0.316913767
143.0034	0.1585	0.0423	0.0364	0.374	0.85922225	-0.48522225			0.056999407	0.101500593	-0.014699407	0.317000593
143.004	0.1586	0.0423	0.0364	0.3746	0.859226081	-0.484626081			0.057011874	0.101588126	-0.014711874	0.317588126
143.0048	0.1585	0.0423	0.0364	0.3744	0.859231189	-0.484831189			0.057024855	0.101475145	-0.014724855	0.317375145
143.0055	0.1584	0.0423	0.0364	0.374	0.859235658	-0.485235658			0.057037707	0.101362293	-0.014737707	0.316962293
143.0088	0.1584	0.0424	0.0365	0.3742	0.85925673	-0.48505673			0.057050238	0.101349762	-0.014650238	0.317149762
143.0089	0.1587	0.0424	0.0365	0.374	0.859257368	-0.485257368			0.057064376	0.101635624	-0.014664376	0.316935624
143.0091	0.159	0.0424	0.0365	0.3739	0.859258645	-0.485358645			0.057075751	0.101924249	-0.014675751	0.316824249
143.0122	0.1588	0.0425	0.0366	0.374	0.859278439	-0.485278439			0.057088603	0.101711397	-0.014588603	0.316911397
143.0126	0.1589	0.0425	0.0366	0.3744	0.859280993	-0.484880993			0.057103641	0.101796359	-0.014603641	0.317296359
143.0125	0.1587	0.0426	0.0367	0.3745	0.859280355	-0.484780355			0.057115658	0.101584342	-0.014515658	0.317384342
143.0139	0.159	0.0426	0.0367	0.3745	0.859289294	-0.484789294			0.057130117	0.101869883	-0.014530117	0.317369883
143.0137	0.1588	0.0426	0.0367	0.3745	0.859288017	-0.484788017			0.057142969	0.101657031	-0.014542969	0.317357031
143.0161	0.1587	0.0427	0.0367	0.3745	0.859303341	-0.484803341			0.05715595	0.10154405	-0.01445595	0.31734405
143.0174	0.1587	0.0427	0.0368	0.3743	0.859311642	-0.485011642			0.057168867	0.101531133	-0.014468867	0.317131133
143.018	0.1588	0.0427	0.0368	0.3741	0.859315473	-0.485215473			0.057182619	0.101617381	-0.014482619	0.316917381
143.0199	0.1586	0.0426	0.0368	0.3742	0.859327605	-0.485127605			0.057195408	0.101404592	-0.014595408	0.317004592
143.021	0.1587	0.0426	0.0368	0.3744	0.859334629	-0.484934629			0.057208453	0.101491547	-0.014608453	0.317191547
143.0223	0.1586	0.0427	0.0368	0.3743	0.85934293	-0.48504293			0.057220663	0.101379337	-0.014520663	0.317079337
143.0253	0.1585	0.0427	0.0368	0.3738	0.859362085	-0.485562085			0.057234351	0.101265649	-0.014534351	0.316565649
143.0238	0.1587	0.0427	0.0368	0.3739	0.859352507	-0.485452507			0.057246432	0.101453568	-0.014546432	0.316653568
143.0254	0.1588	0.0428	0.0369	0.3741	0.859362724	-0.485262724			0.05725922	0.10154078	-0.01445922	0.31684078
143.0271	0.1591	0.0428	0.0369	0.374	0.859373578	-0.485373578			0.05727278	0.10182722	-0.01447278	0.31672722
143.027	0.1593	0.0428	0.0369	0.374	0.85937294	-0.48537294			0.057287367	0.102012633	-0.014487367	0.316712633
143.029	0.1585	0.0428	0.0369	0.3745	0.85938571	-0.48488571			0.05729842	0.10120158	-0.01449842	0.31720158
143.0289	0.1586	0.0429	0.037	0.3746	0.859385072	-0.484785072			0.057311723	0.101288277	-0.014411723	0.317288277
143.0315	0.1588	0.0429	0.037	0.3744	0.859401673	-0.485001673			0.057324575	0.101475425	-0.014424575	0.317075425
143.0333	0.159	0.043	0.037	0.3745	0.859413166	-0.484913166			0.057337813	0.101662187	-0.014337813	0.317162187
143.0331	0.1593	0.043	0.0371	0.3743	0.859411889	-0.485111889			0.057352401	0.101947599	-0.014352401	0.316947599
143.0352	0.1593	0.0431	0.0371	0.3748	0.859425298	-0.484625298			0.057366153	0.101933847	-0.014266153	0.317433847
143.0367	0.1591	0.0431	0.0372	0.3747	0.859434876	-0.484734876			0.057378363	0.101721637	-0.014278363	0.317321637
143.0365	0.1592	0.0431	0.0371	0.3743	0.859433599	-0.485133599			0.057392565	0.101807435	-0.014292565	0.316907435
143.0386	0.1594	0.0431	0.0372	0.3741	0.859447008	-0.485347008			0.057404197	0.101995803	-0.014304197	0.316695803
143.0384	0.1594	0.0431	0.0372	0.374	0.859445731	-0.485445731			0.057417178	0.101982822	-0.014317178	0.316582822
143.041	0.1591	0.0431	0.0372	0.374	0.859462332	-0.485462332			0.057430673	0.101669327	-0.014330673	0.316569327
143.0457	0.1592	0.0431	0.0372	0.3745	0.859492343	-0.484992343			0.057443461	0.101756539	-0.014343461	0.317056539
143.0434	0.1595	0.0431	0.0372	0.3744	0.859477657	-0.485077657			0.057456699	0.102043301	-0.014356699	0.316943301
143.0454	0.1594	0.0432	0.0372	0.3745	0.859490427	-0.484990427			0.057470644	0.101929356	-0.014270644	0.317029356
143.0457	0.1595	0.0432	0.0372	0.3742	0.859492343	-0.485292343			0.057483818	0.102016182	-0.014283818	0.316716182
143.0474	0.1593	0.0432	0.0373	0.3745	0.859503198	-0.485003198			0.057495964	0.101804036	-0.014295964	0.317004036
143.049	0.159	0.0432	0.0373	0.3742	0.859513414	-0.485313414			0.057509459	0.101490541	-0.014309459	0.316690541
143.0493	0.1589	0.0433	0.0373	0.3738	0.859515329	-0.485715329			0.057522247	0.101377753	-0.014222247	0.316277753
143.0496	0.1594	0.0433	0.0374	0.3739	0.859517245	-0.485617245			0.057536449	0.101863551	-0.014236449	0.316363551
143.0518	0.1594	0.0433	0.0374	0.3741	0.859531292	-0.485431292			0.057549045	0.101850955	-0.014249045	0.316550955
143.0529	0.1597	0.0434	0.0374	0.3736	0.859538316	-0.485938316			0.057561897	0.102138103	-0.014161897	0.316038103
143.0542	0.1598	0.0434	0.0375	0.3739	0.859546617	-0.485646617			0.057574364	0.102225636	-0.014174364	0.316325636
143.0554	0.1596	0.0434	0.0375	0.3737	0.859554279	-0.485854279			0.057587409	0.102012591	-0.014187409	0.316112591
143.057	0.1596	0.0434	0.0374	0.3734	0.859564495	-0.486164495			0.057600712	0.101999288	-0.014200712	0.315799288
143.0574	0.1596	0.0434	0.0375	0.3737	0.859567049	-0.485867049			0.05761395	0.10198605	-0.01421395	0.31608605
143.058	0.1597	0.0434	0.0375	0.3733	0.85957088	-0.48627088			0.057626738	0.102073262	-0.014226738	0.315673262
143.0593	0.1593	0.0434	0.0375	0.3735	0.859579181	-0.486079181			0.057640105	0.101659895	-0.014240105	0.315859895
143.0613	0.1592	0.0434	0.0375	0.3736	0.859591952	-0.485991952			0.057653214	0.101546786	-0.014253214	0.315946786
143.0614	0.1593	0.0435	0.0376	0.3734	0.85959259	-0.48619259			0.057665681	0.101634319	-0.014165681	0.315734319
143.0632	0.1593	0.0435	0.0376	0.3738	0.859604083	-0.485804083			0.057680012	0.101619988	-0.014180012	0.316119988
143.0643	0.1592	0.0435	0.0376	0.3738	0.859611107	-0.485811107			0.057692414	0.101507586	-0.014192414	0.316107586
143.0655	0.1593	0.0435	0.0376	0.3737	0.859618769	-0.485918769			0.057704817	0.101595183	-0.014204817	0.315995183
143.0674	0.1591	0.0436	0.0376	0.3737	0.859630901	-0.485930901			0.057717798	0.101382202	-0.014117798	0.315982202
143.0679	0.1591	0.0436	0.0376	0.3733	0.859634094	-0.486334094			0.057730779	0.101369221	-0.014130779	0.315569221
143.0709	0.1595	0.0436	0.0376	0.3732	0.859653249	-0.486453249			0.057742411	0.101757589	-0.014142411	0.315457589
143.0731	0.1595	0.0436	0.0377	0.373	0.859667297	-0.486667297			0.057755199	0.101744801	-0.014155199	0.315244801
143.0715	0.1592	0.0436	0.0377	0.3731	0.85965708	-0.48655708			0.057768951	0.101431049	-0.014168951	0.315331049
143.073	0.1591	0.0436	0.0377	0.3731	0.859666658	-0.486566658			0.057782382	0.101317618	-0.014182382	0.315317618
143.0729	0.1593	0.0436	0.0377	0.3734	0.85966602	-0.48626602			0.057794656	0.101505344	-0.014194656	0.315605344
143.0745	0.1595	0.0437	0.0377	0.3736	0.859676236	-0.486076236			0.057808216	0.101691784	-0.014108216	0.315791784
143.0753	0.1594	0.0437	0.0378	0.3735	0.859681344	-0.486181344			0.057821132	0.101578868	-0.014121132	0.315678868
143.0765	0.1593	0.0437	0.0378	0.3735	0.859689006	-0.486189006			0.057833278	0.101466722	-0.014133278	0.315666722
143.0768	0.1593	0.0438	0.0378	0.3735	0.859690922	-0.486190922			0.057846323	0.101453677	-0.014046323	0.315653677
143.0783	0.1593	0.0438	0.0379	0.3732	0.8597005	-0.4865005			0.057858212	0.101441788	-0.014058212	0.315341788
143.0793	0.1593	0.0438	0.0379	0.3729	0.859706885	-0.486806885			0.057871836	0.101428164	-0.014071836	0.315028164
143.0812	0.1594	0.0439	0.0379	0.373	0.859719017	-0.486719017			0.057885138	0.101514862	-0.013985138	0.315114862
143.0827	0.1595	0.0439	0.0379	0.3728	0.859728594	-0.486928594			0.05789889	0.10160111	-0.01399889	0.31490111
143.0835	0.1596	0.0439	0.0379	0.3726	0.859733703	-0.487133703			0.057910522	0.101689478	-0.014010522	0.314689478
143.0858	0.1594	0.0439	0.038	0.3726	0.859748388	-0.487148388			0.057924724	0.101475276	-0.014024724	0.314675276
143.0862	0.1595	0.044	0.038	0.3723	0.859750943	-0.487450943			0.057937255	0.101562745	-0.013937255	0.314362745
143.0867	0.1599	0.0439	0.038	0.3716	0.859754135	-0.488154135			0.057949658	0.101950342	-0.014049658	0.313650342
143.0871	0.1597	0.044	0.038	0.3716	0.859756689	-0.488156689			0.057963281	0.101736719	-0.013963281	0.313636719
143.0897	0.1594	0.044	0.038	0.3716	0.859773291	-0.488173291			0.057977291	0.101422709	-0.013977291	0.313622709
143.0913	0.1593	0.044	0.038	0.3718	0.859783507	-0.487983507			0.057990529	0.101309471	-0.013990529	0.313809471
143.0911	0.159	0.044	0.038	0.3723	0.85978223	-0.48748223			0.058003253	0.100996747	-0.014003253	0.314296747
143.0936	0.1591	0.044	0.038	0.3724	0.859798193	-0.487398193			0.058016298	0.101083702	-0.014016298	0.314383702
143.0951	0.1598	0.044	0.038	0.3722	0.859807771	-0.487607771			0.058029729	0.101770271	-0.014029729	0.314170271
143.0941	0.1588	0.044	0.038	0.3726	0.859801385	-0.487201385			0.05804271	0.10075729	-0.01404271	0.31455729
143.0959	0.1588	0.044	0.038	0.3725	0.859812879	-0.487312879			0.058056462	0.100743538	-0.014056462	0.314443538
143.0972	0.1594	0.044	0.038	0.3718	0.859821179	-0.488021179			0.05807015	0.10132985	-0.01407015	0.31372985
143.0974	0.1597	0.044	0.038	0.3719	0.859822457	-0.487922457			0.058081332	0.101618668	-0.014081332	0.313818668
143.1001	0.1598	0.044	0.0381	0.372	0.859839697	-0.487839697			0.058094634	0.101705366	-0.014094634	0.313905366
143.1003	0.1599	0.044	0.0381	0.3719	0.859840974	-0.487940974			0.058108065	0.101791935	-0.014108065	0.313791935
143.103	0.1599	0.0441	0.0381	0.372	0.859858214	-0.487858214			0.05812111	0.10177889	-0.01402111	0.31387889
143.1026	0.1599	0.0441	0.0381	0.372	0.859855659	-0.487855659			0.058135055	0.101764945	-0.014035055	0.313864945
143.1024	0.1597	0.0441	0.0381	0.3719	0.859854382	-0.487954382			0.058147908	0.101552092	-0.014047908	0.313752092
143.1045	0.1597	0.0441	0.0381	0.372	0.859867791	-0.487867791			0.05816121	0.10153879	-0.01406121	0.31383879
143.1065	0.1597	0.0442	0.0382	0.3721	0.859880562	-0.487780562			0.058173484	0.101526516	-0.013973484	0.313926516
143.1091	0.1597	0.0442	0.0382	0.3719	0.859897163	-0.487997163			0.05818653	0.10151347	-0.01398653	0.31371347
143.111	0.1594	0.0442	0.0382	0.3719	0.859909295	-0.488009295			0.058199446	0.101200554	-0.013999446	0.313700554
143.1102	0.1593	0.0442	0.0382	0.3721	0.859904187	-0.487804187			0.058212877	0.101087123	-0.014012877	0.313887123
143.1137	0.1592	0.0442	0.0383	0.3721	0.859926535	-0.487826535			0.058225987	0.100974013	-0.014025987	0.313874013
143.1127	0.1594	0.0442	0.0383	0.3725	0.85992015	-0.48742015			0.058239418	0.101160582	-0.014039418	0.314260582
143.1154	0.1595	0.0443	0.0383	0.373	0.85993739	-0.48693739			0.058251306	0.101248694	-0.013951306	0.314748694
143.1159	0.1595	0.0443	0.0383	0.3736	0.859940582	-0.486340582			0.058264737	0.101235263	-0.013964737	0.315335263
143.1178	0.1597	0.0444	0.0384	0.3739	0.859952714	-0.486052714			0.058278297	0.101421703	-0.013878297	0.315621703
143.1187	0.1598	0.0444	0.0384	0.3741	0.859958461	-0.485858461			0.058290892	0.101509108	-0.013890892	0.315809108
143.1202	0.1597	0.0444	0.0385	0.3746	0.859968039	-0.485368039			0.058304451	0.101395549	-0.013904451	0.316295549
143.1203	0.1598	0.0444	0.0385	0.3738	0.859968677	-0.486168677			0.058317497	0.101482503	-0.013917497	0.315482503
143.1228	0.1599	0.0445	0.0385	0.3736	0.85998464	-0.48638464			0.058330606	0.101569394	-0.013830606	0.315269394
143.1235	0.1601	0.0445	0.0385	0.3735	0.85998911	-0.48648911			0.058342495	0.101757505	-0.013842495	0.315157505
143.1254	0.16	0.0445	0.0385	0.374	0.860001242	-0.486001242			0.058356376	0.101643624	-0.013856376	0.315643624
143.1287	0.16	0.0445	0.0385	0.3744	0.860022313	-0.485622313			0.058369164	0.101630836	-0.013869164	0.316030836
143.1281	0.1598	0.0445	0.0385	0.3745	0.860018482	-0.485518482			0.058381631	0.101418369	-0.013881631	0.316118369
143.1303	0.1598	0.0445	0.0385	0.374	0.860032529	-0.486032529			0.058396218	0.101403782	-0.013896218	0.315603782
143.1303	0.1596	0.0445	0.0386	0.3749	0.860032529	-0.485132529			0.058409714	0.101190286	-0.013909714	0.316490286
143.132	0.1596	0.0446	0.0386	0.3748	0.860043384	-0.485243384			0.058421602	0.101178398	-0.013821602	0.316378398
143.1342	0.1598	0.0446	0.0386	0.375	0.860057431	-0.485057431			0.058435162	0.101364838	-0.013835162	0.316564838
143.1332	0.1594	0.0446	0.0386	0.3753	0.860051046	-0.484751046			0.058446857	0.100953143	-0.013846857	0.316853143
143.1349	0.1596	0.0446	0.0386	0.3756	0.860061901	-0.484461901			0.058461831	0.101138169	-0.013861831	0.317138169
143.1374	0.1597	0.0446	0.0387	0.3754	0.860077864	-0.484677864			0.058473334	0.101226666	-0.013873334	0.316926666
143.1387	0.1596	0.0447	0.0387	0.3751	0.860086164	-0.484986164			0.058488114	0.101111886	-0.013788114	0.316611886
143.1399	0.1595	0.0446	0.0387	0.3751	0.860093827	-0.484993827			0.058500709	0.100999291	-0.013900709	0.316599291
143.1395	0.1595	0.0446	0.0387	0.3752	0.860091273	-0.484891273			0.058512212	0.100987788	-0.013912212	0.316687788
143.1397	0.1596	0.0446	0.0387	0.375	0.86009255	-0.48509255			0.058526222	0.101073778	-0.013926222	0.316473778
143.1417	0.1596	0.0447	0.0387	0.3753	0.86010532	-0.48480532			0.058540167	0.101059833	-0.013840167	0.316759833
143.1396	0.1594	0.0447	0.0387	0.3756	0.860091911	-0.484491911			0.058554304	0.100845696	-0.013854304	0.317045696
143.1418	0.1595	0.0447	0.0387	0.3755	0.860105959	-0.484605959			0.058566257	0.100933743	-0.013866257	0.316933743
143.1463	0.1597	0.0448	0.0388	0.3755	0.860134692	-0.484634692			0.058578082	0.101121918	-0.013778082	0.316921918
143.1464	0.1595	0.0448	0.0389	0.3756	0.86013533	-0.48453533			0.058588299	0.100911701	-0.013788299	0.317011701
143.1478	0.1595	0.0449	0.0389	0.3758	0.86014427	-0.48434427			0.058599417	0.100900583	-0.013699417	0.317200583
143.1491	0.1593	0.0449	0.0389	0.3759	0.86015257	-0.48425257			0.058610663	0.100689337	-0.013710663	0.317289337
143.1492	0.1591	0.0449	0.039	0.3763	0.860153209	-0.483853209			0.058623194	0.100476806	-0.013723194	0.317676806
143.1512	0.1587	0.0449	0.039	0.3766	0.860165979	-0.483565979			0.058638039	0.100061961	-0.013738039	0.317961961
143.1519	0.1592	0.0449	0.039	0.3754	0.860170449	-0.484770449			0.058651855	0.100548145	-0.013751855	0.316748145
143.1527	0.1594	0.0449	0.0389	0.3758	0.860175557	-0.484375557			0.058665157	0.100734843	-0.013765157	0.317134843
143.1552	0.1597	0.045	0.0389	0.3758	0.86019152	-0.48439152			0.05867711	0.10102289	-0.01367711	0.31712289
143.1553	0.1599	0.045	0.039	0.3756	0.860192158	-0.484592158			0.058690798	0.101209202	-0.013690798	0.316909202
143.1566	0.1597	0.045	0.039	0.3756	0.860200459	-0.484600459			0.058703265	0.100996735	-0.013703265	0.316896735
143.156	0.1596	0.045	0.039	0.3756	0.860196628	-0.484596628			0.058715796	0.100884204	-0.013715796	0.316884204
143.1566	0.1597	0.045	0.039	0.376	0.860200459	-0.484200459			0.058730063	0.100969937	-0.013730063	0.317269937
143.16	0.1596	0.045	0.039	0.3756	0.860222169	-0.484622169			0.058741309	0.100858691	-0.013741309	0.316858691
143.1609	0.1591	0.045	0.039	0.3761	0.860227915	-0.484127915			0.05875474	0.10034526	-0.01375474	0.31734526
143.1622	0.1584	0.045	0.0391	0.3765	0.860236216	-0.483736216			0.058767913	0.099632087	-0.013767913	0.317732087
143.1617	0.1583	0.045	0.0391	0.3764	0.860233024	-0.483833024			0.058781409	0.099518591	-0.013781409	0.317618591
143.163	0.1592	0.0451	0.0391	0.3759	0.860241324	-0.484341324			0.058794839	0.100405161	-0.013694839	0.317105161
143.1655	0.1595	0.0451	0.0391	0.3758	0.860257287	-0.484457287			0.058807756	0.100692244	-0.013707756	0.316992244
143.1657	0.1594	0.045	0.039	0.376	0.860258564	-0.484258564			0.058822408	0.100577592	-0.013822408	0.317177592
143.1678	0.1599	0.0451	0.0391	0.3758	0.860271973	-0.484471973			0.058834361	0.101065639	-0.013734361	0.316965639
143.1712	0.1597	0.0451	0.0391	0.3759	0.860293683	-0.484393683			0.058846956	0.100853044	-0.013746956	0.317053044
143.1713	0.1597	0.0451	0.0392	0.3757	0.860294321	-0.484594321			0.05885968	0.10084032	-0.01375968	0.31684032
143.1714	0.1599	0.0451	0.0392	0.3754	0.86029496	-0.48489496			0.058872597	0.101027403	-0.013772597	0.316527403
143.1728	0.1601	0.0452	0.0392	0.3753	0.860303899	-0.485003899			0.058886285	0.101213715	-0.013686285	0.316413715
