Hg-high_einhuellende_0.dat
05/10/2021
13:29
M1: 60um  Speed 1um/s  filter: 129Hz
position_mm  datamess datacalib
42.0323049390 0.0272202883 0.2545339763
42.0323249390 0.0272035133 0.2545453012
42.0323449390 0.0271862280 0.2545559406
42.0323649390 0.0271684378 0.2545658350
42.0323849390 0.0271501448 0.2545750141
42.0324049390 0.0271313544 0.2545834184
42.0324249390 0.0271120723 0.2545911074
42.0324449390 0.0270922985 0.2545979917
42.0324649390 0.0270720422 0.2546041310
42.0324849390 0.0270513054 0.2546094656
42.0325049390 0.0270300936 0.2546139956
42.0325249390 0.0270084105 0.2546177506
42.0325449390 0.0269862637 0.2546207011
42.0325649390 0.0269636549 0.2546228170
42.0325849390 0.0269405935 0.2546241283
42.0326049390 0.0269170813 0.2546246350
42.0326249390 0.0268931277 0.2546243072
42.0326449390 0.0268687345 0.2546231747
42.0326649390 0.0268439110 0.2546211779
42.0326849390 0.0268186610 0.2546183765
42.0327049390 0.0267929900 0.2546147406
42.0327249390 0.0267669093 0.2546103001
42.0327449390 0.0267404206 0.2546050251
42.0327649390 0.0267135315 0.2545989156
42.0327849390 0.0266862512 0.2545920014
42.0328049390 0.0266585834 0.2545842826
42.0328249390 0.0266305376 0.2545757294
42.0328449390 0.0266021211 0.2545664012
42.0328649390 0.0265733413 0.2545562685
42.0328849390 0.0265442040 0.2545453310
42.0329049390 0.0265147183 0.2545336187
42.0329249390 0.0264848936 0.2545211315
42.0329449390 0.0264547355 0.2545078993
42.0329649390 0.0264242534 0.2544939220
42.0329849390 0.0263934564 0.2544791698
42.0330049390 0.0263623521 0.2544637024
42.0330249390 0.0263309497 0.2544475198
42.0330449390 0.0262992587 0.2544306517
42.0330649390 0.0262672864 0.2544130683
42.0330849390 0.0262350440 0.2543948293
42.0331049390 0.0262025390 0.2543759346
42.0331249390 0.0261697844 0.2543563843
42.0331449390 0.0261367857 0.2543362081
42.0331649390 0.0261035543 0.2543154061
42.0331849390 0.0260701012 0.2542940378
42.0332049390 0.0260364357 0.2542720735
42.0332249390 0.0260025673 0.2542495728
42.0332449390 0.0259685088 0.2542265356
42.0332649390 0.0259342697 0.2542029619
42.0332849390 0.0258998610 0.2541789114
42.0333049390 0.0258652940 0.2541543841
42.0333249390 0.0258305781 0.2541294098
42.0333449390 0.0257957242 0.2541039884
42.0333649390 0.0257607475 0.2540781796
42.0333849390 0.0257256571 0.2540519834
42.0334049390 0.0256904643 0.2540253997
42.0334249390 0.0256551821 0.2539984882
42.0334449390 0.0256198198 0.2539712787
42.0334649390 0.0255843941 0.2539437413
42.0334849390 0.0255489144 0.2539159656
42.0335049390 0.0255133919 0.2538879514
42.0335249390 0.0254778415 0.2538596988
42.0335449390 0.0254422761 0.2538312674
42.0335649390 0.0254067052 0.2538026571
42.0335849390 0.0253711455 0.2537739277
42.0336049390 0.0253356081 0.2537450790
42.0336249390 0.0253001042 0.2537161112
42.0336449390 0.0252646506 0.2536871135
42.0336649390 0.0252292603 0.2536580563
42.0336849390 0.0251939446 0.2536289990
42.0337049390 0.0251587164 0.2535999417
42.0337249390 0.0251235925 0.2535709441
42.0337449390 0.0250885841 0.2535420060
42.0337649390 0.0250537042 0.2535131574
42.0337849390 0.0250189696 0.2534844279
42.0338049390 0.0249843914 0.2534558475
42.0338249390 0.0249499846 0.2534274459
42.0338449390 0.0249157641 0.2533992231
42.0338649390 0.0248817429 0.2533712387
42.0338849390 0.0248479340 0.2533434927
42.0339049390 0.0248143524 0.2533160150
42.0339249390 0.0247810129 0.2532888353
42.0339449390 0.0247479286 0.2532619834
42.0339649390 0.0247151144 0.2532354891
42.0339849390 0.0246825852 0.2532093525
42.0340049390 0.0246503521 0.2531836033
42.0340249390 0.0246184301 0.2531582713
42.0340449390 0.0245868359 0.2531333864
42.0340649390 0.0245555807 0.2531089783
42.0340849390 0.0245246794 0.2530850172
42.0341049390 0.0244941451 0.2530615926
42.0341249390 0.0244639944 0.2530387044
42.0341449390 0.0244342387 0.2530163229
42.0341649390 0.0244048908 0.2529945374
42.0341849390 0.0243759677 0.2529733479
42.0342049390 0.0243474785 0.2529527247
42.0342249390 0.0243194401 0.2529327571
42.0342449390 0.0242918655 0.2529134154
42.0342649390 0.0242647678 0.2528947592
42.0342849390 0.0242381580 0.2528767586
42.0343049390 0.0242120512 0.2528594434
42.0343249390 0.0241864603 0.2528428733
42.0343449390 0.0241613947 0.2528269887
42.0343649390 0.0241368711 0.2528118491
42.0343849390 0.0241128989 0.2527974546
42.0344049390 0.0240894910 0.2527838051
42.0344249390 0.0240666606 0.2527709603
42.0344449390 0.0240444168 0.2527588904
42.0344649390 0.0240227729 0.2527475953
42.0344849390 0.0240017399 0.2527371049
42.0345049390 0.0239813272 0.2527274191
42.0345249390 0.0239615478 0.2527185678
42.0345449390 0.0239424109 0.2527105510
42.0345649390 0.0239239261 0.2527033389
42.0345849390 0.0239061043 0.2526969910
42.0346049390 0.0238889549 0.2526914477
42.0346249390 0.0238724872 0.2526867688
42.0346449390 0.0238567106 0.2526829243
42.0346649390 0.0238416344 0.2526799440
42.0346849390 0.0238272659 0.2526777983
42.0347049390 0.0238136128 0.2526765168
42.0347249390 0.0238006823 0.2526760697
42.0347449390 0.0237884857 0.2526764572
42.0347649390 0.0237770267 0.2526777089
42.0347849390 0.0237663109 0.2526797950
42.0348049390 0.0237563476 0.2526827157
42.0348249390 0.0237471424 0.2526864409
42.0348449390 0.0237387009 0.2526910305
42.0348649390 0.0237310268 0.2526963949
42.0348849390 0.0237241257 0.2527025938
42.0349049390 0.0237180013 0.2527095973
42.0349249390 0.0237126611 0.2527173758
42.0349449390 0.0237081032 0.2527259290
42.0349649390 0.0237043370 0.2527352870
42.0349849390 0.0237013604 0.2527453601
42.0350049390 0.0236991774 0.2527562082
42.0350249390 0.0236977916 0.2527677715
42.0350449390 0.0236972030 0.2527800798
42.0350649390 0.0236974116 0.2527930439
42.0350849390 0.0236984212 0.2528067231
42.0351049390 0.0237002298 0.2528210878
42.0351249390 0.0237028394 0.2528361082
42.0351449390 0.0237062462 0.2528517246
42.0351649390 0.0237104520 0.2528679967
42.0351849390 0.0237154532 0.2528848648
42.0352049390 0.0237212516 0.2529022992
42.0352249390 0.0237278398 0.2529202998
42.0352449390 0.0237352196 0.2529388666
42.0352649390 0.0237433854 0.2529579103
42.0352849390 0.0237523336 0.2529774904
42.0353049390 0.0237620603 0.2529975176
42.0353249390 0.0237725638 0.2530180216
42.0353449390 0.0237838347 0.2530389428
42.0353649390 0.0237958692 0.2530602813
42.0353849390 0.0238086637 0.2530820072
42.0354049390 0.0238222089 0.2531040609
42.0354249390 0.0238365009 0.2531265020
42.0354449390 0.0238515306 0.2531492114
42.0354649390 0.0238672923 0.2531722188
42.0354849390 0.0238837767 0.2531954944
42.0355049390 0.0239009764 0.2532190084
42.0355249390 0.0239188820 0.2532427609
42.0355449390 0.0239374861 0.2532666624
42.0355649390 0.0239567775 0.2532907426
42.0355849390 0.0239767469 0.2533149421
42.0356049390 0.0239973832 0.2533392906
42.0356249390 0.0240186770 0.2533636987
42.0356449390 0.0240406189 0.2533881664
42.0356649390 0.0240631942 0.2534126639
42.0356849390 0.0240863953 0.2534371614
42.0357049390 0.0241102055 0.2534616590
42.0357249390 0.0241346173 0.2534860969
42.0357449390 0.0241596140 0.2535105050
42.0357649390 0.0241851863 0.2535347939
42.0357849390 0.0242113173 0.2535589635
42.0358049390 0.0242379978 0.2535830140
42.0358249390 0.0242652092 0.2536068857
42.0358449390 0.0242929421 0.2536305785
42.0358649390 0.0243211780 0.2536540627
42.0358849390 0.0243499056 0.2536772788
42.0359049390 0.0243791100 0.2537002861
42.0359249390 0.0244087726 0.2537229955
42.0359449390 0.0244388822 0.2537454069
42.0359649390 0.0244694203 0.2537674904
42.0359849390 0.0245003719 0.2537892461
42.0360049390 0.0245317239 0.2538106441
42.0360249390 0.0245634560 0.2538316548
42.0360449390 0.0245955549 0.2538522780
42.0360649390 0.0246280022 0.2538724840
42.0360849390 0.0246607848 0.2538922429
42.0361049390 0.0246938821 0.2539115548
42.0361249390 0.0247272793 0.2539304197
42.0361449390 0.0247609578 0.2539487779
42.0361649390 0.0247949045 0.2539666593
42.0361849390 0.0248290971 0.2539840043
42.0362049390 0.0248635225 0.2540008426
42.0362249390 0.0248981621 0.2540171444
42.0362449390 0.0249329992 0.2540329099
42.0362649390 0.0249680150 0.2540481091
42.0362849390 0.0250031948 0.2540627122
42.0363049390 0.0250385180 0.2540767789
42.0363249390 0.0250739697 0.2540902197
42.0363449390 0.0251095314 0.2541030943
42.0363649390 0.0251451861 0.2541153729
42.0363849390 0.0251809172 0.2541270256
42.0364049390 0.0252167080 0.2541380823
42.0364249390 0.0252525378 0.2541485131
42.0364449390 0.0252883937 0.2541583180
42.0364649390 0.0253242571 0.2541674972
42.0364849390 0.0253601093 0.2541760802
42.0365049390 0.0253959354 0.2541840076
42.0365249390 0.0254317205 0.2541913390
42.0365449390 0.0254674442 0.2541980445
42.0365649390 0.0255030915 0.2542040944
42.0365849390 0.0255386475 0.2542095780
42.0366049390 0.0255740937 0.2542144060
42.0366249390 0.0256094169 0.2542186677
42.0366449390 0.0256445985 0.2542222738
42.0366649390 0.0256796237 0.2542253137
42.0366849390 0.0257144775 0.2542277873
42.0367049390 0.0257491451 0.2542296350
42.0367249390 0.0257836115 0.2542309165
42.0367449390 0.0258178599 0.2542316616
42.0367649390 0.0258518793 0.2542318404
42.0367849390 0.0258856509 0.2542314827
42.0368049390 0.0259191636 0.2542305887
42.0368249390 0.0259524025 0.2542291582
42.0368449390 0.0259853527 0.2542272508
42.0368649390 0.0260180049 0.2542248368
42.0368849390 0.0260503422 0.2542219758
42.0369049390 0.0260823518 0.2542186379
42.0369249390 0.0261140242 0.2542148530
42.0369449390 0.0261453446 0.2542106509
42.0369649390 0.0261763018 0.2542060316
42.0369849390 0.0262068827 0.2542010248
42.0370049390 0.0262370780 0.2541956306
42.0370249390 0.0262668766 0.2541899085
42.0370449390 0.0262962673 0.2541838288
42.0370649390 0.0263252370 0.2541774511
42.0370849390 0.0263537802 0.2541708052
42.0371049390 0.0263818838 0.2541638613
42.0371249390 0.0264095385 0.2541566491
42.0371449390 0.0264367368 0.2541492283
42.0371649390 0.0264634695 0.2541415989
42.0371849390 0.0264897253 0.2541337907
42.0372049390 0.0265155006 0.2541258037
42.0372249390 0.0265407842 0.2541176975
42.0372449390 0.0265655685 0.2541094422
42.0372649390 0.0265898481 0.2541011274
42.0372849390 0.0266136155 0.2540927231
42.0373049390 0.0266368631 0.2540842891
42.0373249390 0.0266595855 0.2540757954
42.0373449390 0.0266817771 0.2540673316
42.0373649390 0.0267034303 0.2540588975
42.0373849390 0.0267245434 0.2540504932
42.0374049390 0.0267451089 0.2540421486
42.0374249390 0.0267651211 0.2540339231
42.0374449390 0.0267845802 0.2540257871
42.0374649390 0.0268034786 0.2540178001
42.0374849390 0.0268218126 0.2540099919
42.0375049390 0.0268395804 0.2540023625
42.0375249390 0.0268567763 0.2539949119
42.0375449390 0.0268734023 0.2539877295
42.0375649390 0.0268894508 0.2539807558
42.0375849390 0.0269049238 0.2539740801
42.0376049390 0.0269198176 0.2539676726
42.0376249390 0.0269341301 0.2539615929
42.0376449390 0.0269478615 0.2539558709
42.0376649390 0.0269610081 0.2539504766
42.0376849390 0.0269735735 0.2539454401
42.0377049390 0.0269855522 0.2539407909
42.0377249390 0.0269969478 0.2539365590
42.0377449390 0.0270077605 0.2539327443
42.0377649390 0.0270179883 0.2539293766
42.0377849390 0.0270276330 0.2539264858
42.0378049390 0.0270366948 0.2539240420
42.0378249390 0.0270451736 0.2539220750
42.0378449390 0.0270530749 0.2539206147
42.0378649390 0.0270603970 0.2539196908
42.0378849390 0.0270671397 0.2539192438
42.0379049390 0.0270733107 0.2539193630
42.0379249390 0.0270789061 0.2539200485
42.0379449390 0.0270839334 0.2539212704
42.0379649390 0.0270883907 0.2539230585
42.0379849390 0.0270922836 0.2539254129
42.0380049390 0.0270956140 0.2539283633
42.0380249390 0.0270983838 0.2539318800
42.0380449390 0.0271005984 0.2539359927
42.0380649390 0.0271022618 0.2539407313
42.0380849390 0.0271033738 0.2539460659
42.0381049390 0.0271039419 0.2539519966
42.0381249390 0.0271039661 0.2539585233
42.0381449390 0.0271034539 0.2539656758
42.0381649390 0.0271024071 0.2539734244
42.0381849390 0.0271008313 0.2539817989
42.0382049390 0.0270987302 0.2539907694
42.0382249390 0.0270961095 0.2540003359
42.0382449390 0.0270929709 0.2540105283
42.0382649390 0.0270893201 0.2540212870
42.0382849390 0.0270851627 0.2540326416
42.0383049390 0.0270805042 0.2540445924
42.0383249390 0.0270753466 0.2540571392
42.0383449390 0.0270696972 0.2540702224
42.0383649390 0.0270635597 0.2540838718
42.0383849390 0.0270569399 0.2540980875
42.0384049390 0.0270498432 0.2541128397
42.0384249390 0.0270422716 0.2541280985
42.0384449390 0.0270342343 0.2541438937
42.0384649390 0.0270257350 0.2541601956
42.0384849390 0.0270167794 0.2541770041
42.0385049390 0.0270073712 0.2541942596
42.0385249390 0.0269975159 0.2542119920
42.0385449390 0.0269872192 0.2542301416
42.0385649390 0.0269764867 0.2542487681
42.0385849390 0.0269653238 0.2542677522
42.0386049390 0.0269537363 0.2542871535
42.0386249390 0.0269417278 0.2543069422
42.0386449390 0.0269293040 0.2543270588
42.0386649390 0.0269164704 0.2543475330
42.0386849390 0.0269032326 0.2543683052
42.0387049390 0.0268895961 0.2543893754
42.0387249390 0.0268755648 0.2544107139
42.0387449390 0.0268611442 0.2544323206
42.0387649390 0.0268463418 0.2544541359
42.0387849390 0.0268311575 0.2544761598
42.0388049390 0.0268156026 0.2544983625
42.0388249390 0.0267996769 0.2545207441
42.0388449390 0.0267833881 0.2545432150
42.0388649390 0.0267667416 0.2545658350
42.0388849390 0.0267497394 0.2545885444
42.0389049390 0.0267323907 0.2546112835
42.0389249390 0.0267146956 0.2546340823
42.0389449390 0.0266966633 0.2546568811
42.0389649390 0.0266782958 0.2546796799
42.0389849390 0.0266595967 0.2547024190
42.0390049390 0.0266405735 0.2547251284
42.0390249390 0.0266212299 0.2547477186
42.0390449390 0.0266015716 0.2547702193
42.0390649390 0.0265816003 0.2547925711
42.0390849390 0.0265613217 0.2548147738
42.0391049390 0.0265407413 0.2548367679
42.0391249390 0.0265198611 0.2548585832
42.0391449390 0.0264986884 0.2548801303
42.0391649390 0.0264772251 0.2549014390
42.0391849390 0.0264554769 0.2549224496
42.0392049390 0.0264334474 0.2549431920
42.0392249390 0.0264111403 0.2549635768
42.0392449390 0.0263885595 0.2549836040
42.0392649390 0.0263657104 0.2550032735
42.0392849390 0.0263425969 0.2550225556
42.0393049390 0.0263192225 0.2550413907
42.0393249390 0.0262955893 0.2550598383
42.0393449390 0.0262717046 0.2550778091
42.0393649390 0.0262475703 0.2550953031
42.0393849390 0.0262231920 0.2551122904
42.0394049390 0.0261985715 0.2551287711
42.0394249390 0.0261737127 0.2551447451
42.0394449390 0.0261486210 0.2551601529
42.0394649390 0.0261233002 0.2551750243
42.0394849390 0.0260977522 0.2551892996
42.0395049390 0.0260719825 0.2552029788
42.0395249390 0.0260459948 0.2552160919
42.0395449390 0.0260197911 0.2552285492
42.0395649390 0.0259933788 0.2552403808
42.0395849390 0.0259667579 0.2552515864
42.0396049390 0.0259399340 0.2552621365
42.0396249390 0.0259129126 0.2552720308
42.0396449390 0.0258856937 0.2552812696
42.0396649390 0.0258582849 0.2552898228
42.0396849390 0.0258306880 0.2552976906
42.0397049390 0.0258029066 0.2553049028
42.0397249390 0.0257749464 0.2553113997
42.0397449390 0.0257468112 0.2553171813
42.0397649390 0.0257185046 0.2553223073
42.0397849390 0.0256900284 0.2553267181
42.0398049390 0.0256613921 0.2553304136
42.0398249390 0.0256325956 0.2553334236
42.0398449390 0.0256036445 0.2553357482
42.0398649390 0.0255745426 0.2553373575
42.0398849390 0.0255452953 0.2553382814
42.0399049390 0.0255159065 0.2553385198
42.0399249390 0.0254863817 0.2553381026
42.0399449390 0.0254567247 0.2553369701
42.0399649390 0.0254269410 0.2553351820
42.0399849390 0.0253970344 0.2553327382
42.0400049390 0.0253670104 0.2553296387
42.0400249390 0.0253368728 0.2553259134
42.0400449390 0.0253066290 0.2553215623
42.0400649390 0.0252762847 0.2553165853
42.0400849390 0.0252458416 0.2553109825
42.0401049390 0.0252153091 0.2553048134
42.0401249390 0.0251846910 0.2552980483
42.0401449390 0.0251539927 0.2552907467
42.0401649390 0.0251232199 0.2552828789
42.0401849390 0.0250923801 0.2552745044
42.0402049390 0.0250614788 0.2552655935
42.0402249390 0.0250305217 0.2552562356
42.0402449390 0.0249995142 0.2552463710
42.0402649390 0.0249684658 0.2552360594
42.0402849390 0.0249373801 0.2552253008
42.0403049390 0.0249062646 0.2552141547
42.0403249390 0.0248751286 0.2552026212
42.0403449390 0.0248439759 0.2551907301
42.0403649390 0.0248128157 0.2551784813
42.0403849390 0.0247816555 0.2551659048
42.0404049390 0.0247505009 0.2551530600
42.0404249390 0.0247193612 0.2551399171
42.0404449390 0.0246882439 0.2551265657
42.0404649390 0.0246571563 0.2551129758
42.0404849390 0.0246261079 0.2550991774
42.0405049390 0.0245951060 0.2550852299
42.0405249390 0.0245641582 0.2550711334
42.0405449390 0.0245332737 0.2550569475
42.0405649390 0.0245024636 0.2550426424
42.0405849390 0.0244717337 0.2550283074
42.0406049390 0.0244410932 0.2550139129
42.0406249390 0.0244105514 0.2549995482
42.0406449390 0.0243801195 0.2549851835
42.0406649390 0.0243498050 0.2549708784
42.0406849390 0.0243196171 0.2549566329
42.0407049390 0.0242895670 0.2549425364
42.0407249390 0.0242596641 0.2549285591
42.0407449390 0.0242299177 0.2549147308
42.0407649390 0.0242003370 0.2549011111
42.0407849390 0.0241709352 0.2548877001
42.0408049390 0.0241417196 0.2548745573
42.0408249390 0.0241127033 0.2548616827
42.0408449390 0.0240838937 0.2548491061
42.0408649390 0.0240553040 0.2548368573
42.0408849390 0.0240269434 0.2548249662
42.0409049390 0.0239988230 0.2548134625
42.0409249390 0.0239709541 0.2548023462
42.0409449390 0.0239433479 0.2547916770
42.0409649390 0.0239160154 0.2547814846
42.0409849390 0.0238889661 0.2547717690
42.0410049390 0.0238622148 0.2547625601
42.0410249390 0.0238357689 0.2547538877
42.0410449390 0.0238096397 0.2547457516
42.0410649390 0.0237838421 0.2547382414
42.0410849390 0.0237583853 0.2547312975
42.0411049390 0.0237332806 0.2547249794
42.0411249390 0.0237085391 0.2547193170
42.0411449390 0.0236841738 0.2547143102
42.0411649390 0.0236601941 0.2547100186
42.0411849390 0.0236366130 0.2547064126
42.0412049390 0.0236134417 0.2547035217
42.0412249390 0.0235906914 0.2547014058
42.0412449390 0.0235683713 0.2547000051
42.0412649390 0.0235464964 0.2546994090
42.0412849390 0.0235250760 0.2546996176
42.0413049390 0.0235041212 0.2547006011
42.0413249390 0.0234836452 0.2547024190
42.0413449390 0.0234636571 0.2547050714
42.0413649390 0.0234441664 0.2547085583
42.0413849390 0.0234251879 0.2547129095
42.0414049390 0.0234067291 0.2547181249
42.0414249390 0.0233888030 0.2547242045
42.0414449390 0.0233714189 0.2547311783
42.0414649390 0.0233545862 0.2547390461
42.0414849390 0.0233383179 0.2547478080
42.0415049390 0.0233226214 0.2547574639
42.0415249390 0.0233075097 0.2547680140
42.0415449390 0.0232929885 0.2547795177
42.0415649390 0.0232790727 0.2547918856
42.0415849390 0.0232657660 0.2548052073
42.0416049390 0.0232530814 0.2548194230
42.0416249390 0.0232410282 0.2548345327
42.0416449390 0.0232296120 0.2548505962
42.0416649390 0.0232188441 0.2548675239
42.0416849390 0.0232087318 0.2548853755
42.0417049390 0.0231992844 0.2549041212
42.0417249390 0.0231905077 0.2549237609
42.0417449390 0.0231824107 0.2549442947
42.0417649390 0.0231750011 0.2549656928
42.0417849390 0.0231682844 0.2549879551
42.0418049390 0.0231622662 0.2550110519
42.0418249390 0.0231569577 0.2550350130
42.0418449390 0.0231523607 0.2550598085
42.0418649390 0.0231484808 0.2550854087
42.0418849390 0.0231453273 0.2551118135
42.0419049390 0.0231429022 0.2551389933
42.0419249390 0.0231412109 0.2551669478
42.0419449390 0.0231402572 0.2551956177
42.0419649390 0.0231400467 0.2552250624
42.0419849390 0.0231405832 0.2552551925
42.0420049390 0.0231418684 0.2552860081
42.0420249390 0.0231439080 0.2553174794
42.0420449390 0.0231467020 0.2553495765
42.0420649390 0.0231502522 0.2553822994
42.0420849390 0.0231545642 0.2554156184
42.0421049390 0.0231596343 0.2554495037
42.0421249390 0.0231654681 0.2554838955
42.0421449390 0.0231720656 0.2555188239
42.0421649390 0.0231794249 0.2555541992
42.0421849390 0.0231875479 0.2555900216
42.0422049390 0.0231964327 0.2556262612
42.0422249390 0.0232060775 0.2556628883
42.0422449390 0.0232164841 0.2556998432
42.0422649390 0.0232276488 0.2557371259
42.0422849390 0.0232395697 0.2557747066
42.0423049390 0.0232522432 0.2558124959
42.0423249390 0.0232656673 0.2558505237
42.0423449390 0.0232798383 0.2558887005
42.0423649390 0.0232947525 0.2559270263
42.0423849390 0.0233104061 0.2559654415
42.0424049390 0.0233267937 0.2560039163
42.0424249390 0.0233439095 0.2560424209
42.0424449390 0.0233617481 0.2560808957
42.0424649390 0.0233803056 0.2561193109
42.0424849390 0.0233995728 0.2561576366
42.0425049390 0.0234195441 0.2561958134
42.0425249390 0.0234402139 0.2562338114
42.0425449390 0.0234615710 0.2562716007
42.0425649390 0.0234836098 0.2563090920
42.0425849390 0.0235063229 0.2563463151
42.0426049390 0.0235296972 0.2563831806
42.0426249390 0.0235537291 0.2564196587
42.0426449390 0.0235784035 0.2564557195
42.0426649390 0.0236037150 0.2564913034
42.0426849390 0.0236296505 0.2565263510
42.0427049390 0.0236561988 0.2565608621
42.0427249390 0.0236833505 0.2565948069
42.0427449390 0.0237110946 0.2566280663
42.0427649390 0.0237394180 0.2566606700
42.0427849390 0.0237683076 0.2566925585
42.0428049390 0.0237977523 0.2567237020
42.0428249390 0.0238277391 0.2567540109
42.0428449390 0.0238582548 0.2567835152
42.0428649390 0.0238892846 0.2568121254
42.0428849390 0.0239208173 0.2568398118
42.0429049390 0.0239528362 0.2568665445
42.0429249390 0.0239853282 0.2568922937
42.0429449390 0.0240182783 0.2569169998
42.0429649390 0.0240516718 0.2569406331
42.0429849390 0.0240854938 0.2569631636
42.0430049390 0.0241197292 0.2569845617
42.0430249390 0.0241543595 0.2570047677
42.0430449390 0.0241893735 0.2570237815
42.0430649390 0.0242247507 0.2570415735
42.0430849390 0.0242604762 0.2570580542
42.0431049390 0.0242965333 0.2570732534
42.0431249390 0.0243329071 0.2570871115
42.0431449390 0.0243695788 0.2570995986
42.0431649390 0.0244065318 0.2571107149
42.0431849390 0.0244437493 0.2571203709
42.0432049390 0.0244812127 0.2571286261
42.0432249390 0.0245189052 0.2571353614
42.0432449390 0.0245568100 0.2571406364
42.0432649390 0.0245949086 0.2571443915
42.0432849390 0.0246331841 0.2571465969
42.0433049390 0.0246716160 0.2571472228
42.0433249390 0.0247101896 0.2571462691
42.0433449390 0.0247488860 0.2571437359
42.0433649390 0.0247876849 0.2571395636
42.0433849390 0.0248265713 0.2571337819
42.0434049390 0.0248655248 0.2571263313
42.0434249390 0.0249045286 0.2571172118
42.0434449390 0.0249435659 0.2571064234
42.0434649390 0.0249826144 0.2570939660
42.0434849390 0.0250216611 0.2570797801
42.0435049390 0.0250606835 0.2570639253
42.0435249390 0.0250996668 0.2570463121
42.0435449390 0.0251385923 0.2570270002
42.0435649390 0.0251774415 0.2570059896
42.0435849390 0.0252161976 0.2569832206
42.0436049390 0.0252548438 0.2569587231
42.0436249390 0.0252933595 0.2569324970
42.0436449390 0.0253317300 0.2569045424
42.0436649390 0.0253699366 0.2568748593
42.0436849390 0.0254079644 0.2568434477
42.0437049390 0.0254457947 0.2568103075
42.0437249390 0.0254834127 0.2567754686
42.0437449390 0.0255207997 0.2567389011
42.0437649390 0.0255579390 0.2567006052
42.0437849390 0.0255948175 0.2566606402
42.0438049390 0.0256314166 0.2566190064
42.0438249390 0.0256677214 0.2565756738
42.0438449390 0.0257037170 0.2565306723
42.0438649390 0.0257393867 0.2564840317
42.0438849390 0.0257747192 0.2564357519
42.0439049390 0.0258096959 0.2563858330
42.0439249390 0.0258443039 0.2563343346
42.0439449390 0.0258785300 0.2562812567
42.0439649390 0.0259123612 0.2562265992
42.0439849390 0.0259457808 0.2561703920
42.0440049390 0.0259787776 0.2561126649
42.0440249390 0.0260113403 0.2560534179
42.0440449390 0.0260434523 0.2559927106
42.0440649390 0.0260751061 0.2559305429
42.0440849390 0.0261062868 0.2558669448
42.0441049390 0.0261369850 0.2558019161
42.0441249390 0.0261671878 0.2557355165
42.0441449390 0.0261968877 0.2556677461
42.0441649390 0.0262260698 0.2555986643
42.0441849390 0.0262547266 0.2555283010
42.0442049390 0.0262828488 0.2554566562
42.0442249390 0.0263104271 0.2553837597
42.0442449390 0.0263374522 0.2553096712
42.0442649390 0.0263639148 0.2552344203
42.0442849390 0.0263898093 0.2551580071
42.0443049390 0.0264151283 0.2550804913
42.0443249390 0.0264398605 0.2550019026
42.0443449390 0.0264640041 0.2549222410
42.0443649390 0.0264875498 0.2548416257
42.0443849390 0.0265104938 0.2547599971
42.0444049390 0.0265328269 0.2546774745
42.0444249390 0.0265545491 0.2545940280
42.0444449390 0.0265756510 0.2545097470
42.0444649390 0.0265961327 0.2544246316
42.0444849390 0.0266159866 0.2543387115
42.0445049390 0.0266352110 0.2542520761
42.0445249390 0.0266538039 0.2541647255
42.0445449390 0.0266717616 0.2540767193
42.0445649390 0.0266890824 0.2539880872
42.0445849390 0.0267057624 0.2538988590
42.0446049390 0.0267218053 0.2538090944
42.0446249390 0.0267372057 0.2537188530
42.0446449390 0.0267519653 0.2536281049
42.0446649390 0.0267660823 0.2535369694
42.0446849390 0.0267795585 0.2534454465
42.0447049390 0.0267923959 0.2533535957
42.0447249390 0.0268045925 0.2532614470
42.0447449390 0.0268161539 0.2531690300
42.0447649390 0.0268270764 0.2530764341
42.0447849390 0.0268373676 0.2529836595
42.0448049390 0.0268470291 0.2528907657
42.0448249390 0.0268560629 0.2527977824
42.0448449390 0.0268644709 0.2527047992
42.0448649390 0.0268722605 0.2526117861
42.0448849390 0.0268794335 0.2525188327
42.0449049390 0.0268859956 0.2524259686
42.0449249390 0.0268919505 0.2523332536
42.0449449390 0.0268973038 0.2522407174
42.0449649390 0.0269020610 0.2521483898
42.0449849390 0.0269062277 0.2520563602
42.0450049390 0.0269098114 0.2519645989
42.0450249390 0.0269128177 0.2518732250
42.0450449390 0.0269152522 0.2517822385
42.0450649390 0.0269171223 0.2516916692
42.0450849390 0.0269184373 0.2516016066
42.0451049390 0.0269192029 0.2515120506
42.0451249390 0.0269194264 0.2514230609
42.0451449390 0.0269191172 0.2513346672
42.0451649390 0.0269182827 0.2512469292
42.0451849390 0.0269169305 0.2511598766
42.0452049390 0.0269150715 0.2510735691
42.0452249390 0.0269127134 0.2509880066
42.0452449390 0.0269098654 0.2509032786
42.0452649390 0.0269065369 0.2508193851
42.0452849390 0.0269027371 0.2507363558
42.0453049390 0.0268984754 0.2506542802
42.0453249390 0.0268937610 0.2505731583
42.0453449390 0.0268886052 0.2504930496
42.0453649390 0.0268830173 0.2504139841
42.0453849390 0.0268770065 0.2503359914
42.0454049390 0.0268705860 0.2502591014
42.0454249390 0.0268637612 0.2501833737
42.0454449390 0.0268565472 0.2501088083
42.0454649390 0.0268489514 0.2500354946
42.0454849390 0.0268409867 0.2499634027
42.0455049390 0.0268326625 0.2498926073
42.0455249390 0.0268239882 0.2498231381
42.0455449390 0.0268149748 0.2497550100
