Waveleght	Intensity	Error
650.16	0.08676	0.00027
650.19	0.09313	0.00047
650.24	0.08682	0.00051
650.28	0.08396	0.00034
650.31	0.08763	0.00052
650.36	0.08483	0.00042
650.4	0.08493	0.00056
650.43	0.09033	0.00042
650.48	0.08666	0.00046
650.52	0.08386	0.00031
650.56	0.08676	0.00048
650.6	0.08676	0.00042
650.64	0.08585	0.00036
650.68	0.0858	0.00039
650.72	0.08967	0.00034
650.76	0.08778	0.00042
650.8	0.08926	0.00038
650.84	0.09135	0.00042
650.88	0.08941	0.00062
650.92	0.08788	0.00036
650.95	0.08666	0.0004
651.0	0.08687	0.00048
651.04	0.08193	0.00034
651.07	0.08004	0.00033
651.12	0.08386	0.00031
651.16	0.08193	0.00069
651.19	0.0859	0.00031
651.24	0.09216	0.00041
651.28	0.09221	0.00034
651.31	0.08478	0.00023
651.36	0.08167	0.00048
651.4	0.08473	0.00027
651.43	0.08478	0.00056
651.48	0.0885	0.0004
651.52	0.08417	0.00031
651.56	0.09038	0.00039
651.6	0.09058	0.00061
651.64	0.08096	0.00041
651.68	0.08386	0.00038
651.72	0.08381	0.00036
651.76	0.08585	0.00015
651.8	0.086	0.00041
651.84	0.08773	0.00044
651.88	0.08768	0.0004
651.92	0.08768	0.00033
651.95	0.08391	0.00046
652.0	0.083	0.00025
652.04	0.08946	0.00038
652.07	0.08967	0.00034
652.12	0.09033	0.00048
652.16	0.09038	0.00032
652.19	0.08554	0.00047
652.24	0.0886	0.00034
652.28	0.0859	0.00038
652.31	0.08188	0.00051
652.36	0.086	0.00025
652.4	0.08478	0.00046
652.43	0.08962	0.00041
652.48	0.08972	0.00033
652.52	0.08682	0.00032
652.56	0.08493	0.00046
652.6	0.08671	0.0005
652.64	0.08488	0.00055
652.68	0.09048	0.00031
652.72	0.08503	0.00047
652.76	0.08447	0.00047
652.8	0.08575	0.00027
652.84	0.08687	0.00048
652.88	0.08962	0.00047
652.92	0.0887	0.0004
652.95	0.0885	0.00033
653.0	0.08788	0.00042
653.04	0.08773	0.00055
653.07	0.08666	0.00046
653.12	0.08671	0.00038
653.16	0.08956	0.00041
653.19	0.08478	0.00046
653.24	0.08951	0.0004
653.28	0.08651	0.00052
653.31	0.08386	0.00038
653.36	0.08376	0.00039
653.4	0.09063	0.00047
653.43	0.08671	0.0005
653.48	0.08865	0.00034
653.52	0.08773	0.0002
653.56	0.0831	0.00051
653.6	0.08844	0.0005
653.64	0.08875	0.00059
653.68	0.08962	0.00025
653.72	0.0858	0.00023
653.76	0.08463	0.00046
653.8	0.07994	0.00041
653.84	0.08493	0.00046
653.88	0.08386	0.00038
653.92	0.08738	0.00036
653.95	0.08788	0.00015
654.0	0.08951	0.00046
654.04	0.0941	0.00033
654.07	0.09236	0.00027
654.12	0.0857	0.00038
654.16	0.08483	0.00042
654.19	0.083	0.00041
654.24	0.08315	0.00044
654.28	0.08671	0.00044
654.31	0.08834	0.00051
654.36	0.09135	0.00042
654.4	0.08692	0.00044
654.43	0.08086	0.00033
654.48	0.08676	0.00036
654.52	0.08692	0.00038
654.56	0.08401	0.00034
654.6	0.08595	0.00051
654.64	0.08763	0.00034
654.68	0.08804	0.00047
654.72	0.08101	0.00047
654.76	0.0858	0.00023
654.8	0.08473	0.00042
654.84	0.08483	0.00048
654.88	0.08656	0.00034
654.92	0.0832	0.00027
654.95	0.08778	0.00053
655.0	0.08962	0.00047
655.04	0.08463	0.00033
655.07	0.08946	0.00038
655.12	0.08941	0.00027
655.16	0.09038	0.00039
655.19	0.08763	0.00034
655.24	0.07974	0.00015
655.28	0.08682	0.00046
655.31	0.09018	0.00041
655.36	0.08183	0.00038
655.4	0.08213	0.00038
655.43	0.08183	0.00038
655.48	0.08177	0.00036
655.52	0.08676	0.00062
655.56	0.08768	0.00033
655.6	0.09135	0.00036
655.64	0.08595	0.00033
655.68	0.086	0.00041
655.72	0.08595	0.00033
655.76	0.08106	0.00046
655.8	0.0859	0.00044
655.84	0.08656	0.00034
655.88	0.08839	0.00036
655.92	0.0858	0.00046
655.95	0.0857	0.00038
656.0	0.08575	0.00036
656.04	0.08396	0.00041
656.07	0.08992	0.00036
656.12	0.08463	0.00033
656.16	0.08794	0.00031
656.19	0.08417	0.0005
656.24	0.08514	0.0006
656.28	0.08855	0.00047
656.31	0.0886	0.00052
656.36	0.08004	0.00046
656.4	0.07999	0.00041
656.43	0.08855	0.00034
656.48	0.08666	0.0004
656.52	0.08768	0.00023
656.56	0.08564	0.00033
656.6	0.0858	0.00032
656.64	0.0859	0.00031
656.68	0.08687	0.00048
656.72	0.08972	0.0004
656.76	0.08463	0.00056
656.8	0.08967	0.00047
656.84	0.08483	0.00027
656.88	0.08478	0.00046
656.92	0.08473	0.00058
656.95	0.08844	0.00031
657.0	0.08554	0.00047
657.04	0.08941	0.00042
657.07	0.0916	0.00034
657.12	0.08193	0.00041
657.16	0.0886	0.00041
657.19	0.08844	0.00038
657.24	0.0858	0.00039
657.28	0.08401	0.00034
657.31	0.08967	0.00041
657.36	0.0886	0.00025
657.4	0.0861	0.00025
657.43	0.08463	0.00046
657.48	0.08468	0.00038
657.52	0.09063	0.00041
657.56	0.08936	0.00051
657.6	0.08203	0.00041
657.64	0.08407	0.00034
657.68	0.08692	0.00044
657.72	0.08401	0.00041
657.76	0.08422	0.00042
657.8	0.08473	0.00036
657.84	0.08605	0.00034
657.88	0.08967	0.00034
657.92	0.08788	0.00015
657.95	0.08941	0.00058
658.0	0.08763	0.00041
658.04	0.08956	0.00061
658.07	0.08936	0.00046
658.12	0.08208	0.00033
658.16	0.08564	0.00051
658.19	0.08738	0.00042
658.24	0.08855	0.00034
658.28	0.08585	0.00036
658.31	0.083	0.00052
658.36	0.08295	0.00041
