Waveleght	Intensity	Error
597.24	0.12373	0.00057
597.28	0.12139	0.00027
597.32	0.11202	0.00034
597.36	0.11411	0.00041
597.4	0.11879	0.00031
597.44	0.12037	0.00042
597.48	0.12077	0.00033
597.52	0.12536	0.00023
597.56	0.12159	0.00046
597.6	0.12169	0.00025
597.64	0.12923	0.00065
597.68	0.12052	0.00055
597.72	0.1251	0.00044
597.76	0.1252	0.00065
597.80	0.11772	0.00046
597.84	0.11853	0.00033
597.88	0.12159	0.00033
597.92	0.12444	0.00042
597.96	0.11787	0.00056
598.0	0.12256	0.00044
598.04	0.12256	0.00038
598.08	0.11696	0.00031
598.12	0.11869	0.00025
598.16	0.10912	0.00044
598.2	0.11298	0.00041
598.24	0.11599	0.00046
598.28	0.11405	0.00034
598.32	0.10957	0.00051
598.36	0.10901	0.00047
598.4	0.11405	0.00025
598.44	0.1168	0.00048
598.48	0.11202	0.00041
598.52	0.11319	0.00059
598.56	0.11421	0.0002
598.6	0.11054	0.00025
598.64	0.11039	0.00056
598.68	0.10718	0.0006
598.72	0.10912	0.00044
598.76	0.10662	0.00053
598.80	0.11298	0.00047
598.84	0.11395	0.00046
598.88	0.11767	0.00041
598.92	0.11298	0.00034
598.96	0.11304	0.00041
599.0	0.11212	0.00023
599.04	0.11848	0.00031
599.08	0.11665	0.00034
599.12	0.11309	0.00041
599.16	0.11288	0.00038
599.2	0.12373	0.00041
599.24	0.12332	0.00056
599.28	0.11024	0.00046
599.32	0.1136	0.00047
599.36	0.11008	0.00033
599.4	0.11421	0.0005
599.44	0.11589	0.00042
599.48	0.10738	0.00052
599.52	0.10759	0.00038
599.56	0.11222	0.00042
599.6	0.111	0.00047
599.64	0.1054	0.00041
599.68	0.1055	0.0004
599.72	0.1028	0.00034
599.76	0.10835	0.00033
599.80	0.10183	0.00041
599.84	0.10158	0.00039
599.88	0.10265	0.00036
599.92	0.10178	0.00052
599.96	0.10387	0.00034
600.0	0.10362	0.00051
600.04	0.10285	0.00047
600.08	0.10026	0.00034
600.12	0.09995	0.00044
600.16	0.09822	0.00034
600.2	0.09837	0.0004
600.24	0.10189	0.00047
600.28	0.09211	0.00041
600.32	0.10087	0.00025
600.36	0.0971	0.0005
600.4	0.0971	0.00038
600.44	0.09725	0.00041
600.48	0.09511	0.00046
600.52	0.09527	0.00041
600.56	0.09542	0.00036
600.6	0.10005	0.00032
600.64	0.09695	0.00036
600.68	0.09924	0.00047
600.72	0.09909	0.00048
600.76	0.09797	0.00042
600.80	0.097	0.00032
600.84	0.0969	0.00044
600.88	0.10275	0.0004
600.92	0.09812	0.00031
600.96	0.10189	0.00057
601.0	0.10173	0.00056
601.04	0.09338	0.0007
601.08	0.09532	0.00033
601.12	0.09909	0.00048
601.16	0.09715	0.0004
601.2	0.09068	0.00034
601.24	0.09618	0.00057
601.28	0.0915	0.0005
601.32	0.09155	0.00046
601.36	0.09145	0.00042
601.4	0.09135	0.00042
601.44	0.09303	0.00064
601.48	0.0915	0.00038
601.52	0.09313	0.00041
601.56	0.0944	0.00015
601.6	0.09399	0.00027
601.64	0.09522	0.00047
601.68	0.08758	0.00041
601.72	0.08946	0.0005
601.76	0.09231	0.00038
601.80	0.09221	0.00034
601.84	0.09145	0.00048
601.88	0.0914	0.00039
601.92	0.09303	0.00031
601.96	0.08834	0.00039
602.0	0.09797	0.00015
602.04	0.09211	0.00034
602.08	0.09303	0.00044
602.12	0.09231	0.00044
602.16	0.0913	0.00044
602.2	0.09135	0.00042
602.24	0.09313	0.00041
602.28	0.09313	0.00034
602.32	0.09608	0.00044
602.36	0.09797	0.00027
602.4	0.09033	0.00027
602.44	0.08839	0.00042
602.48	0.08839	0.00053
602.52	0.09074	0.0006
602.56	0.09613	0.00033
602.6	0.0915	0.00031
602.64	0.0942	0.00034
602.68	0.09165	0.00034
602.72	0.09802	0.00051
602.76	0.09522	0.00052
602.80	0.09517	0.00041
602.84	0.09679	0.00047
602.88	0.09298	0.00048
602.92	0.09532	0.00056
602.96	0.0969	0.00044
603.0	0.09517	0.00047
603.04	0.09323	0.00047
603.08	0.09313	0.00047
603.12	0.09338	0.00048
603.16	0.09333	0.00044
603.2	0.0998	0.00057
603.24	0.09435	0.0005
603.28	0.09812	0.00038
603.32	0.0943	0.00046
603.36	0.09415	0.00025
603.4	0.09618	0.00034
603.44	0.09598	0.00039
603.48	0.09608	0.0005
603.52	0.09603	0.00036
603.56	0.09313	0.00047
603.6	0.09603	0.00042
603.64	0.10341	0.00047
603.68	0.10336	0.00034
603.72	0.09985	0.00034
603.76	0.09231	0.00038
603.80	0.09318	0.00034
603.84	0.09797	0.00042
603.88	0.09715	0.0004
603.92	0.09308	0.00056
603.96	0.09298	0.00036
604.0	0.09511	0.00065
604.04	0.09338	0.00036
604.08	0.09725	0.00052
604.12	0.09328	0.00051
604.16	0.09557	0.0005
604.2	0.10092	0.00033
604.24	0.10056	0.00032
604.28	0.09725	0.00047
604.32	0.09685	0.00023
604.36	0.10178	0.00034
604.4	0.09527	0.00047
604.44	0.09511	0.0004
604.48	0.09786	0.00046
604.52	0.09405	0.00031
604.56	0.09445	0.00032
604.6	0.10071	0.00033
604.64	0.09236	0.00042
604.68	0.09695	0.00036
604.72	0.1001	0.00042
604.76	0.09898	0.00042
604.80	0.10173	0.0004
604.84	0.10194	0.00046
604.88	0.10087	0.00034
604.92	0.10453	0.00031
604.96	0.0998	0.00025
605.0	0.10071	0.00046
605.04	0.09909	0.00027
605.08	0.1027	0.00059
605.12	0.09914	0.00055
605.16	0.09903	0.00032
605.2	0.10474	0.0002
605.24	0.10102	0.00036
605.28	0.0943	0.00033
605.32	0.09506	0.00044
605.36	0.10189	0.00041
605.4	0.10071	0.00033
605.44	0.10097	0.00038
605.48	0.0942	0.00057
605.52	0.09165	0.00025
605.56	0.09781	0.00047
605.6	0.10082	0.00025
605.64	0.0942	0.00041
605.68	0.09893	0.00044
605.72	0.09909	0.00036
605.76	0.09445	0.00032
605.80	0.09995	0.00038
605.84	0.09522	0.00034
605.88	0.09883	0.00047
605.92	0.09532	0.00046
605.96	0.09898	0.00036
606.0	0.09343	0.00039
606.04	0.09338	0.00036
606.08	0.09608	0.00044
606.12	0.09501	0.00027
606.16	0.09511	0.0004
606.2	0.08946	0.00055
606.24	0.09817	0.00033
606.28	0.09511	0.00051
606.32	0.09517	0.00052
606.36	0.09226	0.00046
606.4	0.09023	0.0004
606.44	0.08844	0.00044
606.48	0.09038	0.00032
606.52	0.08946	0.0005
606.56	0.09328	0.0004
606.6	0.09328	0.0004
606.64	0.09598	0.00032
606.68	0.09807	0.00036
606.72	0.09236	0.00036
606.76	0.09613	0.00046
606.80	0.0943	0.00046
606.84	0.09618	0.00034
606.88	0.09537	0.0005
606.92	0.09506	0.00044
606.96	0.0943	0.00046
607.0	0.0972	0.00041
607.04	0.09807	0.00053
607.08	0.09598	0.00056
607.12	0.0973	0.00052
607.16	0.10087	0.00041
607.2	0.10097	0.0005
607.24	0.09593	0.00058
607.28	0.09914	0.00064
607.32	0.09807	0.00027
607.36	0.1001	0.00036
607.4	0.10245	0.00079
607.44	0.10667	0.00039
607.48	0.10626	0.0002
607.52	0.10672	0.00027
607.56	0.0973	0.00047
607.6	0.10285	0.00041
607.64	0.10744	0.00061
607.68	0.10637	0.00041
607.72	0.10565	0.00051
607.76	0.10642	0.00052
607.80	0.10632	0.00023
607.84	0.10912	0.00038
607.88	0.11971	0.00034
607.92	0.11512	0.00057
607.96	0.11528	0.00066
608.0	0.12368	0.00034
608.04	0.1168	0.00048
608.08	0.11696	0.00038
608.12	0.11594	0.0005
608.16	0.1167	0.0004
608.2	0.11986	0.00027
608.24	0.11772	0.00051
608.28	0.11573	0.00055
608.32	0.11971	0.00025
608.36	0.11696	0.00044
608.4	0.11701	0.00033
608.44	0.11675	0.0005
608.48	0.12653	0.00039
608.52	0.11497	0.0004
608.56	0.11594	0.00038
