Raman-Spectrum _CDCl3 _pol90as01.dat
27/09/2021
10:38:18
_CDCl3
_pol90as Temp: NON
X in nm	Y Signal 	Error Signal				
638.92000	0.09206	0.00051
638.96000	0.08753	0.00057
639.00000	0.09058	0.00034
639.04000	0.09802	0.00032
639.08000	0.09221	0.00034
639.12000	0.09226	0.00040
639.16000	0.09028	0.00031
639.20000	0.09629	0.00025
639.24000	0.09802	0.00051
639.28000	0.09776	0.00034
639.32000	0.09608	0.00031
639.36000	0.09491	0.00042
639.40000	0.09817	0.00046
639.44000	0.09807	0.00027
639.48000	0.09522	0.00025
639.52000	0.10209	0.00051
639.56000	0.09914	0.00044
639.60000	0.09354	0.00038
639.64000	0.09170	0.00034
639.68000	0.09868	0.00040
639.72000	0.09919	0.00046
639.76000	0.09318	0.00034
639.80000	0.09868	0.00065
639.84000	0.09685	0.00040
639.88000	0.10092	0.00033
639.92000	0.09710	0.00044
639.96000	0.09786	0.00046
640.00000	0.09786	0.00046
640.04000	0.10352	0.00020
640.08000	0.10458	0.00015
640.12000	0.10387	0.00041
640.16000	0.09450	0.00027
640.20000	0.09710	0.00044
640.24000	0.10357	0.00036
640.28000	0.10087	0.00052
640.32000	0.10071	0.00023
640.36000	0.10061	0.00042
640.40000	0.10000	0.00042
640.44000	0.10000	0.00036
640.48000	0.09909	0.00062
640.52000	0.10280	0.00041
640.56000	0.10005	0.00032
640.60000	0.10010	0.00042
640.64000	0.09547	0.00051
640.68000	0.09873	0.00057
640.72000	0.09720	0.00041
640.76000	0.09542	0.00042
640.80000	0.09786	0.00051
640.84000	0.09435	0.00044
640.88000	0.09786	0.00060
640.92000	0.09797	0.00036
640.96000	0.09415	0.00034
641.00000	0.09618	0.00025
641.04000	0.09995	0.00050
641.08000	0.09517	0.00041
641.12000	0.10194	0.00040
641.16000	0.09629	0.00034
641.20000	0.09593	0.00027
641.24000	0.09522	0.00025
641.28000	0.09435	0.00055
641.32000	0.10092	0.00046
641.36000	0.09221	0.00041
641.40000	0.09822	0.00041
641.44000	0.09802	0.00046
641.48000	0.09797	0.00058
641.52000	0.10545	0.00057
641.56000	0.09914	0.00055
641.60000	0.09822	0.00025
641.64000	0.09914	0.00038
641.68000	0.10280	0.00052
641.72000	0.10097	0.00038
641.76000	0.10280	0.00041
641.80000	0.10265	0.00036
641.84000	0.09685	0.00033
641.88000	0.10545	0.00047
641.92000	0.10387	0.00061
641.96000	0.10642	0.00034
642.00000	0.10749	0.00047
642.04000	0.10733	0.00040
642.08000	0.10764	0.00058
642.12000	0.11874	0.00046
642.16000	0.10947	0.00041
642.20000	0.11976	0.00040
642.24000	0.12154	0.00050
642.28000	0.12072	0.00034
642.32000	0.12836	0.00041
642.36000	0.12800	0.00048
642.40000	0.13590	0.00047
642.44000	0.13753	0.00025
642.48000	0.14430	0.00036
642.52000	0.16146	0.00034
642.56000	0.15570	0.00056
642.60000	0.16588	0.00056
642.64000	0.17337	0.00046
642.68000	0.17362	0.00034
642.72000	0.17917	0.00025
642.76000	0.19317	0.00058
642.80000	0.19989	0.00042
642.84000	0.21008	0.00036
642.88000	0.22530	0.00056
642.92000	0.24332	0.00047
642.96000	0.24302	0.00031
643.00000	0.23767	0.00046
643.04000	0.25621	0.00033
643.08000	0.26002	0.00044
643.12000	0.25269	0.00031
643.16000	0.25636	0.00051
643.20000	0.25570	0.00040
643.24000	0.26863	0.00042
643.28000	0.26878	0.00052
643.32000	0.26603	0.00056
643.36000	0.25926	0.00040
643.40000	0.26008	0.00040
643.44000	0.24903	0.00034
643.48000	0.25386	0.00048
643.52000	0.24419	0.00042
643.56000	0.24450	0.00023
643.60000	0.22943	0.00053
643.64000	0.24317	0.00036
643.68000	0.22815	0.00034
643.72000	0.22713	0.00034
643.76000	0.21863	0.00036
643.80000	0.20539	0.00036
643.84000	0.20560	0.00056
643.88000	0.20432	0.00038
643.92000	0.19241	0.00041
643.96000	0.18762	0.00051
644.00000	0.17143	0.00031
644.04000	0.15743	0.00046
644.08000	0.15458	0.00042
644.12000	0.14705	0.00040
644.16000	0.14705	0.00040
644.20000	0.14236	0.00042
644.24000	0.12729	0.00047
644.28000	0.13198	0.00040
