Waveleght	Intensity	Error
655.97	0.17622	0.00052
656.02	0.17057	0.00047
656.06	0.18019	0.00052
656.09	0.178	0.00048
656.14	0.18014	0.00033
656.18	0.17999	0.00046
656.21	0.18681	0.00034
656.26	0.17439	0.00064
656.3	0.18656	0.00027
656.33	0.1808	0.00061
656.38	0.18213	0.00044
656.42	0.17729	0.00023
656.45	0.17698	0.00027
656.5	0.17917	0.00052
656.54	0.18488	0.00047
656.57	0.18106	0.00048
656.62	0.17535	0.00042
656.66	0.17612	0.00041
656.69	0.17408	0.00047
656.74	0.17907	0.00044
656.78	0.17907	0.00044
656.81	0.17632	0.00038
656.85	0.17627	0.00056
656.9	0.17169	0.00056
656.93	0.18859	0.00027
656.97	0.18284	0.00052
657.02	0.18014	0.00051
657.06	0.17994	0.00058
657.09	0.17744	0.00032
657.14	0.17337	0.00032
657.18	0.17709	0.0004
657.21	0.17052	0.00041
657.26	0.1832	0.00033
657.3	0.18182	0.00034
657.33	0.18096	0.00027
657.38	0.1809	0.00055
657.42	0.17815	0.00041
657.45	0.17882	0.0004
657.5	0.18574	0.00023
657.54	0.17927	0.00041
657.57	0.17831	0.0004
657.62	0.18096	0.00027
657.66	0.18116	0.0004
657.69	0.17235	0.00032
657.74	0.17744	0.00046
657.78	0.17846	0.00039
657.81	0.17423	0.0004
657.85	0.17734	0.00038
657.9	0.18391	0.00033
657.93	0.18365	0.00038
657.97	0.18004	0.00053
658.02	0.17541	0.00032
658.06	0.17444	0.00042
658.09	0.17994	0.00036
658.14	0.18569	0.00044
658.18	0.1724	0.00048
658.21	0.18264	0.00044
658.26	0.18299	0.00053
658.3	0.17327	0.00031
658.33	0.1781	0.00051
658.38	0.17999	0.00051
658.42	0.17729	0.00033
658.45	0.17434	0.00036
658.5	0.17113	0.00025
658.54	0.17143	0.00044
658.57	0.17072	0.00044
658.62	0.1781	0.00033
658.66	0.17917	0.00034
658.69	0.17031	0.00023
658.74	0.17215	0.00034
658.78	0.17841	0.00036
658.81	0.17821	0.00025
658.85	0.17551	0.00031
658.9	0.17444	0.00036
658.93	0.18381	0.00025
658.97	0.18396	0.0005
659.02	0.17235	0.00039
659.06	0.18299	0.00053
659.09	0.17907	0.00038
659.14	0.17887	0.0005
659.18	0.18258	0.00053
659.21	0.1837	0.00046
659.26	0.18009	0.00044
659.3	0.17261	0.00041
659.33	0.17622	0.00047
659.38	0.17902	0.00048
659.42	0.17917	0.00034
659.45	0.17164	0.00034
659.5	0.17357	0.00025
659.54	0.18192	0.0002
659.57	0.1696	0.00025
659.62	0.17739	0.00036
659.66	0.16975	0.00036
659.69	0.17714	0.00041
659.74	0.17739	0.00027
659.78	0.1753	0.00038
659.81	0.17072	0.0005
659.85	0.17815	0.00047
659.9	0.18386	0.00041
659.93	0.17994	0.00042
659.97	0.17999	0.00051
660.02	0.17999	0.00039
660.06	0.16385	0.0004
660.09	0.18024	0.00047
660.14	0.18116	0.00051
660.18	0.17423	0.00023
660.21	0.17062	0.00041
