Raman-Spectrum _CCl4 _aspol001.dat
27/09/2021
11:37:54
_CCl4
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
639.16000	0.13284	0.00041
639.20000	0.13177	0.00046
639.24000	0.13564	0.00027
639.28000	0.14231	0.00046
639.32000	0.14068	0.00044
639.36000	0.14033	0.00042
639.40000	0.14328	0.00036
639.44000	0.14043	0.00046
639.48000	0.14812	0.00047
639.52000	0.14343	0.00031
639.56000	0.16039	0.00041
639.60000	0.15723	0.00023
639.64000	0.15733	0.00034
639.68000	0.15458	0.00036
639.72000	0.16130	0.00046
639.76000	0.16507	0.00060
639.80000	0.16212	0.00062
639.84000	0.16889	0.00031
639.88000	0.16314	0.00036
639.92000	0.16298	0.00034
639.96000	0.16588	0.00023
640.00000	0.17072	0.00044
640.04000	0.18116	0.00060
640.08000	0.18182	0.00034
640.12000	0.18279	0.00041
640.16000	0.18014	0.00040
640.20000	0.19236	0.00046
640.24000	0.19231	0.00044
640.28000	0.18849	0.00040
640.32000	0.18869	0.00036
640.36000	0.19704	0.00052
640.40000	0.19511	0.00040
640.44000	0.20066	0.00057
640.48000	0.19903	0.00034
640.52000	0.19893	0.00044
640.56000	0.20152	0.00040
640.60000	0.21782	0.00033
640.64000	0.20463	0.00047
640.68000	0.21395	0.00023
640.72000	0.22118	0.00048
640.76000	0.22230	0.00036
640.80000	0.22235	0.00031
640.84000	0.23401	0.00058
640.88000	0.23553	0.00053
640.92000	0.24388	0.00034
640.96000	0.25733	0.00048
641.00000	0.27336	0.00052
641.04000	0.26695	0.00020
641.08000	0.28024	0.00036
641.12000	0.27973	0.00036
641.16000	0.28721	0.00034
641.20000	0.29678	0.00025
641.24000	0.30911	0.00047
641.28000	0.29409	0.00062
641.32000	0.29867	0.00048
641.36000	0.31211	0.00025
641.40000	0.31226	0.00038
641.44000	0.31206	0.00034
641.48000	0.29225	0.00034
641.52000	0.30524	0.00051
641.56000	0.31308	0.00034
641.60000	0.31639	0.00027
641.64000	0.30921	0.00038
641.68000	0.30060	0.00048
641.72000	0.30050	0.00040
641.76000	0.30340	0.00034
641.80000	0.30345	0.00041
641.84000	0.30829	0.00032
641.88000	0.28558	0.00034
641.92000	0.29139	0.00050
641.96000	0.27983	0.00042
642.00000	0.28014	0.00046
642.04000	0.27723	0.00023
642.08000	0.27708	0.00033
642.12000	0.25585	0.00046
642.16000	0.25717	0.00041
642.20000	0.25529	0.00042
642.24000	0.24709	0.00031
642.28000	0.24704	0.00051
642.32000	0.24414	0.00032
642.36000	0.24409	0.00042
642.40000	0.23762	0.00031
642.44000	0.22622	0.00031
642.48000	0.22067	0.00042
642.52000	0.20835	0.00033
642.56000	0.20550	0.00036
642.60000	0.20544	0.00032
642.64000	0.21502	0.00031
642.68000	0.21318	0.00038
642.72000	0.21293	0.00040
642.76000	0.20921	0.00047
642.80000	0.20183	0.00027
642.84000	0.20916	0.00046
642.88000	0.20926	0.00034
642.92000	0.20529	0.00051
642.96000	0.20534	0.00050
643.00000	0.20102	0.00051
643.04000	0.21232	0.00034
643.08000	0.19725	0.00048
643.12000	0.20178	0.00031
643.16000	0.19501	0.00034
643.20000	0.19536	0.00038
643.24000	0.19979	0.00048
643.28000	0.19536	0.00044
643.32000	0.19801	0.00041
643.36000	0.20453	0.00038
643.40000	0.20081	0.00048
643.44000	0.19699	0.00047
643.48000	0.19720	0.00044
643.52000	0.19903	0.00041
643.56000	0.19725	0.00036
643.60000	0.19068	0.00039
643.64000	0.20193	0.00027
643.68000	0.18584	0.00025
643.72000	0.19699	0.00052
643.76000	0.19725	0.00036
643.80000	0.19821	0.00031
643.84000	0.20234	0.00048
643.88000	0.19017	0.00039
643.92000	0.19811	0.00052
643.96000	0.20275	0.00033
644.00000	0.20056	0.00061
644.04000	0.20926	0.00047
644.08000	0.20931	0.00052
644.12000	0.20071	0.00040
644.16000	0.20005	0.00047
644.20000	0.20356	0.00040
644.24000	0.20443	0.00032
644.28000	0.20921	0.00047
644.32000	0.20631	0.00033
644.36000	0.20626	0.00025
644.40000	0.20580	0.00040
644.44000	0.20636	0.00031
644.48000	0.21084	0.00041
644.52000	0.22525	0.00053
644.56000	0.22352	0.00047
644.60000	0.22444	0.00046
644.64000	0.22433	0.00053
644.68000	0.21680	0.00046
644.72000	0.23467	0.00041
644.76000	0.24714	0.00042
644.80000	0.24119	0.00044
644.84000	0.24882	0.00044
644.88000	0.24882	0.00031
644.92000	0.26181	0.00046
644.96000	0.26242	0.00027
645.00000	0.27815	0.00050
645.04000	0.27143	0.00041
645.08000	0.26939	0.00025
645.12000	0.27224	0.00031
645.16000	0.28752	0.00038
645.20000	0.29699	0.00050
645.24000	0.29673	0.00040
645.28000	0.29297	0.00036
645.32000	0.31771	0.00034
645.36000	0.30651	0.00041
645.40000	0.30361	0.00020
645.44000	0.30641	0.00033
645.48000	0.31465	0.00047
645.52000	0.30651	0.00025
645.56000	0.30646	0.00047
645.60000	0.30916	0.00046
645.64000	0.31297	0.00020
645.68000	0.30834	0.00048
645.72000	0.30890	0.00059
645.76000	0.30732	0.00048
645.80000	0.29190	0.00038
645.84000	0.29195	0.00027
645.88000	0.30804	0.00025
645.92000	0.28645	0.00058
645.96000	0.28655	0.00046
646.00000	0.28655	0.00033
646.04000	0.28563	0.00041
646.08000	0.26970	0.00038
646.12000	0.26970	0.00044
646.16000	0.25544	0.00044
646.20000	0.26094	0.00046
646.24000	0.24383	0.00025
646.28000	0.24220	0.00038
646.32000	0.23085	0.00036
646.36000	0.23100	0.00038
646.40000	0.22057	0.00033
646.44000	0.22067	0.00053
646.48000	0.21792	0.00047
646.52000	0.21797	0.00047
646.56000	0.21105	0.00039
646.60000	0.21497	0.00023
646.64000	0.21140	0.00051
646.68000	0.19816	0.00033
646.72000	0.19806	0.00034
