f	m	t	
	1.17102E-08	0.0866534	
			
			
X in nm	Y Signal 	f	y-f
625.04	0.09058	0.086660719	0.003919281
625.08	0.08478	0.08666072	-0.00188072
625.12	0.08768	0.08666072	0.00101928
625.16	0.08575	0.086660721	-0.000910721
625.2	0.08656	0.086660721	-0.000100721
625.24	0.08676	0.086660722	9.92783E-05
625.28	0.09226	0.086660722	0.005599278
625.32	0.08656	0.086660723	-0.000100723
625.36	0.08391	0.086660723	-0.002750723
625.4	0.08585	0.086660724	-0.000810724
625.44	0.08519	0.086660724	-0.001470724
625.48	0.08325	0.086660724	-0.003410724
625.52	0.083	0.086660725	-0.003660725
625.56	0.08676	0.086660725	9.92746E-05
625.6	0.09043	0.086660726	0.003769274
625.64	0.08458	0.086660726	-0.002080726
625.68	0.08921	0.086660727	0.002549273
625.72	0.08575	0.086660727	-0.000910727
625.76	0.08671	0.086660728	4.92722E-05
625.8	0.07999	0.086660728	-0.006670728
625.84	0.07999	0.086660729	-0.006670729
625.88	0.08442	0.086660729	-0.002240729
625.92	0.08768	0.08666073	0.00101927
625.96	0.08514	0.08666073	-0.00152073
626	0.0803	0.086660731	-0.006360731
626.04	0.08473	0.086660731	-0.001930731
626.08	0.0858	0.086660732	-0.000860732
626.12	0.08595	0.086660732	-0.000710732
626.16	0.08855	0.086660732	0.001889268
626.2	0.08488	0.086660733	-0.001780733
626.24	0.08177	0.086660733	-0.004890733
626.28	0.08295	0.086660734	-0.003710734
626.32	0.08758	0.086660734	0.000919266
626.36	0.08676	0.086660735	9.92652E-05
626.4	0.08676	0.086660735	9.92647E-05
626.44	0.09247	0.086660736	0.005809264
626.48	0.08564	0.086660736	-0.001020736
626.52	0.0885	0.086660737	0.001839263
626.56	0.08493	0.086660737	-0.001730737
626.6	0.08661	0.086660738	-5.07376E-05
626.64	0.09068	0.086660738	0.004019262
626.68	0.09063	0.086660739	0.003969261
626.72	0.09033	0.086660739	0.003669261
626.76	0.08458	0.086660739	-0.002080739
626.8	0.08829	0.08666074	0.00162926
626.84	0.08743	0.08666074	0.00076926
626.88	0.08936	0.086660741	0.002699259
626.92	0.0942	0.086660741	0.007539259
626.96	0.09038	0.086660742	0.003719258
627	0.09053	0.086660742	0.003869258
627.04	0.08844	0.086660743	0.001779257
627.08	0.08687	0.086660743	0.000209257
627.12	0.09058	0.086660744	0.003919256
627.16	0.08687	0.086660744	0.000209256
627.2	0.08844	0.086660745	0.001779255
627.24	0.09221	0.086660745	0.005549255
627.28	0.09236	0.086660746	0.005699254
627.32	0.08753	0.086660746	0.000869254
627.36	0.09033	0.086660747	0.003669253
627.4	0.0886	0.086660747	0.001939253
627.44	0.09119	0.086660747	0.004529253
627.48	0.09333	0.086660748	0.006669252
627.52	0.09236	0.086660748	0.005699252
627.56	0.09058	0.086660749	0.003919251
627.6	0.09074	0.086660749	0.004079251
627.64	0.09425	0.08666075	0.00758925
627.68	0.0916	0.08666075	0.00493925
627.72	0.09639	0.086660751	0.009729249
627.76	0.09399	0.086660751	0.007329249
627.8	0.09231	0.086660752	0.005649248
627.84	0.10015	0.086660752	0.013489248
627.88	0.09985	0.086660753	0.013189247
627.92	0.09517	0.086660753	0.008509247
627.96	0.09496	0.086660754	0.008299246
628	0.09333	0.086660754	0.006669246
628.04	0.09257	0.086660754	0.005909246
628.08	0.09924	0.086660755	0.012579245
628.12	0.09461	0.086660755	0.007949245
628.16	0.09995	0.086660756	0.013289244
628.2	0.09995	0.086660756	0.013289244
628.24	0.10158	0.086660757	0.014919243
628.28	0.09919	0.086660757	0.012529243
628.32	0.09608	0.086660758	0.009419242
628.36	0.09618	0.086660758	0.009519242
628.4	0.09634	0.086660759	0.009679241
628.44	0.1029	0.086660759	0.016239241
628.48	0.10321	0.08666076	0.01654924
628.52	0.1028	0.08666076	0.01613924
628.56	0.10178	0.086660761	0.015119239
628.6	0.10275	0.086660761	0.016089239
628.64	0.09817	0.086660762	0.011509238
628.68	0.09715	0.086660762	0.010489238
628.72	0.09995	0.086660762	0.013289238
628.76	0.1001	0.086660763	0.013439237
628.8	0.0971	0.086660763	0.010439237
628.84	0.09797	0.086660764	0.011309236
628.88	0.09608	0.086660764	0.009419236
628.92	0.09359	0.086660765	0.006929235
628.96	0.09608	0.086660765	0.009419235
629	0.09608	0.086660766	0.009419234
629.04	0.0941	0.086660766	0.007439234
629.08	0.09415	0.086660767	0.007489233
629.12	0.09242	0.086660767	0.005759233
629.16	0.09705	0.086660768	0.010389232
629.2	0.09629	0.086660768	0.009629232
629.24	0.09155	0.086660769	0.004889231
629.28	0.0941	0.086660769	0.007439231
629.32	0.09822	0.086660769	0.011559231
629.36	0.09807	0.08666077	0.01140923
629.4	0.09328	0.08666077	0.00661923
629.44	0.09058	0.086660771	0.003919229
629.48	0.0859	0.086660771	-0.000760771
629.52	0.09165	0.086660772	0.004989228
629.56	0.08844	0.086660772	0.001779228
629.6	0.0858	0.086660773	-0.000860773
629.64	0.08595	0.086660773	-0.000710773
629.68	0.08768	0.086660774	0.001019226
629.72	0.08946	0.086660774	0.002799226
629.76	0.0859	0.086660775	-0.000760775
629.8	0.0859	0.086660775	-0.000760775
629.84	0.08412	0.086660776	-0.002540776
629.88	0.08575	0.086660776	-0.000910776
629.92	0.08468	0.086660776	-0.001980776
629.96	0.08478	0.086660777	-0.001880777
630	0.0859	0.086660777	-0.000760777
630.04	0.0885	0.086660778	0.001839222
630.08	0.08666	0.086660778	-7.78363E-07
630.12	0.08295	0.086660779	-0.003710779
630.16	0.08687	0.086660779	0.000209221
630.2	0.08687	0.08666078	0.00020922
630.24	0.08666	0.08666078	-7.80236E-07
630.28	0.0886	0.086660781	0.001939219
630.32	0.08289	0.086660781	-0.003770781
630.36	0.08009	0.086660782	-0.006570782
630.4	0.08289	0.086660782	-0.003770782
630.44	0.08656	0.086660783	-0.000100783
630.48	0.08972	0.086660783	0.003059217
630.52	0.07877	0.086660784	-0.007890784
630.56	0.07897	0.086660784	-0.007690784
630.6	0.08514	0.086660784	-0.001520784
630.64	0.08488	0.086660785	-0.001780785
630.68	0.08676	0.086660785	9.92146E-05
630.72	0.08478	0.086660786	-0.001880786
630.76	0.07831	0.086660786	-0.008350786
630.8	0.08687	0.086660787	0.000209213
630.84	0.08651	0.086660787	-0.000150787
630.88	0.08264	0.086660788	-0.004020788
630.92	0.08855	0.086660788	0.001889212
630.96	0.08575	0.086660789	-0.000910789
631	0.08177	0.086660789	-0.004890789
631.04	0.09145	0.08666079	0.00478921
631.08	0.08289	0.08666079	-0.00377079
631.12	0.083	0.086660791	-0.003660791
631.16	0.08106	0.086660791	-0.005600791
631.2	0.08773	0.086660791	0.001069209
631.24	0.08697	0.086660792	0.000309208
631.28	0.08381	0.086660792	-0.002850792
631.32	0.08605	0.086660793	-0.000610793
631.36	0.09043	0.086660793	0.003769207
631.4	0.0915	0.086660794	0.004839206
631.44	0.0915	0.086660794	0.004839206
631.48	0.08564	0.086660795	-0.001020795
631.52	0.09527	0.086660795	0.008609205
631.56	0.08564	0.086660796	-0.001020796
631.6	0.0914	0.086660796	0.004739204
631.64	0.08941	0.086660797	0.002749203
631.68	0.09501	0.086660797	0.008349203
631.72	0.09532	0.086660798	0.008659202
631.76	0.09348	0.086660798	0.006819202
631.8	0.09613	0.086660799	0.009469201
631.84	0.09914	0.086660799	0.012479201
631.88	0.09425	0.086660799	0.007589201
631.92	0.09155	0.0866608	0.0048892
631.96	0.10469	0.0866608	0.0180292
632	0.10448	0.086660801	0.017819199
632.04	0.10749	0.086660801	0.020829199
632.08	0.10362	0.086660802	0.016959198
632.12	0.10178	0.086660802	0.015119198
632.16	0.10545	0.086660803	0.018789197
632.2	0.10082	0.086660803	0.014159197
632.24	0.10759	0.086660804	0.020929196
632.28	0.10942	0.086660804	0.022759196
632.32	0.10917	0.086660805	0.022509195
632.36	0.10377	0.086660805	0.017109195
632.4	0.10632	0.086660806	0.019659194
632.44	0.10733	0.086660806	0.020669194
632.48	0.10932	0.086660806	0.022659194
632.52	0.10576	0.086660807	0.019099193
632.56	0.10957	0.086660807	0.022909193
632.6	0.10927	0.086660808	0.022609192
632.64	0.10565	0.086660808	0.018989192
632.68	0.1083	0.086660809	0.021639191
632.72	0.10937	0.086660809	0.022709191
632.76	0.09888	0.08666081	0.01221919
632.8	0.10565	0.08666081	0.01898919
632.84	0.10652	0.086660811	0.019859189
632.88	0.09425	0.086660811	0.007589189
632.92	0.0942	0.086660812	0.007539188
632.96	0.10352	0.086660812	0.016859188
633	0.10087	0.086660813	0.014209187
633.04	0.0998	0.086660813	0.013139187
633.08	0.09685	0.086660813	0.010189187
633.12	0.0998	0.086660814	0.013139186
633.16	0.09919	0.086660814	0.012529186
633.2	0.09888	0.086660815	0.012219185
633.24	0.0941	0.086660815	0.007439185
633.28	0.09822	0.086660816	0.011559184
633.32	0.09155	0.086660816	0.004889184
633.36	0.09435	0.086660817	0.007689183
633.4	0.09236	0.086660817	0.005699183
633.44	0.08687	0.086660818	0.000209182
633.48	0.08687	0.086660818	0.000209182
633.52	0.08585	0.086660819	-0.000810819
633.56	0.0942	0.086660819	0.007539181
633.6	0.08391	0.08666082	-0.00275082
633.64	0.08977	0.08666082	0.00310918
633.68	0.08575	0.086660821	-0.000910821
633.72	0.08386	0.086660821	-0.002800821
633.76	0.08493	0.086660821	-0.001730821
633.8	0.08488	0.086660822	-0.001780822
633.84	0.08488	0.086660822	-0.001780822
633.88	0.08763	0.086660823	0.000969177
633.92	0.08289	0.086660823	-0.003770823
633.96	0.08274	0.086660824	-0.003920824
634	0.08559	0.086660824	-0.001070824
634.04	0.08381	0.086660825	-0.002850825
634.08	0.08391	0.086660825	-0.002750825
634.12	0.08193	0.086660826	-0.004730826
634.16	0.08855	0.086660826	0.001889174
634.2	0.08575	0.086660827	-0.000910827
634.24	0.08396	0.086660827	-0.002700827
634.28	0.08381	0.086660828	-0.002850828
634.32	0.08493	0.086660828	-0.001730828
634.36	0.08478	0.086660828	-0.001880828
634.4	0.08493	0.086660829	-0.001730829
634.44	0.08575	0.086660829	-0.000910829
634.48	0.08844	0.08666083	0.00177917
634.52	0.08315	0.08666083	-0.00351083
634.56	0.08315	0.086660831	-0.003510831
634.6	0.08544	0.086660831	-0.001220831
634.64	0.08865	0.086660832	0.001989168
634.68	0.0885	0.086660832	0.001839168
634.72	0.0859	0.086660833	-0.000760833
634.76	0.08773	0.086660833	0.001069167
634.8	0.08096	0.086660834	-0.005700834
634.84	0.08951	0.086660834	0.002849166
634.88	0.08773	0.086660835	0.001069165
634.92	0.0859	0.086660835	-0.000760835
634.96	0.08585	0.086660836	-0.000810836
635	0.08284	0.086660836	-0.003820836
635.04	0.0889	0.086660836	0.002239164
635.08	0.07897	0.086660837	-0.007690837
635.12	0.08396	0.086660837	-0.002700837
635.16	0.08478	0.086660838	-0.001880838
635.2	0.08946	0.086660838	0.002799162
635.24	0.08926	0.086660839	0.002599161
635.28	0.08656	0.086660839	-0.000100839
635.32	0.09028	0.08666084	0.00361916
635.36	0.08829	0.08666084	0.00162916
635.4	0.08177	0.086660841	-0.004890841
635.44	0.083	0.086660841	-0.003660841
635.48	0.08585	0.086660842	-0.000810842
635.52	0.08188	0.086660842	-0.004780842
635.56	0.08208	0.086660843	-0.004580843
635.6	0.0857	0.086660843	-0.000960843
635.64	0.0859	0.086660843	-0.000760843
635.68	0.08575	0.086660844	-0.000910844
635.72	0.08289	0.086660844	-0.003770844
635.76	0.08595	0.086660845	-0.000710845
635.8	0.08498	0.086660845	-0.001680845
635.84	0.08478	0.086660846	-0.001880846
635.88	0.08483	0.086660846	-0.001830846
635.92	0.08396	0.086660847	-0.002700847
635.96	0.08447	0.086660847	-0.002190847
636	0.08193	0.086660848	-0.004730848
636.04	0.08101	0.086660848	-0.005650848
636.08	0.08768	0.086660849	0.001019151
636.12	0.08687	0.086660849	0.000209151
636.16	0.08661	0.08666085	-5.08496E-05
636.2	0.08473	0.08666085	-0.00193085
636.24	0.08183	0.08666085	-0.00483085
636.28	0.08289	0.086660851	-0.003770851
636.32	0.08279	0.086660851	-0.003870851
636.36	0.08366	0.086660852	-0.003000852
636.4	0.08101	0.086660852	-0.005650852
636.44	0.08106	0.086660853	-0.005600853
636.48	0.08773	0.086660853	0.001069147
636.52	0.0857	0.086660854	-0.000960854
636.56	0.08412	0.086660854	-0.002540854
636.6	0.08203	0.086660855	-0.004630855
636.64	0.08188	0.086660855	-0.004780855
636.68	0.08595	0.086660856	-0.000710856
636.72	0.0858	0.086660856	-0.000860856
636.76	0.086	0.086660857	-0.000660857
636.8	0.08564	0.086660857	-0.001020857
636.84	0.08839	0.086660858	0.001729142
636.88	0.08972	0.086660858	0.003059142
636.92	0.08386	0.086660858	-0.002800858
636.96	0.0861	0.086660859	-0.000560859
637	0.08473	0.086660859	-0.001930859
637.04	0.08498	0.08666086	-0.00168086
637.08	0.08788	0.08666086	0.00121914
637.12	0.08096	0.086660861	-0.005700861
637.16	0.08284	0.086660861	-0.003820861
637.2	0.08564	0.086660862	-0.001020862
637.24	0.08468	0.086660862	-0.001980862
637.28	0.08656	0.086660863	-0.000100863
637.32	0.08656	0.086660863	-0.000100863
637.36	0.08778	0.086660864	0.001119136
637.4	0.09028	0.086660864	0.003619136
637.44	0.08758	0.086660865	0.000919135
637.48	0.08692	0.086660865	0.000259135
637.52	0.08412	0.086660865	-0.002540865
637.56	0.08208	0.086660866	-0.004580866
637.6	0.08193	0.086660866	-0.004730866
637.64	0.08284	0.086660867	-0.003820867
637.68	0.08081	0.086660867	-0.005850867
637.72	0.08508	0.086660868	-0.001580868
637.76	0.0885	0.086660868	0.001839132
637.8	0.08493	0.086660869	-0.001730869
637.84	0.08463	0.086660869	-0.002030869
637.88	0.08289	0.08666087	-0.00377087
637.92	0.08289	0.08666087	-0.00377087
637.96	0.08025	0.086660871	-0.006410871
638	0.08758	0.086660871	0.000919129
638.04	0.08483	0.086660872	-0.001830872
638.08	0.08381	0.086660872	-0.002850872
638.12	0.08763	0.086660873	0.000969127
638.16	0.08091	0.086660873	-0.005750873
638.2	0.08111	0.086660873	-0.005550873
638.24	0.0833	0.086660874	-0.003360874
638.28	0.08371	0.086660874	-0.002950874
638.32	0.086	0.086660875	-0.000660875
638.36	0.08391	0.086660875	-0.002750875
638.4	0.08936	0.086660876	0.002699124
638.44	0.08834	0.086660876	0.001679124
638.48	0.0885	0.086660877	0.001839123
638.52	0.08844	0.086660877	0.001779123
638.56	0.08208	0.086660878	-0.004580878
638.6	0.08488	0.086660878	-0.001780878
638.64	0.08946	0.086660879	0.002799121
638.68	0.08407	0.086660879	-0.002590879
638.72	0.08498	0.08666088	-0.00168088
638.76	0.08183	0.08666088	-0.00483088
638.8	0.08183	0.08666088	-0.00483088
638.84	0.08483	0.086660881	-0.001830881
638.88	0.08493	0.086660881	-0.001730881
638.92	0.0858	0.086660882	-0.000860882
638.96	0.08758	0.086660882	0.000919118
639	0.09053	0.086660883	0.003869117
639.04	0.08855	0.086660883	0.001889117
639.08	0.0888	0.086660884	0.002139116
639.12	0.08753	0.086660884	0.000869116
639.16	0.0858	0.086660885	-0.000860885
639.2	0.08768	0.086660885	0.001019115
639.24	0.08824	0.086660886	0.001579114
639.28	0.08676	0.086660886	9.91139E-05
639.32	0.08758	0.086660887	0.000919113
639.36	0.08468	0.086660887	-0.001980887
639.4	0.08483	0.086660888	-0.001830888
639.44	0.09063	0.086660888	0.003969112
639.48	0.09328	0.086660888	0.006619112
639.52	0.08488	0.086660889	-0.001780889
639.56	0.08956	0.086660889	0.002899111
639.6	0.08478	0.08666089	-0.00188089
639.64	0.08676	0.08666089	9.91097E-05
639.68	0.08697	0.086660891	0.000309109
639.72	0.08463	0.086660891	-0.002030891
639.76	0.08544	0.086660892	-0.001220892
639.8	0.0858	0.086660892	-0.000860892
639.84	0.09028	0.086660893	0.003619107
639.88	0.08376	0.086660893	-0.002900893
639.92	0.08483	0.086660894	-0.001830894
639.96	0.08478	0.086660894	-0.001880894
640	0.08783	0.086660895	0.001169105
640.04	0.08844	0.086660895	0.001779105
640.08	0.08855	0.086660895	0.001889105
640.12	0.08865	0.086660896	0.001989104
640.16	0.08671	0.086660896	4.91036E-05
640.2	0.08407	0.086660897	-0.002590897
640.24	0.08676	0.086660897	9.91027E-05
640.28	0.08671	0.086660898	4.91022E-05
640.32	0.08503	0.086660898	-0.001630898
640.36	0.08773	0.086660899	0.001069101
640.4	0.09048	0.086660899	0.003819101
640.44	0.08987	0.0866609	0.0032091
640.48	0.08839	0.0866609	0.0017291
640.52	0.08636	0.086660901	-0.000300901
640.56	0.08646	0.086660901	-0.000200901
640.6	0.08483	0.086660902	-0.001830902
640.64	0.0885	0.086660902	0.001839098
640.68	0.09053	0.086660902	0.003869098
640.72	0.09165	0.086660903	0.004989097
640.76	0.08407	0.086660903	-0.002590903
640.8	0.08493	0.086660904	-0.001730904
640.84	0.08941	0.086660904	0.002749096
640.88	0.08956	0.086660905	0.002899095
640.92	0.08748	0.086660905	0.000819095
640.96	0.09231	0.086660906	0.005649094
641	0.08687	0.086660906	0.000209094
641.04	0.09033	0.086660907	0.003669093
641.08	0.08824	0.086660907	0.001579093
641.12	0.08794	0.086660908	0.001279092
641.16	0.08773	0.086660908	0.001069092
641.2	0.086	0.086660909	-0.000660909
641.24	0.08962	0.086660909	0.002959091
641.28	0.08758	0.08666091	0.00091909
641.32	0.08946	0.08666091	0.00279909
641.36	0.08783	0.08666091	0.00116909
641.4	0.08753	0.086660911	0.000869089
641.44	0.08778	0.086660911	0.001119089
641.48	0.08931	0.086660912	0.002649088
641.52	0.0858	0.086660912	-0.000860912
641.56	0.09323	0.086660913	0.006569087
641.6	0.09216	0.086660913	0.005499087
641.64	0.08936	0.086660914	0.002699086
641.68	0.09053	0.086660914	0.003869086
641.72	0.09623	0.086660915	0.009569085
641.76	0.09608	0.086660915	0.009419085
641.8	0.09425	0.086660916	0.007589084
641.84	0.09048	0.086660916	0.003819084
641.88	0.0972	0.086660917	0.010539083
641.92	0.09343	0.086660917	0.006769083
641.96	0.09231	0.086660917	0.005649083
642	0.09822	0.086660918	0.011559082
642.04	0.09827	0.086660918	0.011609082
642.08	0.0944	0.086660919	0.007739081
642.12	0.09786	0.086660919	0.011199081
642.16	0.10189	0.08666092	0.01522908
642.2	0.10387	0.08666092	0.01720908
642.24	0.10565	0.086660921	0.018989079
642.28	0.10377	0.086660921	0.017109079
642.32	0.10387	0.086660922	0.017209078
642.36	0.10749	0.086660922	0.020829078
642.4	0.11421	0.086660923	0.027549077
642.44	0.11894	0.086660923	0.032279077
642.48	0.12149	0.086660924	0.034829076
642.52	0.12154	0.086660924	0.034879076
642.56	0.13004	0.086660925	0.043379075
642.6	0.13289	0.086660925	0.046229075
642.64	0.13284	0.086660925	0.046179075
642.68	0.14328	0.086660926	0.056619074
642.72	0.15071	0.086660926	0.064049074
642.76	0.15652	0.086660927	0.069859073
642.8	0.15275	0.086660927	0.066089073
642.84	0.1697	0.086660928	0.083039072
642.88	0.16716	0.086660928	0.080499072
642.92	0.1668	0.086660929	0.080139071
642.96	0.17897	0.086660929	0.092309071
643	0.18671	0.08666093	0.10004907
643.04	0.18401	0.08666093	0.09734907
643.08	0.18554	0.086660931	0.098879069
643.12	0.19409	0.086660931	0.107429069
643.16	0.2	0.086660932	0.113339068
643.2	0.19175	0.086660932	0.105089068
643.24	0.19149	0.086660932	0.104829068
643.28	0.19261	0.086660933	0.105949067
643.32	0.20091	0.086660933	0.114249067
643.36	0.19989	0.086660934	0.113229066
643.4	0.19526	0.086660934	0.108599066
643.44	0.19058	0.086660935	0.103919065
643.48	0.18773	0.086660935	0.101069065
643.52	0.18762	0.086660936	0.100959064
643.56	0.19429	0.086660936	0.107629064
643.6	0.18381	0.086660937	0.097149063
643.64	0.17709	0.086660937	0.090429063
643.68	0.17907	0.086660938	0.092409062
643.72	0.1669	0.086660938	0.080239062
643.76	0.16227	0.086660939	0.075609061
643.8	0.16222	0.086660939	0.075559061
643.84	0.15937	0.086660939	0.072709061
643.88	0.15265	0.08666094	0.06598906
643.92	0.14165	0.08666094	0.05498906
643.96	0.14613	0.086660941	0.059469059
644	0.13503	0.086660941	0.048369059
644.04	0.13116	0.086660942	0.044499058
644.08	0.12256	0.086660942	0.035899058
644.12	0.1224	0.086660943	0.035739057
644.16	0.11492	0.086660943	0.028259057
644.2	0.114	0.086660944	0.027339056
644.24	0.11029	0.086660944	0.023629056
644.28	0.11034	0.086660945	0.023679055
644.32	0.09965	0.086660945	0.012989055
644.36	0.10372	0.086660946	0.017059054
644.4	0.10372	0.086660946	0.017059054
644.44	0.10005	0.086660947	0.013389053
644.48	0.0942	0.086660947	0.007539053
644.52	0.10015	0.086660947	0.013489053
644.56	0.09155	0.086660948	0.004889052
644.6	0.09221	0.086660948	0.005549052
644.64	0.097	0.086660949	0.010339051
644.68	0.0969	0.086660949	0.010239051
644.72	0.08916	0.08666095	0.00249905
644.76	0.09812	0.08666095	0.01145905
644.8	0.08977	0.086660951	0.003109049
644.84	0.08198	0.086660951	-0.004680951
644.88	0.09236	0.086660952	0.005699048
644.92	0.08946	0.086660952	0.002799048
644.96	0.09038	0.086660953	0.003719047
645	0.09058	0.086660953	0.003919047
645.04	0.08967	0.086660954	0.003009046
645.08	0.0857	0.086660954	-0.000960954
645.12	0.08401	0.086660954	-0.002650954
645.16	0.08483	0.086660955	-0.001830955
645.2	0.08855	0.086660955	0.001889045
645.24	0.0914	0.086660956	0.004739044
645.28	0.0915	0.086660956	0.004839044
645.32	0.08814	0.086660957	0.001479043
645.36	0.08865	0.086660957	0.001989043
645.4	0.08941	0.086660958	0.002749042
645.44	0.08687	0.086660958	0.000209042
645.48	0.09221	0.086660959	0.005549041
645.52	0.08941	0.086660959	0.002749041
645.56	0.08682	0.08666096	0.00015904
645.6	0.08651	0.08666096	-0.00015096
645.64	0.08941	0.086660961	0.002749039
645.68	0.08936	0.086660961	0.002699039
645.72	0.08651	0.086660962	-0.000150962
645.76	0.08931	0.086660962	0.002649038
645.8	0.0914	0.086660962	0.004739038
645.84	0.08788	0.086660963	0.001219037
645.88	0.08763	0.086660963	0.000969037
645.92	0.08951	0.086660964	0.002849036
645.96	0.08972	0.086660964	0.003059036
646	0.09313	0.086660965	0.006469035
646.04	0.08717	0.086660965	0.000509035
646.08	0.08936	0.086660966	0.002699034
646.12	0.08946	0.086660966	0.002799034
646.16	0.08941	0.086660967	0.002749033
646.2	0.08956	0.086660967	0.002899033
646.24	0.09303	0.086660968	0.006369032
646.28	0.09201	0.086660968	0.005349032
646.32	0.09155	0.086660969	0.004889031
646.36	0.08951	0.086660969	0.002849031
646.4	0.08671	0.086660969	4.90305E-05
646.44	0.09348	0.08666097	0.00681903
646.48	0.09333	0.08666097	0.00666903
646.52	0.09348	0.086660971	0.006819029
646.56	0.09247	0.086660971	0.005809029
646.6	0.09048	0.086660972	0.003819028
646.64	0.09323	0.086660972	0.006569028
646.68	0.09318	0.086660973	0.006519027
646.72	0.09603	0.086660973	0.009369027
646.76	0.09629	0.086660974	0.009629026
646.8	0.09588	0.086660974	0.009219026
646.84	0.09888	0.086660975	0.012219025
646.88	0.1	0.086660975	0.013339025
646.92	0.09532	0.086660976	0.008659024
646.96	0.10275	0.086660976	0.016089024
647	0.10555	0.086660976	0.018889024
647.04	0.1056	0.086660977	0.018939023
647.08	0.10545	0.086660977	0.018789023
647.12	0.11039	0.086660978	0.023729022
647.16	0.10912	0.086660978	0.022459022
647.2	0.11609	0.086660979	0.029429021
647.24	0.11777	0.086660979	0.031109021
647.28	0.12632	0.08666098	0.03965902
647.32	0.12088	0.08666098	0.03421902
647.36	0.12072	0.086660981	0.034059019
647.4	0.12653	0.086660981	0.039869019
647.44	0.1332	0.086660982	0.046539018
647.48	0.12531	0.086660982	0.038649018
647.52	0.13381	0.086660983	0.047149017
647.56	0.13386	0.086660983	0.047199017
647.6	0.13228	0.086660984	0.045619016
647.64	0.13203	0.086660984	0.045369016
647.68	0.12256	0.086660984	0.035899016
647.72	0.12347	0.086660985	0.036809015
647.76	0.13004	0.086660985	0.043379015
647.8	0.13376	0.086660986	0.047099014
647.84	0.12245	0.086660986	0.035789014
647.88	0.12821	0.086660987	0.041549013
647.92	0.12856	0.086660987	0.041899013
647.96	0.12337	0.086660988	0.036709012
648	0.12368	0.086660988	0.037019012
648.04	0.11772	0.086660989	0.031059011
648.08	0.11507	0.086660989	0.028409011
648.12	0.11416	0.08666099	0.02749901
648.16	0.11594	0.08666099	0.02927901
648.2	0.10647	0.086660991	0.019809009
648.24	0.10626	0.086660991	0.019599009
648.28	0.10453	0.086660991	0.017869009
648.32	0.10087	0.086660992	0.014209008
648.36	0.09786	0.086660992	0.011199008
648.4	0.10295	0.086660993	0.016289007
648.44	0.0972	0.086660993	0.010539007
648.48	0.0943	0.086660994	0.007639006
648.52	0.09435	0.086660994	0.007689006
648.56	0.09445	0.086660995	0.007789005
648.6	0.09018	0.086660995	0.003519005
648.64	0.09715	0.086660996	0.010489004
648.68	0.09613	0.086660996	0.009469004
648.72	0.09206	0.086660997	0.005399003
648.76	0.09033	0.086660997	0.003669003
648.8	0.08651	0.086660998	-0.000150998
648.84	0.08661	0.086660998	-5.0998E-05
648.88	0.08692	0.086660999	0.000259001
648.92	0.08977	0.086660999	0.003109001
648.96	0.09318	0.086660999	0.006519001
649	0.09226	0.086661	0.005599
649.04	0.08748	0.086661	0.000819
649.08	0.0916	0.086661001	0.004938999
649.12	0.09165	0.086661001	0.004988999
649.16	0.09231	0.086661002	0.005648998
649.2	0.08844	0.086661002	0.001778998
649.24	0.08951	0.086661003	0.002848997
649.28	0.0915	0.086661003	0.004838997
649.32	0.08844	0.086661004	0.001778996
649.36	0.08967	0.086661004	0.003008996
649.4	0.08962	0.086661005	0.002958995
649.44	0.08962	0.086661005	0.002958995
649.48	0.08682	0.086661006	0.000158994
649.52	0.08967	0.086661006	0.003008994
649.56	0.08855	0.086661006	0.001888994
649.6	0.08885	0.086661007	0.002188993
649.64	0.08768	0.086661007	0.001018993
649.68	0.08498	0.086661008	-0.001681008
649.72	0.08473	0.086661008	-0.001931008
649.76	0.08676	0.086661009	9.89912E-05
649.8	0.09313	0.086661009	0.006468991
649.84	0.08682	0.08666101	0.00015899
649.88	0.08396	0.08666101	-0.00270101
649.92	0.08763	0.086661011	0.000968989
649.96	0.08483	0.086661011	-0.001831011
650	0.08493	0.086661012	-0.001731012
650.04	0.09033	0.086661012	0.003668988
650.08	0.08666	0.086661013	-1.01257E-06
650.12	0.08386	0.086661013	-0.002801013
650.16	0.08676	0.086661014	9.89865E-05
650.2	0.08676	0.086661014	9.8986E-05
650.24	0.08585	0.086661014	-0.000811014
650.28	0.0858	0.086661015	-0.000861015
650.32	0.08967	0.086661015	0.003008985
650.36	0.08778	0.086661016	0.001118984
650.4	0.08926	0.086661016	0.002598984
650.44	0.09135	0.086661017	0.004688983
650.48	0.08941	0.086661017	0.002748983
650.52	0.08788	0.086661018	0.001218982
650.56	0.08666	0.086661018	-1.01819E-06
650.6	0.08687	0.086661019	0.000208981
650.64	0.08193	0.086661019	-0.004731019
650.68	0.08004	0.08666102	-0.00662102
650.72	0.08386	0.08666102	-0.00280102
650.76	0.08193	0.086661021	-0.004731021
650.8	0.0859	0.086661021	-0.000761021
650.84	0.09216	0.086661021	0.005498979
650.88	0.09221	0.086661022	0.005548978
650.92	0.08478	0.086661022	-0.001881022
650.96	0.08167	0.086661023	-0.004991023
651	0.08473	0.086661023	-0.001931023
651.04	0.08478	0.086661024	-0.001881024
651.08	0.0885	0.086661024	0.001838976
651.12	0.08417	0.086661025	-0.002491025
651.16	0.09038	0.086661025	0.003718975
651.2	0.09058	0.086661026	0.003918974
