	m	t	
f	1.17914E-08	0.0825889	
			
			
X in nm	Y Signal 	f	y-f
594.16	0.08004	0.082595906	-0.002555906
594.2	0.08386	0.082595906	0.001264094
594.24	0.08412	0.082595907	0.001524093
594.28	0.08682	0.082595907	0.004224093
594.32	0.07821	0.082595908	-0.004385908
594.36	0.07897	0.082595908	-0.003625908
594.4	0.08376	0.082595909	0.001164091
594.44	0.08106	0.082595909	-0.001535909
594.48	0.08295	0.08259591	0.00035409
594.52	0.08259	0.08259591	-5.91022E-06
594.56	0.08086	0.082595911	-0.001735911
594.6	0.08193	0.082595911	-0.000665911
594.64	0.08009	0.082595912	-0.002505912
594.68	0.08468	0.082595912	0.002084088
594.72	0.083	0.082595913	0.000404087
594.76	0.0803	0.082595913	-0.002295913
594.8	0.08015	0.082595914	-0.002445914
594.84	0.08503	0.082595914	0.002434086
594.88	0.0889	0.082595914	0.006304086
594.92	0.08218	0.082595915	-0.000415915
594.96	0.08401	0.082595915	0.001414085
595	0.083	0.082595916	0.000404084
595.04	0.08381	0.082595916	0.001214084
595.08	0.08198	0.082595917	-0.000615917
595.12	0.08203	0.082595917	-0.000565917
595.16	0.08575	0.082595918	0.003154082
595.2	0.08116	0.082595918	-0.001435918
595.24	0.07903	0.082595919	-0.003565919
595.28	0.0803	0.082595919	-0.002295919
595.32	0.08483	0.08259592	0.00223408
595.36	0.0802	0.08259592	-0.00239592
595.4	0.08009	0.082595921	-0.002505921
595.44	0.08015	0.082595921	-0.002445921
595.48	0.08483	0.082595922	0.002234078
595.52	0.08289	0.082595922	0.000294078
595.56	0.08203	0.082595922	-0.000565922
595.6	0.08391	0.082595923	0.001314077
595.64	0.08183	0.082595923	-0.000765923
595.68	0.08295	0.082595924	0.000354076
595.72	0.083	0.082595924	0.000404076
595.76	0.08188	0.082595925	-0.000715925
595.8	0.0833	0.082595925	0.000704075
595.84	0.08086	0.082595926	-0.001735926
