Raman-Spectrum _CHBr3 _aspol001.dat
27/09/2021
15:44:59
_CHBr3
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
636.52000	0.10392	0.00041
636.56000	0.10861	0.00031
636.60000	0.10367	0.00036
636.64000	0.10285	0.00034
636.68000	0.10265	0.00036
636.72000	0.10270	0.00038
636.76000	0.09807	0.00042
636.80000	0.10769	0.00023
636.84000	0.10382	0.00052
636.88000	0.10540	0.00052
636.92000	0.11298	0.00041
636.96000	0.10555	0.00055
637.00000	0.10545	0.00034
637.04000	0.10672	0.00048
637.08000	0.10464	0.00056
637.12000	0.10194	0.00051
637.16000	0.10662	0.00048
637.20000	0.10306	0.00036
637.24000	0.10458	0.00027
637.28000	0.10443	0.00034
637.32000	0.10759	0.00038
637.36000	0.10275	0.00060
637.40000	0.10555	0.00055
637.44000	0.10458	0.00048
637.48000	0.10183	0.00047
637.52000	0.10377	0.00051
637.56000	0.10474	0.00038
637.60000	0.10469	0.00036
637.64000	0.11115	0.00044
637.68000	0.10479	0.00033
637.72000	0.10453	0.00038
637.76000	0.10830	0.00038
637.80000	0.11013	0.00044
637.84000	0.10642	0.00034
637.88000	0.10632	0.00033
637.92000	0.11507	0.00052
637.96000	0.10840	0.00034
638.00000	0.11482	0.00051
638.04000	0.11680	0.00042
638.08000	0.11487	0.00053
638.12000	0.11492	0.00031
638.16000	0.12271	0.00034
638.20000	0.12251	0.00036
638.24000	0.12663	0.00031
638.28000	0.13401	0.00040
638.32000	0.13681	0.00031
638.36000	0.14308	0.00041
638.40000	0.14389	0.00058
638.44000	0.14857	0.00046
638.48000	0.14903	0.00050
638.52000	0.15641	0.00040
638.56000	0.16339	0.00047
638.60000	0.16980	0.00023
638.64000	0.16772	0.00048
638.68000	0.16700	0.00034
638.72000	0.18126	0.00047
638.76000	0.18116	0.00040
638.80000	0.18284	0.00041
638.84000	0.18004	0.00036
638.88000	0.18874	0.00031
638.92000	0.18839	0.00047
638.96000	0.19144	0.00047
639.00000	0.18284	0.00052
639.04000	0.18666	0.00042
639.08000	0.18661	0.00032
639.12000	0.18141	0.00031
639.16000	0.18854	0.00044
639.20000	0.18284	0.00047
639.24000	0.17805	0.00044
639.28000	0.17826	0.00041
639.32000	0.17989	0.00050
639.36000	0.18009	0.00064
639.40000	0.17352	0.00033
639.44000	0.16904	0.00034
639.48000	0.17591	0.00032
639.52000	0.16380	0.00031
639.56000	0.16390	0.00041
639.60000	0.16324	0.00053
639.64000	0.15657	0.00039
639.68000	0.15662	0.00053
639.72000	0.16196	0.00047
639.76000	0.15845	0.00046
639.80000	0.15193	0.00036
639.84000	0.15086	0.00020
639.88000	0.15173	0.00052
639.92000	0.14598	0.00055
639.96000	0.14603	0.00033
640.00000	0.15290	0.00050
640.04000	0.15092	0.00015
640.08000	0.14705	0.00033
640.12000	0.14521	0.00040
640.16000	0.15173	0.00041
640.20000	0.14333	0.00032
640.24000	0.14353	0.00025
640.28000	0.15361	0.00044
640.32000	0.14822	0.00034
640.36000	0.14985	0.00031
640.40000	0.14801	0.00038
640.44000	0.15341	0.00038
640.48000	0.14618	0.00041
640.52000	0.15280	0.00034
640.56000	0.15280	0.00041
640.60000	0.15178	0.00041
640.64000	0.15621	0.00040
640.68000	0.16125	0.00050
640.72000	0.15764	0.00048
640.76000	0.15820	0.00044
640.80000	0.17179	0.00042
640.84000	0.17138	0.00042
640.88000	0.16930	0.00032
640.92000	0.17250	0.00040
640.96000	0.17754	0.00038
641.00000	0.18197	0.00042
641.04000	0.19603	0.00034
641.08000	0.20173	0.00040
641.12000	0.20147	0.00038
641.16000	0.20753	0.00058
641.20000	0.21196	0.00050
641.24000	0.22606	0.00025
641.28000	0.22825	0.00020
641.32000	0.25264	0.00056
641.36000	0.24704	0.00040
641.40000	0.24791	0.00041
641.44000	0.24791	0.00047
641.48000	0.25733	0.00036
641.52000	0.25733	0.00015
641.56000	0.25076	0.00023
641.60000	0.26578	0.00061
641.64000	0.27067	0.00058
641.68000	0.26832	0.00052
641.72000	0.26863	0.00048
641.76000	0.26109	0.00040
641.80000	0.26588	0.00051
641.84000	0.26573	0.00025
641.88000	0.25819	0.00025
641.92000	0.25636	0.00056
641.96000	0.24704	0.00023
642.00000	0.24689	0.00025
642.04000	0.24694	0.00041
642.08000	0.24419	0.00042
642.12000	0.23757	0.00042
642.16000	0.23462	0.00023
642.20000	0.21395	0.00060
642.24000	0.21787	0.00025
642.28000	0.20361	0.00052
642.32000	0.20356	0.00040
642.36000	0.19328	0.00048
642.40000	0.18920	0.00048
642.44000	0.17897	0.00056
642.48000	0.17036	0.00036
642.52000	0.16965	0.00033
642.56000	0.16522	0.00032
642.60000	0.16497	0.00034
642.64000	0.16115	0.00046
642.68000	0.15540	0.00060
642.72000	0.15647	0.00038
642.76000	0.14521	0.00040
642.80000	0.15372	0.00047
642.84000	0.15937	0.00065
642.88000	0.15290	0.00020
642.92000	0.15255	0.00036
642.96000	0.14048	0.00041
643.00000	0.14435	0.00039
643.04000	0.14491	0.00036
643.08000	0.14226	0.00058
643.12000	0.14425	0.00044
643.16000	0.15377	0.00041
643.20000	0.15377	0.00057
643.24000	0.14878	0.00033
643.28000	0.14725	0.00040
643.32000	0.14817	0.00034
643.36000	0.14812	0.00061
643.40000	0.14139	0.00055
643.44000	0.13921	0.00062
643.48000	0.13936	0.00020
643.52000	0.13681	0.00031
643.56000	0.14425	0.00038
643.60000	0.13284	0.00041
643.64000	0.14588	0.00039
643.68000	0.14888	0.00036
643.72000	0.13875	0.00032
643.76000	0.14511	0.00041
643.80000	0.14526	0.00055
643.84000	0.14353	0.00052
643.88000	0.13406	0.00050
643.92000	0.13966	0.00064
643.96000	0.14501	0.00033
644.00000	0.14338	0.00042
644.04000	0.14440	0.00036
644.08000	0.14409	0.00034
644.12000	0.14226	0.00058
644.16000	0.14501	0.00023
644.20000	0.14145	0.00065
644.24000	0.14638	0.00039
644.28000	0.13355	0.00020
644.32000	0.13865	0.00038
644.36000	0.13854	0.00047
644.40000	0.13885	0.00050
644.44000	0.14720	0.00034
644.48000	0.13411	0.00036
644.52000	0.14338	0.00036
644.56000	0.14715	0.00047
644.60000	0.14129	0.00046
644.64000	0.13941	0.00023
644.68000	0.13946	0.00034
644.72000	0.13747	0.00041
644.76000	0.13691	0.00025
644.80000	0.14623	0.00051
644.84000	0.13595	0.00025
644.88000	0.13401	0.00046
644.92000	0.15102	0.00036
644.96000	0.15102	0.00036
645.00000	0.14633	0.00048
645.04000	0.14308	0.00052
645.08000	0.14526	0.00031
645.12000	0.14684	0.00027
645.16000	0.14053	0.00034
645.20000	0.14496	0.00038
645.24000	0.13763	0.00031
645.28000	0.13747	0.00025
645.32000	0.14710	0.00061
645.36000	0.13691	0.00034
645.40000	0.14786	0.00048
645.44000	0.14618	0.00052
645.48000	0.14129	0.00039
645.52000	0.14980	0.00023
645.56000	0.14995	0.00046
645.60000	0.13921	0.00042
645.64000	0.13915	0.00038
645.68000	0.14246	0.00033
645.72000	0.14420	0.00040
645.76000	0.14323	0.00031
645.80000	0.14623	0.00040
645.84000	0.13956	0.00041
645.88000	0.13956	0.00034
645.92000	0.14526	0.00031
645.96000	0.14710	0.00025
646.00000	0.14333	0.00032
646.04000	0.14990	0.00027
646.08000	0.14608	0.00041
646.12000	0.13681	0.00038
646.16000	0.13651	0.00025
646.20000	0.14328	0.00048
646.24000	0.14201	0.00034
646.28000	0.14139	0.00038
646.32000	0.14129	0.00039
646.36000	0.13753	0.00034
646.40000	0.14817	0.00025
646.44000	0.14817	0.00041
646.48000	0.14552	0.00056
646.52000	0.13758	0.00033
646.56000	0.14435	0.00039
646.60000	0.14226	0.00048
646.64000	0.14598	0.00059
646.68000	0.13844	0.00034
646.72000	0.14109	0.00034
646.76000	0.14114	0.00033
646.80000	0.14236	0.00048
646.84000	0.14684	0.00027
646.88000	0.14323	0.00031
646.92000	0.14246	0.00033
646.96000	0.14323	0.00038
647.00000	0.14414	0.00034
647.04000	0.14430	0.00036
647.08000	0.14425	0.00059
647.12000	0.14435	0.00046
647.16000	0.14700	0.00031
647.20000	0.14506	0.00057
647.24000	0.13681	0.00031
647.28000	0.14033	0.00036
647.32000	0.14048	0.00041
647.36000	0.14043	0.00046
647.40000	0.13844	0.00047
647.44000	0.14521	0.00046
647.48000	0.14308	0.00041
647.52000	0.14613	0.00047
647.56000	0.14526	0.00038
647.60000	0.14211	0.00034
647.64000	0.14226	0.00053
647.68000	0.14980	0.00056
647.72000	0.14165	0.00023
647.76000	0.13941	0.00056
647.80000	0.14145	0.00060
647.84000	0.15000	0.00042
647.88000	0.14425	0.00038
647.92000	0.14435	0.00039
647.96000	0.14445	0.00044
648.00000	0.14898	0.00058
648.04000	0.14425	0.00055
648.08000	0.15168	0.00034
648.12000	0.14496	0.00044
648.16000	0.13926	0.00032
648.20000	0.15351	0.00060
648.24000	0.15351	0.00051
648.28000	0.14700	0.00020
648.32000	0.13849	0.00025
648.36000	0.14725	0.00065
648.40000	0.14241	0.00038
648.44000	0.13763	0.00031
648.48000	0.14781	0.00055
648.52000	0.14801	0.00055
648.56000	0.15097	0.00046
648.60000	0.14873	0.00061
648.64000	0.15092	0.00036
648.68000	0.14430	0.00048
648.72000	0.15112	0.00023
648.76000	0.14231	0.00039
648.80000	0.14226	0.00036
648.84000	0.13951	0.00034
648.88000	0.13763	0.00020
648.92000	0.14445	0.00031
648.96000	0.13951	0.00069
649.00000	0.14893	0.00032
649.04000	0.14328	0.00036
649.08000	0.14801	0.00050
649.12000	0.14761	0.00061
649.16000	0.14618	0.00047
649.20000	0.14608	0.00061
649.24000	0.14898	0.00048
649.28000	0.14985	0.00038
649.32000	0.14817	0.00047
649.36000	0.15066	0.00047
649.40000	0.15081	0.00023
649.44000	0.14241	0.00044
649.48000	0.13926	0.00039
649.52000	0.14995	0.00039
649.56000	0.13870	0.00036
649.60000	0.14501	0.00046
649.64000	0.14679	0.00031
649.68000	0.14694	0.00036
649.72000	0.14995	0.00051
649.76000	0.14119	0.00044
649.80000	0.14343	0.00031
649.84000	0.14700	0.00038
649.88000	0.14827	0.00040
649.92000	0.14700	0.00020
649.96000	0.15076	0.00057
650.00000	0.15102	0.00048
650.04000	0.14710	0.00034
650.08000	0.14832	0.00044
650.12000	0.14145	0.00033
650.16000	0.14124	0.00048
650.20000	0.15453	0.00056
650.24000	0.14735	0.00027
650.28000	0.14694	0.00036
650.32000	0.14231	0.00046
650.36000	0.14822	0.00052
650.40000	0.15000	0.00053
650.44000	0.14735	0.00027
650.48000	0.15092	0.00042
650.52000	0.15183	0.00040
650.56000	0.14700	0.00038
650.60000	0.14715	0.00025
650.64000	0.14720	0.00041
650.68000	0.15071	0.00047
650.72000	0.14501	0.00033
650.76000	0.14608	0.00041
650.80000	0.14313	0.00047
650.84000	0.14786	0.00058
650.88000	0.14786	0.00036
650.92000	0.14313	0.00025
650.96000	0.15458	0.00053
651.00000	0.14908	0.00040
651.04000	0.15372	0.00041
651.08000	0.14053	0.00041
651.12000	0.14430	0.00048
651.16000	0.14409	0.00047
651.20000	0.14705	0.00033
651.24000	0.13834	0.00038
651.28000	0.14822	0.00061
651.32000	0.14705	0.00033
651.36000	0.14211	0.00047
651.40000	0.14974	0.00052
651.44000	0.14710	0.00025
651.48000	0.14710	0.00034
651.52000	0.14613	0.00041
651.56000	0.13956	0.00047
651.60000	0.14689	0.00039
651.64000	0.14898	0.00036
651.68000	0.14058	0.00034
651.72000	0.14246	0.00051
651.76000	0.14236	0.00062
651.80000	0.14618	0.00047
651.84000	0.14104	0.00041
651.88000	0.14333	0.00039
651.92000	0.14710	0.00034
651.96000	0.14343	0.00031
652.00000	0.14593	0.00036
652.04000	0.14262	0.00025
652.08000	0.14226	0.00053
652.12000	0.14603	0.00046
652.16000	0.14516	0.00041
652.20000	0.14913	0.00034
652.24000	0.14221	0.00038
652.28000	0.14506	0.00034
652.32000	0.13747	0.00047
652.36000	0.13742	0.00041
652.40000	0.14211	0.00034
652.44000	0.14435	0.00051
652.48000	0.14644	0.00027
652.52000	0.14043	0.00033
652.56000	0.14608	0.00025
652.60000	0.13931	0.00036
652.64000	0.13956	0.00052
652.68000	0.14995	0.00039
652.72000	0.14898	0.00027
652.76000	0.14603	0.00056
652.80000	0.14119	0.00031
652.84000	0.14883	0.00059
652.88000	0.14796	0.00027
652.92000	0.14613	0.00041
652.96000	0.14608	0.00041
653.00000	0.15265	0.00051
653.04000	0.14129	0.00032
653.08000	0.13513	0.00036
653.12000	0.14124	0.00042
653.16000	0.14430	0.00042
653.20000	0.14231	0.00039
653.24000	0.14262	0.00034
653.28000	0.14694	0.00036
653.32000	0.14801	0.00055
653.36000	0.14715	0.00041
653.40000	0.15275	0.00047
653.44000	0.14705	0.00040
653.48000	0.14420	0.00051
653.52000	0.14435	0.00032
653.56000	0.14521	0.00040
653.60000	0.14430	0.00042
653.64000	0.14868	0.00041
653.68000	0.14236	0.00042
653.72000	0.14236	0.00036
653.76000	0.15662	0.00042
653.80000	0.14608	0.00034
653.84000	0.14608	0.00047
653.88000	0.15076	0.00061
653.92000	0.14588	0.00032
653.96000	0.15545	0.00068
654.00000	0.15158	0.00038
654.04000	0.14985	0.00031
654.08000	0.15367	0.00056
654.12000	0.15397	0.00048
654.16000	0.15473	0.00057
654.20000	0.15463	0.00038
654.24000	0.15255	0.00042
654.28000	0.15066	0.00069
654.32000	0.16120	0.00036
654.36000	0.15835	0.00052
654.40000	0.16497	0.00052
654.44000	0.16502	0.00041
654.48000	0.16018	0.00048
654.52000	0.16008	0.00042
654.56000	0.16303	0.00023
654.60000	0.17082	0.00032
654.64000	0.15759	0.00032
654.68000	0.17535	0.00042
