Waveleght	Intensity	Error
593.16	0.1111	0.00051
593.2	0.10637	0.00034
593.24	0.11008	0.0004
593.28	0.11293	0.00033
593.32	0.11283	0.00053
593.36	0.11293	0.00046
593.4	0.11309	0.00041
593.44	0.10749	0.00025
593.48	0.10927	0.00053
593.52	0.11314	0.00046
593.56	0.11044	0.00034
593.6	0.10922	0.00046
593.64	0.11589	0.00048
593.68	0.11579	0.00048
593.72	0.11599	0.00046
593.76	0.11421	0.0005
593.80	0.11579	0.00058
593.84	0.11782	0.00042
593.88	0.11762	0.00052
593.92	0.12077	0.0004
593.96	0.12057	0.0004
594.0	0.11212	0.0004
594.04	0.11996	0.00042
594.08	0.11003	0.00041
594.12	0.111	0.00034
594.16	0.11797	0.00038
594.2	0.11298	0.00041
594.24	0.12337	0.00068
594.28	0.12312	0.00046
594.32	0.11864	0.00025
594.36	0.11304	0.00052
594.4	0.11604	0.00041
594.44	0.11507	0.00052
594.48	0.12067	0.00025
594.52	0.11971	0.00052
594.56	0.1195	0.00044
594.6	0.12149	0.00036
594.64	0.11467	0.00033
594.68	0.11034	0.0005
594.72	0.1168	0.00036
594.76	0.11685	0.00068
594.80	0.11894	0.00042
594.84	0.11859	0.00034
594.88	0.11512	0.00057
594.92	0.11497	0.00033
594.96	0.11411	0.00034
595.0	0.11217	0.00031
595.04	0.1111	0.00046
595.08	0.1113	0.00042
595.12	0.10637	0.00041
595.16	0.10621	0.00015
595.2	0.10723	0.00053
595.24	0.10453	0.00038
595.28	0.10917	0.00036
595.32	0.10825	0.00027
595.36	0.10555	0.00044
595.4	0.11013	0.00044
595.44	0.11034	0.00038
595.48	0.10886	0.00033
595.52	0.11044	0.00047
595.56	0.11227	0.00032
595.6	0.10723	0.00048
595.64	0.11319	0.0005
595.68	0.11125	0.00039
595.72	0.1112	0.00036
595.76	0.1111	0.0004
595.80	0.11864	0.00025
595.84	0.11125	0.00051
595.88	0.1082	0.00032
595.92	0.1111	0.00046
595.96	0.11604	0.00047
596.0	0.10922	0.00032
596.04	0.10922	0.00046
596.08	0.11507	0.00052
596.12	0.11395	0.00072
596.16	0.11619	0.00033
596.2	0.11874	0.00033
596.24	0.11986	0.00053
596.28	0.11207	0.00041
596.32	0.11202	0.00047
596.36	0.11685	0.00039
596.4	0.12368	0.00034
596.44	0.11604	0.00041
596.48	0.12154	0.00038
596.52	0.12261	0.0004
596.56	0.12734	0.00041
596.6	0.12632	0.00047
596.64	0.12632	0.00052
596.68	0.12057	0.00051
596.72	0.12811	0.00048
596.76	0.12607	0.00048
596.80	0.13488	0.00047
596.84	0.13305	0.00044
596.88	0.13386	0.00052
596.92	0.13391	0.00041
596.96	0.12999	0.00038
597.0	0.12368	0.00041
597.04	0.13116	0.00048
597.08	0.12841	0.0006
597.12	0.13106	0.00042
597.16	0.1331	0.00015
597.2	0.1304	0.00172
597.24	0.12902	0.00053
597.28	0.13086	0.00041
597.32	0.13579	0.00038
597.36	0.13376	0.00031
597.4	0.136	0.00034
597.44	0.14048	0.00041
597.48	0.13386	0.00047
597.52	0.13381	0.00033
597.56	0.13213	0.00039
597.6	0.13936	0.00038
597.64	0.13269	0.00036
597.68	0.12795	0.0005
597.72	0.13936	0.00044
597.76	0.13574	0.00042
597.80	0.13574	0.00053
597.84	0.12739	0.00051
597.88	0.1332	0.00053
597.92	0.12856	0.00023
597.96	0.13086	0.00025
598.0	0.13208	0.00048
598.04	0.13289	0.00034
598.08	0.128	0.00058
598.12	0.12826	0.00034
598.16	0.13559	0.00031
598.2	0.12999	0.00055
598.24	0.1304	0.00034
598.28	0.12454	0.00036
598.32	0.13294	0.00025
598.36	0.12546	0.00036
598.4	0.1252	0.00041
598.44	0.12836	0.00041
598.48	0.1361	0.00038
598.52	0.12363	0.0004
598.56	0.12719	0.00046
598.6	0.12271	0.00034
598.64	0.12551	0.00023
598.68	0.12526	0.00034
598.72	0.12179	0.0004
598.76	0.12918	0.00059
598.80	0.12714	0.00044
598.84	0.12907	0.00032
598.88	0.12597	0.00036
598.92	0.12938	0.00041
598.96	0.12632	0.00041
599.0	0.12612	0.00044
599.04	0.12918	0.00055
599.08	0.12454	0.00042
599.12	0.12841	0.00033
599.16	0.1252	0.00041
599.2	0.13101	0.0005
599.24	0.12638	0.00065
599.28	0.12638	0.00046
599.32	0.12811	0.00053
599.36	0.12536	0.00056
599.4	0.12526	0.00041
599.44	0.13106	0.00048
599.48	0.12261	0.00033
599.52	0.12734	0.00034
599.56	0.11899	0.00031
599.6	0.11879	0.0005
599.64	0.12363	0.0004
599.68	0.12174	0.00052
599.72	0.11787	0.00039
599.76	0.1194	0.00023
