Parameters:
     Ampl. 1=     3477.69
    Lifet. 1=       2.917
     Ampl. 2=      230.85
    Lifet. 2=           0
     Backgr.=      189.46
     Backgr.=           0
       Shift=           0

X²: 1.713
tau_amp: 2.74 ns; tau_int: 2.92 ns

Time[ns]	         IRF	       Decay	         Fit	  Resids.
  7.8720	           0	        1591	      1667.5	  -1.9170
  7.8880	           0	        1485	      1659.4	  -4.5252
  7.9040	           0	        1613	      1651.3	  -0.9546
  7.9200	           0	        1608	      1643.3	  -0.8814
  7.9360	           0	        1517	      1635.4	  -3.0397
  7.9520	           0	        1528	      1627.5	  -2.5450
  7.9680	           0	        1554	      1619.6	  -1.6645
  7.9840	           0	        1514	      1611.8	  -2.5133
  8.0000	           0	        1566	      1604.0	  -0.9606
  8.0160	           0	        1571	      1596.3	  -0.6377
  8.0320	           0	        1479	      1588.6	  -2.8493
  8.0480	           0	        1531	      1580.9	  -1.2760
  8.0640	           0	        1483	      1573.3	  -2.3452
  8.0800	           0	        1429	      1565.7	  -3.6174
  8.0960	           0	        1537	      1558.2	  -0.5412
  8.1120	           0	        1457	      1550.7	  -2.4555
  8.1280	           0	        1463	      1543.3	  -2.0989
  8.1440	           0	        1472	      1535.9	  -1.6649
  8.1600	           0	        1461	      1528.5	  -1.7663
  8.1760	           0	        1433	      1521.2	  -2.3296
  8.1920	           0	        1487	      1513.9	  -0.6977
  8.2080	           0	        1421	      1506.7	  -2.2723
  8.2240	           0	        1479	      1499.5	  -0.5318
  8.2400	           0	        1492	      1492.3	  -0.0074
  8.2560	           0	        1401	      1485.2	  -2.2485
  8.2720	           0	        1445	      1478.1	  -0.8700
  8.2880	           0	        1351	      1471.0	  -3.2654
  8.3040	           0	        1455	      1464.0	  -0.2363
  8.3200	           0	        1441	      1457.0	  -0.4226
  8.3360	           0	        1429	      1450.1	  -0.5584
  8.3520	           0	        1486	      1443.2	   1.1100
  8.3680	           0	        1393	      1436.4	  -1.1616
  8.3840	           0	        1415	      1429.5	  -0.3864
  8.4000	           0	        1383	      1422.8	  -1.0689
  8.4160	           0	        1437	      1416.0	   0.5539
  8.4320	           0	        1362	      1409.3	  -1.2815
  8.4480	           0	        1358	      1402.6	  -1.2109
  8.4640	           0	        1288	      1396.0	  -3.0089
  8.4800	           0	        1335	      1389.4	  -1.4885
  8.4960	           0	        1327	      1382.8	  -1.5324
  8.5120	           0	        1285	      1376.3	  -2.5468
  8.5280	           0	        1301	      1369.8	  -1.9075
  8.5440	           0	        1331	      1363.3	  -0.8866
  8.5600	           0	        1328	      1356.9	  -0.7937
  8.5760	           0	        1292	      1350.5	  -1.6286
  8.5920	           0	        1377	      1344.2	   0.8842
  8.6080	           0	        1344	      1337.9	   0.1672
  8.6240	           0	        1253	      1331.6	  -2.2202
  8.6400	           0	        1225	      1325.3	  -2.8669
  8.6560	           0	        1288	      1319.1	  -0.8674
  8.6720	           0	        1220	      1312.9	  -2.6611
  8.6880	           0	        1279	      1306.8	  -0.7774
  8.7040	           0	        1246	      1300.7	  -1.5494
  8.7200	           0	        1303	      1294.6	   0.2324
  8.7360	           0	        1272	      1288.6	  -0.4645
  8.7520	           0	        1209	      1282.6	  -2.1154
  8.7680	           0	        1250	      1276.6	  -0.7517
  8.7840	           0	        1209	      1270.6	  -1.7724
  8.8000	           0	        1155	      1264.7	  -3.2283
  8.8160	           0	        1205	      1258.8	  -1.5508
  8.8320	           0	        1182	      1253.0	  -2.0647
  8.8480	           0	        1227	      1247.2	  -0.5757
  8.8640	           0	        1196	      1241.4	  -1.3122
  8.8800	           0	        1162	      1235.6	  -2.1599
  8.8960	           0	        1197	      1229.9	  -0.9510
  8.9120	           0	        1147	      1224.2	  -2.2799
  8.9280	           0	        1165	      1218.6	  -1.5690
  8.9440	           0	        1105	      1212.9	  -3.2466
  8.9600	           0	        1263	      1207.3	   1.5666
  8.9760	           0	        1212	      1201.8	   0.2942
  8.9920	           0	        1132	      1196.2	  -1.9087
  9.0080	           0	        1166	      1190.7	  -0.7237
  9.0240	           0	        1166	      1185.2	  -0.5633
  9.0400	           0	        1167	      1179.8	  -0.3744
  9.0560	           0	        1123	      1174.4	  -1.5330
  9.0720	           0	        1174	      1169.0	   0.1464
  9.0880	           0	        1198	      1163.6	   0.9931
  9.1040	           0	        1135	      1158.3	  -0.6915
  9.1200	           0	        1105	      1153.0	  -1.4439
  9.1360	           0	        1116	      1147.7	  -0.9497
  9.1520	           0	        1092	      1142.5	  -1.5277
  9.1680	           0	        1149	      1137.3	   0.3460
  9.1840	           0	        1070	      1132.1	  -1.8981
  9.2000	           0	        1103	      1126.9	  -0.7206
  9.2160	           0	        1126	      1121.8	   0.1251
  9.2320	           0	        1121	      1116.7	   0.1283
